Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.28559568093467225,0.13000730482013678,0.0,0.004759928015577871,0.0021667884136689465,0.0,0.08464792757232713,0.16094775336234513,0.0,0.04000000000000001,0.0,0.0,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,86.57246724882795,51.666666666666686,46.10666666666668,0.0,51.76695498496949,0.0,0.0,0.0,135.26948007629366,51.80855828808676,51.8293599396454,51.76695498496949,12.43753247303448,19.54421365644887,0.0,-2.7999999999812673,0.9638856195588057,2.8,9.236100170605994,-648.9465010838707,275.03128281262434,365.8297885356954,-1001.4690741381868,-0.0,-0.0,370.80516070349074,0.0,2.0,0.04589391782832513,0.0,0.0,0.33470756571491905,131.99922844444444,-18.282587649174502,0.20076436513328347,9.049910398264208,0.0027765997380179122,43.058431458936525,1.2203390555648013,0,0,275.03128281262434,0.14498225455103997,346.92231272437675,18.907475811318648
2025-01-01 00:01:00,0.28559568093467225,0.13000730482013678,0.0,0.004759928015577871,0.0021667884136689465,0.0,0.08464792757232713,0.16094775336234513,0.0,0.04000000000000001,0.0,0.0,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,86.81108717481978,51.666666666666686,46.10666666666668,0.0,51.752561904283745,0.0,0.0,0.0,135.6423237106559,51.795069700379685,51.81632359842766,51.752561904283745,12.43753247303448,19.44176769379241,0.0,-2.6189880632791973,1.0762305056212158,2.8,9.236100170605994,-638.283274410076,269.63215282928536,344.43624734595693,-993.0362970453983,-0.0,-0.0,370.80516070349074,0.0,2.0,0.04578761429004579,0.0,0.0,0.33393228654486745,131.99922844444444,-16.052138068168432,0.20264616182276793,9.026143555583214,0.0027767162501158493,43.18377578509483,1.2243322667196388,0,0,269.63215282928536,0.14498225455103997,325.69545011129554,18.7407972346614
2025-01-01 00:02:00,0.28559568093467225,0.13000730482013678,0.0,0.004759928015577871,0.0021667884136689465,0.0,0.08464792757232713,0.16094775336234513,0.0,0.04000000000000001,0.0,0.0,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.04309632493428,51.666666666666686,46.10666666666668,0.0,51.73812953658662,0.0,0.0,0.0,136.00483800770982,51.78154393404178,51.803251132769354,51.73812953658662,12.43753247303448,19.341748114810997,0.0,-2.441927847901155,1.183517497998231,2.8,9.236100170605994,-628.1892152408495,264.78865632022286,324.009587159255,-984.8295794347382,-0.0,-0.0,370.80516070349074,0.0,2.0,0.0456837797270399,0.0,0.0,0.33317501378487385,131.99922844444444,-14.164796509602098,0.20392005176731565,8.98018165688742,0.002776832720268515,43.30589801483054,1.2247508495329857,0,0,264.78865632022286,0.14498225455103997,305.4242448328242,18.585342326430823
2025-01-01 00:03:00,0.28559568093467225,0.13000730482013678,0.0,0.004759928015577871,0.0021667884136689465,0.0,0.08464792757232713,0.16094775336234513,0.0,0.04000000000000001,0.0,0.0,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.26878127621607,51.666666666666686,46.10666666666668,0.0,51.723658983524885,0.0,0.0,0.0,136.3574707440876,51.767982019077515,51.79014353685384,51.723658983524885,12.43753247303448,19.244049153419244,-0.03372862435858437,-2.2686271773164006,1.2859880305922324,2.8,9.236100170605994,-618.6413671758764,259.9726513376522,304.50671069264973,-976.838418044942,-0.0,-0.0,370.80516070349074,0.0,2.0,0.045582308220623285,0.0,0.0,0.33243497496253627,131.99922844444444,-12.60810983442505,0.2051732912274929,8.935413758029561,0.0027769494798762116,43.424889248051464,1.225159994810392,0,0,259.9726513376522,0.14498225455103997,286.06307946519195,18.443631227457807
2025-01-01 00:04:00,0.28559568093467225,0.13000730482013678,0.0,0.004759928015577871,0.0021667884136689465,0.0,0.08464792757232713,0.16094775336234513,0.0,0.04000000000000001,0.0,0.0,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.48840518355499,51.666666666666686,46.10666666666668,0.0,51.70915129899858,0.0,0.0,0.0,136.70063309930467,51.75438494084073,51.77700176176182,51.70915129899858,12.43753247303448,19.148573727538928,-0.1292040502389007,-2.098934893087962,1.383872305884471,2.8,9.236100170605994,-607.8143851907788,255.2558108915375,285.87691837204176,-969.0531637233531,-0.0,-0.0,370.80516070349074,0.0,2.0,0.04548310254828189,0.0,0.0,0.33171146102723204,131.99922844444444,-9.56638217091637,0.20640658435066286,8.891099330565122,0.002777066521203946,43.540878543664576,1.225560090398545,0,0,255.2558108915375,0.14498225455103997,267.568458691309,18.30845968073275
2025-01-01 00:05:00,0.28559568093467225,0.13000730482013678,0.0,0.004759928015577871,0.0021667884136689465,0.0,0.08464792757232713,0.16094775336234513,0.0,0.04000000000000001,0.0,0.0,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.70214476656402,51.666666666666686,46.10666666666668,0.0,51.694607493062016,0.0,0.0,0.0,137.03460119775627,51.74075364368388,51.76382671899482,51.694607493062016,12.43753247303448,19.055256925753387,-0.2225208520244415,-1.9327220400244018,1.477388761033114,2.8,9.236100170605994,-595.4696161425045,250.64712507614544,268.07942158141077,-961.4669116000427,-0.0,-0.0,370.80516070349074,0.0,2.0,0.04538609863970431,0.0,0.0,0.3310040047096806,131.99922844444444,-4.807865245952399,0.20762025738909926,8.847901057002234,0.002777183836841587,43.65395059523447,1.2259513906353672,0,0,250.64712507614544,0.14498225455103997,249.8991101781967,18.18031140321409
2025-01-01 00:06:00,1.0164394309346725,0.13000730482013678,0.6264375000000001,0.01694065718224454,0.0021667884136689465,0.010440625000000002,0.08464792757232713,0.16094775336234513,0.7308437500000001,0.04000000000000001,0.0,0.6264375000000001,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,On,11944.662829681653,19.77777777777783,0.8,3473.4396536516806,18.359073416666668,0.7308437500000001,1,14687.258733333334,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.91015591135518,51.666666666666686,46.10666666666668,0.0,51.68002854631568,0.0,0.0,0.0,137.35961861149246,51.7270890444253,51.750619293480106,51.68002854631568,12.43753247303448,18.96404157307592,-0.31373620470190744,-1.7698759014170238,1.566745415002122,2.8,9.236100170605994,11361.736390990338,3719.593541910389,251.0742747059523,-954.0734800717914,-0.0,-0.0,370.80516070349074,0.0,2.0,0.045291240244565024,0.0,0.0,0.33031219577230775,131.99922844444444,0.34188067698528357,0.2088145629055917,8.805789820788979,0.002777301419596063,43.76417965406179,1.2263341184505963,0,0,246.1538882587082,0.14498225455103997,233.01573004542342,18.058544660528867
2025-01-01 00:07:00,1.0164394309346725,0.13000730482013678,0.6264375000000001,0.01694065718224454,0.0021667884136689465,0.010440625000000002,0.08464792757232713,0.16094775336234513,0.7308437500000001,0.04000000000000001,0.0,0.6264375000000001,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,On,11944.662829681653,19.77777777777783,0.8,3473.4396536516806,18.359073416666668,0.7308437500000001,1,14687.258733333334,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.65900969003263,51.666666666666686,46.10666666666668,0.0,51.665415413375726,0.0,0.0,0.0,136.967202640676,51.71339203559516,51.737380346704896,51.665415413375726,12.43753247303448,19.043907698200567,-0.2338700795772617,-1.5610374616936467,1.6521402309072035,2.8,9.236100170605994,11348.07910138144,3713.7962112989717,234.82361476818951,-960.5458193651566,-0.0,-0.0,370.80516070349074,0.0,2.0,0.04537429822666374,0.0,0.0,0.330917943468668,131.99922844444444,-6.843069638547206,0.20778488206410786,8.842836249772553,0.0027774192624654484,43.63580996329295,1.2259988341502606,0,0,240.35655764729097,0.14498225455103997,216.8809144021057,17.942700366083805
2025-01-01 00:08:00,1.0164394309346725,0.13000730482013678,0.6264375000000001,0.01694065718224454,0.0021667884136689465,0.010440625000000002,0.08464792757232713,0.16094775336234513,0.7308437500000001,0.04000000000000001,0.0,0.6264375000000001,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,On,11944.662829681653,19.77777777777783,0.8,3473.4396536516806,18.359073416666668,0.7308437500000001,1,14687.258733333334,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.41488049089884,51.666666666666686,46.10666666666668,0.0,51.65084453965058,0.0,0.0,0.0,136.58575076702942,51.699734157079114,51.72417896579339,51.65084453965058,12.43753247303448,19.1211980307228,-0.15657974705502653,-1.3564230141725484,1.7337616072386908,2.8,9.236100170605994,11335.661182281732,3708.247900277303,219.2914067436534,-966.8252819449768,-0.0,-0.0,370.80516070349074,0.0,2.0,0.04545464939379553,0.0,0.0,0.3315039501733829,131.99922844444444,-12.981526158434889,0.20679410989274857,8.879115329667027,0.0027775367918094753,43.511054905423386,1.2256745351219278,0,0,234.8082466256223,0.14498225455103997,201.45906653342215,17.832340210231244
2025-01-01 00:09:00,1.0164394309346725,0.13000730482013678,0.6264375000000001,0.01694065718224454,0.0021667884136689465,0.010440625000000002,0.08464792757232713,0.16094775336234513,0.7308437500000001,0.04000000000000001,0.0,0.6264375000000001,0.0,0.1183406381534701,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.027264309210526312,0.0,On,0.00233398697987967,0.0,On,0.05504963138192114,0,On,0.003160235824384953,0,On,0.09699640965179993,0.07274730723884992,On,0,0,Off,On,11944.662829681653,19.77777777777783,0.8,3473.4396536516806,18.359073416666668,0.7308437500000001,1,14687.258733333334,14687.258733333334,Off,0.0,20.77777777777783,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5860.249937777778,Off,0.0,0,87.17723429424488,51.666666666666686,46.10666666666668,0.0,51.63631475536099,0.0,0.0,0.0,136.21442858475763,51.68611431557667,51.71101409568451,51.63631475536099,12.43753247303448,19.196110487562727,-0.08166729021510122,-1.1558966590055098,1.811788833920592,2.8,9.236100170605994,11323.883597622042,3702.8264087158013,204.44598482882452,-972.9264333493372,-0.0,-0.0,370.80516070349074,0.0,2.0,0.045532501935767876,0.0,0.0,0.332071734229339,131.99922844444444,-18.657959413765354,0.2058391388212483,8.914052935183982,0.0027776540161443333,43.38963712980928,1.2253603745107988,0,0,229.38675506412062,0.14498225455103997,186.71631073111203,17.729674097712483
