Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.39888937560957,51.666666666666686,46.10666666666668,0.0,50.412557580293054,0.0,0.0,0.0,41.39888937560957,49.83888499062942,50.412557580293054,49.5520486957976,12.43753247303448,14.273661351854297,0.0,2.8,-301.28171501936095,-579.5870819348268,-0.0,-0.0,267.2557764612087,0.0,2.0,0.0387613610108419,0.0,0,0.7212881095973454,131.99922844444444,11.049590454257107,0.29449349823675475,6.695554810491773,0.002915771138671805,34.50240220125529,1.2426123380952316
2025-01-01 00:01:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.392087623964954,51.666666666666686,46.10666666666668,0.0,50.40627621369365,0.0,0.0,0.0,41.392087623964954,49.83307500334134,50.40627621369365,49.546474398165195,12.43753247303448,14.273683518656531,0.0,2.8,-303.20727281643354,-579.5886111361864,-0.0,-0.0,267.2557764612087,0.0,2.0,0.03876138839412421,0.0,0,0.7212886191572633,131.99922844444444,9.125561858544117,0.2953769143159856,6.7175473108804855,0.0029160050796811204,34.47352639839879,1.2462418976647507
2025-01-01 00:02:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.38564456436439,51.666666666666686,46.10666666666668,0.0,50.399995963376675,0.0,0.0,0.0,41.38564456436439,49.82726597062213,50.399995963376675,49.54090097424486,12.43753247303448,14.273398350518963,0.0,2.8,-305.0734723411119,-579.5689386137153,-0.0,-0.0,267.2557764612087,0.0,2.0,0.038761036117534585,0.0,0,0.7212820638426726,131.99922844444444,7.239689811394729,0.29540586870644525,6.717804092294735,0.00291623814413972,34.44543533681896,1.2462429589075874
2025-01-01 00:03:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.37954212588741,51.666666666666686,46.10666666666668,0.0,50.39371677599303,0.0,0.0,0.0,41.37954212588741,49.821457842132354,50.39371677599303,49.53532837520202,12.43753247303448,14.27282132893644,0.0,2.8,-306.91300099717085,-579.5291331528276,-0.0,-0.0,267.2557764612087,0.0,2.0,0.038760323304039876,0.0,0,0.7212687995019816,131.99922844444444,5.36035569444802,0.2954403897746608,6.717897168823786,0.0029164710184853538,34.41801117237968,1.246245285750465
2025-01-01 00:04:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.37376451533388,51.666666666666686,46.10666666666668,0.0,50.38743860088019,0.0,0.0,0.0,41.37376451533388,49.81565057006869,50.38743860088019,49.529756554662946,12.43753247303448,14.271965980157207,0.0,2.8,-308.1336283407275,-579.4701293778662,-0.0,-0.0,267.2557764612087,0.0,2.0,0.03875926665959246,0.0,0,0.7212491370067513,131.99922844444444,4.080724575929975,0.295480221106597,6.717310598096194,0.0029167037069907135,34.391224373798764,1.24624881955567
2025-01-01 00:05:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.36827201355057,51.666666666666686,46.10666666666668,0.0,50.38116138972365,0.0,0.0,0.0,41.36827201355057,49.80984410884426,50.38116138972365,49.524185468404575,12.43753247303448,14.270866396957143,0.0,2.8,-308.49547307840146,-579.3942811411025,-0.0,-0.0,267.2557764612087,0.0,2.0,0.038757908295602585,0.0,0,0.7212238599842514,131.99922844444444,3.64303160149235,0.2955247127726608,6.717110569730974,0.0029169362137403216,34.36500003897157,1.24625341251529
2025-01-01 00:06:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.36301658724258,51.666666666666686,46.10666666666668,0.0,50.374885100113026,0.0,0.0,0.0,41.36301658724258,49.80403841844645,50.374885100113026,49.51861507761316,12.43753247303448,14.269563823701146,0.0,2.8,-308.724440526603,-579.3044357093556,-0.0,-0.0,267.2557764612087,0.0,2.0,0.038756299157920907,0.0,0,0.7211939164568253,131.99922844444444,3.3242187215439305,0.29557307773310054,6.716796596345265,0.002917168542340365,34.33924742505097,1.246258885813788
2025-01-01 00:07:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.35798244432366,51.666666666666686,46.10666666666668,0.0,50.36860969677774,0.0,0.0,0.0,41.35798244432366,49.79823346560368,50.36860969677774,49.51304535001666,12.43753247303448,14.268071800343144,0.0,2.8,-308.8662591344945,-579.2015293852938,-0.0,-0.0,267.2557764612087,0.0,2.0,0.03875445596777304,0.0,0,0.7211596175802453,131.99922844444444,3.079493789590633,0.2956250590426744,6.716376260594314,0.0029174006958172793,34.313936843537846,1.2462651807622478
2025-01-01 00:08:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.35315637319229,51.666666666666686,46.10666666666668,0.0,50.36233514679486,0.0,0.0,0.0,41.35315637319229,49.7924292192607,50.36233514679486,49.50747625549363,12.43753247303448,14.266401650928445,0.0,2.8,-308.9711484245526,-579.0863457551693,-0.0,-0.0,267.2557764612087,0.0,2.0,0.03875239270867132,0.0,0,0.7211212235657349,131.99922844444444,2.859420869408021,0.2956804421395041,6.715855904735514,0.0029176326770080454,34.28904347147872,1.2462722482813502
2025-01-01 00:09:00,0.13886332537040993,0.06688924890569221,0.0,0.002314388756173499,0.0011148208150948702,0.0,0.04755286124201527,0.0,0.09131046412839465,0.0,0.0,0.0,0.06688924890569221,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01861984649122807,0.0,On,0.028933014750787203,0,On,0.0021247989208050154,0,On,0.05152539076636672,0.03864404307477503,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2362.7392977777777,Off,0.0,0.0,41.348527866487174,51.666666666666686,46.10666666666668,0.0,50.35606141920554,0.0,0.0,0.0,41.348527866487174,49.78662565021637,50.35606141920554,49.501907765721796,12.43753247303448,14.26456237736925,0.0,2.8,-309.0634487740696,-578.9595083501156,-0.0,-0.0,267.2557764612087,0.0,2.0,0.03875012049521749,0.0,0,0.7210789412385934,131.99922844444444,2.640283114837235,0.2957390568940045,6.715240571238567,0.0029178644885912547,34.264547592379984,1.2462800493618147
