Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.492632578835735,0.09385337435141554,0.3862609649122808,1.492632578835735,0.09385337435141554,0.3862609649122808,0.018313094991593948,0.9166775903703706,0.12953599069599292,0.42810590277777777,0.3862609649122808,0.0,0.0,0.09385337435141554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004021034356725146,0.0,0.014292060634868802,0.0,0.004398158227438844,0.0,0.09182631951015137,0.0688697396326135,0.0,0.0,6531.813534561892,20.000000000000057,0.3166666666666666,2499.639060808479,11.320193016569204,0.42810590277777777,0.4166666666666667,8603.346692592593,20648.032062222224,916.6775903703705,0.16666666666666666,34.86263755488328,51.66666666666668,46.10666666666668,0.0,50.92221110996958,0.0,0.0,916.6775903703705,34.86263755488328,49.62004022490455,50.92381578513224,48.967350107209384,12.43753247303448,19.74190687110179,-0.04907214081881725,9.296397788416927,0.5536091162365849,2.8,9.236100170605994,5527.058956103824,-1997.997430310543,426.7077973316316,-1050.680689048505,0.0,0.0,273.4204717663207,0.0,2.0,0.0475774443254196,0.0,0.0,0.4452778064873778,131.99922844444444,-227.4943611758836,0.19747468729941392,9.140391463577835,0.0027561861643214764,43.7840221972152,1.223034951968233,0.5393662882620343,-4566.777243752289,69.1407526332668,0.2331922708960933,687.607461061225,-260.89966372959344
2025-01-01 01:00:00,0.386454025842428,0.09322878348344547,0.21630614035087722,0.386454025842428,0.09322878348344547,0.21630614035087725,0.018011517414839563,0.0,0.12870320287203285,0.2397393055555556,0.21630614035087722,0.0,0.0,0.09322878348344547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0037194567799707597,0.0,0.014292060634868802,0.0,0.004398158227438844,0.0,0.09182631951015137,0.0688697396326135,0.0,0.0,3657.81557935466,18.33333333333337,0.17733333333333332,1399.797874052748,6.339308089278755,0.2397393055555556,0.23333333333333334,4817.874147851852,20648.032062222224,0.0,0.0,39.19400706650537,51.66666666666668,46.10666666666668,0.0,51.84898620172619,0.0,0.0,0.0,39.19400706650537,51.8616696536674,51.868011379638006,51.84898620172619,12.43753247303448,18.175222400004095,-0.04570117746297526,8.862764674494251,2.0649458023257354,2.5,9.236100170605994,2867.6568204674854,-1970.433064116055,-85.98730405926712,-897.8817031397981,0.0,0.0,272.28610636560626,0.0,2.0,0.043901075353972835,0.0,0.0,0.4108706302580851,131.99922844444444,-164.56316211298244,0.21857551788413423,8.422525763928395,0.0027656032219408053,49.25772767953173,1.2296663906997136,0.4254759190690775,-3444.5432973760694,74.31235920726631,0.1635626355868402,129.89207638662896,-215.87938044589606
2025-01-01 02:00:00,0.5157157735581269,0.09965047380564497,0.3244592105263159,0.5157157735581268,0.09965047380564497,0.3244592105263159,0.018011517414839563,0.0,0.13809529780995397,0.35960895833333334,0.3244592105263159,0.0,0.0,0.09965047380564497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0037194567799707597,0.0,0.014292060634868802,0.0,0.005227999402427305,0.0,0.10122136109704408,0.07591602082278305,0.0,0.0,5486.723369031989,18.33333333333337,0.26599999999999996,2099.696811079122,9.50896213391813,0.35960895833333334,0.35,7226.811221777779,20648.032062222224,0.0,0.0,37.20329916612177,51.66666666666668,46.10666666666668,0.0,51.394787260757866,0.2683700629560793,728.1058727692019,0.0,37.20329916612177,50.06170099758809,51.395288671681826,49.39465645507925,12.43753247303448,18.106117185723402,-0.044971301022679454,9.83264980027374,2.4271271086453092,1.6500000000000001,9.236100170605994,4649.55286091535,-1115.699640298544,-340.2894316477883,-933.8644700657567,0.0,0.0,281.0205483924449,0.0,2.0,0.04333266842251054,0.0,0.0,0.40555090375275604,131.99922844444444,-184.3265864433278,0.22034502694518038,8.403075935407381,0.0027765608812232337,57.798711268772784,1.2299486668717525,0.306282268032445,-3270.0519076179244,54.65545624025763,0.1124319169317186,-116.25931853622455,-224.03011311156376
2025-01-01 03:00:00,1.8359348675299316,0.097616626699641,0.27810789473684216,1.8359348675299314,0.097616626699641,0.27810789473684216,0.017810465697003307,1.3750163855555557,0.13487176627737246,0.30823625000000004,0.27810789473684216,0.0,0.0,0.097616626699641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003518405062134503,0.0,0.014292060634868802,0.0,0.004716264011184421,0.0,0.09934235277966554,0.07450676458474913,0.0,0.0,4702.905744884562,18.33333333333337,0.22799999999999995,1799.7401237821048,8.150538971929826,0.30823625000000004,0.3,6194.4096186666675,20648.032062222224,1375.0163855555556,0.25,37.14621887748064,51.66666666666668,46.10666666666668,0.0,51.41228425191246,0.4861887301897539,1317.0582678355415,1375.0163855555556,37.14621887748064,49.918769902500635,51.41228425191246,49.172012727794716,12.43753247303448,18.04989727582393,-0.052736626607333706,9.68356019380764,2.256188409206382,1.6500000000000001,9.236100170605994,3844.7532527257495,-1944.1603500887636,-328.44892598486985,-945.024048515696,0.0,0.0,277.7274957242436,0.0,2.0,0.04402068440530991,0.0,0.0,0.411990052639227,131.99922844444444,-190.85593936736043,0.22203784512839406,8.39009812985599,0.002788160109088942,39.94928399566331,1.2301773225682127,0.3681915882764907,-3803.3517549310245,59.45128106015572,0.1391836438145624,-90.1310796401519,-238.31784634471796
2025-01-01 04:00:00,1.271214807949008,0.09135501087953532,0.35536008771929833,1.271214807949008,0.09135501087953532,0.35536008771929833,0.017810465697003307,0.7333420722962963,0.12620483940015265,0.3938574305555556,0.35536008771929833,0.0,0.0,0.09135501087953532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003518405062134503,0.0,0.014292060634868802,0.0,0.004398158227438844,0.0,0.09182631951015137,0.0688697396326135,0.0,0.0,6009.268451796941,18.33333333333337,0.2913333333333333,2299.6679359438003,10.414577575243667,0.3938574305555556,0.38333333333333336,7915.0789571851865,20648.032062222224,733.3420722962964,0.13333333333333333,38.81653562504803,51.66666666666668,46.10666666666668,0.0,51.529449708651086,0.0,0.0,733.3420722962964,38.81653562504803,51.33055827009926,51.537456175615716,51.223106083858724,12.43753247303448,18.006072645716618,-0.06588201481010032,9.345389729063685,2.229687495263584,0.55,9.236100170605994,5040.444289378059,-1262.7751178380888,-504.85638941842717,-1048.458143159125,0.0,0.0,269.58669117588977,0.0,2.0,0.04555601634914901,0.0,0.0,0.42635924059952734,131.99922844444444,-189.95271043564733,0.22309519095956665,8.373751388739448,0.0027950379551257534,59.23444874070186,1.22978003657706,0.33560294161492793,-3625.8403578711636,63.39730408927413,0.14411687949980706,-271.2882365536092,-233.56815286481796
2025-01-01 05:00:00,0.46977789464393965,0.09135501087953532,0.2935583333333334,0.4697778946439396,0.09135501087953532,0.2935583333333334,0.01821256913267582,0.0,0.12620483940015265,0.3253604861111112,0.2935583333333334,0.0,0.0,0.09135501087953532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0039205084978070175,0.0,0.014292060634868802,0.0,0.004398158227438844,0.0,0.09182631951015137,0.0688697396326135,0.0,0.0,4964.178286267038,18.33333333333337,0.24066666666666664,1899.7256862144438,8.603346692592595,0.3253604861111112,0.31666666666666665,6538.543486370371,20648.032062222224,0.0,0.0,38.81372690558475,51.66666666666668,46.10666666666668,0.0,51.39217811205529,0.0,0.0,0.0,38.81372690558475,51.41175891530676,51.421549316932506,51.39217811205529,12.43753247303448,18.051895884966093,-0.04973563276052175,9.668880642321849,1.4546686821532193,-0.25000000000000006,9.236100170605994,3865.5071331150925,-1879.7113385249847,-530.3378106920286,-1118.1237429568935,0.0,0.0,214.9781161573401,0.0,1.1664999999999999,0.04636372144978043,0.0,0.0,0.4339185612103167,76.98854999022223,-195.52552635239215,0.22337402500348688,8.406655026492432,0.0028081155137731195,21.26064055278132,1.2289597043064389,0.3007962624950376,-3837.6646020544244,58.22757731499605,0.1239149308643885,-260.79145602396545,-269.5463546680631
2025-01-01 06:00:00,0.5575672801420061,0.09260419261547544,0.3708105263157896,0.557567280142006,0.09260419261547544,0.3708105263157896,0.018715198427266464,0.0,0.12787041504807278,0.4109816666666667,0.3708105263157896,0.0,0.0,0.09260419261547544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00442313779239766,0.0,0.014292060634868802,0.0,0.004398158227438844,0.0,0.09182631951015137,0.0688697396326135,0.0,0.0,6270.540993179417,18.33333333333337,0.304,2399.6534983761394,10.867385295906438,0.4109816666666667,0.4,8259.21282488889,20648.032062222224,0.0,0.0,38.585351863789455,51.66666666666668,46.10666666666668,0.0,51.18231914757201,0.0,0.0,0.0,38.585351863789455,51.21607671890452,51.232955504570775,51.18231914757201,12.43753247303448,18.051972038694505,-0.05367320212533334,9.212624546275634,1.2327146779814013,0.3,9.236100170605994,5204.87949964121,-1622.5638334487187,-412.79376580095544,-1068.6210885759688,0.0,0.0,206.1573853318509,0.0,1.0,0.04579925222328625,0.0,0.0,0.42863568772758376,65.99961422222222,-203.19779029408866,0.22319146513041552,8.403986456308484,0.0028058103538294477,-16.785820767130122,1.228961129631054,0.34955781264326186,-4087.3161345212116,65.09880269635306,0.13263510430153783,-161.11090887186322,-251.68285692909228
2025-01-01 07:00:00,0.6405353829914106,0.1070881285868644,0.3708105263157896,0.6405353829914106,0.1070881285868644,0.3708105263157896,0.07132758367768101,0.0,0.15822613264706284,0.4109816666666667,0.3708105263157896,0.0,0.0,0.1070881285868644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004121560215643275,0.0,0.06720602346203773,0.0,0.015441961197910277,0.0,0.10947265849074984,0.08210449386806236,0.0,0.0,6270.540993179417,18.33333333333337,0.304,2399.6534983761394,10.867385295906438,0.4109816666666667,0.4,8259.21282488889,20648.032062222224,0.0,0.0,37.73544631800573,51.66666666666668,46.10666666666668,0.0,50.889109872980406,0.07232022998176695,194.0309055293432,0.0,37.73544631800573,50.458972323234626,50.906159916768985,50.22685350457315,12.43753247303448,18.03452128696149,-0.05161268275704736,8.99499312732946,1.0240069131265033,-0.55,9.236100170605994,5240.88864682769,-1993.7126905372947,-559.9504850278232,-1155.0790129216466,0.0,0.0,326.40101935128024,3.0839524519158794,1.5835000000000001,0.04712607153214306,0.0,0.0,0.4410534037236741,104.51038912088889,-200.97435278136058,0.22345563746977248,8.39611600618169,0.0028060835455045213,38.67836984855175,1.2290345198128423,0.3537766422347939,-4460.846186721634,67.47999780819909,0.14233712778665913,-304.3522911172964,-255.59819391052696
2025-01-01 08:00:00,1.6914282170276491,0.12545096645095688,0.3090087719298246,1.6914282170276491,0.12545096645095688,0.3090087719298246,0.13951416224929714,1.0083453494074075,0.20108398314872236,0.34248472222222226,0.3090087719298246,0.0,0.0,0.12545096645095688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0031163016264619883,0.0,0.13639786062283515,0.0,0.03381602788077979,0.0,0.13312365448557975,0.09984274086418479,0.0,0.0,5225.450827649514,18.33333333333337,0.2533333333333333,1999.7112486467834,9.056154413255364,0.34248472222222226,0.3333333333333333,6882.677354074074,20648.032062222224,1008.3453494074075,0.18333333333333332,36.57867662844043,51.66666666666668,46.10666666666668,0.0,50.894810965002975,0.5049361820296331,1360.1762468420625,1008.3453494074075,36.57867662844043,49.4285045624387,50.894810965002975,48.69535136115657,12.43753247303448,18.029785720493763,-0.05714030265623702,8.341268638074615,0.5106137880066328,-1.4,9.236100170605994,4281.435469607117,-2747.5635469837734,-647.1848226995277,-1249.7729390328072,0.0,0.0,463.2787180284733,190.0966462403711,2.0,0.048646459919229564,0.0,0.0,0.4552827347776975,131.99922844444444,-157.5211370380628,0.22485740645355257,8.415526497104766,0.002821538185566782,102.53472117224993,1.2296204165707258,0.3744801877367222,-4822.834948911626,75.56015328107009,0.15598677140645864,-394.7719341207956,-252.41288857873207
2025-01-01 09:00:00,1.99440616579941,0.12061047763336213,0.35536008771929833,1.9944061657994099,0.12061047763336213,0.35536008771929833,0.12231424297111819,1.2833486265185186,0.19488586575421746,0.3938574305555556,0.35536008771929833,0.0,0.0,0.12061047763336213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0025131464729532165,0.0,0.11980109649816498,0.0,0.03407189557640123,0.0,0.12666966939545346,0.09500225204659006,0.0,0.0,6009.268451796941,18.33333333333337,0.2913333333333333,2299.6679359438003,10.414577575243667,0.3938574305555556,0.38333333333333336,7915.0789571851865,20648.032062222224,1283.3486265185188,0.23333333333333334,38.10407225822795,51.66666666666668,46.10666666666668,0.0,51.584181844162984,0.31992561348213694,867.2593504720643,1283.3486265185188,38.10407225822795,50.773814504491405,51.58568019861216,50.36713248020645,12.43753247303448,18.071142213891957,-0.05103222887207407,8.248113451099956,0.770164189986355,-0.85,9.236100170605994,5162.772361191531,-2078.4761008306477,-501.0347929335499,-1196.2008712864563,0.0,0.0,418.32158896898727,553.1260922878139,1.6664999999999999,0.04783825612583191,0.0,0.0,0.44771874689601526,109.98835710133334,-68.616808287941,0.22638817736200145,8.468276508723052,0.0028467956347151937,131.1723783328277,1.2300441584924895,0.37016409959889973,-4449.739647865793,71.59561109134413,0.15148550447143705,-331.8326393528502,-169.20215358069964
