Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.3427266539697024,0.21743650880563886,0.4970166666666667,0.00571211089949504,0.003623941813427314,0.008283611111111111,0.020851997619529456,0.0,0.321874656350173,0.0,0.4970166666666667,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,On,8739.673604444444,18.33333333333337,0.6,0.0,14.566122674074075,0.0,1,8739.673604444444,8739.673604444444,Off,0.0,0.0,20.924679866932113,51.666666666666686,46.10666666666668,0.0,50.87901317449416,0.0,0.0,0.0,20.924679866932113,48.04222837803414,50.87901317449416,46.623835979804134,12.43753247303448,18.434544221501632,0.0,6.440976602701159,-1.5396296554933409,2.8,9.236100170605994,7720.37845282981,-1743.7685867135665,2567.73171122616,-1585.7099982355662,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07782531503900705,0.0,0,1.0071406990177727,329.99807111111113,-88.79077189509488,0.24569627098428704,8.989048712884514,0.0031725872638139574,59.24779063861474,1.2246906920419003,0.38046346609989773,-1805.2963336143578,61.52774690079127,0.4530695454719999,2562.3307643715607,5.400946854599212
2025-01-01 00:01:00,0.3427266539697024,0.21743650880563886,0.4970166666666667,0.00571211089949504,0.003623941813427314,0.008283611111111111,0.020851997619529456,0.0,0.321874656350173,0.0,0.4970166666666667,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,On,8739.673604444444,18.33333333333337,0.6,0.0,14.566122674074075,0.0,1,8739.673604444444,8739.673604444444,Off,0.0,0.0,20.854129873353042,51.666666666666686,46.10666666666668,0.0,50.87678952979649,0.0,0.0,0.0,20.854129873353042,48.04046641592548,50.87678952979649,46.622304858989985,12.43753247303448,18.532943580666913,0.0,6.4715184647240696,-1.1840542837437396,2.8,9.236100170605994,7699.82526371726,-1759.780667950935,2357.616286087462,-1600.0780448395813,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07803932943339056,0.0,0,1.009910268362288,329.99807111111113,-94.97591440362996,0.24492073048806606,9.058486102312045,0.0031728707278288835,58.621561604046356,1.2278536055626859,0.38056753026534584,-1820.937754502798,61.15708655186299,0.4530695454719999,2352.3815782852466,5.234707802215264
2025-01-01 00:02:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,20.7856512217115,51.666666666666686,46.10666666666668,0.0,50.874572317748324,0.0,0.0,0.0,20.7856512217115,48.03871039447715,50.874572317748324,46.620779432841566,12.43753247303448,18.62840767080642,0.0,6.500071721744514,-0.8600811003720876,2.8,9.236100170605994,-1059.8252856894835,-1775.0285772307866,2166.2586339300483,-1614.0662999185859,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07824678292225472,0.0,0,1.012594932750522,329.99807111111113,-100.9646042869241,0.2434821270817109,9.102624855753717,0.0031731504732486317,58.01292569841508,1.2274516692843915,0.38066479299959555,-1835.568118493177,60.539541262390564,0.4530695454719999,2161.0918783603342,5.166755569714253
2025-01-01 00:03:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,20.87356014408885,51.666666666666686,46.10666666666668,0.0,50.87236135101539,0.0,0.0,0.0,20.87356014408885,48.03696013927184,50.87236135101539,46.619259533400076,12.43753247303448,18.5018130643798,0.0,6.5267865227478525,-0.5648317141138195,2.8,9.236100170605994,-1038.1682179592879,-1789.0937826078227,1991.8612421150312,-1595.526912463443,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07797164188968456,0.0,0,1.0090343209915809,329.99807111111113,-97.84692401187141,0.24544178034831923,9.044638305981543,0.0031734274048764955,58.659455976897824,1.2279842528707685,0.38075577078949047,-1849.2629236998694,60.16914109204639,0.4530695454719999,1986.7621208397288,5.099121275302529
2025-01-01 00:04:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,20.95851351790876,51.666666666666686,46.10666666666668,0.0,50.87014249003476,0.0,0.0,0.0,20.95851351790876,48.035202481698086,50.87014249003476,46.61773247752975,12.43753247303448,18.379407805423615,0.0,6.551817451632657,-0.29570103819876303,2.8,9.236100170605994,-1016.9835119967443,-1802.3047456345926,1832.9076710294898,-1577.6814608478855,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07770531490301898,0.0,0,1.0055877721741011,329.99807111111113,-94.50766966488519,0.24735435203189243,8.988787541045303,0.0031737073013485178,59.282812432015824,1.2284996427215054,0.3808409943974447,-1862.1001777919817,59.79543215738915,0.4530695454719999,1827.8541343804866,5.053536649003292
2025-01-01 00:05:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,21.04070844652016,51.666666666666686,46.10666666666668,0.0,50.86791600208467,0.0,0.0,0.0,21.04070844652016,48.03343767062775,50.86791600208467,46.616198504899295,12.43753247303448,18.260912263948832,0.0,6.575289618302928,-0.050299113405073786,2.8,9.236100170605994,-995.3817647543892,-1814.6964207871963,1687.989755808366,-1560.4814646345621,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07744722244179895,0.0,0,1.0022477866992712,329.99807111111113,-90.10591863585367,0.24922268237483633,8.934313339907373,0.00317399005352424,59.88451383257027,1.2289989743361742,0.3809208935145703,-1874.1429781299232,59.446557342727,0.4530695454719999,1682.9567695238115,5.032986284554524
2025-01-01 00:06:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,21.12029009220602,51.666666666666686,46.10666666666668,0.0,50.86568213662045,0.0,0.0,0.0,21.12029009220602,48.03166593833565,50.86568213662045,46.61465783919326,12.43753247303448,18.1461205481682,0.0,6.5973162918389745,0.1735507877550304,2.8,9.236100170605994,-974.192320384024,-1826.3230132212161,1555.8198102834888,-1543.8900070955824,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07719694234388513,0.0,0,0.9990089013489606,329.99807111111113,-85.50793180446811,0.25104861952274315,8.88112084049645,0.003174275559497483,60.46566884780638,1.2294830771012992,0.3809958569418732,-1885.4485137018764,59.12550048066034,0.4530695454719999,1550.7847793130793,5.035030970409583
2025-01-01 00:07:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,21.197394430468723,51.666666666666686,46.10666666666668,0.0,50.863441129970845,0.0,0.0,0.0,21.197394430468723,48.0298875048732,50.863441129970845,46.61311069232439,12.43753247303448,18.034839798474895,0.0,6.617999908270734,0.37782357449062304,2.8,9.236100170605994,-953.7216917672733,-1837.2400545858493,1435.2281109252299,-1527.8727465737957,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07695407824022278,0.0,0,0.9958659866944392,329.99807111111113,-81.05456370950435,0.25283393188537884,8.829728840354644,0.0031745637226833654,61.027318470556715,1.229952729235179,0.38106623611445783,-1896.0685554697009,58.8285008838516,0.4530695454719999,1430.1720802285038,5.056030696726001
2025-01-01 00:08:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,21.272145988494294,51.666666666666686,46.10666666666668,0.0,50.8611932061687,0.0,0.0,0.0,21.272145988494294,48.028102578842024,50.8611932061687,46.61155726517868,12.43753247303448,17.926893400008844,0.0,6.637433402592707,0.5643095372176425,2.8,9.236100170605994,-934.020206719186,-1847.4961962634957,1325.1543330548284,-1512.3983032008048,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07671826685472598,0.0,0,0.9928143415644893,329.99807111111113,-76.8275220344077,0.2545802443628537,8.78004630982537,0.0031748544514850056,61.57041704604783,1.2304086438039414,0.3811323497135169,-1906.0501175997776,58.55392133628194,0.4530695454719999,1320.0615967650094,5.092736289819252
2025-01-01 00:09:00,0.3427266539697024,0.21743650880563886,0.0,0.00571211089949504,0.003623941813427314,0.0,0.020851997619529456,0.0,0.321874656350173,0.0,0.0,0.0,0.0,0.21743650880563886,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007345227901588049,0.0,On,0.016607496759195213,0,On,0.031959311275987716,0,On,0.25027295092552954,0.18770471319414708,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8739.673604444444,Off,0.0,0.0,21.344657911589586,51.666666666666686,46.10666666666668,0.0,50.858938577986144,0.0,0.0,0.0,21.344657911589586,48.02631135835789,50.858938577986144,46.60999774854376,12.43753247303448,17.822120889506365,-0.011212443827005814,6.65570159157056,0.7346318719277727,2.8,9.236100170605994,-915.0596881308104,-1857.1361116639755,1224.6373231739879,-1497.43816867785,-0.0,-0.0,655.2056185160266,0.0,5.0,0.07648917809120873,0.0,0,0.9898496941703833,329.99807111111113,-72.82713796898707,0.25628902618028315,8.731389545386023,0.0031751476588756174,62.09583206598342,1.2308514686903838,0.38119448843689163,-1915.4361488298764,58.30003716590089,0.4530695454719999,1219.4949141830264,5.142408990961575
