Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.20388020867357082,0.12796426306979447,0.0,0.003398003477892847,0.002132737717829908,0.0,0.027104705411169102,0.17677550326240174,0.0,0.0,0.0,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29622.748697777777,Off,0.0,0,80.55097815470826,51.666666666666686,46.10666666666668,0.0,49.28408448772797,0.0,0.0,0.0,125.86090336673166,47.242683369011054,49.28408448772797,46.2219828096526,12.43753247303448,17.15526967231061,-0.1225081054672188,0.10438829139764472,2.8,9.236100170605994,-3434.0124636429377,3821.157805685402,-3742.2488723248275,-0.0,-0.0,392.57193933127564,0.0,3.0,0.20003392604104017,0.0,0,1.1870273129233029,197.99884266666666,-84.33553064938562,0.23311604695850774,7.928564798221248,0.0027752523693408966,-110.44111656674063,1.2303823182356488,1.0873669091327998,3819.8921243016293,1.2656813837725023
2025-01-01 00:01:00,0.20388020867357082,0.12796426306979447,0.0,0.003398003477892847,0.002132737717829908,0.0,0.027104705411169102,0.17677550326240174,0.0,0.0,0.0,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29622.748697777777,Off,0.0,0,80.72930037762673,51.666666666666686,46.10666666666668,0.0,49.26968345148947,0.0,0.0,0.0,126.13953184004176,47.23013297085031,49.26968345148947,46.21035773053074,12.43753247303448,17.07589397654092,-0.20188380123690663,0.3656706612705331,2.8,9.236100170605994,-3408.745986375886,3450.765752475816,-3714.4267654459322,-0.0,-0.0,392.57193933127564,0.0,3.0,0.1996506986519023,0.0,0,1.184753191793102,197.99884266666666,-86.89116026122912,0.23495520673474385,7.912764160575632,0.002775011195226347,-109.77667653325945,1.2343140919071456,1.0873669091327998,3449.6346188488874,1.1311336269284633
2025-01-01 00:02:00,0.20388020867357082,0.12796426306979447,0.0,0.003398003477892847,0.002132737717829908,0.0,0.027104705411169102,0.17677550326240174,0.0,0.0,0.0,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29622.748697777777,Off,0.0,0,80.90229046401963,51.666666666666686,46.10666666666668,0.0,49.25525362427317,0.0,0.0,0.0,126.40982885003068,47.2175547888569,49.25525362427317,46.19870537114877,12.43753247303448,16.99848675512333,-0.27929102265449757,0.6016918639827509,2.8,9.236100170605994,-3384.6101725057924,3116.358758094269,-3687.369272529347,-0.0,-0.0,392.57193933127564,0.0,3.0,0.19927688217225903,0.0,0,1.1825349162228553,197.99884266666666,-89.81283930772071,0.23609059410941596,7.8756726652261015,0.002774772235684758,-109.12677031331738,1.2346435662564526,1.0873669091327998,3115.1741583413705,1.1845997528987477
2025-01-01 00:03:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,81.07014732589529,51.666666666666686,46.10666666666668,0.0,49.240795894308505,0.0,0.0,0.0,126.6721051967114,47.20494965381448,49.240795894308505,46.18702653356747,12.43753247303448,16.922974370339297,-0.35480340743853134,0.8149360127111912,2.8,9.236100170605994,16739.49124610275,13809.921681442731,-3661.045193117982,-0.0,-0.0,392.57193933127564,0.0,3.0,0.19891212960483504,0.0,0,1.1803704270856359,197.99884266666666,-93.1135804808467,0.23720377832515788,7.838965831745095,0.002774534754235956,-108.4904406206203,1.2349651481632482,1.0873669091327998,2812.9905605770173,1.220920124902804
2025-01-01 00:04:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,80.61461219333535,51.666666666666686,46.10666666666668,0.0,49.226311116680385,0.0,0.0,0.0,125.96033155208649,47.192318365514836,49.226311116680385,46.17532198993207,12.43753247303448,17.08082683866325,-0.19695093911457917,1.5969458953476638,2.8,9.236100170605994,16663.90983406239,12699.694947434988,-3716.1535333131715,-0.0,-0.0,392.57193933127564,0.0,3.0,0.19967451743643863,0.0,0,1.1848945355559568,197.99884266666666,-113.58665232601345,0.234821741137175,7.9141479370433565,0.0027742987190454934,-109.35618239401795,1.2342936437902803,1.0873669091327998,1704.8215382077196,-0.8367915135426371
2025-01-01 00:05:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,80.17255741572842,51.666666666666686,46.10666666666668,0.0,49.21190307959298,0.0,0.0,0.0,125.26962096207565,47.179758052731835,49.21190307959298,46.16368553930127,12.43753247303448,17.233703584994714,-0.044074192783114086,2.301899685329877,2.8,9.236100170605994,16595.498349453952,11699.106436953774,-3769.816935288992,-0.0,-0.0,392.57193933127564,0.0,3.0,0.20041250985486916,0.0,0,1.1892738784741557,197.99884266666666,-128.3347349586336,0.23253953022979604,7.987020121051624,0.0027740606708830332,-110.18703723459414,1.2336440090787029,1.0873669091327998,705.8470116629258,-2.450775449961885
2025-01-01 00:06:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,79.74303632532325,51.666666666666686,46.10666666666668,0.0,49.1975695359221,0.0,0.0,0.0,124.59849425831757,47.16726661513316,49.1975695359221,46.15211515473869,12.43753247303448,17.381956925859992,0.0,2.937560111682118,2.8,9.236100170605994,16529.98296243837,10796.91987798732,-3822.1315236623873,-0.0,-0.0,392.57193933127564,0.0,3.0,0.20112782843217045,0.0,0,1.1935186718724708,197.99884266666666,-141.53553360081744,0.2303493045236031,8.057163097081446,0.002773820687795265,-110.98538564355933,1.2330146808401856,1.0873669091327998,-194.93341179506308,-3.8569109584267993
2025-01-01 00:07:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,79.32535832942574,51.666666666666686,46.10666666666668,0.0,49.18330839622433,0.0,0.0,0.0,123.94587238972773,47.15484209988385,49.18330839622433,46.140608951713624,12.43753247303448,17.525843453961894,0.0,3.5108920561313077,2.8,9.236100170605994,16466.458651383968,9983.25500938705,-3873.162865834053,-0.0,-0.0,392.57193933127564,0.0,3.0,0.20182173165205522,0.0,0,1.1976363837568023,197.99884266666666,-154.028502483554,0.22824494863492487,8.12536729448738,0.002773578842561311,-111.75298560030406,1.2324045100199796,1.0873669091327998,-1007.3895130291401,-5.06567832461883
2025-01-01 00:08:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,78.91894628214739,51.666666666666686,46.10666666666668,0.0,49.169117686098424,0.0,0.0,0.0,123.3108535658553,47.142482661748105,49.169117686098424,46.12916514957294,12.43753247303448,17.66557739666167,0.0,4.028154219488479,2.8,9.236100170605994,16404.67241889236,9249.218228555781,-3922.96400767965,-0.0,-0.0,392.57193933127564,0.0,3.0,0.20249527285309027,0.0,0,1.2016332647750938,197.99884266666666,-166.0135931295659,0.2262212156311055,8.191771132487997,0.002773335204104019,-112.49131767004907,1.2318125332376317,1.0873669091327998,-1740.3903594424967,-6.101612742532174
2025-01-01 00:09:00,1.6779197920069042,0.12796426306979447,1.2634625,0.027965329866781737,0.002132737717829908,0.02105770833333333,0.027104705411169102,0.17677550326240174,1.4740395833333335,0.0,1.2634625,0.0,0.12796426306979447,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.0005260381764628051,0.0,On,0.02149202615283495,0,On,0.0061564858360090464,0,On,0.13295874298516977,0.09971905723887729,On,On,20101.078080370302,17.77777777777783,0.8000000000000002,10995.71020074081,37.02843587222222,1.4740395833333335,1,29622.748697777777,29622.748697777777,Off,0.0,0,78.52329252321543,51.666666666666686,46.10666666666668,0.0,49.15499552729413,0.0,0.0,0.0,122.69264456752411,47.130186545413366,49.15499552729413,46.11778205447298,12.43753247303448,17.801347056777498,0.0,4.494970344457811,2.8,9.236100170605994,16344.597941420576,8586.819614955506,-3971.5808777860343,-0.0,-0.0,392.57193933127564,0.0,3.0,0.2031493796571672,0.0,0,1.2055148195562013,197.99884266666666,-177.47120049496675,0.22427344601191607,8.255848117829295,0.0027730898381110197,-113.20169148486009,1.2312379020296267,1.0873669091327998,-2401.9052332563965,-6.985352528908203
