Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,4.447980965920087,2.873770400168542,0.0,0.07413301609866813,0.047896173336142364,0.0,0.026179643873696236,0.0,0.4726909222215554,3.899110399824836,0.05,0.0,0.0,0.34061055519258543,2.518576511642623,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,HP On,5331.848569397003,19.222222222222257,1.9922047844148443,1986.1163090286225,3.4457145664915028,0.4533958333333333,1,6864.569045092293,6864.569045092293,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.74138560293481,51.666666666666686,46.10666666666668,0.0,51.18937032659373,0.0,0.0,0.0,34.74138560293481,49.137087042442815,51.18937032659373,48.11094540036736,12.43753247303448,19.337629860830862,0.0,8.122857973734423,-0.9352344108486723,-2.1912010391040315,2.8,9.236100170605994,5000.843642842158,-1644.8498788743802,2660.295302512399,2042.2083804151264,-1012.022854645702,-0.0,-0.0,667.656349437743,0.0,3.0,0.04695689816211239,0.0,0.0,0.4394701083577419,197.99884266666666,13.36157865311418,0.21500852468546644,9.136750713749311,0.0029363768193872482,75.7402066421689,1.2210832591242948,0.5339467902281089,-3703.9107251233827,72.9445372203798,0.5436834545663999,2646.5593065366193,13.735995975779563,0.35251212723580333,2292.9615766473416,-250.75319623221532
2025-01-01 00:01:00,4.450137189185106,2.8751631828066984,0.0,0.0741689531530851,0.04791938638011164,0.0,0.026179643873696236,0.0,0.4726909222215554,3.901266623089854,0.05,0.0,0.0,0.34061055519258543,2.5199692942807794,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,HP On,5331.09325336429,19.222222222222257,1.9906582328559925,1985.8349534215536,3.4478707897565206,0.4533958333333333,1,6863.532373452511,6863.532373452511,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.69978294254418,51.666666666666686,46.10666666666668,0.0,51.183748087196875,0.0,0.0,0.0,34.69978294254418,49.132211380033326,51.183748087196875,48.106443026451565,12.43753247303448,19.36848945563535,0.0,8.15437162812811,-0.7222334445725878,-2.13722938591211,2.8,9.236100170605994,4988.924064562017,-1668.5378063222283,2508.5919459409315,2009.2336010452223,-1014.9388978129464,-0.0,-0.0,667.656349437743,0.0,3.0,0.04700448834415575,0.0,0.0,0.4399155053766667,197.99884266666666,5.11335957293025,0.21524189212194417,9.174594651949779,0.00293663966097413,75.61305098868516,1.2245208113394022,0.5340930746175833,-3726.860262739593,72.48750299581134,0.5436834545663999,2495.6398119094574,12.952134031473928,0.3518438017367257,2263.8667545680564,-254.63315352283416
2025-01-01 00:02:00,4.452227323609766,2.876513276271188,0.0,0.07420378872682944,0.04794188793785313,0.0,0.026179643873696236,0.0,0.4726909222215554,3.9033567575145147,0.05,0.0,0.0,0.34061055519258543,2.521319387745269,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,HP On,5330.361358092737,19.222222222222257,1.9891610362074224,1985.562322059951,3.4499609241811817,0.4533958333333333,1,6862.527846819355,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.65931692763253,51.666666666666686,46.10666666666668,0.0,51.17813219808803,0.0,0.0,0.0,34.65931692763253,49.12734155620869,51.17813219808803,48.101946235269025,12.43753247303448,19.398377962286595,0.0,8.18390284866159,-0.522485565656258,-2.0850816315751124,2.8,9.236100170605994,4977.168763604345,-1691.0883368261543,2366.394868998846,1976.9706943574083,-1017.7663832302193,-0.0,-0.0,667.656349437743,0.0,3.0,0.04705056039253654,0.0,0.0,0.4403466941665282,197.99884266666666,-3.082560695915248,0.2148609097801671,9.18851569519816,0.0029369013246654065,75.48879789761583,1.2243955136455804,0.5342301203189845,-3748.376761048463,71.72610216235745,0.5436834545663999,2354.1106467326863,12.28422226615967,0.3511968533174756,2235.8367654459935,-258.86607108858516
2025-01-01 00:03:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.619925846988856,51.666666666666686,46.10666666666668,0.0,51.17252249021146,0.0,0.0,0.0,34.619925846988856,49.12247741145022,51.17252249021146,48.097454872069605,12.43753247303448,19.427348261423496,0.0,8.211598322004736,-0.3351339525878607,-2.0346317927048374,2.8,9.236100170605994,-364.13709751322807,-3697.29083874249,2233.0289174070126,1947.6407800267489,-1020.5100126570226,-0.0,-0.0,667.656349437743,0.0,3.0,0.04709519776777306,0.0,0.0,0.440764455835203,197.99884266666666,-11.283434293948488,0.21449291665391634,9.20193311378702,0.0029371625851042677,75.36718137210258,1.2242740840270554,0.5343586149196997,-3768.5650909123215,71.27425216983131,0.5436834545663999,2221.364719537141,11.664197869871643,0.3505698331343887,2208.795950872937,-261.15517084618807
2025-01-01 00:04:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.69411795878383,51.666666666666686,46.10666666666668,0.0,51.16691880368578,0.0,0.0,0.0,34.69411795878383,49.117618794899904,51.16691880368578,48.09296879050697,12.43753247303448,19.358699838951644,0.0,8.16597292611539,-0.1593807038368895,-1.985703374794551,2.8,9.236100170605994,-357.21795767489147,-3663.297509455875,2107.92858001673,1919.240014655857,-1014.0134747543781,-0.0,-0.0,667.656349437743,0.0,3.0,0.04698939360647742,0.0,0.0,0.439774233566501,197.99884266666666,-10.860832358256246,0.21543031378608088,9.170758764841716,0.0029374234505098362,75.52385449729205,1.2245612143534188,0.5341469170198341,-3735.311759806366,72.01425035049078,0.5436834545663999,2096.8366859591233,11.091894057606847,0.3499606489485017,2182.642673591626,-263.40265893576895
2025-01-01 00:05:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.765988880308505,51.666666666666686,46.10666666666668,0.0,51.16130425635141,0.0,0.0,0.0,34.765988880308505,49.11274976610828,51.16130425635141,48.08847252098671,12.43753247303448,19.292036043967563,0.0,8.123398166917266,0.005520554402041827,-1.9381834582388995,2.8,9.236100170605994,-348.3035433792466,-3630.8951665021145,1990.5615889104513,1892.4254371611205,-1007.7206730547464,-0.0,-0.0,667.656349437743,0.0,3.0,0.04688654601912415,0.0,0.0,0.43881168190471037,197.99884266666666,-8.23921976224318,0.21634558792145,9.14062382822937,0.0029376847969079627,75.67515954215288,1.2248401668216322,0.5339492981082833,-3704.304017113272,73.40885061115739,0.5436834545663999,1979.9977110384882,10.563877871963157,0.34936798454447854,2157.310357772328,-264.8849206112078
2025-01-01 00:06:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.835637246452585,51.666666666666686,46.10666666666668,0.0,51.15567919331074,0.0,0.0,0.0,34.835637246452585,49.10787065083493,51.15567919331074,48.08396637959704,12.43753247303448,19.227272426621557,0.0,8.08363628565707,0.1602678387152188,-1.8919490819068694,2.8,9.236100170605994,-338.9822975676147,-3601.1502190675164,1880.4301323220243,1866.2847867511791,-1001.6222827175083,-0.0,-0.0,667.656349437743,0.0,3.0,0.046786533228040404,0.0,0.0,0.4378756611312983,197.99884266666666,-5.016364287849342,0.2172395235103276,9.110811939709214,0.002937946607249538,75.82131762640039,1.2251112840293494,0.5337646696349118,-3675.364278547325,74.21405947980861,0.5436834545663999,1870.3532227914297,10.07690953059447,0.34879038673317314,2132.727892590434,-266.44310583925466
2025-01-01 00:07:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.903171633783565,51.666666666666686,46.10666666666668,0.0,51.15004394500161,0.0,0.0,0.0,34.903171633783565,49.10298176099691,51.15004394500161,48.07945066899457,12.43753247303448,19.164315978289203,0.0,8.046442184436357,0.3055140012116339,-1.846909315078569,2.8,9.236100170605994,-329.6698105023942,-3573.2783233901623,1777.0689539746186,1841.589468132489,-995.7082894475784,-0.0,-0.0,667.656349437743,0.0,3.0,0.0466892195197527,0.0,0.0,0.4369649011024258,197.99884266666666,-1.6178704925588079,0.21811304937957798,9.082620346943292,0.00293820886519788,75.9625759368745,1.225374945383582,0.53359190644382,-3648.3103628746994,75.03203948453731,0.5436834545663999,1767.4406500283515,9.628303946267046,0.34822679172638504,2108.8419433919244,-267.2524752594354
2025-01-01 00:08:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,34.968692368993054,51.666666666666686,46.10666666666668,0.0,51.14439882571981,0.0,0.0,0.0,34.968692368993054,49.09808339327343,51.14439882571981,48.07492567705024,12.43753247303448,19.10308076574084,0.0,8.01162283725033,0.4418696176337428,-1.8029588816340625,2.8,9.236100170605994,-320.733051661444,-3547.1941270115426,1680.0424904809365,1817.6560640461294,-989.9694571752802,-0.0,-0.0,667.656349437743,0.0,3.0,0.04659447941305218,0.0,0.0,0.436078227438127,197.99884266666666,1.5800560760933422,0.21896702676525304,9.05466144013033,0.002938471555209211,76.09916298866638,1.2256315015672983,0.5334301230590333,-3622.9986088424826,75.80448183094013,0.5436834545663999,1670.8273760147194,9.215114466216983,0.34767594711951816,2085.5921987953952,-267.9361347492658
2025-01-01 00:09:00,0.5488705660952516,0.35519388852591877,0.0,0.009147842768254194,0.005919898142098646,0.0,0.026179643873696236,0.0,0.4726909222215554,0.0,0.05,0.0,0.0,0.34061055519258543,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0060315515350877185,0.0,On,0.0007779939626090422,0.0,On,0.019370098375999477,0,On,0.018543515298107976,0,On,0.41732941891679176,0.3129970641875937,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6862.527846819355,0.0,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9111.580844444445,Off,0.0,0.0,35.032295412466944,51.666666666666686,46.10666666666668,0.0,51.13874413484546,0.0,0.0,0.0,35.032295412466944,49.093175830263675,51.13874413484546,48.07039167797279,12.43753247303448,19.043484594582928,0.0,7.979005185151133,0.5699056642692943,-1.7600173212828902,2.8,9.236100170605994,-312.0212774992528,-3522.7803319849736,1588.943809649143,1794.635699630752,-984.3970035692635,-0.0,-0.0,667.656349437743,0.0,3.0,0.046502192568966635,0.0,0.0,0.43521451388468385,197.99884266666666,4.719376632267711,0.21980229192631384,9.027563922028985,0.002938734662472462,76.23129803300505,1.2258812884322752,0.5332785250286021,-3599.300385084314,76.52005309934009,0.5436834545663999,1580.1088417745927,8.834967874550236,0.3471369028115749,2062.9320757237483,-268.29637609299624
