Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 01:52:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,31.535089191108774,51.666666666666686,46.10666666666668,0.0,51.1429891980009,0.0,0.0,0.0,31.535089191108774,51.197790993103965,51.2251918906555,51.1429891980009,12.43753247303448,24.09238298494432,0.0,2.25658334955889,2.2,9.236100170605994,-369.8500630244172,-2961.0737600401294,-702.7616395601915,-0.0,-27.223173115301837,470.3725389906823,0.0,3.0,0.024579565736679576,0.0,0.0009521489726834447,0.47790317798018545,197.99884266666666,-110.23778933960622,0.1893022084283665,11.809387224970944,0.0034502065181902393,71.8165234129613,1.204687222481912,0,0,61.06340518819809
2025-01-01 01:53:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,31.667306515471378,51.666666666666686,46.10666666666668,0.0,51.14014661332245,0.0,0.0,0.0,31.667306515471378,51.19513558176189,51.22263006598162,51.14014661332245,12.43753247303448,23.976084165596443,0.0,2.197772822534313,2.2,9.236100170605994,-357.6235982876584,-1314.0318978414043,-696.7230922215374,-0.0,-24.7674714279541,470.3725389906823,0.0,3.0,0.02449850676182101,0.0,0.0008708855397863122,0.4748648237056331,197.99884266666666,-106.5055736288494,0.19065674157510668,11.761013457016734,0.0034507117526231612,72.32530779074453,1.2051583851311831,0,0,61.88736955586441
2025-01-01 01:54:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,31.795785073171533,51.666666666666686,46.10666666666668,0.0,51.137292103840146,0.0,0.0,0.0,31.795785073171533,51.19246903706356,51.22005750367527,51.137292103840146,12.43753247303448,23.862987532601064,0.0,2.2,2.2,9.236100170605994,-346.35019308198446,-1434.3973199912782,-690.8706640703085,-0.0,-22.388122566008416,470.3725389906823,0.0,3.0,0.024419546680175364,0.0,0.0007913316232899023,0.4718977553230832,197.99884266666666,-103.46394543634982,0.19198536859747325,11.714181446974688,0.003451220367467688,72.82143579728704,1.2056169160493075,0,0,61.85095376939498
2025-01-01 01:55:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,31.92070628864009,51.666666666666686,46.10666666666668,0.0,51.13442600771173,0.0,0.0,0.0,31.92070628864009,51.18979167383171,51.217474506891705,51.13442600771173,12.43753247303448,23.752937473158987,0.0,2.197744098121585,2.2,9.236100170605994,-335.437753244177,-1310.5157549973135,-685.1947129658346,-0.0,-20.081161333229698,470.3725389906823,0.0,3.0,0.024342586930001277,0.0,0.0007134138751504033,0.4689987550215273,197.99884266666666,-100.53441793579512,0.19328912495679074,11.668063964011502,0.0034517322764762003,73.30548384206121,1.2060634181494723,0,0,61.766768607834344
2025-01-01 01:56:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,32.042217671990976,51.666666666666686,46.10666666666668,0.0,51.13154864668814,0.0,0.0,0.0,32.042217671990976,51.18710379161226,51.214881364074316,51.13154864668814,12.43753247303448,23.64580750751411,0.0,2.2,2.2,9.236100170605994,-324.91139731594046,-1431.9417342864124,-679.687235993268,-0.0,-17.843292163427865,470.3725389906823,0.0,3.0,0.024267548489997553,0.0,0.0006370767830653624,0.466165304598116,197.99884266666666,-97.75340814992681,0.19456876880179128,11.623358270210451,0.0034522473973959034,73.77790193659995,1.2064983785109464,0,0,61.67586185517899
2025-01-01 01:57:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,32.16046042717964,51.666666666666686,46.10666666666668,0.0,51.12866032917998,0.0,0.0,0.0,32.16046042717964,51.18440567753001,51.21227835170503,51.12866032917998,12.43753247303448,23.54147656337732,0.0,2.197750484283061,2.2,9.236100170605994,-314.7485395432641,-1308.7455902319052,-674.340625772271,-0.0,-15.671383108779464,470.3725389906823,0.0,3.0,0.024194355411540948,0.0,0.0005622663061268301,0.4633949709060446,197.99884266666666,-95.10906965289604,0.19582504681858856,11.579260617089158,0.0034527656511132766,74.23912492650642,1.2069222643600988,0,0,61.63745661603516
2025-01-01 01:58:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,32.27556791655079,51.666666666666686,46.10666666666668,0.0,51.12576135082784,0.0,0.0,0.0,32.27556791655079,51.18169760681973,51.20966573481568,51.12576135082784,12.43753247303448,23.439830295995435,0.0,2.2,2.2,9.236100170605994,-304.9316308124621,-1430.1568143831007,-669.1477286258994,-0.0,-13.562489284345723,470.3725389906823,0.0,3.0,0.024122935799233608,0.0,0.0004889309853235339,0.4606854449948643,197.99884266666666,-92.59395189289938,0.19705867494303897,11.536466941057352,0.0034532869615419067,74.6895653916003,1.207335517530041,0,0,61.5811668005416
2025-01-01 01:59:00,0.4372522421380855,0.1956908868516009,0.0,0.0072875373689680915,0.003261514780860015,0.0,0.017360176409294402,0.0,0.4198920657287911,0.0,0.0,0.0,0.1956908868516009,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.007247322876613576,0,On,0.007247322876613576,0.0,On,0.009357548088689946,0,On,0.21807443775385701,0.16355582831539273,On,0.0779560237196036,0,On,0.07165731145169629,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,32.38766638419333,51.666666666666686,46.10666666666668,0.0,51.12285199521137,0.0,0.0,0.0,32.38766638419333,51.17897984348638,51.207043767623894,51.12285199521137,12.43753247303448,23.340760467594876,-0.04812842129403805,2.197753938114224,2.2,9.236100170605994,-295.44395469999506,-1307.3411304834246,-664.1018033363772,-0.0,-11.513835912244522,470.3725389906823,0.0,3.0,0.02405322143092768,0.0,0.00041702167246835217,0.4580345299241532,197.99884266666666,-90.20085444205576,0.19827034176883934,11.494924532121965,0.003453811255463929,75.12961584274322,1.2077385568129626,0,0,61.55270085218406
2025-01-01 02:00:00,0.4077574005451612,0.19486691099169814,0.0,0.006795956675752686,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,0.0,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,32.496875446709126,51.666666666666686,46.10666666666668,0.0,51.11993253449306,0.0,0.0,0.0,32.496875446709126,51.176252640904565,51.204412694110324,51.11993253449306,12.43753247303448,23.244164525403832,-0.1447243634850821,2.2,2.2,9.236100170605994,-289.969341128412,-1428.7270161881677,-659.1964910634678,-0.0,-9.522805919015147,466.67310001349927,0.0,3.0,0.02398514751141739,0.0,0.00034649138426343036,0.45544013342150724,197.99884266666666,-87.92314415942845,0.19946071000940724,11.45458344520437,0.0034543384623869893,75.55965004187951,1.208131779522858,0,0,61.497345405541196
2025-01-01 02:01:00,0.4077574005451612,0.19486691099169814,0.0,0.006795956675752686,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,0.0,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,32.60346517787327,51.666666666666686,46.10666666666668,0.0,51.11700323001752,0.0,0.0,0.0,32.60346517787327,51.173516242376564,51.20177274855609,51.11700323001752,12.43753247303448,23.149810593951408,-0.23907829493750654,2.1977569953482834,2.2,9.236100170605994,-281.08112905923497,-1306.199954147929,-654.4189813300129,-0.0,-7.5841669870524395,466.67310001349927,0.0,3.0,0.023918557369683506,0.0,0.00027719601410765803,0.4528966255250433,197.99884266666666,-85.75108075566888,0.20063205089287464,11.415327470847199,0.0034548685144107963,75.98068475771109,1.2085161120072305,0,0,61.47059333513711
2025-01-01 02:02:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,32.707382694235854,51.666666666666686,46.10666666666668,0.0,51.11406431870832,0.0,0.0,0.0,32.707382694235854,51.170770868463094,51.199124143340484,51.11406431870832,12.43753247303448,23.05774434583921,-0.3311445430497031,2.2,2.2,9.236100170605994,6177.430097773628,184.95067734980807,-649.77061458586,-0.0,-5.6984319078812256,466.67310001349927,0.0,3.0,0.023853489592008625,0.0,0.00020919303390174061,0.45040580425387555,197.99884266666666,-83.68296907946376,0.2017833265886542,11.376452110234252,0.003455401350492625,76.39238775245524,1.2088913506874488,0,0,61.419218524957
2025-01-01 02:03:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,32.535663241958936,51.666666666666686,46.10666666666668,0.0,51.11111604226784,0.0,0.0,0.0,32.535663241958936,51.16801674417793,51.196467095132995,51.11111604226784,12.43753247303448,23.202570372290594,-0.18631851659831966,2.2565720416745783,2.2,9.236100170605994,6162.875394413845,-1338.7485173939967,-657.0887155749024,-0.0,-8.667439993907506,466.67310001349927,0.0,3.0,0.02395580425389968,0.0,0.00031599309340566665,0.4543200180485509,197.99884266666666,-87.95056336417815,0.2000546945211091,11.438979445321483,0.0034559369074703924,75.6394596516823,1.208300181667348,0,0,60.52011509984627
2025-01-01 02:04:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,32.3683865518697,51.666666666666686,46.10666666666668,0.0,51.1081833219891,0.0,0.0,0.0,32.3683865518697,51.16527707952467,51.19382395829246,51.1081833219891,12.43753247303448,23.34359248848176,-0.045296400407153214,2.2566048348488463,2.2,9.236100170605994,6149.263824897971,-1340.1100395623007,-664.2458361329137,-0.0,-11.572305774898147,466.67310001349927,0.0,3.0,0.02405521573847338,0.0,0.00041908326234664484,0.45811044829824416,197.99884266666666,-91.5001465410503,0.19838805801262563,11.499407371372962,0.0034564674454077805,74.90873295010537,1.207725088316419,0,0,60.4893899462731
2025-01-01 02:05:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,32.20534677870323,51.666666666666686,46.10666666666668,0.0,51.10526575601605,0.0,0.0,0.0,32.20534677870323,51.162551500400625,51.19119437259291,51.10526575601605,12.43753247303448,23.480987236822536,0.0,2.256605955493354,2.2,9.236100170605994,6136.006120560892,-1340.4684854657485,-671.2484314742692,-0.0,-14.415539396489164,466.67310001349927,0.0,3.0,0.024151866973969555,0.0,0.0005186785898290323,0.4617837956304838,197.99884266666666,-94.91202191518363,0.19677987495670735,11.557832086783343,0.003456993108191804,74.19901974572207,1.2071653070228134,0,0,60.518207722855465
2025-01-01 02:06:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,32.04637313866372,51.666666666666686,46.10666666666668,0.0,51.1023629611081,0.0,0.0,0.0,32.04637313866372,51.15983965003631,51.18857799450042,51.1023629611081,12.43753247303448,23.614901042533802,0.0,2.2566049044169785,2.2,9.236100170605994,6123.13041912837,-1340.6069907321266,-678.101636621841,-0.0,-17.199125583635265,466.67310001349927,0.0,3.0,0.024245878026385333,0.0,0.0006149637141988763,0.46534576350763457,197.99884266666666,-98.15093201298751,0.19522709418795728,11.615827646983353,0.003457514032099588,73.50931100218814,1.2066202005409847,0,0,60.52789763422177
2025-01-01 02:07:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,31.89130220639187,51.666666666666686,46.10666666666668,0.0,51.099474569469905,0.0,0.0,0.0,31.89130220639187,51.157141186043106,51.18597449432971,51.099474569469905,12.43753247303448,23.7454740212024,0.0,2.256604550994955,2.2,9.236100170605994,6110.616635499601,-1340.650737205941,-684.8104505075505,-0.0,-19.925002971676598,466.67310001349927,0.0,3.0,0.02433736307613851,0.0,0.0007081113193518439,0.46880172146200594,197.99884266666666,-101.23002436800488,0.1937268536221131,11.671242413754392,0.003458030346963745,72.83865614097694,1.2060891605493642,0,0,60.51871985597206
2025-01-01 02:08:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,31.739979392530877,51.666666666666686,46.10666666666668,0.0,51.096600228085904,0.0,0.0,0.0,31.739979392530877,51.15445577979361,51.18338355564747,51.096600228085904,12.43753247303448,23.87283870784723,0.0,2.2566048857378473,2.2,9.236100170605994,6098.4495122078215,-1340.6468079373599,-691.3796550836436,-0.0,-22.595030354953224,466.67310001349927,0.0,3.0,0.024426429658411,0.0,0.0007982819794258411,0.4721566879695385,197.99884266666666,-104.1579157004147,0.19227648460282745,11.725646203863848,0.0034585421765397067,72.18616636856234,1.2055716125477456,0,0,60.505824415554315
2025-01-01 02:09:00,8.470143667211827,0.19486691099169814,0.0,0.14116906112019711,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,8.062386266666666,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,8062.386266666666,23.888888888888914,1.0000000000000002,0.0,8.062386266666666,0.0,1,8062.386266666666,8062.386266666666,Off,0.0,0.0,31.592258157309477,51.666666666666686,46.10666666666668,0.0,51.09373959792128,0.0,0.0,0.0,31.592258157309477,51.1517831156776,51.180804874555776,51.09373959792128,12.43753247303448,23.99712073211433,0.0,2.256605356075757,2.2,9.236100170605994,6086.614389022795,-1340.608072091531,-697.8138348656817,-0.0,-25.210993801477102,466.67310001349927,0.0,3.0,0.024513179260716427,0.0,0.0008856253337473235,0.47541536362775655,197.99884266666666,-106.94289565688001,0.19087349402670328,11.77836066643811,0.0034590496388971314,71.55100882596255,1.205067012851813,0,0,60.495849245942736
2025-01-01 02:10:00,0.4077574005451612,0.19486691099169814,0.0,0.006795956675752686,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,0.0,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,31.447999462871348,51.666666666666686,46.10666666666668,0.0,51.090892353193986,0.0,0.0,0.0,31.447999462871348,51.149122890424266,51.17823815903941,51.090892353193986,12.43753247303448,24.118439288486947,0.0,2.2566057199020597,2.2,9.236100170605994,-374.8115098748581,-2953.0188525780304,-704.1173875310742,-0.0,-27.774610227601016,466.67310001349927,0.0,3.0,0.02459770776316131,0.0,0.0009702810322718956,0.4785821570933631,197.99884266666666,-109.59261212968202,0.18951554997655606,11.830212678327765,0.0034595528467741454,70.93240203666461,1.2045748464478698,0,0,60.48855892700063
2025-01-01 02:11:00,0.4077574005451612,0.19486691099169814,0.0,0.006795956675752686,0.003247781849861636,0.0,0.016297598995054063,0.0,0.39145980155010707,0.0,0.0,0.0,0.19486691099169814,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.0,0,Off,0.0028655306560672507,0.0,On,0.006716034169493407,0,On,0.006716034169493407,0.0,On,0.007819321005617627,0,On,0.21807443775385701,0.16355582831539273,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,8062.386266666666,Off,0.0,0.0,31.580138528893166,51.666666666666686,46.10666666666668,0.0,51.08805818069638,0.0,0.0,0.0,31.580138528893166,51.14647481247043,51.17568312835746,51.08805818069638,12.43753247303448,24.00221510284314,0.0,2.1977937890139128,2.2,9.236100170605994,-362.587448917133,-1306.9836806515116,-698.0780790262402,-0.0,-25.318445279351117,466.67310001349927,0.0,3.0,0.024516731779848113,0.0,0.0008891921271363693,0.475548623070666,197.99884266666666,-105.86402462504104,0.1908700747329612,11.78190126102131,0.003460051907902869,71.44558087327891,1.2050456256300732,0,0,61.3574001597873
