Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,4.053759314362503,0.1965148627115037,0.0,4.053759314362503,0.1965148627115037,0.0,0.022660193631443996,0.0,0.4030253007310591,3.6280738199999996,0.0,0.0,0.1965148627115037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0030978709795321632,0.0,0.009781161325955917,0.0,0.009781161325955917,0.0,0.017187551226828912,0.0,0.21807443775385701,0.16355582831539273,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,3628.0738199999996,23.888888888888914,0.4500000000000001,0.0,3.6280738199999996,0.0,0.45,3628.0738199999996,8062.386266666666,0.0,0.0,32.37011333302812,51.66666666666668,46.10666666666668,0.0,51.38302112441599,0.0,0.0,0.0,32.37011333302812,51.421901111602345,51.44134110519553,51.38302112441599,12.43753247303448,23.599403827119268,-0.05833915157716714,0.43084708995703186,2.8,9.236100170605994,2538.2923304694414,644.4987241607721,-720.803102399437,0.0,-22.874105828155134,484.6011938308412,0.0,3.0,0.02658850579085041,0.0,0.0008386692890990122,0.5133824454383381,197.99884266666666,-105.09071113380769,0.1928242668656729,11.559471476037881,0.0034109514307024413,66.23756996773284,1.206660050534186,0.0,0.0,71.29625824018083
2025-01-01 01:00:00,3.798792859515216,0.1956908868516009,0.0,3.7987928595152156,0.1956908868516009,0.0,0.018259280375190073,0.0,0.42120596802891536,3.359327611111111,0.0,0.0,0.1956908868516009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.002865530656067251,0.0,0.00769687485956141,0.0,0.00769687485956141,0.0,0.010671450388814221,0.0,0.21807443775385701,0.16355582831539273,0.0779560237196036,0.0,0.07165731145169629,0.0,0.0,0.0,3359.327611111111,23.888888888888914,0.4166666666666668,0.0,3.359327611111111,0.0,0.4166666666666667,3359.327611111111,8062.386266666666,0.0,0.0,32.20419682151367,51.66666666666668,46.10666666666668,0.0,51.20832907871463,0.0,0.0,0.0,32.20419682151367,51.25881299245964,51.284054949332145,51.20832907871463,12.43753247303448,23.578487817504193,-0.053477299025260966,2.5330301429454924,2.5,9.236100170605994,2343.2414640316465,-1522.2709324951882,-697.9872043857615,0.0,-19.11117328271126,472.5855452567022,0.0,3.0,0.025400072555540585,0.0,0.0006923690212230717,0.488398875388686,197.99884266666666,-99.70779244547239,0.1946477748385269,11.580374595874792,0.003438948580420817,69.59726827441027,1.2067830714492436,0.0,0.0,58.116928505611114
2025-01-01 02:00:00,3.9013619769080248,0.19486691099169814,0.0,3.9013619769080243,0.19486691099169814,0.0,0.016297598995054063,0.0,0.39136366235741504,3.4937007155555553,0.0,0.0,0.19486691099169814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.002865530656067251,0.0,0.006716034169493407,0.0,0.006716034169493407,0.0,0.007723181812925607,0.0,0.21807443775385701,0.16355582831539273,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,3493.7007155555552,23.888888888888914,0.43333333333333346,0.0,3.4937007155555553,0.0,0.43333333333333335,3493.7007155555552,8062.386266666666,0.0,0.0,31.582727822381102,51.66666666666668,46.10666666666668,0.0,50.97654232139504,0.04609201672419345,123.95560147029614,0.0,31.582727822381102,50.711105023857506,51.00024045697309,50.554688239510696,12.43753247303448,23.571502821549796,-0.06518279217077841,1.6911572952335387,1.6500000000000001,9.236100170605994,2449.043375563059,-2029.3659810473644,-702.4969565380327,0.0,-16.10836185119226,466.57696082080724,0.0,3.0,0.02447934585739136,0.0,0.0005590527445346707,0.4686692766078465,197.99884266666666,-93.8888393129681,0.1964746473474273,11.609646035966001,0.0034698137744242673,75.79475020962451,1.2067892438882035,0.0,0.0,66.70685117973314
2025-01-01 03:00:00,5.426121579785757,0.1923616457782243,0.0,5.426121579785757,0.1923616457782243,0.0,0.016142705446077456,1.1000131084444444,0.4131457370063471,3.8968200288888886,0.0,0.0,0.1923616457782243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.002710637107090643,0.0,0.006716034169493407,0.0,0.006716034169493407,0.0,0.007050207464081467,0.0,0.21583271861576225,0.16187453896182166,0.0779560237196036,0.0,0.07165731145169629,0.0,0.0,0.0,3896.820028888889,23.888888888888914,0.48333333333333345,0.0,3.8968200288888886,0.0,0.48333333333333334,3896.820028888889,8062.386266666666,1100.0131084444445,0.2,30.667869065295505,51.66666666666668,46.10666666666668,0.0,50.96205626394309,0.3724989380665495,994.0753137519828,1100.0131084444445,30.667869065295505,49.8854490389236,50.96205626394309,49.34714542641385,12.43753247303448,23.57116052738512,-0.05577927117377316,1.5382568374227898,1.6500000000000001,9.236100170605994,2749.7687397355157,-1055.1284023906612,-720.2513028325245,0.0,-17.52411248969435,462.565659644688,0.0,3.0,0.02511104918731619,0.0,0.0006085329224132668,0.4814196839687578,197.99884266666666,-92.47752769806512,0.19821118769014617,11.64180967383927,0.0035006665580481398,61.82157205331351,1.2067680001616785,0.0,0.0,65.34411860838125
2025-01-01 04:00:00,4.268986476934872,0.1808446696296096,0.0,4.268986476934872,0.1808446696296096,0.0,0.016142705446077456,0.0,0.49039684704435105,3.7624469244444443,0.0,0.0,0.1808446696296096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.002710637107090643,0.0,0.006716034169493407,0.0,0.006716034169493407,0.0,0.006793836283569415,0.0,0.2015753848974797,0.15118153867310974,0.12634252120073686,0.0,0.11613426338723191,0.0,0.0,0.0,3762.446924444444,23.888888888888914,0.4666666666666668,0.0,3.7624469244444443,0.0,0.4666666666666667,3762.446924444444,8062.386266666666,0.0,0.0,31.543160337826396,51.66666666666668,46.10666666666668,0.0,51.38597999075849,0.0,0.0,0.0,31.543160337826396,50.692392055998305,51.38597999075849,50.34559808861822,12.43753247303448,23.60763524681752,-0.05504814883066243,0.6304199049680226,0.55,9.236100170605994,2568.53462325276,-3435.887397342894,-780.0422096900833,0.0,-18.19927779182354,447.9513336263028,0.0,3.0,0.0257371026654448,0.0,0.0006099243981082173,0.493164211935379,197.99884266666666,-91.13276244719175,0.19900731593233265,11.677576591802136,0.0035241450026017532,69.43646549220828,1.2060365069644967,0.0,0.0,77.36099128324373
2025-01-01 05:00:00,4.395062390661717,0.1891166132491792,0.0,4.395062390661717,0.1891166132491792,0.0,0.024728335866479448,0.0,0.6078871303507927,3.7624469244444443,0.0,0.0,0.1891166132491792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.0030204242050438593,0.0,0.010853955830717795,0.0,0.010853955830717795,0.0,0.01007325096761943,0.0,0.21260464305690585,0.15945348229267933,0.18010529617977383,0.0,0.1655530988711604,0.0,0.0,0.0,3762.446924444444,23.888888888888914,0.4666666666666668,0.0,3.7624469244444443,0.0,0.4666666666666667,3762.446924444444,8062.386266666666,0.0,0.0,30.17448048144035,51.66666666666668,46.10666666666668,0.0,51.05149025272952,0.12439820658065681,335.40927456668373,0.0,30.17448048144035,49.49029496822091,51.05149025272952,48.709697325966594,12.43753247303448,23.600177712030646,-0.06044208428687305,-0.43289319849213154,-0.25000000000000006,9.236100170605994,2561.4341780732257,-1414.8704790295176,-810.7385694335612,0.0,-16.894094121988164,470.07358881902115,0.0,3.0,0.025814112072319643,0.0,0.0005364280552300839,0.4932299695418535,197.99884266666666,-90.96428674580223,0.2009356070758818,11.705877017239004,0.003558618882252812,71.43622648611588,1.2054367027391184,0.0,0.0,81.80502302211363
2025-01-01 06:00:00,5.08399697506841,0.1882762567256996,0.0,5.08399697506841,0.1882762567256996,0.0,0.02698870300120361,1.0083453494074075,0.5549622071042438,3.4937007155555553,0.0,0.0,0.1882762567256996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.0034076580774853793,0.0,0.011790522461859116,0.0,0.011790522461859116,0.0,0.009859608317192719,0.0,0.20928689873252562,0.15696517404939417,0.15322390869025534,0.0,0.14084368112919615,0.0,0.0,0.0,3493.7007155555552,23.888888888888914,0.43333333333333346,0.0,3.4937007155555553,0.0,0.43333333333333335,3493.7007155555552,8062.386266666666,1008.3453494074075,0.18333333333333332,30.022816917187132,51.66666666666668,46.10666666666668,0.0,51.04228520264482,0.1269576802230808,339.0550275511041,1008.3453494074075,30.022816917187132,49.323125176475614,51.04282757657769,48.46300278945814,12.43753247303448,23.609921737809223,-0.05326978224083619,0.3345186559775789,0.3,9.236100170605994,2324.0080042786585,-2225.9003951728937,-787.6566948168299,0.0,-18.243463160968656,429.4543242387191,0.0,2.367,0.025712977687494653,0.0,0.0005924546952858506,0.4923856418176046,156.221086864,-94.50673442670637,0.2018982343016268,11.730181025903919,0.003577980801222297,20.363033740304264,1.2053829213302414,0.0,0.0,76.29518252582015
2025-01-01 07:00:00,4.020813739024429,0.18414057306922071,0.0,4.020813739024429,0.18414057306922071,0.0,0.01660738609300728,0.0,0.3761325329314223,3.6280738199999996,0.0,0.0,0.18414057306922071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.003175317754020467,0.0,0.006716034169493407,0.0,0.006716034169493407,0.0,0.006793836283569415,0.0,0.2015753848974797,0.15118153867310974,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,3628.0738199999996,23.888888888888914,0.4500000000000001,0.0,3.6280738199999996,0.0,0.45,3628.0738199999996,8062.386266666666,0.0,0.0,32.98717659875456,51.66666666666668,46.10666666666668,0.0,51.90285196735033,0.0,0.0,0.0,32.98717659875456,51.911950398596765,51.91649961421999,51.90285196735033,12.43753247303448,23.56020506736999,-0.06095468497164968,-0.507396461683366,-0.55,9.236100170605994,2344.65241509065,-2709.983612414418,-834.4968738010126,0.0,-17.48506428345803,386.87693758471414,2.1773100902511064,2.0010000000000003,0.026247917252834048,0.0,0.0005459530474530176,0.5015282331272594,132.0652280586667,-92.70164040959405,0.20274773389636253,11.713768298015085,0.00358237272803401,14.468295533772684,1.2055816108969357,0.0,0.0,84.3024423165322
2025-01-01 08:00:00,4.3442206706981805,0.1994236373698346,0.0,4.344220670698181,0.1994236373698346,0.0,0.04049697486712589,0.0,0.40690366694216695,3.8968200288888886,0.0,0.0,0.1994236373698346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.002400850009137427,0.0,0.019048062428994237,0.0,0.019048062428994237,0.0,0.01718755122682891,0.0,0.2208541694850945,0.16564062711382083,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,3896.820028888889,23.888888888888914,0.48333333333333345,0.0,3.8968200288888886,0.0,0.48333333333333334,3896.820028888889,8062.386266666666,0.0,0.0,32.24055890277095,51.66666666666668,46.10666666666668,0.0,51.655679275754906,0.09076677758369218,247.9112029405923,0.0,32.24055890277095,51.28716930822239,51.669861024921076,51.08873257528997,12.43753247303448,23.58092680085499,-0.06531506113325278,-1.364912498508389,-1.4,9.236100170605994,2579.881851206684,-2723.6485439534886,-891.1387693094953,0.0,-18.631541537453266,440.1881454484444,134.21208392868698,2.0010000000000003,0.026982152941517214,0.0,0.0005610332172561837,0.5155539432747351,132.0652280586667,-67.99200650592341,0.20317811584103831,11.737386765869498,0.003592705305690704,37.09668836019099,1.2060563812410392,0.0,0.0,90.77143494811995
2025-01-01 09:00:00,4.276250971420747,0.21657278877625938,0.0,4.276250971420747,0.21657278877625938,0.0,0.0702544479829164,0.0,0.4435495989933862,3.7624469244444443,0.0,0.0,0.21657278877625938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.023007811917802698,0.0,0.001936169362207602,0.0,0.03415913931035441,0.0,0.03415913931035441,0.0,0.03375553876742036,0.0,0.24371970469366092,0.18278977852024564,0.05107463623008511,0.0,0.046947893709732055,0.0,0.0,0.0,3762.446924444444,23.888888888888914,0.4666666666666668,0.0,3.7624469244444443,0.0,0.4666666666666667,3762.446924444444,8062.386266666666,0.0,0.0,30.900613390048896,51.66666666666668,46.10666666666668,0.0,51.323406404751715,0.04576066938457317,123.95560147029614,0.0,30.900613390048896,50.10521260344096,51.323406404751715,49.49611570278559,12.43753247303448,23.586987378677104,-0.055175256630039665,-1.077432897663479,-0.85,9.236100170605994,2639.6136870086975,-1566.0004274447845,-859.0236513664786,0.0,-18.6122991757738,522.4610521555153,390.5167164349247,2.0010000000000003,0.026618878287196716,0.0,0.0005732603559330868,0.5089830284240142,132.0652280586667,-15.168954160121505,0.20441772697824226,11.766824452059117,0.0036143161721568806,68.80319433396122,1.2066211590689413,0.0,0.0,84.36431435496759
