Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8941048814916545,0.35857562230750634,0.3407250000000001,0.8941048814916543,0.35857562230750634,0.3407250000000001,0.017088124757370586,0.4893798817342839,0.377636875,0.010000000000000002,0.0,0.3407250000000001,0.0,0.35565895564083966,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004021034356725146,0.0,0.00044258776632112855,0.0,0.012624502634324313,0.0,0.015167940879830862,0.0,0.4116245655937047,0.30871842419527845,5938.44229352786,18.944444444444457,0.17733333333333332,2028.3003108054743,9.985665433333336,0.377636875,0.23333333333333334,7589.105729333333,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,0.0,0.0,87.20966621115953,51.66666666666668,46.10666666666668,0.0,51.21702834079917,0.0,0.0,0.0,136.26510345493676,51.24684745455373,51.261757011431015,51.21702834079917,12.43753247303448,18.745442153493936,-0.05035765615798944,12.383550015136018,2.914131742912779,3.145718044022894,2.8,9.236100170605994,4429.7888867562515,-247.3280846571047,-58.029355273192046,-43.58506237276208,-1869.2540233405625,0.0,-0.24770586056107458,675.6531295667618,0.0,3.0,0.08992564806216269,0.0,1.1371426881542378e-05,0.8417215201006064,197.99884266666666,-314.80480713724745,0.21741307738015803,8.78885811766158,0.002851912525263065,20.403715758883866,1.2271401378053184,0.18282466923724516,-2284.6155381911326,8.987142728553518,0.5436834545663999,-95.014931674715,36.98557640152296,0.15279385717066393,-70.75905091137453,27.173988538612445
2025-01-01 01:00:00,0.9192126820333812,0.3574021090213673,0.3650625000000001,0.9192126820333812,0.3574021090213673,0.3650625000000001,0.016786547180616198,0.4878151973527652,0.4046109375,0.010000000000000002,0.0,0.3650625000000001,0.0,0.35448544235470064,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0037194567799707597,0.0,0.00044258776632112855,0.0,0.012624502634324313,0.0,0.015167940879830862,0.0,0.4116245655937047,0.30871842419527845,6362.616743065564,18.944444444444457,0.18999999999999997,2173.178904434437,10.698927250000002,0.4046109375,0.25,8131.18471,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,0.0,0.0,85.19253857877958,51.66666666666668,46.10666666666668,0.0,50.407935190085595,0.0,0.0,0.0,133.1133415293431,50.44056797396123,50.45688436589905,50.407935190085595,12.43753247303448,18.690788178596403,-0.05833100017922875,12.74317281213688,3.8597952454104765,4.482013369822749,2.5,9.236100170605994,4924.331777255185,220.37935219142707,-932.2557964099947,-279.8120374503541,-1809.1249680319793,0.0,-0.06937325460620185,673.7868676084887,0.0,3.0,0.08569165939863793,0.0,3.194407111573649e-06,0.8020190464390634,197.99884266666666,-302.8774921322817,0.21851843686748174,8.769276953765518,0.002856576625715331,29.843835863041647,1.2274257647516884,0.14828263835296218,-1957.3551727809936,4.555620537983925,0.5436834545663999,-964.6790999322966,32.42330352230195,0.12634394580358627,-306.86005101041826,27.048013560064156
2025-01-01 02:00:00,0.9996926761944969,0.3570525772944683,0.43807500000000016,0.9996926761944969,0.3570525772944683,0.43807500000000016,0.016786547180616198,0.48737300401388073,0.485533125,0.010000000000000002,0.0,0.43807500000000016,0.0,0.35413591062780164,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0037194567799707597,0.0,0.00044258776632112855,0.0,0.012624502634324313,0.0,0.015191789843478394,0.0,0.41272320767269144,0.3095424057545185,7635.140091678677,18.944444444444457,0.22799999999999995,2607.8146853213243,12.838712700000002,0.485533125,0.3,9757.421651999999,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,0.0,0.0,82.51383337879653,51.66666666666668,46.10666666666668,0.0,49.58970363804391,0.10495704449938437,269.31084161106577,0.0,128.92786465436956,49.46664526934904,49.64133938111888,49.35348034192664,12.43753247303448,18.70743718205164,-0.057674301645580135,13.756564985301859,3.5217539976653884,4.8737931546294995,1.6500000000000001,9.236100170605994,6170.673893658914,845.4776326049226,-1300.241989776693,-379.65317985292194,-1852.235245399504,0.0,0.0,673.2677693240752,0.0,3.0,0.08291419108716695,0.0,0.0,0.7759947945384599,197.99884266666666,-285.4987219443344,0.21891076193179637,8.786350874992344,0.0028647259856494018,49.48838267569613,1.2273496978283363,0.11119694727128987,-1760.3110676404124,-2.0259850759893,0.5436834545663999,-1332.0916417319775,31.849651955284447,0.09616205762527848,-404.9939449748952,25.340765121973316
2025-01-01 03:00:00,0.9503808467159085,0.3803238502657846,0.4115197851180926,0.9503808467159085,0.3803238502657845,0.4115197851180926,0.01660537440355172,0.5191645348123568,0.4046109375,0.010000000000000002,0.04645728511809253,0.3650625000000001,0.0,0.3774071835991179,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.003518405062134503,0.0,0.0004432610742820633,0.0,0.01264370826713515,0.0,0.01595495668019944,0.0,0.4453162560159652,0.3339871920119738,6362.616743065564,18.944444444444457,0.18999999999999997,2173.178904434437,10.698927250000002,0.4046109375,0.25,8131.18471,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,1055.056,0.0,84.95371499085822,51.66666666666668,46.10666666666668,0.0,51.31729444859797,0.32316622588709804,865.5093254534942,1055.056,132.74017967321595,50.26268115671953,51.31729444859797,49.73537451078031,12.43753247303448,18.64807873112452,-0.06628003226240242,13.55043063229248,3.2263088508255966,4.639510416228867,1.6500000000000001,9.236100170605994,4890.7598854017315,168.47810447273957,-1089.979571845682,-402.50017555777254,-1890.8252020403484,0.0,0.0,702.5966139614576,0.0,3.0,0.08500227786459953,0.0,0.0,0.795537220853984,197.99884266666666,-283.62826958494185,0.22044817469747566,8.769766966447712,0.002874291481316858,14.54200428003266,1.2275920746714044,0.1303286774839574,-2005.4065246580003,0.7057246963030211,0.5436834545663999,-1122.08685780514,32.10728595945793,0.11284235036544125,-426.62456324828787,24.124387690515302
2025-01-01 04:00:00,1.0242887517709796,0.3728331450254717,0.5155038085301543,1.0242887517709796,0.3728331450254717,0.5155038085301543,0.017241500508248454,0.5115141262627312,0.485533125,0.010000000000000002,0.07742880853015421,0.43807500000000016,0.0,0.36991647835880503,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.003518405062134503,0.0,0.0004648069290319763,0.0,0.013258288517081974,0.0,0.01829215511765766,0.0,0.43689333341040004,0.32767000005779995,7635.140091678677,18.944444444444457,0.22799999999999995,2607.8146853213243,12.838712700000002,0.485533125,0.3,9757.421651999999,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,1758.4266666666665,0.0,85.96912088235652,51.66666666666668,46.10666666666668,0.0,51.89126967755077,0.3659616341622626,1004.111543075741,1758.4266666666665,134.32675137868208,50.693113308263875,51.89126967755077,50.094035123620436,12.43753247303448,18.732179992118105,-0.05235294236658348,13.405695668862288,3.1223258227644446,4.536977120036043,0.55,9.236100170605994,5896.523594094929,643.1801789487985,-1808.2400220413217,-511.31834567037237,-2106.0749872253573,0.0,0.0,644.543737873585,0.0,2.2177500000000006,0.08797544280931496,0.0,0.0,0.823363103132422,146.37064444133335,-277.085248231976,0.21897408517047154,8.801736041953797,0.0028713803631332064,12.908460776429923,1.2266648679024423,0.12135490466238615,-1965.829158462713,1.1946520901874311,0.5436834545663999,-1840.4177150393666,32.17769299804514,0.11052386219980222,-535.1831759348669,23.86483026449453
2025-01-01 05:00:00,0.992272328099023,0.3783263554204055,0.42811440426507724,0.992272328099023,0.3783263554204055,0.42811440426507724,0.025648190761354887,0.525039137337668,0.431585,0.010000000000000002,0.03871440426507711,0.38940000000000013,0.0,0.3754096887537388,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.0039205084978070175,0.0,0.0007359256013017142,0.0,0.020991756662246158,0.0,0.024492885666016186,0.0,0.44421761393697845,0.3331632104527337,6786.791192603268,18.944444444444457,0.20266666666666663,2318.057498063399,11.412189066666668,0.431585,0.26666666666666666,8673.263690666667,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,879.2133333333333,0.0,85.12959108438265,51.66666666666668,46.10666666666668,0.0,51.73234585622448,0.33169511517877587,905.6737871765238,879.2133333333333,133.01498606934788,50.37861795532426,51.73234585622448,49.70175400487416,12.43753247303448,18.698313731497947,-0.05775645557635656,13.933824514436102,1.9365142734995369,3.8400886541519057,-0.25000000000000006,9.236100170605994,4951.091239884821,274.0785477644427,-1530.07836937588,-488.77752999275,-2211.199920136,0.0,0.0,649.4298362021012,0.0,1.9672500000000002,0.08857941135432126,0.0,0.0,0.8290156511564041,129.83774107866668,-273.92986878454764,0.2200662324966627,8.793162578158528,0.0028810926261260334,11.706765949141904,1.2261843050423133,0.11087116666676052,-2042.256018373499,-1.7229319254578028,0.5436834545663999,-1565.8681746974376,35.7898053215577,0.09828171735781477,-512.1893533527002,23.411823359950155
2025-01-01 06:00:00,1.057132179420075,0.3576018983339617,0.4867500000000001,1.057132179420075,0.3576018983339617,0.4867500000000002,0.01866308569857771,0.48898784372149723,0.53948125,0.010000000000000002,0.0,0.4867500000000001,0.0,0.35468523166729504,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.00442313779239766,0.0,0.0004823129360162806,0.0,0.013757634970163768,0.0,0.016074201498437107,0.0,0.41345563572534927,0.31009172679401187,8483.488990754086,18.944444444444457,0.2533333333333333,2897.571872579249,14.265236333333338,0.53948125,0.3333333333333333,10841.579613333333,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,0.0,0.0,84.462457885596,51.66666666666668,46.10666666666668,0.0,51.12412004666882,0.10005274773546194,266.9891964247635,0.0,131.97259044624374,50.17150099436994,51.12412004666882,49.695191468220514,12.43753247303448,18.714649026702382,-0.061972611918580375,13.486744876121637,2.423154435005767,3.6975911565187274,0.3,9.236100170605994,6610.352457578628,732.0407506450149,-1482.119093060565,-456.10956893831684,-2128.889805327242,0.0,0.0,544.6426495273005,0.0,0.9990000000000001,0.08795212789334285,0.0,0.0,0.8231448985863457,65.933614608,-288.88937737551674,0.21889353739553444,8.786204452426885,0.002868513459607484,-92.14959541225647,1.2261251955480492,0.12512375728901234,-2167.044264441348,1.5131425071135094,0.5436834545663999,-1516.8455008358576,34.72640777529241,0.1079305043106646,-480.4643050066691,24.354736068352302
2025-01-01 07:00:00,1.163912281146718,0.4357552283563259,0.4823145702361852,1.163912281146718,0.43575522835632585,0.4823145702361852,0.08012537709972198,0.6422019040469961,0.431585,0.010000000000000002,0.09291457023618506,0.38940000000000013,0.0,0.43283856168965923,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004121560215643275,0.0,0.002574280770640641,0.0,0.07342953611343807,0.0,0.06508382179411702,0.0,0.5145307069921308,0.38589803024409797,6786.791192603268,18.944444444444457,0.20266666666666663,2318.057498063399,11.412189066666668,0.431585,0.26666666666666666,8673.263690666667,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,2110.112,0.0,81.91479024734258,51.66666666666668,46.10666666666668,0.0,50.96602479477602,0.6817197626649908,1831.0130844969071,2110.112,127.99185976147278,49.18329949242473,50.966024794776025,48.2919368412491,12.43753247303448,18.730235321463002,-0.05141964642662564,13.378755675703552,1.9768976233865563,3.4941768545572836,-0.55,9.236100170605994,5011.934918185574,-8.789055913299201,-1774.6825298870854,-576.1614001576775,-2300.029969469562,0.0,0.0,804.069943333269,17.14723878294809,1.7842500000000001,0.09045333413065208,0.0,0.0,0.8465537143122158,117.75981167600001,-278.8962482814017,0.21779021513318725,8.780175038733152,0.0028568903364837913,1.576933547380706,1.2260680875013201,0.12665448812039723,-2328.8797474146054,2.033193437906886,0.5436834545663999,-1810.654195283934,35.97166539684886,0.1118944639180686,-600.8307703526605,24.669370194983053
2025-01-01 08:00:00,1.3750012076308635,0.41660386318120995,0.5000180468241235,1.3750012076308635,0.41660386318120995,0.5000180468241235,0.06195796631091002,0.8175101163199536,0.485533125,0.010000000000000002,0.06194304682412337,0.43807500000000016,0.0,0.4136871965145433,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.20780726322485835,0.0,0.0031163016264619883,0.0,0.001992991564366948,0.0,0.056848673120081086,0.0,0.05811992440903743,0.0,0.48743086904379085,0.365573151782843,7635.140091678677,18.944444444444457,0.22799999999999995,2607.8146853213243,12.838712700000002,0.485533125,0.3,9757.421651999999,32524.73884,0.0,19.944444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,1406.7413333333332,0.0,82.75202185712017,51.66666666666668,46.10666666666668,0.0,51.38937915509445,0.38944575146027954,1058.0930529656287,1406.7413333333332,129.30003415175028,49.42328611402493,51.38937915509445,48.44023959349018,12.43753247303448,18.668044093385976,-0.07095012323320583,12.653263546576751,1.3105040624356623,2.946284287202674,-1.4,9.236100170605994,6033.530133667205,145.14278675673665,-1909.9927349572565,-659.2861970761171,-2474.588288321355,0.0,0.0,867.4009190855047,1219.0159493238093,1.21575,0.09325125525660234,0.0,0.0,0.872739487830576,80.23903099066666,5.577411224377837,0.21930788462725595,8.763418070728987,0.0028642408642670773,71.10619807977301,1.2269000375377768,0.13281008599847846,-2469.0997392919962,6.427840727408525,0.5436834545663999,-1947.990576226604,37.997841269347575,0.11916067943070115,-685.0135247674287,25.727327691311665
2025-01-01 09:00:00,1.3535804677056464,0.40644142395058247,0.47678940426507727,1.3535804677056462,0.40644142395058247,0.47678940426507727,0.05439718188728071,0.8036501608183657,0.485533125,0.010000000000000002,0.03871440426507711,0.43807500000000016,0.0,0.4035247572839158,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.20780726322485835,0.0,0.0025131464729532165,0.0,0.0017573337780397752,0.0,0.05012670163628772,0.0,0.05780988788161951,0.0,0.4738809500696209,0.35541071255221557,7635.140091678677,19.777777777777796,0.22799999999999995,2607.8146853213243,12.838712700000002,0.485533125,0.3,9757.421651999999,32524.73884,0.0,20.777777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3934.772737777778,879.2133333333333,0.0,83.24326444035275,51.66666666666668,46.10666666666668,0.0,51.94075099422564,0.25088583486592614,690.2251138876712,879.2133333333333,130.06760068805116,50.51678630728231,51.94289353668359,49.802661421352695,12.43753247303448,19.552295757783305,-0.04401844470305149,12.895741295522793,1.245358202806382,3.512546749681185,-0.85,9.236100170605994,6448.64133519761,210.22251167811973,-1465.9565940948974,-658.4873339415111,-2538.367557541527,0.0,0.0,832.6232571058127,3426.418349706143,0.9990000000000001,0.09418474478770228,0.0,0.0,0.8814760262613515,65.933614608,519.2455439546471,0.2094081341231374,9.204176234935174,0.0028888011994236936,150.19899688228068,1.223789158315362,0.13216457272992366,-2402.160621508444,4.5684478652391585,0.5436834545663999,-1504.102559218464,38.14596512356661,0.11922258312871377,-688.6064106345788,30.119076693067715
