Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.4823376848042917,0.22215576925131406,0.07562617763135088,0.31720076869965597,0.03878205128205128,0.07635486482258438,0.05,0.07562617763135088,0.0,0.0,47.98784316930854,15.205822437349415,-0.06905064831300915
2025-01-01 01:00:00,0.44764935654986043,0.2213753096165124,0.11003525457211033,0.298528630192451,0.04054487179487179,0.05857585456253764,0.05,0.07906373116004864,0.030971523412061684,0.0,50.83542766036979,15.216389779146263,-0.06677077128727574
2025-01-01 02:00:00,0.42414974534357663,0.21835898246315713,0.0721886241026531,0.28632353298381497,0.03701923076923077,0.0508069815905309,0.05,0.0721886241026531,0.0,0.0,50.35464309461118,15.234043200424187,-0.0640343627967708
2025-01-01 03:00:00,0.36006902612057884,0.20053003299938438,0.0,0.2601176832361883,0.0,0.04995134288439055,0.05,0.0,0.0,0.0,49.01540995757468,13.557914691470414,0.0
2025-01-01 04:00:00,0.3678425158382792,0.19974957336458274,0.017187767643488835,0.25907707038978606,0.008814102564102564,0.04995134288439055,0.05,0.017187767643488835,0.0,0.0,47.74238805449379,11.95468912665146,-0.04116358854253734
2025-01-01 05:00:00,0.38189353684030347,0.19974957336458274,0.07222216575643488,0.25907707038978606,0.02115384615384615,0.05166262029667125,0.05,0.041250642344373194,0.030971523412061684,0.0,50.93592435495944,11.912608842686046,-0.061328033568126106
2025-01-01 06:00:00,0.3878766798112793,0.20131049263418604,0.04468819587307096,0.2611582960825905,0.022916666666666665,0.05380171706202213,0.05,0.04468819587307096,0.0,0.0,50.10689843923963,11.87071210764253,-0.06633748054136615
2025-01-01 07:00:00,0.42383150695528704,0.20699379264112255,0.05843840998786203,0.27366135778911416,0.02996794871794872,0.07020220044822419,0.05,0.05843840998786203,0.0,0.0,48.84813040234807,11.94834906586123,-0.044798259586760675
2025-01-01 08:00:00,0.6279257408018777,0.23942575183544845,0.08340260013814807,0.3553291971676822,0.022916666666666665,0.19967987696752873,0.05,0.04468819587307096,0.03871440426507711,0.0,48.79182127791274,11.880281548601301,-0.067882189431348
2025-01-01 09:00:00,0.6131007789372283,0.2352335002381605,0.07822949901821054,0.3516176691482098,0.028205128205128206,0.18327798158389022,0.05,0.05500085645916427,0.023228642559046265,0.0,51.76275944113822,11.928081221185362,-0.05485849983763721
2025-01-01 10:00:00,0.3814015184426802,0.20287141190378938,0.04468819587307096,0.26323952177539495,0.022916666666666665,0.045245330000618623,0.05,0.04468819587307096,0.0,0.0,50.96818727709635,11.967572542131789,-0.05306342477080298
2025-01-01 11:00:00,0.3708245953657572,0.20287141190378938,0.024062874700884366,0.26323952177539495,0.012339743589743591,0.045245330000618623,0.05,0.024062874700884366,0.0,0.0,49.681160388990214,11.856358650132233,-0.07116653831969645
2025-01-01 12:00:00,0.42269261477060616,0.20443233117339268,0.12031437350442184,0.26532074746819934,0.06169871794871795,0.0456731493536888,0.05,0.12031437350442184,0.0,0.0,48.47249489651247,14.646474302655138,-0.5336741247867987
2025-01-01 13:00:00,0.3940081241118679,0.20443233117339268,0.0618759635165598,0.26532074746819934,0.03173076923076923,0.04695660741289932,0.05,0.0618759635165598,0.0,0.0,47.37613847474237,15.293717339430348,-0.051768921340591204
2025-01-01 14:00:00,0.37194709615134164,0.20443233117339268,0.05590217190856594,0.26532074746819934,0.008814102564102564,0.04781224611903967,0.05,0.017187767643488835,0.03871440426507711,0.0,47.83477668222372,15.147512981687962,-0.07335998712521112
2025-01-01 15:00:00,0.3818596826343928,0.20365187153859104,0.03437553528697767,0.26428013462179717,0.017628205128205128,0.04995134288439055,0.05,0.03437553528697767,0.0,0.0,52.142727922253705,15.246471596078518,-0.059449694061601714
2025-01-01 16:00:00,0.7190906892124638,0.24959266705479097,0.030971523412061684,0.43245440001472146,0.0,0.23663628919774216,0.05,0.0,0.030971523412061684,0.0,51.412515646288604,15.193056446028196,-0.021551161227487427
2025-01-01 17:00:00,0.9281969216848824,0.2667585484449123,0.06364505276158136,0.5311225858877557,0.008814102564102564,0.338260233233024,0.05,0.017187767643488835,0.04645728511809253,0.0,51.36172127119964,15.155601675129885,-0.08578621088360776
2025-01-01 18:00:00,1.0536075068321777,0.27048546437311444,0.046423743464310746,0.5932026185049153,0.015865384615384615,0.3945395037118778,0.05,0.0309379817582799,0.015485761706030842,0.0,52.33944743564377,15.110395649793187,-0.10053083963882838
2025-01-01 19:00:00,1.085819259768882,0.26578035640554515,0.020625321172186597,0.6394564757812341,0.010576923076923076,0.3857858609107248,0.05,0.020625321172186597,0.0,0.0,50.91520878036634,15.22192683768231,-0.057303024706453695
2025-01-01 20:00:00,1.0840932562427463,0.2590608736745856,0.07565971928513265,0.6885662119431056,0.022916666666666665,0.32261037763297407,0.05,0.04468819587307096,0.030971523412061684,0.0,51.93623578505684,15.265237820922168,-0.060404248108272274
2025-01-01 21:00:00,0.9761110886427463,0.2473805598868351,0.08940993339992372,0.6404124671572304,0.02996794871794872,0.2557306727675671,0.05,0.05843840998786203,0.030971523412061684,0.0,51.30885102812551,15.29348787963316,-0.04728855380408925
2025-01-01 22:00:00,0.7929946582817811,0.23526914076405706,0.06875107057395534,0.4922191128888914,0.035256410256410256,0.21551913513647933,0.05,0.06875107057395534,0.0,0.0,51.27816062403347,15.237225405508608,-0.059815764619504906
2025-01-01 23:00:00,0.5812107556000483,0.22538170898453372,0.07906373116004864,0.36998871724448973,0.04054487179487179,0.12067716656068675,0.05,0.07906373116004864,0.0,0.0,50.091080619958845,15.261263914188305,-0.058328405719738394
2025-01-02 00:00:00,0.4392764786749333,0.2102777230589981,0.08250128468874639,0.2847859067150525,0.0423076923076923,0.06218287965218853,0.05,0.08250128468874639,0.0,0.0,48.94371262767598,15.251005956595321,-0.05428630188946982
2025-01-02 01:00:00,0.41236486487849794,0.2020909522689877,0.09625149880353746,0.2621989089289927,0.049358974358974364,0.0508069815905309,0.05,0.09625149880353746,0.0,0.0,47.834295437727256,15.232062563509947,-0.06470471294276334
