Metric,Value
Total Electric Energy (kWh),5364.390377045856
Total Gas Energy (therms),0.0
Average Electric Power (kW),7.4505421903414675
Peak Electric Power (kW),31.60931405786518
Other Electric Energy (kWh),425.8560660302144
HVAC Heating Electric Energy (kWh),4607.666705143111
Lighting Electric Energy (kWh),112.9874853448825
Water Heating Electric Energy (kWh),210.37750698999997
HVAC Cooling Electric Energy (kWh),7.502613537647951
Average Temperature - Indoor (C),18.891964514873997
Unmet Heating Load (C-hours),46.32544115758857
Unmet Cooling Load (C-hours),0.6301811126160269
Total Hot Water Unmet Demand (kWh),0.0
