Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:56:00,18.207315467823108,0.09388102010739743,0.0,0.3034552577970518,0.001564683668456624,0.0,0.07354685796030275,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.021110430372807017,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,3.0083124968882657e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0083124968882657e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.58345742049626,-0.13876480172602612,12.649138736263907,-1.1,10627.191794882217,2774.635107168739,-2537.366722520098,-0.0,-0.0,327.71106334732235,0.0,2.0,0.08475988221250222,0.0,0,0.7932686373729184,131.99922844444444,-257.37443632435463,0.1762086490654236,9.970987048055502,0.0027581537360351115,109.79778505739613,1.214269186729822,0.10456447370128438,-1897.3318399044044,-239.02516421417636
2025-01-01 04:57:00,18.207315467823108,0.09388102010739743,0.0,0.3034552577970518,0.001564683668456624,0.0,0.07354685796030275,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.021110430372807017,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,3.00142689961073e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.00142689961073e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.652333927119148,-0.06988829510313721,12.773454070299865,-1.1,10611.492553869532,2746.6087284645505,-2550.091706964101,-0.0,-0.0,327.71106334732235,0.0,2.0,0.08492708173908484,0.0,0,0.7948334595170674,131.99922844444444,-260.3486928930384,0.17549200073180157,10.00187832834094,0.0027585369060154825,109.70372248943688,1.2139852087217624,0.10503612929676082,-1923.1225244881673,-241.26085833460206
2025-01-01 04:58:00,18.207315467823108,0.09388102010739743,0.0,0.3034552577970518,0.001564683668456624,0.0,0.07354685796030275,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.021110430372807017,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9946899123463783e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9946899123463783e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.719662678843434,-0.0025595433788510036,12.891018254274197,-1.1,10596.22407505464,2719.0814386447287,-2562.5549678744496,-0.0,-0.0,327.71106334732235,0.0,2.0,0.08509035290889481,0.0,0,0.7963615161284809,131.99922844444444,-263.15391079758115,0.17479517533973435,10.03267139007147,0.002758919837293452,109.60907115768177,1.213707734205763,0.10548023055072474,-1947.6191598609698,-244.29151278162163
2025-01-01 04:59:00,18.207315467823108,0.09388102010739743,0.0,0.3034552577970518,0.001564683668456624,0.0,0.07354685796030275,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.021110430372807017,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9881510717662724e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9881510717662724e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.785510028500862,0.0,13.002119830131985,-1.1,10581.366129345406,2693.5159559841272,-2574.767147087513,-0.0,-0.0,327.71106334732235,0.0,2.0,0.08524986870038277,0.0,0,0.7978544261143145,131.99922844444444,-265.79967729375187,0.17411722763893533,10.062635875057392,0.002759302525651105,109.51385755240186,1.2134364813708653,0.10589820751946162,-1970.863990035242,-246.6121652679504
2025-01-01 05:00:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9816617678572282e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9816617678572282e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.849936558016836,0.0,13.10719131223141,-1.1,10569.309904916745,2669.166995905225,-2586.737944530361,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08540578713952741,0.0,0,0.7993136684413801,131.99922844444444,-268.29772489359823,0.1734572931281389,10.091805394133107,0.0027596849670528676,109.41810636918242,1.2131711928273947,0.10629198635123357,-1992.9316139821274,-248.89350139996736
2025-01-01 05:01:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.975370610632429e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.975370610632429e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.913042041947893,0.0,13.206569736096387,-1.1,10555.200444903603,2646.065560691053,-2598.484480182689,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08555836007251251,0.0,0,0.8007416001407852,131.99922844444444,-270.6606492544124,0.17281411150012332,10.12023453746212,0.002760067157631604,109.32184689479045,1.2129114506969696,0.10666309145060276,-2013.8787885670558,-251.0477620292105
2025-01-01 05:02:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9691785267497533e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9691785267497533e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.974833402605192,0.0,13.300582499236315,-1.1,10541.444389528764,2624.1392327184776,-2610.0067091153455,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08570761396487483,0.0,0,0.8021384689037695,131.99922844444444,-272.8944756965946,0.17218742138928098,10.147927978835341,0.002760449093755248,109.22509434752381,1.2126572194928185,0.10701297518581591,-2033.7620669973542,-253.0908115714879
2025-01-01 05:03:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9631350528802614e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9631350528802614e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.035359291108367,0.0,13.389536902716712,-1.1,10528.025602213324,2603.3275739683386,-2621.3124265086885,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08585367561275907,0.0,0,0.8035054614167968,131.99922844444444,-275.00754561869223,0.17157653144841575,10.174912764589218,0.0027608307718572367,109.127869342954,1.212408292537628,0.10734298336879455,-2052.635385246695,-255.02915207228645
2025-01-01 05:04:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9571906523528924e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9571906523528924e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.09466543544326,0.0,13.473722263700182,-1.1,10514.92941248628,2583.5736974894835,-2632.408970325613,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08599666409186235,0.0,0,0.8048436921105808,131.99922844444444,-277.0071915288099,0.17098079409292677,10.201996662062369,0.0027612121885093577,109.03019140785501,1.2121644756288301,0.10765436736472661,-2070.5503062996922,-256.86810749814407
2025-01-01 05:05:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9513948618387076e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9513948618387076e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.152794977002547,0.0,13.553411047437935,-1.1,10502.142167613816,2564.822714038828,-2643.3032765386033,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08613669162811581,0.0,0,0.8061542113088022,131.99922844444444,-278.90013018828506,0.17039960080901778,10.228424786564666,0.002761593340414046,108.93207907616275,1.2119255856160842,0.10794829194225995,-2087.55608365254,-258.6133135959516
2025-01-01 05:06:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9456981446666457e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9456981446666457e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.2097887329932,0.0,13.628859779942124,-1.1,10489.651135694125,2547.022553802315,-2654.001921449336,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08627386428227612,0.0,0,0.8074380116352086,131.99922844444444,-280.6925171972432,0.1698323783818501,10.25421974936625,0.0027619742243974593,108.83354996866389,1.2116914492882238,0.1082258418187575,-2103.699699790551,-260.26985769445366
2025-01-01 05:07:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9401005008367065e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9401005008367065e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.26568541077811,0.0,13.700310003057334,-1.1,10477.444404136448,2530.123598965798,-2664.5111557850673,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08640828251271265,0.0,0,0.8086960332807452,131.99922844444444,-282.3900144191883,0.16927858574326438,10.27940299737567,0.0027623548374031788,108.73462086130318,1.2114619024616229,0.10848802794055229,-2119.0259325350867,-261.8425797864353
2025-01-01 05:08:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.93460193034889e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.93460193034889e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.320521786947577,0.0,13.767989145687752,-1.1,10465.510797089122,2514.078667176984,-2674.836932832638,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08654004164824444,0.0,0,0.8099291684288414,131.99922844444444,-283.9978444189447,0.16873771128564094,10.303994911227143,0.002762735176486429,108.635307744757,1.211236789216716,0.10873579308911449,-2133.5774201359927,-263.3360239743431
2025-01-01 05:09:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.929251969874258e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.929251969874258e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.374332860109757,0.0,13.832111352606963,-1.1,10453.839805341577,2498.842906339706,-2684.9849321931647,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08666923229345046,0.0,0,0.8111382650487137,131.99922844444444,-285.5208368059637,0.16820927053317547,10.328014889078757,0.0027631152388087415,108.53562587714535,1.211015961245262,0.1089700170166884,-2147.3947318895284,-264.75447305808535
2025-01-01 05:10:00,0.20451408677047306,0.09388102010739743,0.0,0.0034085681128412175,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,0.0,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9239515460706873e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9239515460706873e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.427151983509045,0.0,13.892878264048292,-1.1,-2651.8003642569865,-2426.6184043578323,-2694.9605802247274,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08679594068176132,0.0,0,0.8123241301999544,131.99922844444444,-286.96346799361646,0.1676928040953387,10.351481419426712,0.0027634950216330065,108.43558983119608,1.2107992772828569,0.10919152112921429,-2160.5164410527827,-266.10196330504954
2025-01-01 05:11:00,0.20451408677047306,0.09388102010739743,0.0,0.0034085681128412175,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,0.0,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9426268710608383e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9426268710608383e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.24068363671486,0.0,13.424649747893188,-1.1,-2603.94327080708,-2319.3428709963073,-2659.8085051674143,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08634817311374596,0.0,0,0.8081334687777405,131.99922844444444,-274.2584496010227,0.16962929397682264,10.269811235403054,0.0027638745223188617,108.30914596129657,1.2115633290491492,0.10747296809140006,-2060.1012051625767,-259.24166583373056
2025-01-01 05:12:00,0.20451408677047306,0.09388102010739743,0.0,0.0034085681128412175,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,0.0,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9607572926693138e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9607572926693138e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.059316632414593,0.0,12.978924631611475,-1.1,-2559.05461899288,-2219.123382187661,-2625.7927690650486,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08591145274063473,0.0,0,0.804046198169903,131.99922844444444,-263.3855338891889,0.1715375259953073,10.18984126796883,0.002764253341432448,108.18447457944774,1.212307397005295,0.1058110808728384,-1966.003467748004,-253.11991443965707
2025-01-01 05:13:00,0.20451408677047306,0.09388102010739743,0.0,0.0034085681128412175,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,0.0,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9783923475671752e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9783923475671752e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.88279370447048,0.0,12.554245804694801,-1.1,-2515.6869638655976,-2125.110628575385,-2592.8513996465376,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08548524562017512,0.0,0,0.8000573212052325,131.99922844444444,-252.95924818041706,0.17341855478089607,10.111460028231358,0.0027646314922617427,108.06150570811337,1.2130324634441516,0.10420301072265707,-1877.7234441382082,-247.38718443717676
2025-01-01 05:14:00,0.20451408677047306,0.09388102010739743,0.0,0.0034085681128412175,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,0.0,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9955815724254837e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9955815724254837e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.71090412881657,-0.011318093405716212,12.1492989671659,-1.1,-2473.8684486561956,-2036.787062646771,-2560.932313783855,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08506912311144174,0.0,0,0.7961628262287583,131.99922844444444,-243.05981883369753,0.17527307360224995,10.035349631938276,0.0027650089874870997,107.94017676172952,1.2137393259001938,0.1026461958575098,-1794.8138136927605,-241.97324895401053
2025-01-01 05:15:00,0.20451408677047306,0.09388102010739743,0.0,0.0034085681128412175,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,0.0,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,3.0123249672442398e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0123249672442398e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.54345185094984,-0.17877037127244577,11.762872084259397,-1.1,-2433.508296513728,-1953.7301990244505,-2529.987181731337,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08466268606894803,0.0,0,0.7923589776336348,131.99922844444444,-233.64479874374848,0.1771017284635073,9.960648154995674,0.0027653858392692253,107.82042877883976,1.2144287271072478,0.10113823821873855,-1716.868290899318,-236.8619081251323
2025-01-01 05:16:00,18.209728088437142,0.09388102010739743,0.0,0.303495468140619,0.001564683668456624,0.0,0.07595947857433782,0.0,0.1285546081961352,18.00521400166667,0.0,0,0.09388102010739743,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.023523050986842105,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,3.0286720686945046e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0286720686945046e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.380254896349793,-0.341967325872492,11.393841337795772,-1.1,10699.68913858234,3035.4436463404727,-2499.9712134717142,-0.0,-0.0,330.1236839613574,0.0,2.0,0.08426556400639565,0.0,0,0.7886423080346628,131.99922844444444,-224.68522228664943,0.17890511395715064,9.88804077638331,0.002765762059282827,107.70220618501364,1.2151013568614304,0.09967687228000108,-1643.5163660760827,-232.03209887076414
