Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7629967889039662,0.06945290266486041,0.0,0.7629967889039662,0.06945290266486041,0.0,0.018404516112989655,0.6416401216296297,0.10295215116134694,0.0,0.0,0.0,0.0,0.06945290266486041,0.0,0.0,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003103307748538012,0.0,0.015301208364451644,0.0,0.010348280941533021,0.0,0.059292357261411195,0.044469267946058384,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,2353.6540933333335,641.6401216296297,0.18333333333333332,37.24733808427459,51.66666666666668,46.10666666666668,0.0,51.07015478447397,0.19097126706478712,507.91943774228713,641.6401216296297,37.24733808427459,50.4192845921058,51.07256819340761,50.091436086988075,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.811715166221,18.433529906227438,-0.017692976959311105,6.637385312129373,2.8,9.236100170605994,-317.89527811839355,-1298.8440692752527,-622.9616336053515,0.0,-1.306681444678413,249.20543071048226,0.0,2.0,0.030543586923490313,0.0,6.0437246481674505e-05,0.5694928703214569,131.99922844444444,57.1676062211541,0.2356435310343778,8.84686213342621,0.0030297094901689347,38.120788042899584,1.2283260038468264,0.26505423739218253,-1325.5920148094883,26.747945534235416
2025-01-01 01:00:00,0.5329743864365092,0.06639694928636894,0.0,0.5329743864365092,0.06639694928636894,0.0,0.012699460873729446,0.0,0.09290308949440369,0.42737183606837614,0.0,0.0,0.0,0.06639694928636894,0.0,0.0,1.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0028705596673976605,0.0,0.009828901206331784,0.0,0.004373823779245073,0.0,0.05605054058071598,0.04203790543553697,0.0,0.0,427.37183606837607,17.222222222222285,0.16666666666666666,0.0,0.39227568222222226,0.035096153846153846,0.16666666666666666,392.2756822222223,2353.6540933333335,0.0,0.0,37.25674891920671,51.66666666666668,46.10666666666668,0.0,51.02759695729943,0.03436692709898425,92.89713660115471,0.0,37.25674891920671,48.82216461282538,51.02759695729943,47.71944844058836,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.627607764806,16.85893156084415,-0.05787801186149514,6.952365290054995,2.5,9.236100170605994,187.2855778205256,-1146.596171177264,-524.1719176739035,0.0,0.0,233.67824097192747,0.0,2.0,0.027986515598364372,0.0,0.0,0.5207851428259848,131.99922844444444,50.40741845412556,0.26143246328413955,8.12849051976357,0.00304624555692,43.49667904335298,1.2350365512312649,0.20774476580128198,-1171.913420954125,25.317249776861033
2025-01-01 02:00:00,0.6545988161521382,0.06334099590787748,0.0,0.6545988161521383,0.06334099590787748,0.0,0.011601457495724814,0.0,0.08741397176752447,0.555583386888889,0.0,0.0,0.0,0.06334099590787748,0.0,0.0,1.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0028705596673976605,0.0,0.008730897828327153,0.0,0.0029593105570211342,0.0,0.052808723900020754,0.03960654292501555,0.0,0.0,555.5833868888889,16.722222222222285,0.21666666666666667,0.0,0.509958386888889,0.045625,0.21666666666666667,509.9583868888889,2353.6540933333335,0.0,0.0,37.30120113338234,51.66666666666668,46.10666666666668,0.0,50.649564170214624,0.0,0.0,0.0,37.30120113338234,48.404330157041365,50.649564170214624,47.281713150454735,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073.5601494929624,16.41042134329084,-0.051532839687941694,7.3952140753720945,1.6500000000000001,9.236100170605994,294.08401133279887,-1052.4517428242093,-524.1818148001322,0.0,0.0,227.31804703469226,0.0,2.0,0.027128371713741016,0.0,0.0,0.5048164316104686,131.99922844444444,35.36439220934995,0.27067399368684086,7.937081472299138,0.0030652019784807288,49.25805940720701,1.2369356944124934,0.14375594576418224,-1075.3860249767438,22.93428215253469
2025-01-01 03:00:00,1.1237198826159651,0.06271640503990743,0.0,1.1237198826159651,0.06271640503990743,0.0,0.011446292108297913,0.0,0.0865811839435644,1.0256924065641027,0.0,0.0,0.0,0.06271640503990743,0.0,0.0,1.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0027153942799707604,0.0,0.008730897828327153,0.0,0.0029593105570211342,0.0,0.052808723900020754,0.03960654292501555,0.0,0.0,1025.6924065641026,16.722222222222285,0.4,0.0,0.9414616373333334,0.08423076923076923,0.4,941.4616373333334,2353.6540933333335,0.0,0.0,36.87559342480922,51.66666666666668,46.10666666666668,0.0,50.28845146334063,0.0,0.0,0.0,36.87559342480922,48.09147960450639,50.28845146334063,46.99299367508927,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.38166431584,16.46195336311974,-0.0481160458858886,7.234166562893543,1.6500000000000001,9.236100170605994,735.7982009205581,-1227.2171318817059,-538.0963553322804,0.0,0.0,226.3300938233053,0.0,2.0,0.027746655984206683,0.0,0.0,0.5163217317601,131.99922844444444,21.872055865430575,0.2714850277984665,7.984551253446039,0.0030846030109779395,36.652171161425784,1.236701211540692,0.17625809615935142,-1252.5878714706257,25.37073958891992
2025-01-01 04:00:00,1.0876499111851674,0.06427931417193739,0.0,1.0876499111851674,0.06427931417193737,0.0,0.011446292108297913,0.0,0.08574839611960433,0.9829552229572651,0.007499999999999999,0.0,0.0,0.06209181417193738,0.0,0.002187500000000001,1.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0027153942799707604,0.0,0.008730897828327153,0.0,0.0029593105570211342,0.0,0.052808723900020754,0.03960654292501555,0.0,0.0,982.955222957265,16.722222222222285,0.38333333333333336,0.0,0.9022340691111113,0.08072115384615385,0.38333333333333336,902.2340691111112,2353.6540933333335,0.0,0.0,36.55181364880674,51.66666666666668,46.10666666666668,0.0,49.93141219760763,0.0,0.0,0.0,36.55181364880674,47.78186952771419,49.93141219760763,46.70709819276748,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3061.972594122553,16.429229791029403,-0.04516246798012207,6.950677949144176,0.55,9.236100170605994,622.9573217196922,-1175.9141969997067,-604.4603222105102,0.0,0.0,225.49730599934523,0.0,2.0,0.02881554501721423,0.0,0.0,0.5362120795157348,131.99922844444444,18.965114973592264,0.27305542001431865,7.980767804686268,0.003097718954190341,47.33466444381915,1.2362508766797795,0.15830376359823506,-1201.5193253473856,25.605128347678917
2025-01-01 05:00:00,1.1734346091736965,0.06427931417193739,0.0,1.1734346091736962,0.06427931417193737,0.0,0.011756622883151715,0.0,0.08574839611960433,1.0684295901709402,0.007499999999999999,0.0,0.0,0.06209181417193738,0.0,0.002187500000000001,1.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003025725054824562,0.0,0.008730897828327153,0.0,0.0029593105570211342,0.0,0.052808723900020754,0.03960654292501555,0.0,0.0,1068.4295901709402,16.722222222222285,0.4166666666666667,0.0,0.9806892055555557,0.08774038461538461,0.4166666666666667,980.6892055555556,2353.6540933333335,0.0,0.0,36.269606523047635,51.66666666666668,46.10666666666668,0.0,49.57839506073922,0.0,0.0,0.0,36.269606523047635,47.475461917873126,49.57839506073922,46.42399534644009,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3054.267755027557,16.364001380815065,-0.06359388896635194,6.989443988542636,-0.25000000000000006,9.236100170605994,673.1579646529918,-1250.7970914845835,-640.0801480709505,0.0,0.0,225.807636774199,0.0,2.0,0.029239639892828802,0.0,0.0,0.5441038197215649,131.99922844444444,19.00088577880323,0.2762133083238772,7.974517788305686,0.003122170694148253,48.56302141508052,1.2358903822280425,0.13894687936802913,-1275.3134052777662,24.516313793182576
2025-01-01 06:00:00,2.2716435030537165,0.06552849590787749,0.0,2.2716435030537165,0.06552849590787749,0.0,0.012144536351718966,0.5833092014814816,0.08741397176752447,1.5812757934529915,0.007499999999999999,0.0,0.0,0.06334099590787748,0.0,0.002187500000000001,1.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003413638523391813,0.0,0.008730897828327153,0.0,0.0029593105570211342,0.0,0.052808723900020754,0.03960654292501555,0.0,0.0,1581.2757934529914,16.722222222222285,0.6166666666666667,0.0,1.4514200242222224,0.12985576923076922,0.6166666666666667,1451.4200242222223,2353.6540933333335,583.3092014814815,0.16666666666666666,37.469415428756975,51.66666666666668,46.10666666666668,0.0,49.917560439505614,0.0,0.0,583.3092014814815,37.469415428756975,48.52089890192895,49.918128528025015,47.82200004462122,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3061.2900214633723,16.39707151835025,-0.04884160062529134,6.573926311277579,0.3,9.236100170605994,1214.3783425892073,-1339.566744331916,-611.1640666736807,0.0,0.0,227.86112589068642,0.0,2.0,0.02889199873077348,0.0,0.0,0.5376347631647795,131.99922844444444,16.405489919210208,0.27679543385126393,8.005956734722105,0.0031354373168476866,28.89376476070999,1.2357391856452828,0.16609869800530472,-1365.9901685282719,26.423424196355754
2025-01-01 07:00:00,1.6168238120999407,0.07312315990818755,0.0,1.6168238120999405,0.07312315990818755,0.0,0.029506406916507674,0.0,0.11925316255095413,1.4530642426324787,0.014999999999999998,0.0,0.0,0.06874815990818754,0.0,0.004375000000000002,1.0,0.03331151295840272,0.024983634718802033,0.020572219277163357,0.0,0.0031808904422514625,0.0,0.026325516474256214,0.0,0.0070167300628740095,0.0,0.05835270025251404,0.04376452518938551,0.0,0.0,1453.0642426324785,16.722222222222285,0.5666666666666667,0.0,1.3337373195555557,0.11932692307692308,0.5666666666666667,1333.7373195555556,2353.6540933333335,0.0,0.0,40.99693353719907,51.66666666666668,46.10666666666668,0.0,51.732701518032066,0.0,0.0,0.0,40.99693353719907,51.74679179749095,51.753836937220406,51.732701518032066,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3052.8106933213926,16.50968793811811,-0.036813656123760995,6.3120952740671505,-0.55,9.236100170605994,1063.3931342875285,-1500.1216118051914,-673.9951938468397,0.0,0.0,269.2301077971169,0.15897502559754564,2.0,0.02995178679619673,0.0,0.0,0.5573557561936143,131.99922844444444,15.093977704772648,0.27606324555593115,8.076260398462203,0.0031496620448133025,45.51551515179464,1.2352483380209507,0.1681633954783418,-1526.630683364726,26.509071559534707
2025-01-01 08:00:00,1.3854116423458442,0.07410012215449403,0.0,1.3854116423458442,0.07410012215449402,0.0,0.02997026121260421,0.0,0.10106305653494925,1.2393783245982908,0.014999999999999998,0.0,0.0,0.06972512215449403,0.0,0.004375000000000002,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024050635051169594,0.0,0.027565197707487252,0.0,0.008096226995623857,0.0,0.05882252875696261,0.04411689656772195,0.0,0.0,1239.3783245982906,16.722222222222285,0.48333333333333334,0.0,1.1375994784444445,0.10177884615384616,0.48333333333333334,1137.5994784444445,2353.6540933333335,0.0,0.0,40.68280725485768,51.66666666666668,46.10666666666668,0.0,51.368434533888994,0.0,0.0,0.0,40.68280725485768,51.40253844083155,51.41959039430283,51.368434533888994,12.43753247303448,0.0,17.722222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3042.243756821315,16.434833666485847,-0.041600510455465374,5.70419458062602,-1.4,9.236100170605994,755.7121504033094,-1656.2504003319912,-729.5053914696348,0.0,0.0,225.91516206789942,6.453162341428949,1.5,0.03092655645159407,0.0,0.0,0.5754946900106632,98.99942133333333,19.92405520675411,0.27927620935881786,8.068118962370018,0.0031699196920843167,41.729191921172664,1.2361322981985763,0.17935067226379242,-1684.367838376599,28.11743804460793
2025-01-01 09:00:00,3.389820522313887,0.08763118308261322,0.0,3.389820522313887,0.08763118308261322,0.0,0.08854015634997577,0.5833092014814816,0.13874014807217294,2.5642310164102566,0.014999999999999998,0.0,0.0,0.08325618308261322,0.0,0.004375000000000002,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0019395673428362575,0.0,0.0866005890071395,0.0,0.027731903962021947,0.0,0.0768639433277882,0.05764795749584114,0.0,0.0,2564.231016410257,20.0555555555556,1.0,0.0,2.3536540933333336,0.21057692307692308,1.0,2353.6540933333335,2353.6540933333335,583.3092014814815,0.16666666666666666,37.10832230553497,51.66666666666668,46.10666666666668,0.0,50.63979072092958,0.24627953281987172,655.0832184965916,583.3092014814815,37.10832230553497,48.97758647870374,50.64089316632292,48.14538191219749,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3055.2759685136552,17.12714496753187,-2.3728550324681765,5.518309123901626,-0.85,9.236100170605994,2197.5252586125484,-1462.6009946836027,-737.4703010176039,0.0,0.0,353.89905683364793,21.008186333237184,2.0,0.03107994347685223,0.0,0.0,0.578348981877615,131.99922844444444,16.865486386248257,0.26960565304359896,8.428806657101465,0.0031954904705364467,97.45929718581625,1.233786501737147,0.17674049260282468,-1487.939443700485,25.33844901688234
