Metric,Value
Total Electric Energy (kWh),1345.1351250991058
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.8682432293043136
Peak Electric Power (kW),10.478988843908859
Other Electric Energy (kWh),241.4524795957988
HVAC Heating Electric Energy (kWh),819.360397214815
Lighting Electric Energy (kWh),48.76802314884411
Water Heating Electric Energy (kWh),235.55422513964797
Average Temperature - Indoor (C),18.037555678118373
Unmet Heating Load (C-hours),40.396012687792215
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
