Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.368790852202134e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.368790852202134e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.97882098221423,0.0,2.8,3420.015573441585,-1140.8947683147283,-0.0,-0.0,369.9974347596661,0.0,2.0,0.05767530472172524,0.0,0,0.8054067433555459,131.99922844444444,-19.932817447797547,0.23800436236155323,8.562875007787024,0.0029856482905561343,-10.488797416382157,1.2267460592729138
2025-01-01 00:01:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.3626978416615806e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3626978416615806e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.039684389504405,0.0,2.8,3408.3210930650985,-1147.4070839268643,-0.0,-0.0,369.9974347596661,0.0,2.0,0.057772864585569315,0.0,0,0.806769117990582,131.99922844444444,-25.114982212147744,0.2377831466601448,8.614860733476913,0.0029855942301477995,-10.674303123597797,1.2300724244882761
2025-01-01 00:02:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.356802977805273e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.356802977805273e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.098658870241568,0.0,2.8,3396.9136228416437,-1153.7311408796713,-0.0,-0.0,369.9974347596661,0.0,2.0,0.05786735102682633,0.0,0,0.8080885738185355,131.99922844444444,-30.19839548279595,0.23689870158550552,8.642390983173701,0.002985539362398611,-10.853471071936683,1.2298233897660176
2025-01-01 00:03:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.351106260633211e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.351106260633211e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.15582682813832,0.0,2.8,3385.7585818261764,-1159.8744820249628,-0.0,-0.0,369.9974347596661,0.0,2.0,0.057958900217633655,0.0,0,0.8093670124151014,131.99922844444444,-35.21009535297161,0.23604466639716443,8.668913171762858,0.0029854835623984244,-11.026551839484869,1.2295820817307714
2025-01-01 00:04:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.345558153474334e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.345558153474334e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.211265750011357,0.0,2.8,3376.4603015437456,-1165.844235719144,-0.0,-0.0,369.9974347596661,0.0,2.0,0.05804764010295722,0.0,0,0.8106062204676473,131.99922844444444,-38.538621941221315,0.23521955740335015,8.694470575949058,0.002985426861427748,-11.193808160439376,1.229348164380423
2025-01-01 00:05:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.34015865632864e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.34015865632864e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.265092633283665,0.0,2.8,3368.782145742004,-1171.651902828794,-0.0,-0.0,369.9974347596661,0.0,2.0,0.05813376150114495,0.0,0,0.811808862658829,131.99922844444444,-40.40911063331277,0.23442133976382776,8.719764815205899,0.0029853692894354677,-11.355628409416584,1.2291211358429426
2025-01-01 00:06:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.334957305867192e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.334957305867192e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.317413041561274,0.0,2.8,3361.7160659545134,-1177.3078792394788,-0.0,-0.0,369.9974347596661,0.0,2.0,0.058217436527335104,0.0,0,0.8129773424903471,131.99922844444444,-41.81921401011846,0.2336481834256025,8.74422046911356,0.002985310874381573,-11.51236308442782,1.2289005434309932
2025-01-01 00:07:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.329855028747867e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.329855028747867e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.368300873583696,0.0,2.8,3354.9532191904327,-1182.819243956248,-0.0,-0.0,369.9974347596661,0.0,2.0,0.058298786317788065,0.0,0,0.8141133515694062,131.99922844444444,-43.07069605742971,0.23289875336149285,8.767878487050572,0.0029852516424305705,-11.6642602353829,1.2286860687727936
2025-01-01 00:08:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.3249013616417265e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3249013616417265e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.41781846199507,0.0,2.8,3348.416808127869,-1188.1919048969382,-0.0,-0.0,369.9974347596661,0.0,2.0,0.058377913260619946,0.0,0,0.8152183196947658,131.99922844444444,-44.23444617930347,0.23217190691477937,8.790773491726874,0.0029851916184818863,-11.811530120939752,1.2284774428559566
2025-01-01 00:09:00,4.457478103562805,0.12224078993082405,0.0,0.07429130172604674,0.0020373464988470676,0.0,0.041790715452861026,0.0,0.2048416636654983,4.210845724444445,0.0,0,0.12224078993082405,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.03667254111075576,0,On,0.041853943757732846,0,On,0.12334532575910974,0.09250899431933228,On,0,0,Off,On,4210.845724444444,18.33333333333337,0.9999999999999999,0.0,4.210845724444445,0.0,1,4210.845724444444,4210.845724444444,Off,0.0,0.0,3.32009630454877e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.32009630454877e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.466023299572974,0.0,2.8,3342.058510317052,-1193.4313155083246,-0.0,-0.0,369.9974347596661,0.0,2.0,0.05845491178597654,0.0,0,0.8162935655361159,131.99922844444444,-45.35333337873426,0.23146659200247094,8.812937435377549,0.002985130826364339,-11.95436685364544,1.2282744175853295
