Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.22218578427583,0.10779368033281525,0.0057245104741702425,3.2221857842758306,0.10779368033281525,0.0057245104741702425,0.01910389888124018,0.0,0.15014462297863584,3.0529372624159543,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005118174342105263,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.0057245104741702425,3052.937262415954,21.44444444444449,0.6166666666666667,0.0,2.9230814931851854,0.12985576923076922,0.6166666666666667,2923.081493185185,4740.132151111111,0.0,0.0,20.22038395105745,51.66666666666668,46.10666666666668,0.0,51.37925088743597,0.0,0.0,0.0,20.22038395105745,49.81672623585191,51.37925088743597,49.03546391005989,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.5268516349515,21.162141496058066,-0.057968198913490455,2.8,352.7902105273369,-3001.822074083275,0.0,0.0,311.52635737975925,0.0,1.0,0.1254236518496662,0.0,0.0,1.751478478759526,65.99961422222222,-9.851335185101606,0.18082534984765752,9.78551378712165,0.0027550915894642243,-89.04046679642539,1.2171339582559415
2025-01-01 01:00:00,3.9635316635663145,0.10713621626126782,0.002992357747861718,3.9635316635663145,0.10713621626126782,0.002992357747861718,0.018720035805582284,0.0,0.1492680042165726,3.7955436235441598,0.0,0.002992357747861718,0.0,0.0,0.10713621626126782,0.0,0.0,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004734311266447367,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.002992357747861718,3795.5436235441593,21.44444444444449,0.7666666666666667,0.0,3.634101315851852,0.1614423076923077,0.7666666666666667,3634.1013158518517,4740.132151111111,0.0,0.0,20.106498500243617,51.66666666666668,46.10666666666668,0.0,51.25885807507753,0.0,0.0,0.0,20.106498500243617,49.71475279762007,51.25885807507753,48.942700158891355,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.457072880705,21.221202108138463,-0.034947367067645334,2.5,1162.8724187488888,-2888.7518962815834,0.0,0.0,270.2301237808135,0.0,1.0,0.11835472883281034,0.0,0.0,1.6527645093491077,65.99961422222222,-14.149432294500578,0.17846389800400936,9.78341582117611,0.0027288241115239627,-72.82123849455645,1.2169677634774396
2025-01-01 02:00:00,3.3924211622684015,0.11144531406406016,0.002471947704755332,3.3924211622684015,0.11144531406406016,0.002471947704755332,0.018720035805582284,0.0,0.15574022824059686,3.217960898222222,0.0,0.002471947704755332,0.0,0.0,0.11144531406406016,0.0,0.0,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004734311266447367,0.0,0.013985724539134917,0.0,0.007146476155183243,0.0,0.11528223912701088,0.08646167934525814,0.002471947704755332,3217.9608982222217,21.44444444444449,0.65,0.0,3.0810858982222222,0.136875,0.65,3081.085898222222,4740.132151111111,0.0,0.0,19.331173106833734,51.66666666666668,46.10666666666668,0.0,50.96693926035943,0.09658925097653563,260.29249923522934,0.0,19.331173106833734,48.47515744269207,50.96693926035943,47.2292665338584,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4760.323493566466,21.106859169400984,-0.052318678677142634,1.6500000000000001,657.5493524432849,-2851.830786011167,0.0,0.0,301.612751662682,0.0,1.5,0.11195580122850428,0.0,0.0,1.5634066903030175,98.99942133333333,-10.193511430451847,0.17888428871419448,9.717709829190362,0.0027161195986966256,-12.827407958650538,1.2174498698895675
2025-01-01 03:00:00,3.3839397920031455,0.10582128811817298,0.0019515376616489463,3.3839397920031455,0.10582128811817298,0.0019515376616489463,0.01846412708847702,0.0,0.14751476669244615,3.217960898222222,0.0,0.0019515376616489463,0.0,0.0,0.10582128811817298,0.0,0.0,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004478402549342105,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.0019515376616489463,3217.9608982222217,21.44444444444449,0.65,0.0,3.0810858982222222,0.136875,0.65,3081.085898222222,4740.132151111111,0.0,0.0,19.0498868590231,51.66666666666668,46.10666666666668,0.0,50.818457528969226,0.0,0.0,0.0,19.0498868590231,48.20311676335006,50.818457528969226,46.89544638054049,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.931826903377,21.24940494012327,-0.029984554251201643,1.6500000000000001,483.22554093490834,-2980.5417151701145,0.0,0.0,259.569224005147,0.0,1.1,0.11625333886171976,0.0,0.0,1.6234196508988228,72.59957564444444,-13.762866122345592,0.1767197232315165,9.77147942122134,0.002706747432669962,-77.22059433145517,1.2168673659204963
2025-01-01 04:00:00,4.215681352272421,0.10735132404662555,0.002081640172425543,4.215681352272421,0.10735132404662555,0.002081640172425543,0.01846412708847702,0.0,0.1466381479303829,4.043079077253561,0.007499999999999999,0.002081640172425543,0.0,0.0,0.10516382404662555,0.0,0.002187500000000001,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004478402549342105,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.002081640172425543,4043.079077253561,21.44444444444449,0.8166666666666667,0.0,3.8711079234074073,0.17197115384615383,0.8166666666666667,3871.1079234074073,4740.132151111111,0.0,0.0,19.07493336683024,51.66666666666668,46.10666666666668,0.0,50.69673182631872,0.0,0.0,0.0,19.07493336683024,48.10676025273725,50.69673182631872,46.81177446594652,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4740.182877023682,21.116548119344394,-0.048397663412272904,0.55,1146.3092055021016,-3207.358404767858,0.0,0.0,319.9987224126659,0.0,2.0,0.1187108129837297,0.0,0.0,1.657737046169437,131.99922844444444,-9.41018939626717,0.17674275155533256,9.684988962489852,0.0026863478342002553,30.593991199807093,1.2168601151034721
2025-01-01 05:00:00,5.331203991386818,0.11362296787334657,0.0023418451939787354,5.331203991386819,0.11362296787334658,0.0023418451939787354,0.030507784330310966,1.0083453494074075,0.15925996249240545,4.125590895156695,0.007499999999999999,0.0023418451939787354,0.0,0.0,0.11143546787334659,0.0,0.002187500000000001,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004990219983552631,0.0,0.025517564346758333,0.0,0.010679338661276653,0.0,0.11702234839685256,0.08776676129763938,0.0023418451939787354,4125.590895156694,21.44444444444449,0.8333333333333334,0.0,3.9501101259259257,0.17548076923076922,0.8333333333333334,3950.110125925926,4740.132151111111,1008.3453494074075,0.18333333333333332,20.13721362699225,51.66666666666668,46.10666666666668,0.0,51.083489319495335,0.15076298003918603,404.17277519440137,1008.3453494074075,20.13721362699225,49.80693269680257,51.083489319495335,49.168654385456186,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4731.5404952991275,21.284310344850034,-0.03073826978231568,-0.25000000000000006,1080.1897728757012,-3381.7530311702876,0.0,0.0,347.8917695318594,0.0,2.0,0.11925738299390319,0.0,0.0,1.6653696226080634,131.99922844444444,-11.539860642565452,0.17665156312761357,9.787405259041064,0.002714103939752746,42.6899239356514,1.2155364404942715
2025-01-01 06:00:00,3.404309856428005,0.11058762284183725,0.003382665280191507,3.4043098564280045,0.11058762284183725,0.003382665280191507,0.026119220069196505,0.0,0.1527297381365864,3.217960898222222,0.007499999999999999,0.003382665280191507,0.0,0.0,0.10840012284183724,0.0,0.002187500000000001,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.005629991776315789,0.0,0.020489228292880714,0.0,0.008196241014136714,0.0,0.11122198416404698,0.08341648812303522,0.003382665280191507,3217.9608982222217,21.44444444444449,0.65,0.0,3.0810858982222222,0.136875,0.65,3081.085898222222,4740.132151111111,0.0,0.0,19.65203488725894,51.66666666666668,46.10666666666668,0.0,51.194057109020285,0.16238769182720045,440.79684543855427,0.0,19.65203488725894,49.029142867603895,51.194057109020285,47.9466857468957,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4740.268802150654,21.185821653771786,-0.04965009985434025,0.3,248.26728735587497,-3256.237707961024,0.0,0.0,296.5310492789904,0.0,1.15,0.11862981249560835,0.0,0.0,1.6566059149224883,75.89955635555556,-9.986952184313322,0.17693469518595253,9.729502663849226,0.0027019846596349137,-70.55782306931003,1.2159522715137752
2025-01-01 07:00:00,4.309967371375124,0.11216868033281525,0.0042933828556276825,4.309967371375124,0.11216868033281525,0.0042933828556276825,0.01923185323979281,0.0,0.15014462297863584,4.125590895156695,0.014999999999999998,0.0042933828556276825,0.0,0.0,0.10779368033281525,0.0,0.004375000000000002,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005246128700657895,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.0042933828556276825,4125.590895156694,21.44444444444449,0.8333333333333334,0.0,3.9501101259259257,0.17548076923076922,0.8333333333333334,3950.110125925926,4740.132151111111,0.0,0.0,19.39738076489042,51.66666666666668,46.10666666666668,0.0,51.0274020994656,0.0,0.0,0.0,19.39738076489042,48.634054838275446,51.0274020994656,47.43738120768037,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4724.317500322694,21.17873115318574,-0.05863826274365748,-0.55,927.9221575017959,-3480.637008127765,0.0,0.0,290.68320367290846,4.8130476903564094,1.0,0.12147718382745652,0.0,0.0,1.6963680294457246,65.99961422222222,-7.714933200042635,0.1760413272775491,9.709521358697776,0.002687011401711122,-2.716570175308185,1.2159927541352744
2025-01-01 08:00:00,4.392076264454794,0.11282614440436266,0.0042933828556276825,4.392076264454794,0.11282614440436267,0.0042933828556276825,0.017952309654266495,0.0,0.15102124174069906,4.208102713059829,0.014999999999999998,0.0042933828556276825,0.0,0.0,0.10845114440436267,0.0,0.004375000000000002,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003966585115131579,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.0042933828556276825,4208.102713059829,21.44444444444449,0.85,0.0,4.029112328444445,0.1789903846153846,0.85,4029.1123284444443,4740.132151111111,0.0,0.0,19.22457091485319,51.66666666666668,46.10666666666668,0.0,50.90575418469656,0.0,0.0,0.0,19.22457091485319,48.5363245928194,50.90575418469656,47.351609796880815,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4710.755647313881,21.325502702345442,-0.005541468117783133,-1.4,758.7070430687744,-3778.20463814027,0.0,0.0,290.2802788494454,286.4777387090954,1.0,0.12574541097647268,0.0,0.0,1.7559716838100492,65.99961422222222,38.528689299770754,0.1755028789314257,9.796733908542187,0.0027022686631328224,107.48189293403135,1.2159452522106617
2025-01-01 09:00:00,4.061261266690943,0.11282614440436266,0.004163280344851086,4.061261266690943,0.11282614440436267,0.004163280344851086,0.017184583502950705,0.0,0.15102124174069906,3.8780554414472936,0.014999999999999998,0.004163280344851086,0.0,0.0,0.10845114440436267,0.0,0.004375000000000002,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031988589638157895,0.0,0.013985724539134917,0.0,0.006419715868215456,0.0,0.1086601566278912,0.08149511747091837,0.004163280344851086,3878.055441447293,21.44444444444449,0.7833333333333333,0.0,3.7131035183703704,0.16495192307692308,0.7833333333333333,3713.1035183703702,4740.132151111111,0.0,0.0,19.325095460994806,51.66666666666668,46.10666666666668,0.0,50.78471117526281,0.0,0.0,0.0,19.325095460994806,48.43900207757607,50.78471117526281,47.2661475287327,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4719.382598302504,21.08456467537169,-0.07336898261927173,-0.85,711.7263180350834,-3565.250006490123,0.0,0.0,287.60608832854746,631.2550026558965,1.0,0.1230942917006097,0.0,0.0,1.7189501309544195,65.99961422222222,111.31479474936512,0.18153868528053155,9.74844859891744,0.0027527220278519564,214.6427187502978,1.2175154838261169
