Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,5.11995759604791,0.10779368033281525,0.0057245104741702425,0.0853326266007985,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,4.950709074188034,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,On,4950.709074188034,21.444444444444485,1.0,0.0,4.740132151111111,0.21057692307692308,1,4740.132151111111,4740.132151111111,Off,0.0,0.0,20.008290785287866,51.666666666666686,46.10666666666668,0.0,51.43855065422062,0.0,0.0,0.0,20.008290785287866,49.86692327401991,51.43855065422062,49.08110958391956,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4781.634214108515,21.513838425606746,0.0,2.8,2173.35001272766,-3085.639899586381,-0.0,-0.0,311.52635737975925,0.0,1.0,0.1265216113170988,0.0,0,1.7668109328014756,65.99961422222222,-3.2455192537516524,0.17731174401373787,9.935172842046503,0.0027690486343630904,-96.04412122607125,1.2121874535704713
2025-01-01 00:01:00,5.11995759604791,0.10779368033281525,0.0057245104741702425,0.0853326266007985,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,4.950709074188034,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,On,4950.709074188034,21.444444444444485,1.0,0.0,4.740132151111111,0.21057692307692308,1,4740.132151111111,4740.132151111111,Off,0.0,0.0,19.98501676628161,51.666666666666686,46.10666666666668,0.0,51.436557829924965,0.0,0.0,0.0,19.98501676628161,49.86523847642937,51.436557829924965,49.07957879968158,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4782.371163182008,21.54519050562906,0.0,2.8,2160.8144980392444,-3093.193363712891,-0.0,-0.0,311.52635737975925,0.0,1.0,0.12661919828028628,0.0,0,1.7681736858652695,65.99961422222222,-8.227569815657425,0.1774567414210341,9.973112822004627,0.0027685476671557175,-95.97076172017076,1.2155994385045992
2025-01-01 00:02:00,5.11995759604791,0.10779368033281525,0.0057245104741702425,0.0853326266007985,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,4.950709074188034,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,On,4950.709074188034,21.444444444444485,1.0,0.0,4.740132151111111,0.21057692307692308,1,4740.132151111111,4740.132151111111,Off,0.0,0.0,19.96249944344983,51.666666666666686,46.10666666666668,0.0,51.43456714593403,0.0,0.0,0.0,19.96249944344983,49.86355563862698,51.43456714593403,49.07804988497345,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4782.761493540122,21.575470071953095,0.0,2.8,2148.5837679913134,-3100.495394401703,-0.0,-0.0,311.52635737975925,0.0,1.0,0.1267134220192425,0.0,0,1.7694894731871684,65.99961422222222,-13.156269174776185,0.17709638358408844,9.98612350702522,0.002768048487649747,-95.89340076209287,1.215474916161815
2025-01-01 00:03:00,5.11995759604791,0.10779368033281525,0.0057245104741702425,0.0853326266007985,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,4.950709074188034,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,On,4950.709074188034,21.444444444444485,1.0,0.0,4.740132151111111,0.21057692307692308,1,4740.132151111111,4740.132151111111,Off,0.0,0.0,19.940704306481884,51.666666666666686,46.10666666666668,0.0,51.432578533811366,0.0,0.0,0.0,19.940704306481884,49.86187469689515,51.432578533811366,49.076522778437045,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4783.135166757868,21.604726063943474,0.0,2.8,2136.6064740604675,-3107.5570803002565,-0.0,-0.0,311.52635737975925,0.0,1.0,0.12680443736811978,0.0,0,1.7707604569485598,65.99961422222222,-18.071877207068685,0.17674791883613494,9.998578375916036,0.002767549659428336,-95.81167974452562,1.2153546396090111
2025-01-01 00:04:00,5.11995759604791,0.10779368033281525,0.0057245104741702425,0.0853326266007985,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,4.950709074188034,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,On,4950.709074188034,21.444444444444485,1.0,0.0,4.740132151111111,0.21057692307692308,1,4740.132151111111,4740.132151111111,Off,0.0,0.0,19.919599453640036,51.666666666666686,46.10666666666668,0.0,51.43059192824124,0.0,0.0,0.0,19.919599453640036,49.86019559042225,51.43059192824124,49.074997421512755,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4783.492866414396,21.633003720132187,0.0,2.8,2127.312304235361,-3114.388683046383,-0.0,-0.0,311.52635737975925,0.0,1.0,0.12689238741209213,0.0,0,1.771988635262234,65.99961422222222,-20.534444286048732,0.1764107857246304,10.010502080823603,0.0027670512069877294,-95.72581131593456,1.2152384198159965
2025-01-01 00:05:00,0.16924852185987602,0.10779368033281525,0.0057245104741702425,0.0028208086976646003,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,0.0,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,4740.132151111111,Off,0.0,0.0,19.899108404832486,51.666666666666686,46.10666666666668,0.0,51.4286072667928,0.0,0.0,0.0,19.899108404832486,49.85851826108292,51.4286072667928,49.073473758227976,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4783.835300988255,21.66041158091499,0.0,2.8,-2831.0041864467403,-3121.0158376783097,-0.0,-0.0,311.52635737975925,0.0,1.0,0.1269776118336281,0.0,0,1.7731787516237305,65.99961422222222,-21.514706148190086,0.17608374773315724,10.022721320744077,0.0027665531536436435,-95.63626364399109,1.2151258070680622
2025-01-01 00:06:00,0.16924852185987602,0.10779368033281525,0.0057245104741702425,0.0028208086976646003,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,0.0,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,4740.132151111111,Off,0.0,0.0,19.97363723118941,51.666666666666686,46.10666666666668,0.0,51.426624493950506,0.0,0.0,0.0,19.97363723118941,49.856842657191805,51.426624493950506,49.07195173881245,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4784.186299153843,21.552896519677972,0.0,2.8,-2801.4834758306297,-3095.0510491149803,-0.0,-0.0,311.52635737975925,0.0,1.0,0.12664318012099174,0.0,0,1.768508580259247,65.99961422222222,-17.958784095408564,0.1772141008156069,9.973885986228574,0.002766055520094252,-94.99890762285536,1.2155694807182964
2025-01-01 00:07:00,0.16924852185987602,0.10779368033281525,0.0057245104741702425,0.0028208086976646003,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,0.0,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,4740.132151111111,Off,0.0,0.0,20.04558631585452,51.666666666666686,46.10666666666668,0.0,51.424635018640714,0.0,0.0,0.0,20.04558631585452,49.855160777602855,51.424635018640714,49.07042365708393,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4782.783715488696,21.449038303288457,0.0,2.8,-2773.4447870861104,-3070.0512573012893,-0.0,-0.0,311.52635737975925,0.0,1.0,0.1263198303126675,0.0,0,1.7639931621380323,65.99961422222222,-14.919887164580597,0.17831295120561275,9.926942494995806,0.0027655613833839567,-94.37845983084186,1.2159983813262218
2025-01-01 00:08:00,0.16924852185987602,0.10779368033281525,0.0057245104741702425,0.0028208086976646003,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,0.0,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,4740.132151111111,Off,0.0,0.0,20.1150862483912,51.666666666666686,46.10666666666668,0.0,51.42263907415613,0.0,0.0,0.0,20.1150862483912,49.85347283954316,51.42263907415613,49.068889722236676,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4781.435500292358,21.34865171748644,0.0,2.8,-2746.4972571570434,-3045.9636994719503,-0.0,-0.0,311.52635737975925,0.0,1.0,0.12600701531172437,0.0,0,1.759624857325462,65.99961422222222,-12.059915064852486,0.17938155988674004,9.881036491413292,0.0027650706470831697,-93.77410630901828,1.2164132423743548
2025-01-01 00:09:00,0.16924852185987602,0.10779368033281525,0.0057245104741702425,0.0028208086976646003,0.001796561338880254,9.540850790283737e-05,0.01910389888124018,0.0,0.15014462297863584,0.0,0.0,0.0057245104741702425,0.0,0.0,0.10779368033281525,0.0,0.0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.013985724539134917,0,On,0.006419715868215456,0,On,0.10866015662789119,0.08149511747091837,On,0.0057245104741702425,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,4740.132151111111,Off,0.0,0.0,20.182253914895668,51.666666666666686,46.10666666666668,0.0,51.42063688198057,0.0,0.0,0.0,20.182253914895668,49.8517790492435,51.42063688198057,49.06735013287497,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,4780.117030246439,21.25157099475218,0.0,2.8,-2720.6040347955354,-3022.74107130742,-0.0,-0.0,311.52635737975925,0.0,1.0,0.12570424574621875,0.0,0,1.7553968319874491,65.99961422222222,-9.389320867874488,0.18042104388398444,9.836847051736974,0.002764583219512982,-93.18511456515539,1.2168147200384838
