Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.2763209988339939,0.1969030466164492,0.11358479166666666,1.2763209988339936,0.19690304661644917,0.11358479166666667,0.01465247075371644,0.8250098313333335,0.2541431064691661,0.1325155902777778,0.05,0.11358479166666666,0.0,0.0,0.18231971328311583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733649795082766,0.055023734631207424,0.0,0.0,0.0035099780701754383,0.0,0.011142492683541002,0.0,0.011050155425011527,0.0,0.16972797153587796,0.12729597865190845,0.0,0.0,2795.5892782037035,17.83333333333337,0.22666666666666668,0.0,3.328842109907407,0.1325155902777778,0.2833333333333333,2663.073687925926,9399.083604444442,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,825.0098313333333,0.15,22.846922628198286,51.66666666666668,46.10666666666668,0.0,51.49596340838993,0.19712380983269548,536.682650789898,825.0098313333333,22.846922628198286,49.87355444583546,51.496097521111366,49.0622158518368,12.43753247303448,17.5031579698592,-0.06012341675845872,2.8,9.236100170605994,2377.0088139361415,-1181.7454343642462,0.0,0.0,850.911147215371,0.0,9.0,0.06166337128741835,0.0,0.0,0.7979883002217953,593.996528,-87.74617711868682,0.3332897607375191,9.577157292952572,0.004051791827007189,132.1064745081317,1.2314936624151978
2025-01-01 01:00:00,0.4241372338706821,0.19271702255315934,0.100221875,0.4241372338706821,0.19271702255315934,0.100221875,0.012661811853581796,0.0,0.24454990118376693,0.11692552083333334,0.05,0.100221875,0.0,0.0,0.178133689219826,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07153085502056968,0.05364814126542723,0.0,0.0,0.0032467297149122803,0.0,0.009415082138669515,0.0,0.007038315557332184,0.0,0.1659807306058651,0.12448554795439878,0.0,0.0,2466.6964219444444,17.83333333333337,0.2,0.0,2.9372136263888886,0.11692552083333334,0.25,2349.7709011111106,9399.083604444442,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,0.0,0.0,23.360881275118256,51.66666666666668,46.10666666666668,0.0,51.52273932550557,0.0,0.0,0.0,23.360881275118256,50.669302066116536,51.52273932550557,50.242583436422024,12.43753247303448,17.529189297521775,-0.05897277026139337,2.5,9.236100170605994,2128.6965816730835,-1089.0551090877677,0.0,0.0,839.5895898949382,0.0,9.0,0.055624491214537844,0.0,0.0,0.7198388973592823,593.996528,-88.53432107853116,0.3359578358345736,9.63290779000872,0.004090902976952147,160.11202544266953,1.231414227853544
2025-01-01 02:00:00,0.4361589484794294,0.19073525786046533,0.11358479166666666,0.4361589484794294,0.19073525786046533,0.11358479166666667,0.012379313078147049,0.0,0.24126404512350455,0.1325155902777778,0.05,0.11358479166666666,0.0,0.0,0.176151924527132,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969673053286275,0.05227254789964705,0.0,0.0,0.0032467297149122803,0.0,0.009132583363234768,0.0,0.006394812420661812,0.0,0.16517250216997997,0.12387937662748495,0.0,0.0,2795.5892782037035,17.83333333333337,0.22666666666666668,0.0,3.328842109907407,0.1325155902777778,0.2833333333333333,2663.073687925926,9399.083604444442,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,0.0,0.0,23.257757558985826,51.66666666666668,46.10666666666668,0.0,51.3903066437169,0.0,0.0,0.0,23.257757558985826,50.55149347471544,51.3903066437169,50.13208689021472,12.43753247303448,17.557273406811923,-0.040848872203035805,1.6500000000000001,9.236100170605994,2506.2576410088313,-1042.1664828467551,0.0,0.0,836.077811049753,0.0,9.0,0.0500441746102654,0.0,0.0,0.6476237837712352,593.996528,-83.24296539787011,0.33961545846267893,9.703943205110642,0.004143315317600042,192.08893972216646,1.2312562055475822
2025-01-01 03:00:00,0.4419443598104359,0.18935966449468514,0.12026625,0.4419443598104359,0.18935966449468514,0.12026625,0.012203814174638276,0.0,0.23942992063579763,0.14031062500000002,0.05,0.12026625,0.0,0.0,0.1747763311613518,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786260604515583,0.050896954533866855,0.0,0.0,0.003071230811403509,0.0,0.009132583363234768,0.0,0.006394812420661812,0.0,0.16517250216997997,0.12387937662748495,0.0,0.0,2960.0357063333336,17.83333333333337,0.24000000000000002,0.0,3.5246563516666662,0.14031062500000002,0.3,2819.725081333333,9399.083604444442,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,0.0,0.0,23.20357058426059,51.66666666666668,46.10666666666668,0.0,51.25838101091656,0.0,0.0,0.0,23.20357058426059,50.434061965487714,51.25838101091656,50.0219024427733,12.43753247303448,17.51625105480316,-0.058675594326667614,1.6500000000000001,9.236100170605994,2613.9475601781205,-1100.2331500324003,0.0,0.0,834.0681876585372,0.0,9.0,0.053067253192206044,0.0,0.0,0.6867455717739607,593.996528,-79.92318378134992,0.3447339214105843,9.742991625000975,0.004195225028381814,146.88723155945857,1.231391631313514
2025-01-01 04:00:00,0.45570030476717344,0.18798407112890494,0.13362916666666666,0.4557003047671735,0.18798407112890494,0.13362916666666666,0.012203814174638276,0.0,0.2375957961480907,0.15590069444444446,0.05,0.13362916666666666,0.0,0.0,0.1734007377955716,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602848155744892,0.049521361168086676,0.0,0.0,0.003071230811403509,0.0,0.009132583363234768,0.0,0.006394812420661812,0.0,0.16517250216997997,0.12387937662748495,0.0,0.0,3288.9285625925927,17.83333333333337,0.26666666666666666,0.0,3.916284835185185,0.15590069444444446,0.3333333333333333,3133.027868148148,9399.083604444442,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,0.0,0.0,23.097400533107578,51.66666666666668,46.10666666666668,0.0,51.12699816074871,0.0,0.0,0.0,23.097400533107578,50.31704165705033,51.12699816074871,49.91206340520114,12.43753247303448,17.549458770077774,-0.06052469507237029,0.55,9.236100170605994,2778.040949241965,-1211.6505239964602,0.0,0.0,778.3288782548303,0.0,8.18325,0.05437839797352844,0.0,0.0,0.7037131519361829,540.091343084,-77.56596760899774,0.34642305643283744,9.788803686905753,0.004226622400703046,116.47993113346436,1.2306504976242907
2025-01-01 05:00:00,1.5247472247575364,0.19377025197671893,0.17371791666666667,1.5247472247575364,0.19377025197671893,0.17371791666666667,0.016097624493255518,1.0083453494074075,0.24763334807909568,0.20267090277777777,0.05,0.17371791666666667,0.0,0.0,0.1791869186433856,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602848155744892,0.049521361168086676,0.0,0.0,0.0034222286184210525,0.0,0.012675395874834464,0.0,0.008717456554581431,0.0,0.1728874099670653,0.12966555747529893,0.0,0.0,4275.607131370371,18.66666666666671,0.3466666666666667,0.0,5.09117028574074,0.20267090277777777,0.43333333333333335,4072.936228592592,9399.083604444442,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,1008.3453494074075,0.18333333333333332,22.23140669257714,51.66666666666668,46.10666666666668,0.0,51.1115678783302,0.404489629619267,1089.7213442705358,1008.3453494074075,22.23140669257714,49.85978301491056,51.11289882752763,49.23255963400331,12.43753247303448,18.334612846056306,-0.061586890072779885,-0.25000000000000006,9.236100170605994,3621.130830596328,-1343.2219701469212,0.0,0.0,779.6917672666566,0.0,8.001,0.054921589872659764,0.0,0.0,0.7107426213153651,528.0629133919999,-90.9460978937779,0.3325346330105389,10.178194745889128,0.004265143068952671,107.54293272358659,1.2266909130890389
2025-01-01 06:00:00,1.6533970670976939,0.20732230962419884,0.16703645833333333,1.653397067097694,0.20732230962419884,0.16703645833333333,0.03544526519629091,1.1000131084444444,0.2730628254014029,0.19487586805555557,0.05,0.16703645833333333,0.0,0.0,0.1927389762908655,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969673053286275,0.05227254789964705,0.0,0.0,0.0038609758771929823,0.0,0.03158428931909793,0.0,0.0160775236802488,0.0,0.18728857118829134,0.14046642839121848,0.0,0.0,4111.16070324074,18.66666666666671,0.3333333333333333,0.0,4.895356043981481,0.19487586805555557,0.4166666666666667,3916.2848351851853,9399.083604444442,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,1100.0131084444445,0.2,21.984651289836485,51.66666666666668,46.10666666666668,0.0,51.37154239657471,0.4015863568073215,1091.7658496068784,1100.0131084444445,21.984651289836485,49.519727689631466,51.3716705635436,48.59369216919096,12.43753247303448,18.370694242265408,-0.05306533540743459,0.3,9.236100170605994,3484.1949219250764,-1313.4629040409209,0.0,0.0,769.5556190905135,0.0,7.1842500000000005,0.05531378305844434,0.0,0.0,0.7158180099480113,474.157728476,-83.05849636525672,0.33302866523761293,10.21203480673733,0.004281413680050707,25.80067632431106,1.226526869705393
2025-01-01 07:00:00,0.5831809940186274,0.22616458976110868,0.14031062500000002,0.5831809940186274,0.22616458976110868,0.140310625,0.0592638796649734,0.0,0.3102213851869874,0.16369572916666666,0.05,0.14031062500000002,0.0,0.0,0.21158125642777534,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733649795082766,0.055023734631207424,0.0,0.0,0.0035977275219298247,0.0,0.055666152143043574,0.0,0.028113043283286836,0.0,0.20874336239542396,0.15655752179656793,0.0,0.0,3453.3749907222223,18.66666666666671,0.28,0.0,4.112099076944444,0.16369572916666666,0.35,3289.6792615555555,9399.083604444442,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,0.0,0.0,21.64834996002543,51.66666666666668,46.10666666666668,0.0,51.44360067302244,0.109892162321496,298.4977791060004,0.0,21.64834996002543,49.05920896077623,51.44360067302244,47.867013104653125,12.43753247303448,18.395089620427722,-0.04926241201555109,-0.55,9.236100170605994,2769.272200110579,-1419.7889615318659,0.0,0.0,812.5475543082812,3.2236113759813487,6.934500000000001,0.05681136819353525,0.0,0.0,0.7351983226269656,457.674324824,-76.86138338805854,0.3331205372429377,10.231277837196801,0.004289161045477677,35.0404835234065,1.2264186126085745
2025-01-01 08:00:00,1.5202472216508804,0.22572166914614733,0.14031062500000002,1.5202472216508802,0.2257216691461473,0.140310625,0.055190907195790596,0.9166775903703706,0.3346829949180526,0.16369572916666666,0.05,0.14031062500000002,0.0,0.0,0.211138335812814,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751991039959835,0.056399327996987596,0.02306133272193974,0.0,0.002720233004385965,0.0,0.05247067419140463,0.0,0.030103881112360797,0.0,0.20631867708776855,0.1547390078158264,0.0,0.0,3453.3749907222223,18.66666666666671,0.28,0.0,4.112099076944444,0.16369572916666666,0.35,3289.6792615555555,9399.083604444442,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,916.6775903703705,0.16666666666666666,22.52675809014323,51.66666666666668,46.10666666666668,0.0,51.45079487290806,0.2104234236429738,572.0525931086228,916.6775903703705,22.52675809014323,50.28384022757371,51.45079487290806,49.70036290490654,12.43753247303448,18.35355018672351,-0.05187910930594424,-1.4,9.236100170605994,2645.703866340828,-1539.1951373266809,0.0,0.0,763.2825989264982,174.09214044336593,6.003,0.058931114101053415,0.0,0.0,0.7626300442199702,396.195684176,-31.758585981211862,0.33478741735373474,10.226000763370557,0.004297556537000637,31.84324058397123,1.2271630912703282
2025-01-01 09:00:00,1.7775656365307824,0.23748827543710382,0.14031062500000002,1.7775656365307824,0.23748827543710382,0.140310625,0.05179311145625538,1.1000131084444444,0.4120636874634157,0.16369572916666666,0.05,0.14031062500000002,0.0,0.0,0.2229049421037705,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10191380358916863,0.014521930504201292,0.0751991039959835,0.056399327996987596,0.0,0.0,0.0021937362938596492,0.0,0.04959937516239573,0.0,0.03230586840815472,0.0,0.20264491147010888,0.1519836836025816,0.0,0.0,3453.3749907222223,18.66666666666671,0.28,0.0,4.112099076944444,0.16369572916666666,0.35,3289.6792615555555,9399.083604444442,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6695.795675555556,1100.0131084444445,0.2,22.29844992008523,51.66666666666668,46.10666666666668,0.0,51.421346347843496,0.32051628880851474,869.0253679059236,1100.0131084444445,22.29844992008523,49.93795735991822,51.42272994664661,49.19487926715249,12.43753247303448,18.338844159482413,-0.06442551241565386,-0.85,9.236100170605994,2728.013306888351,-1469.5277972834783,0.0,0.0,687.3586862963455,534.6840356889423,4.68225,0.05796824614773629,0.0,0.0,0.7501695292438396,309.026693692,56.80742715326186,0.33603330241673296,10.234279127302681,0.004307349739204593,54.630972472775134,1.2278339251901365
