Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.1611865906115,51.666666666666686,46.10666666666668,0.0,49.462488434804655,0.0,0.0,0.0,122.12685404783048,49.47123152276028,49.4756030667381,49.462488434804655,12.43753247303448,20.340645877451337,0.0,6.938251867690684,2.8,9.236100170605994,-609.7015740518871,-1431.6512719930458,-1115.040907999245,-0.0,-0.0,472.21130692751876,0.0,1.0,0.048778401949233746,0.0,0,0.9076895241449647,65.99961422222222,33.12802701983911,0.18261705959271757,9.275264382687986,0.0026528775356161396,7.673513099292944,1.2171183630534643,0.2657652787924297,-1433.285849057744,1.6345770646981883
2025-01-01 00:01:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.22302232675823,51.666666666666686,46.10666666666668,0.0,49.4452744857156,0.0,0.0,0.0,122.22347238555973,49.45499411989814,49.45985393698942,49.4452744857156,12.43753247303448,20.30133304404918,0.0,6.890059663594707,2.8,9.236100170605994,-608.594402284315,-1413.4977219215089,-1111.1702727997408,-0.0,-0.0,472.21130692751876,0.0,1.0,0.0487182671881359,0.0,0,0.9065705105958477,65.99961422222222,30.364563587907007,0.183599613655301,9.2806355076815,0.0026529306551323815,7.722133885868208,1.2208372144219972,0.2656515504959522,-1415.9882523569167,2.4905304354078037
2025-01-01 00:02:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.28235683013699,51.666666666666686,46.10666666666668,0.0,49.42804752788317,0.0,0.0,0.0,122.31618254708904,49.43874387112356,49.44409204274376,49.42804752788317,12.43753247303448,20.262939557962284,0.0,6.844472928177649,2.8,9.236100170605994,-607.659721299621,-1396.1944309139851,-1107.3953604212452,-0.0,-0.0,472.21130692751876,0.0,1.0,0.048659506145468046,0.0,0,0.9054770597912691,65.99961422222222,27.524332194105305,0.18403950869952948,9.263462802510475,0.0026529839483884336,7.769449012201808,1.2209969233664344,0.2655439259895464,-1399.6387463629778,3.4443154489927235
2025-01-01 00:03:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.33927519271542,51.666666666666686,46.10666666666668,0.0,49.41080811244855,0.0,0.0,0.0,122.40511748861785,49.42248129604897,49.42831788784919,49.41080811244855,12.43753247303448,20.225434226373928,0.0,6.801409631573238,2.8,9.236100170605994,-606.9021542282173,-1379.8269610153445,-1103.7127439362534,-0.0,-0.0,472.21130692751876,0.0,1.0,0.048602073298267635,0.0,0,0.9044083246203242,65.99961422222222,24.599282780517356,0.18447047802735936,9.246025309586194,0.0026530375611698094,7.815478410312413,1.2211529769901912,0.2654422189221036,-1384.2057985474416,4.37883753209721
2025-01-01 00:04:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.393872013631,51.666666666666686,46.10666666666668,0.0,49.39355677178674,0.0,0.0,0.0,122.49042502129844,49.40620689660958,49.41253195902101,49.39355677178674,12.43753247303448,20.188782295463525,0.0,6.760749417474171,2.8,9.236100170605994,-604.781565409902,-1364.3753451538466,-1100.1186717890894,-0.0,-0.0,472.21130692751876,0.0,1.0,0.04854591751854392,0.0,0,0.9033633536713279,65.99961422222222,23.12579945166867,0.18489284213171445,9.22904593959975,0.0026530914846833844,7.860271301213129,1.221305517176478,0.265346151682821,-1369.6443564848298,5.269011330983105
2025-01-01 00:05:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.44609874976636,51.666666666666686,46.10666666666668,0.0,49.37629401741278,0.0,0.0,0.0,122.57202929650994,49.38992115508834,49.39673472392612,49.37629401741278,12.43753247303448,20.153002340193954,0.0,6.722358804141231,2.8,9.236100170605994,-601.0697634946575,-1349.8027788237018,-1096.6146369446662,-0.0,-0.0,472.21130692751876,0.0,1.0,0.048491069294915944,0.0,0,0.9023427142896424,65.99961422222222,23.33356652248982,0.18530631552731977,9.213272202745328,0.0026531457104754567,7.90379964964711,1.2214544639278155,0.26525541485942145,-1355.9048965948489,6.102117771147132
2025-01-01 00:06:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.49589287219628,51.666666666666686,46.10666666666668,0.0,49.35902037151769,0.0,0.0,0.0,122.64983261280668,49.37362456385266,49.380926660020144,49.35902037151769,12.43753247303448,20.11811815808165,0.0,6.686102565001855,2.8,9.236100170605994,-596.9486369216506,-1336.062516169641,-1093.2026410071833,-0.0,-0.0,472.21130692751876,0.0,1.0,0.04843756714372269,0.0,0,0.9013471232039016,65.99961422222222,24.042697158013887,0.18571055192171634,9.197242240193546,0.0026532002299082865,7.946027817072658,1.2215997154788758,0.26516969415588926,-1342.9374910422353,6.874974872594219
2025-01-01 00:07:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.54331022739169,51.666666666666686,46.10666666666668,0.0,49.34173637004928,0.0,0.0,0.0,122.72392223029951,49.357317628259864,49.36510825736516,49.34173637004928,12.43753247303448,20.084109441701724,-0.027001669409418838,6.651849386779323,2.8,9.236100170605994,-592.9038533063597,-1323.1186739194673,-1089.8803758937177,-0.0,-0.0,472.21130692751876,0.0,1.0,0.04838538191497618,0.0,0,0.9003760379785675,65.99961422222222,24.765215659839065,0.1861057119196065,9.181683401371501,0.00265325503410865,7.986984209904333,1.2217413537958688,0.26508868382919665,-1330.6938140186535,7.575140099186241
2025-01-01 00:08:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.58845057128329,51.666666666666686,46.10666666666668,0.0,49.3244425366328,0.0,0.0,0.0,122.79445401763014,49.34100084206561,49.349279994782016,49.3244425366328,12.43753247303448,20.05093950711781,-0.06017160399333221,6.619473275331408,2.8,9.236100170605994,-589.0180525436749,-1310.873932767984,-1086.6439540644292,-0.0,-0.0,472.21130692751876,0.0,1.0,0.04833445920542339,0.0,0,0.8994284462544628,65.99961422222222,25.41459459323539,0.18649214895293068,9.166575907904104,0.0026533101144012748,8.026721118919976,1.2218795292349935,0.2650120900856344,-1319.127623394513,8.253690626529137
2025-01-01 00:09:00,0.46473445990211193,0.13563049176784697,0.0,0.0077455743317018655,0.0022605081961307827,0.0,0.10481167372976165,0.30992278617235025,0.0,0.05,0.0,0.0,0.0,0.12104715843451364,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.10015671210695463,0,On,0.14852657492633206,0,On,0.12175381709736251,0.09131536282302186,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,4538.206155555556,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2722.6306222222224,Off,0.0,0,78.6314164613048,51.666666666666686,46.10666666666668,0.0,49.307139372897765,0.0,0.0,0.0,122.86158822078875,49.32467467830199,49.3334423310041,49.307139372897765,12.43753247303448,20.018570605521262,-0.0925405055898807,6.588858895628278,2.8,9.236100170605994,-585.2794195532792,-1299.3438234582327,-1083.4894085771548,-0.0,-0.0,472.21130692751876,0.0,1.0,0.04828474282636295,0.0,0,0.8985033024480185,65.99961422222222,25.998682096356855,0.1868702341263367,9.151166458977135,0.0026533654624701134,8.065292496050962,1.2220143967893071,0.26493964378807844,-1308.1966468062685,8.852823348035901
