Metric,Value
Total Electric Energy (kWh),712.4688133715289
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.9895400185715679
Peak Electric Power (kW),7.649910368046887
Other Electric Energy (kWh),309.56425951048385
HVAC Heating Electric Energy (kWh),15.045937187236465
Lighting Electric Energy (kWh),29.176048583735522
Water Heating Electric Energy (kWh),275.38027401940747
HVAC Cooling Electric Energy (kWh),83.30229407066565
Average Temperature - Indoor (C),15.854076866911786
Unmet Heating Load (C-hours),8.01329669811364
Unmet Cooling Load (C-hours),19.6721127298362
Total Hot Water Unmet Demand (kWh),0.0
