Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.85667567001407,51.666666666666686,46.10666666666668,0.0,49.26753453657067,0.0,0.0,0.0,37.85667567001407,48.23473245119479,49.26753453657067,47.71833140850685,12.43753247303448,15.727586582343406,0.0,2.8,4.852289822791647,-409.8930466143742,-0.0,-2.6506751767655965,394.58409065193166,0.0,2.0,0.02432962662041897,0.0,0.0001573335724413786,0.4556639077341331,131.99922844444444,22.8119209619998,0.27584118392007,7.509062561721208,0.0029995844379322985,56.76667453538866,1.236295747885434
2025-01-01 00:01:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.85299968327279,51.666666666666686,46.10666666666668,0.0,49.2616770646214,0.0,0.0,0.0,37.85299968327279,48.229419583923985,49.2616770646214,47.71329084357527,12.43753247303448,15.725417124989105,0.0,2.8,1.218270886369396,-409.7974244484245,-0.0,-2.6171879597178145,394.58409065193166,0.0,2.0,0.024328033503714163,0.0,0.00015537197788695643,0.4555977601351462,131.99922844444444,19.048792642580068,0.2767209017877182,7.530283940590895,0.002999971306784669,56.743841591831234,1.2399161502719238
2025-01-01 00:02:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.849593524235964,51.666666666666686,46.10666666666668,0.0,49.255820260729024,0.0,0.0,0.0,37.849593524235964,48.22410723254711,49.255820260729024,47.70825071845616,12.43753247303448,15.723016272277189,0.0,2.8,-2.434329580086967,-409.69161320418647,-0.0,-2.5801307636470163,394.58409065193166,0.0,2.0,0.024326270436319557,0.0,0.00015320049689731763,0.4555245443632491,131.99922844444444,15.253323735814863,0.2767988513519762,7.529643204471473,0.0030003568908739085,56.721896035576286,1.239926166985705
2025-01-01 00:03:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.846444460831,51.666666666666686,46.10666666666668,0.0,49.24996408475461,0.0,0.0,0.0,37.846444460831,48.218795359196136,49.24996408475461,47.7032109964169,12.43753247303448,15.720394929397633,0.0,2.8,-6.090464255741836,-409.5760964694627,-0.0,-2.539672438635802,394.58409065193166,0.0,2.0,0.02432434541815134,0.0,0.000150828796355165,0.4554445891698489,131.99922844444444,11.441214000425015,0.27688071471193465,7.528880504627571,0.0030007423227256204,56.70071485824431,1.2399371304037166
2025-01-01 00:04:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.84353989009064,51.666666666666686,46.10666666666668,0.0,49.24410849845214,0.0,0.0,0.0,37.84353989009064,48.213483927789824,49.24410849845214,47.69817164245866,12.43753247303448,15.71756389243519,0.0,2.8,-7.647559337859946,-409.4513530916767,-0.0,-2.4959801628484786,394.58409065193166,0.0,2.0,0.024322266368817763,0.0,0.00014826643974600142,0.45535821988788855,131.99922844444444,9.715683264733551,0.27696630453011406,7.5280018045439725,0.0030011276072420966,56.68026312060724,1.2399489942315354
2025-01-01 00:05:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.84078043148752,51.666666666666686,46.10666666666668,0.0,49.23825346544928,0.0,0.0,0.0,37.84078043148752,48.20817290401567,49.23825346544928,47.69313262329887,12.43753247303448,15.714608544168897,0.0,2.8,-7.865920020113322,-409.32114784123235,-0.0,-2.4503721319462093,394.58409065193166,0.0,2.0,0.024320095984317516,0.0,0.00014559053633198454,0.4552680380739098,131.99922844444444,9.32150930113358,0.2770541099445799,7.527054206302325,0.0030015127491028045,56.66025460623519,1.239961392009311
2025-01-01 00:06:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.83810282429452,51.666666666666686,46.10666666666668,0.0,49.23239896414523,0.0,0.0,0.0,37.83810282429452,48.20286226750842,49.23239896414523,47.688093919190024,12.43753247303448,15.711583236515363,0.0,2.8,-7.862611183203342,-409.1878768929303,-0.0,-2.4036874032946147,394.58409065193166,0.0,2.0,0.02431787417590149,0.0,0.00014285019457409962,0.45517570024507353,131.99922844444444,9.144862461089943,0.27714316874375067,7.526067693371443,0.003001897751156355,56.64050691438553,1.2399740904549363
2025-01-01 00:07:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.835493030113405,51.666666666666686,46.10666666666668,0.0,49.22654498234202,0.0,0.0,0.0,37.835493030113405,48.19755200678091,49.22654498234202,47.68305551900036,12.43753247303448,15.708500023864985,0.0,2.8,-7.775152221169094,-409.0520723272497,-0.0,-2.356112181556957,394.58409065193166,0.0,2.0,0.02431560979345146,0.0,0.00014005626254474335,0.4550815729493997,131.99922844444444,9.048941635705845,0.2772332683326768,7.525048917550274,0.0030022826150844723,56.620979832004195,1.2399870378397688
2025-01-01 00:08:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.83294329964222,51.666666666666686,46.10666666666668,0.0,49.22069150992837,0.0,0.0,0.0,37.83294329964222,48.19224211231615,49.22069150992837,47.67801741351004,12.43753247303448,15.705365557215897,0.0,2.8,-7.676616749033087,-408.9140280201178,-0.0,-2.307749258522419,394.58409065193166,0.0,2.0,0.024313307719046905,0.0,0.00013721470533189297,0.454985858035655,131.99922844444444,8.961069877675538,0.27732429178421797,7.524001549888827,0.0030026673423117424,56.60165127845462,1.2400002056270516
2025-01-01 00:09:00,0.3274075342962118,0.20461606253316314,0.0,0.005456792238270196,0.003410267708886052,0.0,0.012021724421527914,0.0,0.26538580987468385,0.0,0.05,0.0,0.0,0.1900327291998298,0.0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.008918416672989902,0,On,0.012008837608244071,0,On,0.2117524584103513,0.15881434380776344,On,0,0,Off,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,1221.8134622222221,Off,0.0,16.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,2843.0828488888887,Off,0.0,0.0,37.830449299551944,51.666666666666686,46.10666666666668,0.0,49.21483853794494,0.0,0.0,0.0,37.830449299551944,48.18693257568469,49.21483853794494,47.672979594554576,12.43753247303448,15.7021835526112,0.0,2.8,-7.587702320315032,-408.77390847864,-0.0,-2.2586561216299574,394.58409065193166,0.0,2.0,0.024310970679534593,0.0,0.00013432883461779577,0.4548886678713893,131.99922844444444,8.860771628023246,0.2774161741522549,7.522927642383799,0.0030030519341216065,56.58250902970123,1.2400135778774068
