Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6708958278730864,0.17517697699440957,0.16573895833333335,0.6708958278730864,0.1751769769944096,0.16573895833333335,0.02851075032813091,0.0,0.4390229594893999,0.1933621180555556,0.010000000000000002,0.16573895833333335,0.0,0.0,0.1722603103277429,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.005086641081871345,0.0,0.000559630289424307,0.0,0.022864478956835257,0.0,0.009777888765199454,0.0,0.1617042363858115,0.12127817728935858,0.10398315840816363,0.0,0.09558149854571292,0.0,2522.1373351146817,20.000000000000057,0.3066666666666667,1557.088836792726,4.857330067314815,0.1933621180555556,0.38333333333333336,3885.864053851852,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,0.0,0.0,34.32581122609186,51.66666666666668,46.10666666666668,0.0,51.04339782200382,0.08884425476398286,239.45081629604314,0.0,34.32581122609186,49.11545053107364,51.04339782200382,48.15147688560856,12.43753247303448,19.674832183978047,-0.05410263997286832,6.428334188165789,1.9475987580256455,-1.0801429325711824,2.8,9.236100170605994,2583.037751494421,-2305.150473448527,298.1607554784635,2502.813220332809,-548.9655808983814,0.0,0.0,652.6474416499808,0.0,6.0,0.024958267585357952,0.0,0.0,0.1481056033514532,395.9976853333333,-42.781444371859855,0.2144867389663846,9.365849510342844,0.002982351435749968,261.03504426811793,1.2231480177410916,0.8296102249158603,-3923.8756867430225,61.63637650176963,0.27184172728319994,301.97976776215717,-3.8190122836936187,0.5550662348242057,2817.9269837698207,-315.1137634370109
2025-01-01 01:00:00,0.7060744164759126,0.16969243257057595,0.17294500000000002,0.7060744164759126,0.16969243257057595,0.17294500000000002,0.02465193749754583,0.0,0.46965331231170016,0.2017691666666667,0.010000000000000002,0.17294500000000002,0.0,0.0,0.16677576590390927,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627677294989963,0.049707579712424704,0.0,0.0,0.0047051430007309936,0.0,0.0004765530360187411,0.0,0.01947024146079609,0.0,0.006144997287220211,0.0,0.15609091492197946,0.11706818619148457,0.1256463164098644,0.0,0.11549431074273644,0.0,2631.795480119668,20.000000000000057,0.32000000000000006,1624.7883514358878,5.068518331111111,0.2017691666666667,0.4,4054.814664888889,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,0.0,0.0,33.602334233225015,51.66666666666668,46.10666666666668,0.0,50.76945151026475,0.0,0.0,0.0,33.602334233225015,48.48088910254223,50.76945151026475,47.33660789868097,12.43753247303448,19.685134985684332,-0.052718684887846416,6.815765864601788,2.895365233670715,0.4345593193342013,2.5,9.236100170605994,2677.0366446257876,-1882.2393663203218,-160.2205183083351,942.3672705156516,-545.9464152750926,0.0,0.0,638.2359439454399,0.0,6.0,0.024355555764973766,0.0,0.0,0.14452903308271303,395.9976853333333,-47.048364164227934,0.2168144826388921,9.40956184582875,0.003016645998573813,260.6271537317964,1.2231389990016874,0.649926728451543,-3560.521332395101,53.49361463889152,0.27184172728319994,-141.96986480014053,-18.250653508194556,0.41378386277112883,1186.7908437859455,-244.42357327029399
2025-01-01 02:00:00,0.6712060904536867,0.16841787924461635,0.18015104166666668,0.6712060904536867,0.16841787924461635,0.18015104166666668,0.02465193749754583,0.0,0.4263779376783631,0.2101762152777778,0.010000000000000002,0.18015104166666668,0.0,0.0,0.16550121257794967,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457736851528682,0.0484330263864651,0.0,0.0,0.0047051430007309936,0.0,0.0004765530360187411,0.0,0.01947024146079609,0.0,0.006144997287220211,0.0,0.15609091492197946,0.11706818619148457,0.10398315840816363,0.0,0.09558149854571292,0.0,2741.453625124654,20.000000000000057,0.3333333333333333,1692.4878660790498,5.279706594907408,0.2101762152777778,0.4166666666666667,4223.765275925926,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,0.0,0.0,33.3938216821749,51.66666666666668,46.10666666666668,0.0,50.566295696392544,0.0,0.0,0.0,33.3938216821749,48.31160752887483,50.566295696392544,47.18426344511598,12.43753247303448,19.693814481503846,-0.04989541880590996,7.378686690471111,2.9946017857216116,0.7924901341265713,1.6500000000000001,9.236100170605994,2759.2091546312886,-1632.212706352552,-493.6442921281701,48.7891588714655,-570.5910508166231,0.0,0.0,636.5365395108271,0.0,6.0,0.024152738297689793,0.0,0.0,0.14332548787431368,395.9976853333333,-48.18995918756942,0.21916343833380966,9.45235191647207,0.0030511576301625164,263.3882856450495,1.2230772784257902,0.45052221135102,-3362.9780311774052,38.27745874580319,0.27184172728319994,-478.6277227473232,-15.016569380846825,0.25086526409198034,315.4918027461858,-266.7026438747203
2025-01-01 03:00:00,0.5006521088859268,0.16714332591865674,0.0,0.5006521088859268,0.16714332591865674,0.0,0.024397605443452264,0.0,0.46625450344247454,0.0,0.010000000000000002,0.0,0.0,0.0,0.16422665925199006,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062877964080674,0.04715847306050549,0.0,0.0,0.004450810946637427,0.0,0.0004765530360187411,0.0,0.01947024146079609,0.0,0.006144997287220211,0.0,0.15609091492197946,0.11706818619148457,0.1256463164098644,0.0,0.11549431074273644,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,0.0,0.0,33.60973651221632,51.66666666666668,46.10666666666668,0.0,50.36409828682149,0.0,0.0,0.0,33.60973651221632,48.14292310951931,50.36409828682149,47.03233552086822,12.43753247303448,19.33832286033085,0.0,6.911060126707708,2.848382720674778,0.6777403639568845,1.6500000000000001,9.236100170605994,20.26854628095076,-3586.5053695616693,-438.0411182807378,163.99310615044968,-561.6722148384395,0.0,0.0,609.2389511607873,0.0,5.616,0.024243448449043747,0.0,0.0,0.14386377370086123,370.653833472,-27.298190041397213,0.22659014923019072,9.32820775162009,0.0030850910539699104,232.60785140597167,1.2245397807297855,0.5496728913890087,-3629.8546107864468,43.34924122477719,0.27184172728319994,-426.6603625925574,-11.380755688180438,0.3107438031416722,465.9544072296339,-301.96130107918424
2025-01-01 04:00:00,1.6628354884050303,0.1677455156122313,0.0,1.6628354884050305,0.1677455156122313,0.0,0.027005591505535814,1.0083453494074075,0.6174845474920869,0.0,0.010000000000000002,0.0,0.0,0.0,0.16482884894556463,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117855964606119,0.04588391973454588,0.0,0.0,0.004450810946637427,0.0,0.0005388609760729156,0.0,0.02201591958282547,0.0,0.0068986290299925005,0.0,0.15859323894802507,0.11894492921101876,0.20363368521598707,0.0,0.18718043465202114,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,1008.3453494074075,0.18333333333333332,35.38391106046243,51.66666666666668,46.10666666666668,0.0,50.421716467974235,0.1493623706388638,398.75073173985425,1008.3453494074075,35.38391106046243,48.72257542713019,50.421716467974235,47.87300490670817,12.43753247303448,18.39851261349228,0.0,6.153492913469007,2.8523396277283806,0.7748998059428903,0.55,9.236100170605994,-2.0842602233485734,-3101.3984391557988,-836.15813888357,-201.87668774403744,-570.7848288394094,0.0,0.0,572.4405642859195,0.0,4.997999999999999,0.02428290632567513,0.0,0.0,0.1440979218686165,329.86607188266663,-3.7399956698585655,0.24222186858319564,8.923506381494121,0.0031123889770791665,210.4724747560824,1.227888305280118,0.4845561595554132,-3160.19477780895,58.79633865315095,0.27184172728319994,-824.4443746384744,-11.713764245095673,0.3120210389676421,98.1246840088853,-300.00137175292275
2025-01-01 05:00:00,1.8656637197138843,0.17601332945504417,0.0,1.8656637197138843,0.17601332945504414,0.0,0.0481679767354249,1.0083453494074075,0.799150393571052,0.0,0.010000000000000002,0.0,0.0,0.0,0.1730966627883775,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117855964606119,0.04588391973454588,0.0,0.0,0.004959475054824562,0.0,0.001032303343827953,0.0,0.04217619833677238,0.0,0.011236842523643245,0.0,0.1696169907384422,0.1272127430538316,0.29028631722279014,0.0,0.26683168344011526,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,1008.3453494074075,0.18333333333333332,37.62295276197934,51.66666666666668,46.10666666666668,0.0,51.46480093574484,0.3632426917515527,986.8579667431065,1008.3453494074075,37.62295276197934,50.09295972110519,51.46480093574484,49.407039113785366,12.43753247303448,17.808462439865473,-0.07456473081564687,6.090195787947674,2.1018097660258666,0.082745947996449,-0.25000000000000006,9.236100170605994,23.651531965573096,-3300.7467713289507,-839.0997971070133,-407.77282204594263,-575.2456287053509,0.0,0.0,608.1932521745472,0.0,4.997999999999999,0.024167728099534543,0.0,0.0,0.14341443930648914,329.86607188266663,-9.29609150362322,0.2535726141902353,8.67865216576173,0.0031414628596386123,212.77499426133545,1.229739449942508,0.42170947908446016,-3361.3664110921554,60.6196397632048,0.27184172728319994,-842.2784611445339,3.17866403752076,0.245655711093641,-33.231247198287825,-374.5415748476548
2025-01-01 06:00:00,1.3501677765637945,0.17917110951870419,0.1369147916666667,1.3501677765637945,0.17917110951870419,0.13691479166666667,0.061003067681210804,0.36667103614814817,0.7527597491233244,0.15973392361111113,0.010000000000000002,0.1369147916666667,0.0,0.0,0.1762544428520375,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457736851528682,0.0484330263864651,0.030821434301299536,0.0,0.0055953051900584794,0.0,0.0013237584333853918,0.0,0.05408400405776693,0.0,0.01296633075385145,0.0,0.17042855528742995,0.1278214164655724,0.2469600012193886,0.0,0.22700605904606821,0.0,2083.504755094737,18.33333333333337,0.25333333333333335,1286.290778220078,4.012577012129629,0.15973392361111113,0.31666666666666665,3210.061609703704,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,366.6710361481482,0.06666666666666667,35.928693782335536,51.66666666666668,46.10666666666668,0.0,51.423092444283085,0.22501688792858562,613.1543915195748,366.6710361481482,35.928693782335536,48.85905811944254,51.423092444283085,47.57704095702226,12.43753247303448,18.063890191094252,-0.04178150889961359,6.228584141922993,2.1916947666276063,-0.23200432641665553,0.3,9.236100170605994,2089.3988758862433,-2670.6741539234818,-679.1168059135416,-119.07365567878152,-562.3988731111526,0.0,0.0,621.3353256809568,0.0,4.6155,0.02408765359936064,0.0,0.0,0.14293926681622066,304.6212194426667,-53.04233177829808,0.2515899005137958,8.826834879374456,0.003167171519710473,180.3259566759838,1.2286427772998432,0.516706002912713,-4017.3636751572753,60.398743013715425,0.27184172728319994,-675.7694031566109,-3.3474027569307485,0.27432476450784565,202.86424085884693,-321.93789653762843
2025-01-01 07:00:00,1.1362637990529127,0.1793869680922836,0.14412083333333336,1.136263799052913,0.17938696809228358,0.14412083333333334,0.052596997101351836,0.4583387951851853,0.4471870345441536,0.16814097222222227,0.010000000000000002,0.14412083333333336,0.0,0.0,0.17647030142561693,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.005213807108918129,0.0,0.0011320416947571627,0.0,0.04625114829767654,0.0,0.012328642356121052,0.0,0.16731755784964353,0.1254881683872326,0.10398315840816363,0.0,0.09558149854571292,0.0,2193.162900099723,18.33333333333337,0.26666666666666666,1353.9902928632398,4.223765275925926,0.16814097222222227,0.3333333333333333,3379.0122207407408,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,458.33879518518523,0.08333333333333333,38.739982358151885,51.66666666666668,46.10666666666668,0.0,51.567236750615685,0.0587463944948584,160.30180170446405,458.33879518518523,38.739982358151885,51.25469368435616,51.56923351263947,51.096425389202615,12.43753247303448,17.98250327387761,-0.07081281024902945,6.000111229342087,1.948333271962204,-0.4788033166187486,-0.55,9.236100170605994,2062.4653357444204,-3137.8365196256977,-895.0874251696218,-366.24147312016305,-604.8006007787374,0.0,0.0,527.2937498981538,1.8633326164802402,3.6180000000000003,0.024728255998983432,0.0,0.0,0.1467406847063062,238.786604256,-53.19071347471934,0.254526448934926,8.812707346348457,0.0031878703562280967,135.12890735263724,1.2289710247927197,0.5233619135006775,-4556.965457332041,65.13864484310324,0.27184172728319994,-895.1597795977128,0.07235442809102884,0.27163310925703954,-40.027522417645876,-326.21395070251714
2025-01-01 08:00:00,0.6750317097387103,0.17665442145761612,0.1585329166666667,0.6750317097387102,0.17665442145761615,0.15853291666666666,0.038600657582915913,0.0,0.4414759827113499,0.18495506944444445,0.010000000000000002,0.1585329166666667,0.0,0.0,0.17373775479094944,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.003942146838450292,0.0,0.000828033723503828,0.0,0.03383047702096179,0.0,0.010260986036207334,0.0,0.16197475790214075,0.12148106842660551,0.10398315840816363,0.0,0.09558149854571292,0.0,2412.479190109696,18.33333333333337,0.29333333333333333,1489.389322149564,4.6461418035185185,0.18495506944444445,0.36666666666666664,3716.913442814815,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,0.0,0.0,37.85948030981477,51.66666666666668,46.10666666666668,0.0,51.30434829322612,0.029456743239807005,79.75014634797087,0.0,37.85948030981477,50.516273256483686,51.30434829322612,50.12223573811246,12.43753247303448,18.00307457934773,-0.058179131312092555,5.495116584374517,1.4907398939395342,-0.940188829381718,-1.4,9.236100170605994,2137.443706473851,-3543.7151169804524,-1031.8520602341698,-496.6136048230966,-655.7180231100531,0.0,0.0,408.76293436723944,125.84739201566205,2.115,0.025551258101282684,0.0,0.0,0.15162448613618004,139.58918408,-28.080394893031446,0.2553907070014729,8.841499359990795,0.003201406632601957,79.14106346213568,1.2294507947484314,0.5600873830063868,-5109.573297406561,76.46885827654474,0.27184172728319994,-1038.7735794424884,6.921519208318657,0.29179824598704596,-179.79854381659464,-316.815061006502
2025-01-01 09:00:00,1.6773642694032276,0.18456717581024681,0.15132687500000003,1.6773642694032276,0.18456717581024681,0.151326875,0.06336344441655918,1.0083453494074075,0.4191074547459277,0.17654802083333335,0.010000000000000002,0.15132687500000003,0.0,0.0,0.18165050914358014,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.0031791506761695907,0.0,0.0014378755397117188,0.0,0.05874641820067787,0.0,0.01891808913266851,0.0,0.17252509703898164,0.1293938227792362,0.08232000040646287,0.0,0.07566868634868941,0.0,2302.82104510471,18.33333333333337,0.28,1421.6898075064018,4.434953539722222,0.17654802083333335,0.35,3547.962831777778,10137.036662222223,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,959.8078888888889,1008.3453494074075,0.18333333333333332,36.54631264134574,51.66666666666668,46.10666666666668,0.0,50.92283412397118,0.27089805185294596,725.9667844690915,1008.3453494074075,36.54631264134574,49.330253152654336,50.924411052027686,48.53238573893942,12.43753247303448,17.989870531316356,-0.06180948900210718,5.368130318698873,1.314147840032487,-0.9164218528548981,-0.85,9.236100170605994,2146.3445191432143,-3030.9310177816888,-772.7448716724274,-127.76026805442652,-623.952566102882,0.0,0.0,444.27268483060584,347.05229179426885,1.9980000000000002,0.025085703368397785,0.0,0.0,0.14886182384917523,131.867229216,23.203355310780992,0.25663283145606325,8.852380981973248,0.003212736836365135,99.18131989487414,1.230115765241125,0.5525915306213601,-4536.983466929084,84.3626416409936,0.27184172728319994,-776.9289950356433,4.18412336321588,0.3026433824162727,28.987083630765607,-156.74735168519211
