Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9857947148658937,0.17583637319046214,0.43236250000000004,0.01642991191443156,0.0029306062198410357,0.007206041666666667,0.030001028077892938,0.0,0.44137077012133397,0.5044229166666667,0.010000000000000002,0.43236250000000004,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,On,6579.48870029917,20.000000000000057,0.8,4061.9708785897196,12.671295827777778,0.5044229166666667,1,10137.036662222223,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.684341168988716,51.666666666666686,46.10666666666668,0.0,51.25555096392821,0.0,0.0,0.0,34.684341168988716,49.94750484039466,51.25555096392821,49.29348177862789,12.43753247303448,20.18565577448857,0.0,6.5850360173192355,0.7673253780652239,-2.1668180201031593,2.8,9.236100170605994,6592.038687758115,19.182717430029243,744.5365351656367,3354.262551371775,-574.8043227930011,-0.0,-0.0,656.4239863867119,0.0,6.0,0.02536946431510679,0.0,0,0.15054569818364916,395.9976853333333,-69.06967613476631,0.20599284549130592,9.555979189384454,0.002965405991477682,261.5989911570524,1.2175318185870534,0.8307776765538629,-4098.005025855691,55.2168646960006,0.27184172728319994,720.114636208334,24.42189895730271,0.5805868105239992,3758.05442673337,-403.79187536159435
2025-01-01 00:01:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.64109184662396,51.666666666666686,46.10666666666668,0.0,51.25220975204757,0.0,0.0,0.0,34.64109184662396,49.944584246374006,51.25220975204757,49.29077149353723,12.43753247303448,20.219891066943944,0.0,6.643050882170413,0.8350946631892582,-2.12317714275209,2.8,9.236100170605994,6.039528407847342,-4108.965745781428,718.6219281362194,3311.0901359465574,-576.5586003174808,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025396880058868112,0.0,0,0.15070838676999485,395.9976853333333,-73.82585766138388,0.2061975482848015,9.596401269921591,0.0029659832837317943,261.49922637473435,1.2209454645923297,0.8312081480719673,-4162.972848106919,54.00710232549058,0.27184172728319994,696.1060449775637,22.51588315865573,0.5795906152373352,3718.6427631601855,-407.55262721362794
2025-01-01 00:02:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.68685764306217,51.666666666666686,46.10666666666668,0.0,51.24887251648711,0.0,0.0,0.0,34.68685764306217,49.94166729416138,51.24887251648711,49.288064682998524,12.43753247303448,20.177624401903994,0.0,6.604670300358795,0.9005577916828781,-2.0805864766418516,2.8,9.236100170605994,9.38701926884454,-4064.4352221550052,693.6983087538597,3269.680763616332,-574.3930911210284,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025363030817657506,0.0,0,0.15050752097370748,395.9976853333333,-72.64387599683903,0.2067772074810523,9.57759535141902,0.002966558742388628,261.5185188781913,1.221120971291615,0.830923388313039,-4119.985272478156,55.550050323150735,0.27184172728319994,672.9144547193197,20.783854034540006,0.5786167395262161,3680.2782739972313,-410.5975103808988
2025-01-01 00:03:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.73113980787976,51.666666666666686,46.10666666666668,0.0,51.24553120906029,0.0,0.0,0.0,34.73113980787976,49.938746488241094,51.24553120906029,49.2853541278315,12.43753247303448,20.136629008429217,0.0,6.568656700718206,0.9638055083850108,-2.038891004223856,2.8,9.236100170605994,12.205720499138238,-4022.969437726038,669.6623949448941,3232.241859746026,-572.295834906701,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025330180093741772,0.0,0,0.15031258050881216,395.9976853333333,-71.92243098087278,0.20734235125271439,9.559460227816833,0.0029671341607863896,261.535996984067,1.2212912348115657,0.8306561012974332,-4079.6742679225495,56.7048301965119,0.27184172728319994,650.5077173042521,19.154677640642017,0.5776617428158688,3642.8148462221225,-410.5729864760965
2025-01-01 00:04:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.77404439085482,51.666666666666686,46.10666666666668,0.0,51.2421859639411,0.0,0.0,0.0,34.77404439085482,49.9358219535423,51.2421859639411,49.28263994834291,12.43753247303448,20.09681386544239,0.0,6.534803545865315,1.0249235046497795,-1.9979267333434458,2.8,9.236100170605994,16.28846806152751,-3984.148912873202,646.4343514777992,3196.1535536906467,-570.2619015560944,-0.0,-0.0,656.4239863867119,0.0,6.0,0.02529825664522699,0.0,0,0.15012314261665197,395.9976853333333,-69.8736167690901,0.20789400752239487,9.541947525307812,0.002967709537415175,261.5517939724019,1.2214566298686085,0.830404770301536,-4041.804003317343,57.65509044414115,0.27184172728319994,628.8554748985816,17.578876579217578,0.5767219535824121,3606.099846206207,-409.9462925155609
2025-01-01 00:05:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.815633626960654,51.666666666666686,46.10666666666668,0.0,51.2388369057138,0.0,0.0,0.0,34.815633626960654,49.93289380606425,51.2388369057138,49.27992225623948,12.43753247303448,20.058125600375973,0.0,6.502943808553469,1.0839931565588208,-1.9575830669157335,2.8,9.236100170605994,20.602921042352648,-3947.667783279478,623.9899203376979,3161.752934650624,-568.2883143604874,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025267219230761525,0.0,0,0.14993896256568665,395.9976853333333,-67.53275098387189,0.20843273525305628,9.52502903056928,0.0029682848708818483,261.56598519334347,1.2216173748537122,0.8301681692412369,-4006.1836215129406,58.51583823346271,0.27184172728319994,607.9288984379851,16.061021899712745,0.5757949028554509,3570.0298527003765,-408.2769180497525
2025-01-01 00:06:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.85597185029807,51.666666666666686,46.10666666666668,0.0,51.235484153334426,0.0,0.0,0.0,34.85597185029807,49.92996215656568,51.235484153334426,49.27720115818131,12.43753247303448,20.020509031084515,0.0,6.472937472205975,1.1410935396551405,-1.917759793579575,2.8,9.236100170605994,26.89767777888551,-3913.3554601898077,602.2995240377442,3128.742118497898,-566.3720264712719,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025237025021169042,0.0,0,0.14975978620201796,395.9976853333333,-63.15428213655464,0.20895912749117973,9.508675532977,0.002968860159856203,261.57864938992554,1.2217736960421577,0.8299452704774314,-3972.653082558701,59.297622368893244,0.27184172728319994,587.699973868826,14.599550168918217,0.5748783439967533,3534.511716228387,-405.7695977304888
2025-01-01 00:07:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.895090379831046,51.666666666666686,46.10666666666668,0.0,51.23212781994109,0.0,0.0,0.0,34.895090379831046,49.927027110388096,51.23212781994109,49.2744767556116,12.43753247303448,19.983937345757603,0.0,6.444661942558161,1.1963010567955736,-1.878373833464687,2.8,9.236100170605994,31.7907365116302,-3881.054432734213,581.333716096046,3096.8899624312153,-564.5114548595707,-0.0,-0.0,656.4239863867119,0.0,6.0,0.02520765384585673,0.0,0,0.14958549383072678,395.9976853333333,-60.12179501551111,0.20947341961790278,9.492873027434964,0.0029694354030746794,261.58982139093644,1.2219257017820262,0.8297351740225961,-3941.0723243932625,60.01789165904939,0.27184172728319994,568.1416339886796,13.192082107366428,0.5739704105825992,3499.468414229708,-402.57845179849244
2025-01-01 00:08:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.933060300795965,51.666666666666686,46.10666666666668,0.0,51.22876801583905,0.0,0.0,0.0,34.933060300795965,49.92408877023578,51.22876801583905,49.27174914743414,12.43753247303448,19.948349551687528,0.0,6.418007739097735,1.2496893952616885,-1.8393565830686938,2.8,9.236100170605994,36.72926263429446,-3850.62759625979,561.0643923244539,3066.001880447634,-562.7032939503093,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025179057982539957,0.0,0,0.14941580226157433,395.9976853333333,-56.991429802108215,0.20997629792003586,9.477589139533904,0.0029700105992992855,261.5995899935253,1.22207364314221,0.8295370758310501,-3911.316362820457,60.68876656066669,0.27184172728319994,549.2277736406324,11.836618683821488,0.5730695584106852,3464.8364940973725,-398.8346136497387
2025-01-01 00:09:00,0.4813717981992269,0.17583637319046214,0.0,0.008022863303320448,0.0029306062198410357,0.0,0.030001028077892938,0.0,0.44137077012133397,0.0,0.010000000000000002,0.0,0.0,0.0,0.17291970652379546,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06797617738451245,0.05098213303838432,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005952348265981209,0.0,On,0.024319152169423472,0,On,0.011246504469063405,0,On,0.16258343131388156,0.12193757348541114,On,0.10398315840816363,0,On,0.09558149854571292,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10137.036662222223,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.8078888888889,Off,0.0,0.0,34.96992883212894,51.666666666666686,46.10666666666668,0.0,51.22540484490531,0.0,0.0,0.0,34.96992883212894,49.92114723282728,51.22540484490531,49.269018426788264,12.43753247303448,19.913705162810636,0.0,6.392875394353685,1.3013295480444271,-1.800651882716255,2.8,9.236100170605994,41.44199626383545,-3821.9540031803035,541.4645800872624,3035.9126007102373,-560.9452993354232,-0.0,-0.0,656.4239863867119,0.0,6.0,0.025151206067634997,0.0,0,0.14925052537897884,395.9976853333333,-54.03669078745331,0.21046819176228032,9.462113402399819,0.0029705857473690607,261.6080123511253,1.2222176859993583,0.8293502449882516,-3883.27176235263,61.3177591723269,0.27184172728319994,530.9332421727831,10.531337914479286,0.5721745212341506,3430.5641084090985,-394.6515076988612
