Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.7735568435912494,1.2774884685008179,0.0,2.7735568435912494,1.277488468500818,0.0,0.08143902346656524,0.6999710417777778,0.22148128242107673,1.7631654959258294,0.007499999999999999,0.0,0.0,0.1364085677170383,1.1388924007837795,0.002187500000000001,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0027929769736842105,0.0,0.07864604649288105,0.0,0.039603192131692284,0.0,0.14223569614072876,0.10667677210554653,0.0,0.0,699.9710417777777,0.2,30.494979464371806,51.66666666666668,46.10666666666668,0.0,50.30235502966598,0.15575835637264354,405.34776749689837,699.9710417777777,30.494979464371806,49.56814128036868,50.30297601258205,49.20041342280396,12.43753247303448,3552.1346349256114,23.388888888888946,2.069565739296429,0.0,1.4870494685940008,0.027580135882173278,3.481755462886712,3524.554499043438,3382.280313544252,0.24853589144965557,0.0,24.388888888888946,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,5914.055816345072,23.3994606469748,0.0,0.85,1214.7112910756052,-2758.681767709335,0.0,0.0,358.96342138001324,465.6921976403833,1.0,0.0932267269153284,0.0,0.0,1.7348031097746184,65.99961422222222,62.29500247931544,0.16087150591686875,10.836053395527736,0.002809384354252095,202.90247311042862,1.2079687470029499
2025-01-01 11:00:00,2.4818095019475743,1.0373975246086153,0.0,2.4818095019475743,1.0373975246086153,0.0,0.05663365794959419,0.8166328820740741,0.196423354573921,1.4121196073499853,0.0,0.0,0.0,0.12525836720967373,0.9121391573989416,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0027929769736842105,0.0,0.05384068097590999,0.0,0.029412198294355946,0.0,0.1273687621309093,0.09552657159818195,0.0,0.0,816.6328820740741,0.23333333333333334,31.163289432585085,51.66666666666668,46.10666666666668,0.0,51.42647285750192,0.45437298787719305,1232.2572131905713,816.6328820740741,31.163289432585085,50.17420256680887,51.42656830092029,49.54797197804399,12.43753247303448,3253.1252910047087,23.388888888888946,2.325267298236878,0.0,1.389596474434342,0.02252313291564308,3.1893946058576814,3230.6021580890656,3561.3780158582126,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5937.388042071256,23.397788141773677,0.0,1.95,1092.941808835854,-2512.2977028362848,0.0,0.0,288.1464419570182,471.1220030276771,0.6667500000000001,0.0897660855786032,0.0,0.0,1.6704060044443192,44.00524278266666,63.967778710411594,0.1651273345335114,10.912582372056642,0.0028851235609520407,139.7708109481251,1.2073535361479093
2025-01-01 12:00:00,1.9085019438085868,0.9362901327918862,0.0,1.9085019438085866,0.9362901327918863,0.0,0.01117640877992397,0.4666473611851852,0.142965261486367,1.2877129123571105,0.0,0.0,0.0,0.10450976182643941,0.8317803709654469,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002909351014254386,0.0,0.008267057765669585,0.0,0.0036189123844477433,0.0,0.0977218352458308,0.07329137643437306,0.0,0.0,466.6473611851852,0.13333333333333333,32.64713972345192,51.66666666666668,46.10666666666668,0.0,51.60012534809955,0.0,0.0,466.6473611851852,32.64713972345192,51.41709442648466,51.60915296945719,51.31655134431957,12.43753247303448,3111.467191790905,23.388888888888946,2.4485303226971826,0.0,1.2671511419321972,0.020561770424913108,2.9655910881882357,3090.9054213659915,3769.779871596207,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.698355623456,23.39420305974752,0.0,3.05,983.6292836454239,-2341.7051120026786,0.0,0.0,147.3011417990828,483.56276219167705,0.0,0.08855911336647428,0.0,0.0,1.6479461453857198,0.0,66.5660620581146,0.16725339788428487,10.94758677365562,0.0029232776190175032,54.31720471240758,1.2067344318186712
2025-01-01 13:00:00,1.143843264431363,0.7435683270663246,0.0,1.1438432644313627,0.7435683270663246,0.0,0.011525530901634497,0.0,0.142965261486367,0.9893524720433613,0.0,0.0,0.0,0.10450976182643941,0.6390585652398851,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0032584731359649125,0.0,0.008267057765669585,0.0,0.0036189123844477433,0.0,0.0977218352458308,0.07329137643437306,0.0,0.0,0.0,0.0,32.62491654947101,51.66666666666668,46.10666666666668,0.0,51.413863637632744,0.0,0.0,0.0,32.62491654947101,51.435840990806604,51.446829667393544,51.413863637632744,12.43753247303448,2722.9676603264897,23.388888888888946,2.818614149396747,0.0,0.9735318078380282,0.01582066420533323,2.401234103947659,2707.1469961211565,4391.346717331078,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.872763981437,23.394216710103493,0.0,4.45,866.0486861511814,-2079.88549790065,0.0,0.0,147.65026392079335,532.0893085172553,0.0,0.08486255885522938,0.0,0.0,1.5791590660390067,0.0,75.31625980454848,0.16809110899211108,10.960767500160111,0.002939379710119322,33.98353991335828,1.2061558443215943
2025-01-01 14:00:00,1.0333122836311317,0.6720220261677642,0.0,1.0333122836311315,0.6720220261677641,0.0,0.011758278982774848,0.0,0.142965261486367,0.8785887431619898,0.0,0.0,0.0,0.10450976182643941,0.5675122643413246,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0034912212171052627,0.0,0.008267057765669585,0.0,0.0036189123844477433,0.0,0.0977218352458308,0.07329137643437306,0.0,0.0,0.0,0.0,32.30627587318025,51.66666666666668,46.10666666666668,0.0,51.12471639344429,0.0,0.0,0.0,32.30627587318025,51.16244436480849,51.181308350490596,51.12471639344429,12.43753247303448,2518.9926850325137,23.388888888888946,2.912231860679389,0.0,0.8646073870351088,0.013981356126880989,2.120789250573132,2505.0113289056326,4467.605920429949,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.966630207022,23.3942251789208,0.0,4.7,742.9791041099865,-2009.812860034903,0.0,0.0,147.8830120019337,570.7380707367115,0.0,0.08327379785046682,0.0,0.0,1.5495947165981643,0.0,85.91626711044208,0.168624054930062,10.968088399362484,0.002950232237679018,-2.2540956253807782,1.205542014389813
2025-01-01 15:00:00,1.0977420841242889,0.7131605814612263,0.0,1.097742084124289,0.7131605814612264,0.0,0.012340149185625725,0.0,0.14197420163265065,0.9434277333060127,0.0,0.0,0.0,0.10376646693615212,0.6093941145250742,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00407309141995614,0.0,0.008267057765669585,0.0,0.0036189123844477433,0.0,0.0977218352458308,0.07329137643437306,0.0,0.0,0.0,0.0,31.990780926589956,51.66666666666668,46.10666666666668,0.0,50.83860567993177,0.0,0.0,0.0,31.990780926589956,50.89171780794973,50.918273871958725,50.83860567993177,12.43753247303448,2531.3573781509685,23.388888888888946,2.711220523308646,0.0,0.9283903857086262,0.01503734759738643,2.18607326242337,2516.320030553582,4012.4069690551178,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5969.779077475111,23.394210799191566,0.0,4.15,660.7238783943075,-2095.313457061436,0.0,0.0,147.4738223510682,480.49650255784906,0.0,0.08419641463381652,0.0,0.0,1.5667631672972755,0.0,77.20613495370715,0.16806211986214328,10.957482884300822,0.0029403516261204384,-16.422795284475775,1.205549258077143
2025-01-01 16:00:00,1.3246045343575334,0.8262162978271206,0.0,1.3246045343575334,0.8262162978271206,0.0,0.04555861154150193,0.0,0.18478900388799083,1.0942569189280407,0.0,0.0,0.0,0.11939615397112759,0.706820143855993,0.0,1.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00512045778508772,0.0,0.040438153756414214,0.0,0.02559413192648734,0.0,0.11558823839798223,0.08669117879848663,0.0,0.0,0.0,0.0,31.676726978480062,51.66666666666668,46.10666666666668,0.0,50.59541775664531,0.0,0.0,0.0,31.676726978480062,50.62363703932212,50.63774668066053,50.59541775664531,12.43753247303448,2761.016219173344,23.388888888888946,2.560502968781496,0.0,1.0768356346196633,0.017421284308377312,2.5999234067370263,2743.594934864966,3903.1543742645204,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.765175082936,23.396793253869898,0.0,3.05,702.8500145251273,-2329.820880109434,0.0,0.0,238.75634229718955,185.6980740805367,0.25,0.0879359922667486,0.0,0.0,1.6363508394328241,16.499903555555555,32.8983331640276,0.16749809642044616,10.948493855549733,0.0029308944614941566,-80.9399132712445,1.2055456372658662
2025-01-01 17:00:00,1.6379726438542532,0.9380780015644398,0.0,1.637972643854253,0.9380780015644398,0.0,0.13148702334830425,0.0,0.2934212388673207,1.2130643816386282,0.0,0.0,0.0,0.15451581803596529,0.7835621835284744,0.0,1.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.006516946271929825,0.0,0.12497007707637442,0.0,0.08740014815270021,0.0,0.1584502177362336,0.11883766330217517,0.0,0.0,0.0,0.0,31.36023489579716,51.66666666666668,46.10666666666668,0.0,50.34122645159195,0.0,0.0,0.0,31.36023489579716,50.35821204313204,50.36670483890209,50.34122645159195,12.43753247303448,2922.328289879008,23.388888888888946,2.4322308189653503,0.0,1.19372725719471,0.01933712444391812,2.9234371084808135,2902.99116543509,3786.846543698239,0.0,0.0,24.388888888888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936.701351962465,23.40372362507316,0.0,1.95,838.563413172972,-2555.946540831452,0.0,0.0,468.8109255247552,14.961550607879166,0.8332499999999999,0.09137118951686259,0.0,0.0,1.7002744702345303,54.99417855066667,3.370738600660781,0.16438382045556693,10.891538637741778,0.0028787112610996215,-102.23121692620637,1.2049886025851693
2025-01-01 18:00:00,2.3312716466411203,0.7999181327175204,0.0,2.3312716466411203,0.7999181327175204,0.0,0.17228602751440608,0.8166328820740741,0.36062287241507257,0.9817298646375676,0.0,0.0,0.0,0.165783285454579,0.6341348472629416,0.0,1.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.007447938596491227,0.0,0.16483808891791485,0.0,0.1395784918089672,0.0,0.17149138792028576,0.12861854094021427,0.0,0.0,816.6328820740741,0.23333333333333334,31.208644285250394,51.66666666666668,46.10666666666668,0.0,50.27210090721892,0.2695418195094575,709.3585931195722,816.6328820740741,31.208644285250394,49.68197151582375,50.28277642108107,49.37623130626402,12.43753247303448,2370.0496274261386,22.83333333333337,2.2307433803582244,0.0,0.9655534005533474,0.016176464084220115,2.355334599923076,2353.8731633419184,3679.705686229027,0.0,0.0,23.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913.083309847051,22.88279052399777,0.0,1.15,417.9103723516867,-2545.5462641012155,0.0,0.0,586.9041169972809,0.0,1.0,0.08958717354641683,0.0,0.0,1.667076732248644,65.99961422222222,6.5028920294827754,0.16780125242772093,10.628123611011597,0.0028487016827446732,-78.09875992180325,1.2065240658204197
2025-01-01 19:00:00,2.009617278663543,1.0931067484109311,0.0,2.009617278663543,1.0931067484109311,0.0,0.16176790737544222,0.0,0.4005076718493435,1.4398416994387573,0.007499999999999999,0.0,0.0,0.16087338850069072,0.9300458599102404,0.002187500000000001,1.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007913434758771931,0.0,0.1538544726166703,0.0,0.18600982051508919,0.0,0.1669269783558675,0.1251952337669006,0.0,0.0,0.0,0.0,31.016735390241816,51.66666666666668,46.10666666666668,0.0,51.39302247997145,0.07435637809498519,202.67388374844919,0.0,31.016735390241816,49.46898941358625,51.39302247997145,48.506972880393654,12.43753247303448,3053.7578718292366,22.83333333333337,2.169139238504661,0.0,1.343113621173957,0.02172807826480009,3.19143686534112,3032.0297935644367,3483.2157084955707,0.0,0.0,23.83333333333337,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,5882.057866306451,22.853200056505255,0.0,-0.25000000000000006,873.7844109326007,-2796.138094737405,0.0,0.0,616.5903049620972,0.0,1.0,0.09201344114526973,0.0,0.0,1.7122257653092836,65.99961422222222,-0.42567112132837426,0.1658219443202799,10.573250690098932,0.002809923973911242,-91.01731796866943,1.206672756965012
2025-01-01 20:00:00,2.825998173714555,1.16943201892682,0.0,2.825998173714555,1.16943201892682,0.0,0.13102014993513317,0.6999710417777778,0.4137907700598124,1.566216211941832,0.014999999999999998,0.0,0.0,0.15338128804015644,1.0116757308866635,0.004375000000000002,1.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.00814618283991228,0.0,0.12287396709522086,0.0,0.20928238600627044,0.0,0.15792857092887153,0.1184464281966536,0.0,0.0,699.9710417777777,0.2,32.93209911264596,51.66666666666668,46.10666666666668,0.0,51.71036698650179,0.11320260217933811,304.01082562267385,699.9710417777777,32.93209911264596,51.113115676018275,51.71613058728026,50.80872641999805,12.43753247303448,3259.4066725032626,22.83333333333337,2.1104117033913976,0.0,1.4674252608227305,0.023790951119101216,3.367318137829703,3235.615721384161,3411.3899937332653,0.0,0.0,23.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5874.593811679208,22.852628593186697,0.0,-0.55,1002.6245328620894,-2851.6299930075747,0.0,0.0,599.7555342521467,0.0,1.0,0.09260215901709201,0.0,0.0,1.723180881171549,65.99961422222222,-4.907680885745642,0.1639266122266248,10.537929243589184,0.002777566864011336,-53.56515394697169,1.2066986482965179
2025-01-01 21:00:00,2.1716423900228023,1.278061572677327,0.0,2.1716423900228023,1.278061572677327,0.0,0.07762888486709985,0.0,0.31323887984010007,1.7657746253156021,0.014999999999999998,0.0,0.0,0.13310884079925103,1.1405777318780759,0.004375000000000002,1.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.007564312637061404,0.0,0.07006457223003842,0.0,0.1357604254410986,0.0,0.1318897011280474,0.09891727584603552,0.0,0.0,0.0,0.0,33.70134700454216,51.66666666666668,46.10666666666668,0.0,51.794412108660495,0.0,0.0,0.0,33.70134700454216,51.81405203683953,51.82387200092906,51.794412108660495,12.43753247303448,3482.473520539375,22.83333333333337,2.0263266642092623,0.0,1.51257384120319,0.027554653619422807,3.5063695001701918,3454.918866919952,3423.942181344472,0.15064613049298942,0.0,23.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5879.853731102426,22.847309454413505,0.0,-0.3,1091.7777015705674,-2829.4469130873326,0.0,0.0,447.63509985045874,0.0,1.0,0.09301065303159226,0.0,0.0,1.7307823138306937,65.99961422222222,-8.884005731933838,0.16319279783973412,10.521095070624082,0.002764182838608847,-19.185338517800968,1.2067300800990266
2025-01-01 22:00:00,2.8936696806420668,1.8666319919147547,0.0,2.8936696806420663,1.8666319919147547,0.0,0.01478400403759941,0.0,0.1449473811937998,2.718938295410667,0.014999999999999998,0.0,0.0,0.10599635160701401,1.7562606403077408,0.004375000000000002,1.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.006516946271929825,0.0,0.008267057765669585,0.0,0.0036189123844477433,0.0,0.0977218352458308,0.07329137643437306,0.0,0.0,0.0,0.0,33.381980072551116,51.66666666666668,46.10666666666668,0.0,51.4956281019398,0.0,0.0,0.0,33.381980072551116,51.53158221471014,51.549559271095305,51.4956281019398,12.43753247303448,4192.894796259975,22.83333333333337,1.5762508523555359,0.0,1.5611249858969496,0.031709125000000005,3.9047343529471936,4161.185671259975,3185.0814867462573,0.9761041845137177,0.0,23.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5837.523221669544,22.838852295853822,0.0,-1.95,1179.2422051989793,-3223.1721626373082,0.0,0.0,218.89047098641328,0.0,1.0,0.09813952289330088,0.0,0.0,1.8262225344640162,65.99961422222222,-9.370899410101082,0.16286682009502698,10.50980979342404,0.002757216664097903,-23.742083803478014,1.2067696325145205
2025-01-01 23:00:00,3.3101241677809217,2.1360021476165847,0.0,3.3101241677809217,2.1360021476165847,0.0,0.013736637672467831,0.0,0.14197420163265065,3.1394133284758037,0.014999999999999998,0.0,0.0,0.10376646693615212,2.0278606806804325,0.004375000000000002,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0054695799067982455,0.0,0.008267057765669585,0.0,0.0036189123844477433,0.0,0.0977218352458308,0.07329137643437306,0.0,0.0,0.0,0.0,33.05612878499524,51.66666666666668,46.10666666666668,0.0,51.19994973228111,0.0,0.0,0.0,33.05612878499524,51.2518406420698,51.27778609696415,51.19994973228111,12.43753247303448,4486.441934314449,22.83333333333337,1.4340628789104781,0.0,1.5338878846309896,0.031709125000000005,4.0,4454.732809314449,3030.916490469635,1.423816318844814,0.0,23.83333333333337,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5808.94722787077,22.838707808557423,0.0,-3.05,1253.9640998107195,-3437.492418938528,0.0,0.0,214.86992506013252,0.0,1.0,0.10002299260355058,0.0,0.0,1.8612709504989913,65.99961422222222,-9.855340625334321,0.16212099238271646,10.495942001564845,0.002744510492676276,-28.282914070615927,1.2067794756878578
