Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:44:00,1.6632143681950216,1.0754389414413055,0.0,0.027720239469917026,0.01792398235735509,0.0,0.015339762441888758,0.0,0.16935110112956103,1.4785235046235718,0.0,0.0,0.0,0.12040710371141,0.9550318377298955,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.011033922940792267,0,On,0.008808296181014317,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.60343858284837,51.666666666666686,46.10666666666668,0.0,51.71116764380742,0.0,0.0,0.0,33.60343858284837,51.722021310910165,51.72744814446154,51.71116764380742,12.43753247303448,HP On,3475.0249305571156,22.83333333333337,2.372214516710719,0.0,1.4549484804455195,0.02357502417805232,3.303917530300213,3451.449906379063,3848.0591378098575,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.482581173923,22.8396900965848,0,2.2,1331.3291443410526,-2363.294546816376,-0.0,-0.0,242.1580748479195,0.0,1.0,0.08767461674204545,0.0,0,1.6314870510313946,65.99961422222222,-22.559314247606466,0.15921750295334938,10.458901893893934,0.002687421764644945,-30.019011902078315,1.2103423227200723
2025-01-01 01:45:00,1.6570556098061857,1.0755267741323704,0.0,0.02761759349676976,0.017925446235539506,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4786594819733139,0.0,0.0,0.0,0.12040710371141,0.9551196704209605,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.59794220038073,51.666666666666686,46.10666666666668,0.0,51.70617553682352,0.0,0.0,0.0,33.59794220038073,51.717305349831335,51.722870256335256,51.70617553682352,12.43753247303448,HP On,3475.2849465722716,22.83333333333337,2.3721735820331644,0.0,1.4550822802174461,0.023577201755867652,3.3040896430388846,3451.707744816404,3848.0591378098575,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.467466384674,22.8396900965848,0,2.2,1325.2813391236214,-2363.294546816376,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767461674204545,0.0,0,1.6314870510313946,65.99961422222222,-22.57239974161523,0.15920517578173035,10.458478015521232,0.0026872127961280134,-29.960644264061283,1.210342475389914
2025-01-01 01:46:00,1.66036048366309,1.0776615117561923,0.0,0.027672674727718168,0.017961025195936536,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4819643558302182,0.0,0.0,0.0,0.12040710371141,0.9572544080447822,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.592711000309464,51.666666666666686,46.10666666666668,0.0,51.70118430847904,0.0,0.0,0.0,33.592711000309464,51.71259016012375,51.71829308594611,51.70118430847904,12.43753247303448,HP On,3481.620454667562,22.83333333333337,2.37118294280014,0.0,1.458343767574717,0.02362058825550128,3.3082831517054245,3457.999866412061,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.452379909959,22.8394629480012,0,2.2,1331.6511063612656,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.580101765514314,0.15919506412141016,10.458747653795584,0.002687004233946524,-29.901825205567558,1.2103435566055645
2025-01-01 01:47:00,1.6604955093415878,1.0777487297283606,0.0,0.02767492515569313,0.01796247882880601,0.0,0.012572897266766074,0.0,0.16582323056610568,1.482099381508716,0.0,0.0,0.0,0.12040710371141,0.9573416260169506,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.58721637677846,51.666666666666686,46.10666666666668,0.0,51.69619391933553,0.0,0.0,0.0,33.58721637677846,51.70787570457126,51.71371659718913,51.69619391933553,12.43753247303448,HP On,3481.8698318592806,22.83333333333337,2.3711452092122953,0.0,1.4584672993893955,0.023632082119320438,3.3084419435212356,3458.2377497399602,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.462040345093,22.8394629480012,0,2.2,1331.8896845223162,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.590900796182353,0.15918278489905568,10.45832539828745,0.002686796081402494,-29.843685871891065,1.2103437086795856
2025-01-01 01:48:00,1.6606240909686094,1.0778317852544774,0.0,0.027677068182810155,0.017963863087574625,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4822279631357376,0.0,0.0,0.0,0.12040710371141,0.9574246815430675,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.581722654132044,51.666666666666686,46.10666666666668,0.0,51.69120440852256,0.0,0.0,0.0,33.581722654132044,51.703162020143154,51.709140825953455,51.69120440852256,12.43753247303448,HP On,3482.115543616908,22.83333333333337,2.3711065588920284,0.0,1.4585938397794926,0.02363412335624492,3.308604598402449,3458.481420260663,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.447011630069,22.8394629480012,0,2.2,1332.1226972023983,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.603599873727546,0.15917052954507196,10.457903933952434,0.0026865883336040157,-29.785659588174024,1.2103438604580055
2025-01-01 01:49:00,1.6607497279954733,1.0779129387567907,0.0,0.027679162133257888,0.01796521564594651,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4823536001626014,0.0,0.0,0.0,0.12040710371141,0.9575058350453808,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.576229832235214,51.666666666666686,46.10666666666668,0.0,51.68621577588229,0.0,0.0,0.0,33.576229832235214,51.69844910671299,51.70456577212835,51.68621577588229,12.43753247303448,HP On,3482.3556059537123,22.83333333333337,2.3710688012512047,0.0,1.4587174647734358,0.023636135389165685,3.3087635016780244,3458.7194705645466,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.432011074101,22.8394629480012,0,2.2,1332.3502304210679,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.61612899186217,0.15915829801307346,10.457483259363531,0.002686380989763973,-29.727746134566228,1.2103440119413982
2025-01-01 01:50:00,1.6608722183201228,1.0779920596902681,0.0,0.027681203638668713,0.017966534328171135,0.0,0.012572897266766074,0.0,0.16582323056610568,1.482476090487251,0.0,0.0,0.0,0.12040710371141,0.9575849559788582,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.570737910851705,51.666666666666686,46.10666666666668,0.0,51.681228021256885,0.0,0.0,0.0,33.570737910851705,51.69373696415437,51.69999143560311,51.681228021256885,12.43753247303448,HP On,3482.5896490601435,22.83333333333337,2.371031991618504,0.0,1.4588379926946546,0.02363809779259658,3.308918420127205,3458.951551267547,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.417038626398,22.8394629480012,0,2.2,1332.5724012147775,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.62800130458409,0.15914609025676477,10.45787797785113,0.0026861740490967817,-29.66994529164523,1.2103441631303369
2025-01-01 01:51:00,1.6609917384467194,1.0780692620653352,0.0,0.027683195640778657,0.01796782103442225,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4825956106138476,0.0,0.0,0.0,0.12040710371141,0.9576621583539252,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.56524688991401,51.666666666666686,46.10666666666668,0.0,51.67624114448856,0.0,0.0,0.0,33.56524688991401,51.6890255923409,51.69541781626707,51.67624114448856,12.43753247303448,HP On,3482.818011623769,22.83333333333337,2.370996076466889,0.0,1.458955598300889,0.023640012312958814,3.309069578664855,3459.1779993108103,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.431146601221,22.8394629480012,0,2.2,1332.7893281744718,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.6394369085154,0.15913390622994042,10.45745890605481,0.0026859675108183863,-29.612256840415522,1.210344314025394
2025-01-01 01:52:00,1.661108434949531,1.0781446405596158,0.0,0.027685140582492183,0.01796907734266026,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4827123071166592,0.0,0.0,0.0,0.12040710371141,0.9577375368482057,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.55975676928711,51.666666666666686,46.10666666666668,0.0,51.67125514541954,0.0,0.0,0.0,33.55975676928711,51.68431499114621,51.690844914009546,51.67125514541954,12.43753247303448,HP On,3483.0409740292407,22.83333333333337,2.3709610116326845,0.0,1.4590704257376217,0.023641881379037503,3.309217162832001,3459.3990926502033,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.416231198825,22.8394629480012,0,2.2,1333.001122832789,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.65060465566969,0.15912174588648464,10.457040619686566,0.0026857613741462553,-29.554680562307293,1.2103444646271404
2025-01-01 01:53:00,1.6612223763138365,1.0782182394102298,0.0,0.02768703960523061,0.017970303990170494,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4828262484809647,0.0,0.0,0.0,0.12040710371141,0.9578111356988197,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.55426754871785,51.666666666666686,46.10666666666668,0.0,51.66627002389211,0.0,0.0,0.0,33.55426754871785,51.679605160443955,51.686272728719885,51.66627002389211,12.43753247303448,HP On,3483.258667298117,22.83333333333337,2.3709267764714674,0.0,1.459182542167515,0.023643706313449482,3.3093612592052457,3459.6149609846675,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.401343751003,22.8394629480012,0,2.2,1333.2078920392773,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.66152871805761,0.15910960918037134,10.456623117328855,0.00268555563829938,-29.497216239176137,1.2103446149361465
2025-01-01 01:54:00,1.661333608338206,1.0782900882001312,0.0,0.02768889347230343,0.017971501470002187,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4829374805053341,0.0,0.0,0.0,0.12040710371141,0.9578829844887211,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.548779228155624,51.666666666666686,46.10666666666668,0.0,51.661285779748546,0.0,0.0,0.0,33.548779228155624,51.67489610010782,51.68170126028747,51.661285779748546,12.43753247303448,HP On,3483.4711792381067,22.83333333333337,2.3708933571126605,0.0,1.4592919925925123,0.02364548791282194,3.3095019258662033,3459.825691325285,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.3864842073135,22.8394629480012,0,2.2,1333.4097404513586,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.672192245966222,0.1590974960656637,10.457021112297566,0.0026853503024982708,-29.43986365330184,1.2103447649529808
2025-01-01 01:55:00,1.6614421812940505,1.0783602194014437,0.0,0.02769070302156751,0.017972670323357393,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4830460534611787,0.0,0.0,0.0,0.12040710371141,0.9579531156900336,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.54329180743165,51.666666666666686,46.10666666666668,0.0,51.656302412831174,0.0,0.0,0.0,33.54329180743165,51.670187810011505,51.67713050860167,51.656302412831174,12.43753247303448,HP On,3483.678606259616,22.83333333333337,2.3708607383233704,0.0,1.459398826495906,0.023647226965272675,3.3096392266446384,3460.0313792943434,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.37165251739,22.8394629480012,0,2.2,1333.6067710910497,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.682588627784433,0.15908540649651434,10.45660520108374,0.0026851453659649544,-29.382622587387782,1.2103449146782117
2025-01-01 01:56:00,1.661548149993865,1.078428668419541,0.0,0.027692469166564416,0.017973811140325684,0.0,0.012572897266766074,0.0,0.16582323056610568,1.483152022160993,0.0,0.0,0.0,0.12040710371141,0.958021564708131,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.537805286377164,51.666666666666686,46.10666666666668,0.0,51.651319922982346,0.0,0.0,0.0,33.537805286377164,51.66548029002871,51.67256047355189,51.651319922982346,12.43753247303448,HP On,3483.881053431772,22.83333333333337,2.3708289035124266,0.0,1.459503097829628,0.0236489243313652,3.3097732311018233,3460.232129100407,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.385905881531,22.8394629480012,0,2.2,1333.7990851422946,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.69272174869554,0.15907334042716478,10.456190069591251,0.0026849408279229713,-29.325492824560126,1.2103450641124052
2025-01-01 01:57:00,1.6616515693779428,1.0784954707423475,0.0,0.027694192822965712,0.01797492451237246,0.0,0.012572897266766074,0.0,0.16582323056610568,1.483255441545071,0.0,0.0,0.0,0.12040710371141,0.9580883670309376,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.53231966485716,51.666666666666686,46.10666666666668,0.0,51.64633831004444,0.0,0.0,0.0,33.53231966485716,51.660773540033176,51.66799115502754,51.64633831004444,12.43753247303448,HP On,3484.0786260386235,22.83333333333337,2.3707978360603255,0.0,1.4596048606583159,0.023650580886755056,3.3099040089324214,3460.4280451518684,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.371130720025,22.8394629480012,0,2.2,1333.9867817919821,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.70259770585929,0.15906129781194545,10.455775716412171,0.0026847366875973715,-29.268474148366646,1.2103452132561272
2025-01-01 01:58:00,1.661752492881025,1.0785606608852958,0.0,0.027695874881350415,0.01797601101475493,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4833563650481532,0.0,0.0,0.0,0.12040710371141,0.9581535571738858,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.52683494277038,51.666666666666686,46.10666666666668,0.0,51.64135757385987,0.0,0.0,0.0,33.52683494277038,51.656067559898666,51.663422552918064,51.64135757385987,12.43753247303448,HP On,3484.2714264669526,22.83333333333337,2.3707675198071847,0.0,1.4597041675602678,0.023652197487885437,3.310031627909937,3460.619228979067,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.35638325988,22.8394629480012,0,2.2,1334.1699582318015,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.71222169436919,0.15904927860527554,10.455362140141098,0.002684532944214713,-29.21156634277636,1.2103453621099423
2025-01-01 01:59:00,1.6618509725063764,1.0786242724391766,0.0,0.027697516208439604,0.01797707120731961,0.0,0.012572897266766074,0.0,0.16582323056610568,1.4834548446735045,0.0,0.0,0.0,0.12040710371141,0.9582171687277665,0.0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.52135111988054,51.666666666666686,46.10666666666668,0.0,51.63637771427107,0.0,0.0,0.0,33.52135111988054,51.651362349498946,51.65885466711289,51.63637771427107,12.43753247303448,HP On,3484.4595543532655,22.83333333333337,2.3707379390286603,0.0,1.4598010697053616,0.023653774968142832,3.310156153987403,3460.8057793851226,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.3416634510695,22.8394629480012,0,2.2,1334.348709714599,-2363.2525856501234,-0.0,-0.0,235.86333910934147,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.721598097884616,0.15903728276166273,10.455764190419739,0.0026843295970030573,-29.154769192178303,1.210345510674414
2025-01-01 02:00:00,1.6609559992853358,1.077943043382201,0.0,0.02768259998808893,0.017965717389703352,0.0,0.012572897266766074,0.0,0.1648321707123893,1.4835509313061803,0.0,0.0,0.0,0.11966380882112271,0.9582792345610783,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.48360480697386,51.666666666666686,46.10666666666668,0.0,51.631398731120505,0.14834505191349448,405.3477674968983,0.0,33.48360480697386,51.64665790870783,51.6542874975015,51.631398731120505,12.43753247303448,HP On,3484.6431071836646,22.83333333333337,2.3707090783413594,0.0,1.4598956171640207,0.02365531414215949,3.310277651694933,3460.987793041505,3848.0701716358835,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.356032369849,22.8394629480012,0,2.2,1333.5320697502798,-2363.2525856501234,-0.0,-0.0,234.87227925562507,0.0,1.0,0.08767402493689141,0.0,0,1.6314760384660545,65.99961422222222,-22.730731038886546,0.1590253102357031,10.455352190866936,0.002684126645191969,-29.098082481381137,1.2103456589501043
2025-01-01 02:01:00,1.6615495121217019,1.0783264148017682,0.0,0.027692491868695032,0.017972106913362804,0.0,0.012572897266766074,0.0,0.1648321707123893,1.4841444441425464,0.0,0.0,0.0,0.11966380882112271,0.9586626059806456,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.413644402105774,51.666666666666686,46.10666666666668,0.0,51.61788694269857,0.14839621038263107,405.3477674968983,0.0,33.413644402105774,51.58507160209076,51.61788694269857,51.56866393178685,12.43753247303448,HP On,3485.7796670577077,22.83333333333337,2.3705313844727667,0.0,1.460481128409311,0.023663315733235307,3.3110299433154595,3462.1163513244724,3848.0719088306546,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.341368678334,22.839427185127047,0,2.2,1334.667142568217,-2363.245979200039,-0.0,-0.0,234.87227925562507,0.0,1.0,0.08767393176133581,0.0,0,1.6314743046151625,65.99961422222222,-22.738824545076632,0.15901370563470899,10.454921787589809,0.002683924088012511,-29.04141796798258,1.2103459531774088
2025-01-01 02:02:00,1.6616417860739998,1.0783860178868476,0.0,0.027694029767899996,0.017973100298114126,0.0,0.012572897266766074,0.0,0.1648321707123893,1.4842367180948444,0.0,0.0,0.0,0.11966380882112271,0.9587222090657248,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.3436534622773,51.666666666666686,46.10666666666668,0.0,51.60437481059348,0.1484474054516975,405.3477674968984,0.0,33.3436534622773,51.52349511383038,51.60437481059348,51.48305526544883,12.43753247303448,HP On,3485.9545515252794,22.83333333333337,2.3705041265793034,0.0,1.460570453316769,0.023666264778075624,3.311144713551329,3462.288286747204,3848.0719088306546,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.3260506399265,22.839427185127047,0,2.2,1334.8336341317267,-2363.245979200039,-0.0,-0.0,234.87227925562507,0.0,1.0,0.08767393176133581,0.0,0,1.6314743046151625,65.99961422222222,-22.747217449138894,0.15900177961993775,10.454511333243612,0.002683721925334444,-28.984951730874,1.210346100876771
2025-01-01 02:03:00,1.6617312737203267,1.0784438211960667,0.0,0.02769552122867211,0.01797406368660111,0.0,0.012572897266766074,0.0,0.1648321707123893,1.4843262057411712,0.0,0.0,0.0,0.11966380882112271,0.958780012374944,0.0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.00430583950109649,0.0,On,0.008267057765669585,0,On,0.00528042561755897,0,On,0.1218914706536074,0.09141860299020553,On,0,0,Off,Off,0.0,0.0,33.27367360172116,51.666666666666686,46.10666666666668,0.0,51.59086234161435,0.14849863713410946,405.34776749689837,0.0,33.27367360172116,51.46192844821203,51.59086234161435,51.397461501510875,12.43753247303448,HP On,3486.1254738967186,22.83333333333337,2.370477256720541,0.0,1.4606585102665017,0.02366769547466955,3.3112578525379956,3462.457778422049,3848.0719088306546,0.0,Off,0.0,23.83333333333337,0,0.0,0.0,0.0,0.0,0,0.0,0,5925.311441944672,22.839427185127047,0,2.2,1334.996049326845,-2363.245979200039,-0.0,-0.0,234.87227925562507,0.0,1.0,0.08767393176133581,0.0,0,1.6314743046151625,65.99961422222222,-22.755724625459642,0.1589898767870863,10.45491660684635,0.0026835201557529123,-28.92859528990773,1.2103462482890341
