Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 05:43:00,1.3650899801947256,0.2154576552945102,0.506075,0.022751499669912092,0.0035909609215751697,0.008434583333333334,0.11774247426865941,0.6069266725927328,0.5904208333333334,0.05,0.0,0.506075,0.0,0.20087432196117685,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.05854368468754576,0,On,0.0412689832488768,0.0,On,0.013418559905240313,0,On,0.21150379154689575,0.15862784366017177,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,85.05105408931686,51.666666666666686,46.10666666666668,-0.0,51.742865331308906,0.03723519477007201,102.03325055835573,0.0,132.8922720145576,50.6022557365888,51.742865331308906,50.03195093922876,12.43753247303448,18.931995058437614,0.0,0.8813273817827942,0.6,9.236100170605994,6052.597538420252,-1019.232259447775,-3072.5412274914274,-0.0,-0.0,546.9432467191862,0.0,2.4659999999999997,0.1276929011537691,0.0,0.0,2.4786179444551175,162.755048672,-115.59955305659471,0.21339654352076248,8.85003373078758,0.0028355859587549798,-94.39883239106666,1.2252348291870745,0,0,35.57178679659478
2025-01-01 05:44:00,1.3650899801947256,0.2154576552945102,0.506075,0.022751499669912092,0.0035909609215751697,0.008434583333333334,0.11774247426865941,0.6069266725927328,0.5904208333333334,0.05,0.0,0.506075,0.0,0.20087432196117685,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.05854368468754576,0,On,0.0412689832488768,0.0,On,0.013418559905240313,0,On,0.21150379154689575,0.15862784366017177,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,84.63925045355971,51.666666666666686,46.10666666666668,-0.0,51.72137223014762,0.03723519477007201,101.97745632341125,0.0,132.24882883368704,50.571021161831624,51.72137223014762,49.99584562767364,12.43753247303448,19.054536037004375,0.0,0.8813095249548971,0.6,9.236100170605994,6017.346212611879,-1024.040992505667,-3105.1762250265465,-0.0,-0.0,546.9432467191862,0.0,2.4659999999999997,0.12819228471532218,0.0,0.0,2.4883113655117883,162.755048672,-118.21588132984795,0.21171993434758116,8.906018549389515,0.002834908827194489,-95.00150551890607,1.2247215063581063,0,0,35.81817937041576
2025-01-01 05:45:00,0.7901710860040604,0.2116808018740299,0.0,0.013169518100067673,0.003528013364567165,0.0,0.13814951771315068,0.6020215682909097,0.0,0.05,0.0,0.0,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,84.25634471184256,51.666666666666686,46.10666666666668,0.0,51.69996484100141,0.0,0.0,0.0,131.650538612254,50.539879554339564,51.69996484100141,49.959836911008644,12.43753247303448,19.173001594930547,0.0,0.8812909241976671,0.6,9.236100170605994,-2725.4278489984545,-4790.095270669815,-3136.8566114765013,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12867415881625993,0.0,0.0,2.4976649143994765,132.0652280586667,-120.6791090897195,0.2101110458350498,8.959669481846088,0.002834227086982866,-119.49647262728037,1.2242256845978905,0,0,36.04847710760667
2025-01-01 05:46:00,0.7901710860040604,0.2116808018740299,0.0,0.013169518100067673,0.003528013364567165,0.0,0.13814951771315068,0.6020215682909097,0.0,0.05,0.0,0.0,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,84.78283331586745,51.666666666666686,46.10666666666668,0.0,51.68067307657341,0.0,0.0,0.0,132.47317705604289,50.52237592789203,51.68067307657341,49.94322735355135,12.43753247303448,18.95922396984985,0.0,0.5972786153381526,0.6,9.236100170605994,-2662.5490509741594,-1074.3517954535807,-3079.780905178026,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12780394766644823,0.0,0.0,2.4807734431281734,132.0652280586667,-114.87601736389936,0.21286818762081727,8.859997679576427,0.0028333692211592754,-117.6147046854354,1.2251222578018897,0,0,38.6456010085289
2025-01-01 05:47:00,0.7901710860040604,0.2116808018740299,0.0,0.013169518100067673,0.003528013364567165,0.0,0.13814951771315068,0.6020215682909097,0.0,0.05,0.0,0.0,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,85.28887368557653,51.666666666666686,46.10666666666668,0.0,51.661266447542786,0.0,0.0,0.0,133.26386513371332,50.50476292736846,51.661266447542786,49.926511167281305,12.43753247303448,18.752957769234158,0.0,0.6,0.6,9.236100170605994,-2603.12016154948,-1148.9083065989141,-3025.108075833528,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12696156418382687,0.0,0.0,2.4644221283935854,132.0652280586667,-110.11995728371781,0.2155660299699937,8.763434472273275,0.0028325254824778873,-115.79225675550866,1.2259885851208179,0,0,38.636599302582624
2025-01-01 05:48:00,0.7901710860040604,0.2116808018740299,0.0,0.013169518100067673,0.003528013364567165,0.0,0.13814951771315068,0.6020215682909097,0.0,0.05,0.0,0.0,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,85.77555280092469,51.666666666666686,46.10666666666668,0.0,51.64174946224891,0.0,0.0,0.0,134.02430125144483,50.487044800736825,51.64174946224891,49.9096924699808,12.43753247303448,18.553802136419158,0.0,0.5970832318820534,0.6,9.236100170605994,-2546.176021988669,-1073.326662617636,-2972.691723308277,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12614562881439823,0.0,0.0,2.448584191985938,132.0652280586667,-105.59217024815811,0.21820638039243243,8.669796214885121,0.0028316954045628164,-114.02618513974245,1.226826221705329,0,0,38.761544947673485
2025-01-01 05:49:00,0.7901710860040604,0.2116808018740299,0.0,0.013169518100067673,0.003528013364567165,0.0,0.13814951771315068,0.6020215682909097,0.0,0.05,0.0,0.0,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,86.24380971254223,51.666666666666686,46.10666666666668,0.0,51.62212638939827,0.0,0.0,0.0,134.75595267584723,50.469225570153164,51.62212638939827,49.89277516053061,12.43753247303448,18.361411121070795,-0.027477767818119503,0.6,0.6,9.236100170605994,-2491.638718806803,-1151.0373644856932,-2922.4038671683093,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12535496317105496,0.0,0.0,2.433236760500339,132.0652280586667,-101.3427232062596,0.22079061541786824,8.578926822512713,0.0028308785451600688,-112.31393420749045,1.227636504677325,0,0,38.914377587882186
2025-01-01 05:50:00,0.7901710860040604,0.2116808018740299,0.0,0.013169518100067673,0.003528013364567165,0.0,0.13814951771315068,0.6020215682909097,0.0,0.05,0.0,0.0,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,86.69453215318579,51.666666666666686,46.10666666666668,0.0,51.60240129066299,0.0,0.0,0.0,135.4602064893528,50.45130906269271,51.60240129066299,49.875762948707575,12.43753247303448,18.175457703381287,-0.21343118550762696,0.5970622617433496,0.6,9.236100170605994,-2439.364533326614,-1075.0583113949117,-2874.1249523303068,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12458844574237085,0.0,0.0,2.4183580645328466,132.0652280586667,-97.34745256407362,0.22332012846652954,8.49067836439185,0.0028300744830194067,-110.6530793943699,1.2284207026416873,0,0,39.07156164068901
2025-01-01 05:51:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,87.12855302586091,51.666666666666686,46.10666666666668,0.0,51.58257803199403,0.0,0.0,0.0,136.13836410290767,50.43329892101089,51.58257803199403,49.85865936551932,12.43753247303448,17.9956351135742,-0.39325377531471517,0.6,0.6,9.236100170605994,6304.56907715572,2608.5753931226327,-2827.743856557175,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12384501918647073,0.0,0.0,2.4039275802601185,132.0652280586667,-93.59001010395922,0.22579628842088612,8.404911954060182,0.002829282816743165,-109.0413376496581,1.2291800090379958,0,0,39.18140489603272
2025-01-01 05:52:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,86.66715336969187,51.666666666666686,46.10666666666668,0.0,51.562660295707694,0.0,0.0,0.0,135.41742714014356,50.41519861473373,51.562660295707694,49.84146777424675,12.43753247303448,18.14944141595923,-0.23944747292968316,0.8810370263608063,0.6,9.236100170605994,6260.364008687477,-1034.9182956720301,-2867.3960050336896,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12448102184453744,0.0,0.0,2.4162728836149774,132.0652280586667,-98.14293009568829,0.2235618474551534,8.47672591120864,0.0028285031635720834,-109.83927073818269,1.228531579113025,0,0,36.93860330828797
2025-01-01 05:53:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,86.22081992652045,51.666666666666686,46.10666666666668,0.0,51.54284535181881,0.0,0.0,0.0,134.7200311351882,50.39719416078974,51.54284535181881,49.8243685652752,12.43753247303448,18.297728671003448,-0.09116021788546647,0.8812063407488242,0.6,9.236100170605994,6218.339535523646,-1040.8775703061979,-2905.833885268755,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12509271484571535,0.0,0.0,2.428146317733225,132.0652280586667,-101.72952302445321,0.2214282708226727,8.545342625837804,0.00282771739060456,-110.58932225867373,1.2279070901273257,0,0,37.219232174820384
2025-01-01 05:54:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,85.78877382972989,51.666666666666686,46.10666666666668,0.0,51.5231298767728,0.0,0.0,0.0,134.04495910895295,50.37928242928566,51.5231298767728,49.80735870554209,12.43753247303448,18.440784023030027,0.0,0.8811851554130118,0.6,9.236100170605994,6177.633934725123,-1043.5196999356663,-2943.1091101795037,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.1256814532952783,0.0,0.0,2.4395741862560034,132.0652280586667,-105.15989891222634,0.21938889551723081,8.610928400286234,0.0028269258495284147,-111.29413324421184,1.2273052612441167,0,0,37.30407813102178
2025-01-01 05:55:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,85.37036106850508,51.666666666666686,46.10666666666668,0.0,51.503510718726524,0.0,0.0,0.0,133.3911891695392,50.36146045213198,51.503510718726524,49.79043531883471,12.43753247303448,18.578848245271555,0.0,0.8811787501914227,0.6,9.236100170605994,6138.26053570709,-1045.8816056797846,-2979.263557662642,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12624838300549146,0.0,0.0,2.4505787302853297,132.0652280586667,-108.37885044712212,0.21743799210545964,8.674956926738735,0.0028261288731617346,-111.95596593797522,1.2267250140450454,0,0,37.40132990457552
2025-01-01 05:56:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,84.964958213852,51.666666666666686,46.10666666666668,0.0,51.4839848700355,0.0,0.0,0.0,132.75774720914376,50.34372539710503,51.4839848700355,49.773595660639806,12.43753247303448,18.712150849368307,0.0,0.8811714084253864,0.6,9.236100170605994,6100.159035478897,-1047.872709979893,-3014.338187875077,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.1267945876387919,0.0,0.0,2.4611809845470027,132.0652280586667,-111.4057204628806,0.21557023700873276,8.73624517498082,0.0028253267782009706,-112.57696157321011,1.2261653236796128,0,0,37.5072714685843
2025-01-01 05:57:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,84.57197770588704,51.666666666666686,46.10666666666668,0.0,51.464549460511236,0.0,0.0,0.0,132.1437151654485,50.32607456149388,51.464549460511236,49.75683711198521,12.43753247303448,18.840908108457654,0.0,0.8811634106465487,0.6,9.236100170605994,6063.278185977053,-1049.5706875928513,-3048.3723265294466,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12732108225422964,0.0,0.0,2.4714006521220355,132.0652280586667,-114.2524313103542,0.2137807125519084,8.794918244540195,0.0028245198660404257,-113.15912980321325,1.2256252265868897,0,0,37.6128478553348
2025-01-01 05:58:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,84.19086469824106,51.666666666666686,46.10666666666668,0.0,51.44520174951405,0.0,0.0,0.0,131.54822609100165,50.30850536464877,51.44520174951405,49.74015717221613,12.43753247303448,18.965324225775138,0.0,0.8811554404358044,0.6,9.236100170605994,6027.568649730692,-1051.0380558105921,-3081.4037862690716,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12782881962766027,0.0,0.0,2.481256227126477,132.0652280586667,-116.93050781708924,0.21206486641223343,8.85177301762472,0.002823708423680929,-113.70436036774397,1.2251038150246092,0,0,37.71316365810367
2025-01-01 05:59:00,1.380591919337394,0.2116808018740299,0.506075,0.023009865322289897,0.003528013364567165,0.008434583333333334,0.13814951771315068,0.6020215682909097,0.5904208333333334,0.05,0.0,0.506075,0.0,0.19709746854069657,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.056328637734673455,0.04224647830100508,On,0.0,0,Off,0.017929806332236845,0.0,On,0.07051314248803589,0,On,0.04970656889287793,0.0,On,0.013549260164057587,0,On,0.20646798698625538,0.15485099023969148,On,0.16969330488770817,0,On,0.1559823785182151,0,On,0,0,Off,On,10867.243840311357,18.888888888888914,0.7999999999999999,1588.4539974664199,14.831596255555556,0.5904208333333334,1,11865.277004444444,11865.277004444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5243.042177777778,Off,0.0,0,83.82109484821213,51.666666666666686,46.10666666666668,0.0,51.42593911874132,0.0,0.0,0.0,130.97046070033144,50.29101534118511,51.42593911874132,49.723553452407,12.43753247303448,19.08559215149984,0.0,0.8811478673589673,0.6,9.236100170605994,5992.983509436539,-1052.3199608628088,-3113.468916564444,-0.0,-0.0,532.1078715677659,0.0,2.0010000000000003,0.12831869494727335,0.0,0.0,2.490765085855252,132.0652280586667,-119.45051781587026,0.21041847885222142,8.906932386907581,0.002822892724559136,-114.21443188632621,1.2246002331389552,0,0,37.80695583266602
