occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.667,0.732,0.118,0.338,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.118,0.338,0.0,0.0,0.0,0.0,0.206,0,0,0,0
0.667,0.732,0.118,0.338,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.118,0.338,0.0,0.0,0.0,0.0,0.103,0,0,0,0
0.333,0.647,0.0729,0.188,0.0,0.0,0.0,0.0,0.263,0,0,0,0
0.333,0.647,0.0729,0.188,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.647,0.0729,0.188,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0729,0.188,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0764,0.183,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0764,0.183,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0764,0.183,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0764,0.183,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0851,0.182,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.647,0.0851,0.182,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0851,0.182,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0851,0.182,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0401,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.302,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0184,0.05,0.0,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.608,0.0184,0.05,0.0,0.0,0.0,0.0,0.134,0,0,0,0
1.0,0.608,0.0184,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0167,0.05,0.0,0.0,0.0,0.0,0.148,0,0,0,0
1.0,0.608,0.0167,0.05,0.0,0.0,0.0,0.0,0.067,0,0,0,0
1.0,0.608,0.0167,0.05,0.0,0.0,0.0,0.0,0.14,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.1,0,0,0,0
1.0,0.654,0.0244,0.0538,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.654,0.0244,0.0538,0.0,0.0,0.0,0.0,0.067,0,0,0,0
1.0,0.654,0.0244,0.0538,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.654,0.0244,0.0538,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0262,0.0842,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0262,0.0842,0.0,0.0,0.0,0.0,0.067,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.053,0.194,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.667,0.647,0.053,0.194,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.667,0.647,0.053,0.194,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.329,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0669,0.194,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0669,0.194,0.0,0.0,0.0,0.0,0.372,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.268,0,0,0,0
0.333,0.647,0.0894,0.185,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.469,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.146,0.309,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.268,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.699,0.265,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.222,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.601,0.424,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.706,0.365,0.37,0.0,0.0,0.0,0.0,0.152,0,0,0,0
0.667,0.706,0.365,0.37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.667,0.161,0.185,0.0,0.0,0.0,0.0,0.251,0,0,0,0
0.667,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0189,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0262,0.0584,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0262,0.0584,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0184,0.05,0.0,0.0,0.0,0.0,0.067,0,0,0,0
1.0,0.608,0.0184,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0202,0.0519,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0202,0.0519,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0202,0.0519,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0202,0.0519,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0262,0.0842,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.621,0.0357,0.153,0.0,0.0,0.0,0.0,0.667,0,0,0,0
1.0,0.621,0.0357,0.153,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.64,0.0453,0.184,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.64,0.0453,0.184,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.053,0.194,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0901,0.338,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.667,0.732,0.0901,0.338,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.053,0.194,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0669,0.194,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0669,0.194,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0669,0.194,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0669,0.194,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.647,0.0729,0.188,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.13,0.325,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.13,0.325,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.667,0.732,0.13,0.325,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.137,0.316,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.667,0.732,0.137,0.316,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.137,0.316,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.137,0.316,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.154,0.314,0.0,0.0,0.0,0.0,0.268,0,0,0,0
0.667,0.732,0.154,0.314,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.667,0.732,0.154,0.314,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.154,0.314,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.163,0.319,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.667,0.732,0.163,0.319,0.0,0.0,0.0,0.0,0.262,0,0,0,0
0.667,0.732,0.163,0.319,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.163,0.319,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.667,0.758,0.182,0.352,0.0,0.0,0.0,0.0,0.408,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.66,0.0989,0.201,0.0,0.0,0.0,0.0,0.201,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.333,0.679,0.121,0.242,0.0,0.0,0.0,0.0,0.067,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.705,0.192,0.367,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.514,0.677,0.355,1.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.514,0.677,0.0,0.933,0.0667,0.0,0.067,0,0,0,0
0.667,0.836,0.514,0.677,0.177,0.0,1.0,0.0,0.0,0,0,0,0
0.667,0.836,0.514,0.677,0.276,0.0,1.0,0.0,0.0,0,0,0,0
0.667,0.81,0.633,0.556,0.235,0.0,1.0,0.0,0.134,0,0,0,0
0.667,0.81,0.633,0.556,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.333,0.686,0.325,0.303,0.0,0.0,0.333,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.308,0.237,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.104,0,0,0,0
0.667,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.634,0.191,0.21,0.0,0.0,0.0,0.0,0.104,0,0,0,0
1.0,0.706,0.365,0.37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0885,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0427,0.075,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
