Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5588817722387497,0.19022328745929568,0.151180625,0.5588817722387497,0.19022328745929568,0.151180625,0.08685593509247269,0.24564844131294364,0.17637739583333337,0.05,0.0,0.151180625,0.0,0.1756399541259623,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017054057017543856,0.0,0.03490093903746442,0.0,0.03490093903746442,0.0,0.011461835811660449,0.0,0.19454421135262748,0.14590815851447056,2976.687991003321,21.16666666666671,0.38666666666666666,744.2233046077905,4.430667374722223,0.17637739583333337,0.48333333333333334,3544.533899777778,7333.518413333333,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,0.0,0.0,67.8657127891116,51.66666666666668,46.10666666666668,0.0,49.81045032091475,0.0,0.0,0.0,106.04017623298688,49.35745702915456,49.81045032091475,49.13096038327446,12.43753247303448,20.891263214264747,-0.05692951899834912,1.1978576994814838,-0.9833338076656177,2.8,9.236100170605994,1470.8653940323165,505.5872600975952,328.00707048301217,-1304.0595024111021,0.0,0.0,450.9515096693991,0.0,2.0010000000000003,0.05530317535302997,0.0,0.0,1.4313614703656894,132.0652280586667,-57.37700602863682,0.20236072394956484,9.972815321121454,0.00303361890167868,-12.624082710286785,1.2180505121290814,0.0,0.0,48.306674960470374,0.08151838467556567,404.1559798520308,-76.14890936901861
2025-01-01 01:00:00,0.4604318810957542,0.20142265323033515,0.07123472742867601,0.46043188109575417,0.20142265323033515,0.07123472742867601,0.10309715221296403,0.27084285388279017,0.036491875,0.05,0.039955977428676,0.03127875000000001,0.0,0.1868393198970018,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.015775002741228065,0.0,0.04366107473586799,0.0,0.04366107473586799,0.0,0.021723760686787694,0.0,0.21046775890106315,0.15785081917579732,615.8664808972387,18.888888888888914,0.08,153.97723543609456,0.9166898016666668,0.036491875,0.1,733.3518413333334,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,928.0585185185186,0.0,75.25626034970611,51.66666666666668,46.10666666666668,0.0,51.11781291779684,0.16990380685307818,442.8464696220219,928.0585185185186,117.58790679641581,50.56121901437286,51.11781291779684,50.282922062660866,12.43753247303448,19.020179392011798,-0.038915452921793596,2.522770763792352,0.7755345199689715,2.5,9.236100170605994,-27.140177477541716,-1215.4652613870194,84.09837266468269,-1047.8387457245105,0.0,-2.3962552006736053,557.2061056393464,0.0,3.0,0.04853485251448586,0.0,0.0001036538615473973,1.2588659432007747,197.99884266666666,-26.804466909495,0.22823124268531983,9.13379397738246,0.003043415756191226,53.97919279173038,1.2259099071017725,0.0,0.0,44.481135582595606,0.060096977003028525,145.05851719120963,-60.960144526526946
2025-01-01 02:00:00,0.5035401024370737,0.19172236284405278,0.09904937500000002,0.5035401024370737,0.19172236284405278,0.09904937500000001,0.08850855969530391,0.24947393857510314,0.11555760416666669,0.05,0.0,0.09904937500000002,0.0,0.17713902951071944,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.015775002741228065,0.0,0.036366778477037925,0.0,0.036366778477037925,0.0,0.013288565894143834,0.0,0.1985250982397364,0.14889382367980225,1950.2438561745896,18.888888888888914,0.2533333333333333,487.5945788809662,2.9028510386111113,0.11555760416666669,0.31666666666666665,2322.2808308888884,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,0.0,0.0,74.50173953455986,51.66666666666668,46.10666666666668,0.0,51.094857185104814,0.07434497023365538,202.2543521791102,0.0,116.40896802274978,49.84183207321887,51.094857185104814,49.21531951727591,12.43753247303448,18.608280493394506,-0.05082605016777097,1.7109817759599486,0.7931820345399921,1.6500000000000001,9.236100170605994,1067.5274173708951,-1615.8989168003825,-14.508159947889366,-978.8252361312129,0.0,0.0,522.0845840602922,0.0,3.0,0.044083786407517055,0.0,0.0,1.140980295050878,197.99884266666666,-35.92701549785549,0.2366734483525839,8.986281221662521,0.0030793719292523166,67.59882058001615,1.2276072587804383,0.0,0.0,50.25413103948843,0.03702595495577635,44.813676826127356,-59.321836774016724
2025-01-01 03:00:00,0.5051210022170741,0.1879934027884338,0.10947562500000002,0.5051210022170742,0.1879934027884338,0.10947562500000002,0.08472417796527972,0.2426752617517944,0.12772156250000002,0.05,0.0,0.10947562500000002,0.0,0.17341006945510046,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.014922299890350876,0.0,0.03490093903746442,0.0,0.03490093903746442,0.0,0.011461835811660449,0.0,0.19454421135262748,0.14590815851447056,2155.5326831403354,18.888888888888914,0.27999999999999997,538.9203240263311,3.208414305833334,0.12772156250000002,0.35,2566.7314446666664,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,0.0,0.0,72.47309013349224,51.66666666666668,46.10666666666668,0.0,50.30244930449071,0.0,0.0,0.0,113.23920333358161,48.99452531935889,50.30244930449071,48.340563326792996,12.43753247303448,18.624025270510053,-0.054092155621619516,1.5954283647917806,0.4425751794627919,1.6500000000000001,9.236100170605994,1164.2478665678989,-878.1201445348274,22.552306121162164,-1028.4919412353972,0.0,0.0,511.78018758905694,0.0,3.0,0.04634435950882056,0.0,0.0,1.1994886395988307,197.99884266666666,-43.46652629802905,0.23918317648381437,9.034378783758557,0.003115200860377815,40.437452322006195,1.227514675265804,0.0,0.0,48.8585609925745,0.04790991517578915,85.90028149463838,-63.34797537347621
2025-01-01 04:00:00,0.5102119215300245,0.1872501078981465,0.11468875000000002,0.5102119215300245,0.1872501078981465,0.11468875000000002,0.08472417796527972,0.24168420189807804,0.1338035416666667,0.05,0.0,0.11468875000000002,0.0,0.17266677456481316,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.014922299890350876,0.0,0.03490093903746442,0.0,0.03490093903746442,0.0,0.011461835811660449,0.0,0.19454421135262748,0.14590815851447056,2258.177096623209,18.888888888888914,0.2933333333333333,564.5831965990135,3.361195939444445,0.1338035416666667,0.36666666666666664,2688.9567515555555,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,0.0,0.0,70.91229042429673,51.66666666666668,46.10666666666668,0.0,49.552641484541596,0.0,0.0,0.0,110.80045378796363,48.32407820139097,49.552641484541596,47.70979655981566,12.43753247303448,18.605890411024518,-0.05505675357261015,0.6542604599366009,0.578568469732052,0.55,9.236100170605994,1148.244638370844,-2641.004265431754,-26.698824062763713,-1124.7758511537145,0.0,0.0,510.78912773534046,0.0,3.0,0.04746608969535851,0.0,0.0,1.2285213553318266,197.99884266666666,-44.31031550934901,0.2406587563219719,9.041877009845944,0.0031324556914651665,57.32980613552112,1.2270022471815378,0.0,0.0,58.463254262889244,0.04262139675489817,36.263591855954544,-62.96241591871826
2025-01-01 05:00:00,0.5119173272317789,0.1872501078981465,0.11468875000000002,0.5119173272317789,0.1872501078981465,0.11468875000000002,0.0864295836670341,0.24168420189807804,0.1338035416666667,0.05,0.0,0.11468875000000002,0.0,0.17266677456481316,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01662770559210526,0.0,0.03490093903746442,0.0,0.03490093903746442,0.0,0.011461835811660449,0.0,0.19454421135262748,0.14590815851447056,2258.177096623209,18.888888888888914,0.2933333333333333,564.5831965990135,3.361195939444445,0.1338035416666667,0.36666666666666664,2688.9567515555555,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,0.0,0.0,69.427530183404,51.66666666666668,46.10666666666668,0.0,48.82039916986792,0.0,0.0,0.0,108.48051591156874,47.668151617836365,48.82039916986792,47.092027841820595,12.43753247303448,18.570468402702016,-0.06086315674389523,-0.4283513678678634,-0.4940145102540126,-0.25000000000000006,9.236100170605994,1111.7792001721639,-1204.8331769694012,-40.916678181212426,-1163.2789467906498,0.0,0.0,512.4945334370949,0.0,3.0,0.046962908354069584,0.0,0.0,1.2154979732216629,197.99884266666666,-43.97806377284813,0.24457198664351967,9.073645695829839,0.003178221847363535,60.095846901529704,1.226501303587612,0.0,0.0,61.72671381100386,0.0325934154694866,31.96100447477391,-72.87768265598633
2025-01-01 06:00:00,0.7952385924685824,0.21469900346421406,0.18938757985735202,0.7952385924685824,0.21469900346421406,0.18938757985735202,0.31618526519657003,0.3013317647720124,0.12772156250000002,0.05,0.079911954857352,0.10947562500000002,0.0,0.20011567013088072,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.018759462719298244,0.0,0.1487129012386359,0.0,0.1487129012386359,0.0,0.034510871264171385,0.0,0.2291606190666181,0.17187046429996353,2155.5326831403354,18.888888888888914,0.27999999999999997,538.9203240263311,3.208414305833334,0.12772156250000002,0.35,2566.7314446666664,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,1856.117037037037,0.0,73.28174040339104,51.66666666666668,46.10666666666668,0.0,50.86556178314163,0.474355724026692,1276.919268235278,1856.117037037037,114.50271938029849,49.30003992681176,50.86556178314163,48.51727899864683,12.43753247303448,18.626559976923563,-0.04912727887066174,0.3570206664273596,-0.6819175413245785,0.3,9.236100170605994,1338.4824836000396,-1740.5318785500192,-5.796041045365739,-1136.172890615744,0.0,0.0,799.4746293005858,0.0,3.0,0.04717655200567732,0.0,0.0,1.2210275163147577,197.99884266666666,-49.24540159707053,0.24514579308016637,9.120679780883737,0.003196899732452335,27.253039833954595,1.2262517947364475,0.0,0.0,57.474709464236945,0.04400063809163017,58.39778546039862,-64.19382650576436
2025-01-01 07:00:00,0.9536760678190176,0.22845278272843406,0.14943160242867604,0.9536760678190176,0.22845278272843406,0.149431602428676,0.44082879896742583,0.33512570635159167,0.12772156250000002,0.05,0.039955977428676,0.10947562500000002,0.0,0.21386944939510072,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017480408442982456,0.0,0.2116741952622217,0.0,0.2116741952622217,0.0,0.049966440491457265,0.0,0.24551687171147868,0.18413765378360894,2155.5326831403354,18.888888888888914,0.27999999999999997,538.9203240263311,3.208414305833334,0.12772156250000002,0.35,2566.7314446666664,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,928.0585185185186,0.0,75.06830661808421,51.66666666666668,46.10666666666668,0.0,51.57674975074896,0.17591783766975091,475.59959978834047,928.0585185185186,117.29422909075655,50.05437274936086,51.57674975074896,49.29318424866681,12.43753247303448,18.623734636799345,-0.054185878687874535,-0.48485499039201513,-0.9251784930227819,-0.55,9.236100170605994,1375.4588385124582,-2134.024372071735,-29.514569397584655,-1224.847587479032,0.0,0.0,923.8003596618806,3.2217078287428906,2.5005,0.04841802509776869,0.0,0.0,1.253159428075191,165.03203536266668,-47.92008018265907,0.24647717494903043,9.138497374373998,0.0032137600846383614,24.005135491368943,1.226251275077198,0.0,0.0,63.59574529382939,0.04197452301421773,35.569914691369185,-65.08448408895384
2025-01-01 08:00:00,1.0108191397113968,0.23425872724689248,0.10947562500000002,1.0108191397113968,0.23425872724689248,0.10947562500000002,0.4784464115579972,0.35465116565339966,0.12772156250000002,0.05,0.0,0.10947562500000002,0.0,0.21967539391355914,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013216894188596489,0.0,0.23261475868470036,0.0,0.23261475868470036,0.0,0.061750640435320664,0.0,0.25226707121570685,0.18920030341178007,2155.5326831403354,18.888888888888914,0.27999999999999997,538.9203240263311,3.208414305833334,0.12772156250000002,0.35,2566.7314446666664,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,0.0,0.0,77.29872452662667,51.66666666666668,46.10666666666668,0.0,51.727974480608076,0.07140695417155066,196.21690883048004,0.0,120.77925707285416,51.04118635234206,51.727974480608076,50.69779228820906,12.43753247303448,18.6146843542737,-0.052813997678155346,-1.343357363326902,-1.21177799554519,-1.4,9.236100170605994,1342.944685568099,-2179.4919379488597,-22.635054152122102,-1328.5209990165047,0.0,0.0,947.504110284964,234.3755828682267,2.0010000000000003,0.05019692992370782,0.0,0.0,1.299201193508057,132.0652280586667,-0.4645722126286556,0.2477524040665383,9.153348976747193,0.0032271702513071965,39.397556290564246,1.2268551325501165,0.0,0.0,68.66437944720813,0.04420081514964751,43.441931044640974,-66.07698519676308
2025-01-01 09:00:00,1.018531030849174,0.235102502184921,0.13379222742867602,1.018531030849174,0.235102502184921,0.13379222742867602,0.49194273496259916,0.3671126708865747,0.10947562500000002,0.05,0.039955977428676,0.09383625000000002,0.0,0.22051916885158765,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010658785635964911,0.0,0.24064197466331716,0.0,0.24064197466331716,0.0,0.07308711241779108,0.0,0.2533921044664115,0.19004407834980858,1847.5994426917164,18.888888888888914,0.23999999999999996,461.93170630828376,2.750069405,0.10947562500000002,0.3,2200.0555240000003,7333.518413333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4580.408395555555,928.0585185185186,0.0,74.84507951930799,51.66666666666668,46.10666666666668,0.0,51.287276705987395,0.19051342417011416,511.67332379640567,928.0585185185186,116.94543674891874,49.903218959785576,51.287276705987395,49.21119008668468,12.43753247303448,18.559776415540153,-0.06367416956808895,-0.9800628570505818,-0.9598530011252221,-0.85,9.236100170605994,1282.9562151295288,-1285.0294699602257,-21.15840918329546,-1264.178368930916,0.0,0.0,973.3831865951918,676.149407421177,2.0010000000000003,0.049314850869111665,0.0,0.0,1.2763711486777944,132.0652280586667,95.67184331187975,0.25146399278012527,9.172656555237591,0.0032628697017863095,86.48250122661787,1.2276756055353089,0.0,0.0,63.67636843480572,0.04553617567267852,5.33611339905933,-26.494522582354794
