Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:48:00,0.7441619524216678,0.1887366976787211,0.31278750000000005,0.012402699207027797,0.0031456116279786847,0.005213125000000001,0.0855768808161569,0.24366632160551085,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,On,6158.664808972388,18.888888888888914,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.55819305804603,51.666666666666686,46.10666666666668,0.0,50.830231864856636,0.0,0.0,0.0,113.37217665319692,49.465751980557485,50.830231864856636,48.78351203840791,12.43753247303448,19.061474873702988,0.0,1.2369627463996946,0.6809577557600142,1.1,9.236100170605994,4326.22970431643,-1378.761222553905,-43.013311839517655,-1064.7025954449664,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04521440110807348,0.0,0.0,1.1702429605284919,197.99884266666666,-49.62349771016403,0.2309142928819657,9.209321513024886,0.003091524453142604,70.44564397086816,1.2256928648121104,0,0,53.27475308253413,0.0318498597098295,17.49745421065596,-60.510766050173615
2025-01-01 02:49:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.1631066646188,51.666666666666686,46.10666666666668,0.0,50.817553098070974,0.0,0.0,0.0,112.75485416346686,49.4544469134613,50.817553098070974,48.772893821156465,12.43753247303448,19.215931642810197,0.0,1.236967819970371,0.670752783975633,1.1,9.236100170605994,-619.0513859195719,-4149.212414878489,-42.77493056389194,-1079.5472708814498,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04545393176114698,0.0,0.0,1.1764425131869478,197.99884266666666,-53.12806533177256,0.22875045971166677,9.28096909779326,0.003092197979618778,69.88511214597041,1.225044834386732,0,0,53.189771172757155,0.03190642913319433,17.955405770991774,-60.73033633488372
2025-01-01 02:50:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.36882112386435,51.666666666666686,46.10666666666668,0.0,50.80494071150228,0.0,0.0,0.0,113.07628300603804,49.443203403551124,50.80494071150228,48.762334749575544,12.43753247303448,19.118307448266336,0.0,1.0973198421424488,0.6605309779362561,1.1,9.236100170605994,-606.5972816043666,-1374.7071597811064,-42.4545919402414,-1070.1552204438988,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04530261238399191,0.0,0.0,1.1725260522460184,197.99884266666666,-50.06601145411821,0.23019646873070812,9.236999852806804,0.003092866500335101,70.08083810080973,1.2254535329501681,0,0,54.725409405520246,0.031962991507601936,18.41557237179726,-60.87016431203866
2025-01-01 02:51:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.56743586955507,51.666666666666686,46.10666666666668,0.0,50.79229467628705,0.0,0.0,0.0,113.3866185461798,49.43192784190886,50.79229467628705,48.75174442471977,12.43753247303448,19.02363073829948,0.0,1.1,0.6503109241078852,1.1,9.236100170605994,-595.1489752666898,-1478.6745485021372,-42.197640297571475,-1061.0778952928176,-0.0,-0.0,513.6239502936505,0.0,3.0,0.045155613206719056,0.0,0.0,1.1687214070844945,197.99884266666666,-47.695030267522654,0.23161018470312017,9.193900271982763,0.00309353666978372,70.26860125926655,1.225850136760097,0,0,54.56777181656494,0.032019444294513665,18.877116794910357,-61.07475709248183
2025-01-01 02:52:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.7593451644105,51.666666666666686,46.10666666666668,0.0,50.77961617515026,0.0,0.0,0.0,113.6864768193914,49.42062133471887,50.77961617515026,48.74112391450318,12.43753247303448,18.931737158480757,0.0,1.097250406625586,0.6400858935471966,1.1,9.236100170605994,-584.0828199338412,-1368.2373962900572,-41.86342860519663,-1052.2968031645573,-0.0,-0.0,513.6239502936505,0.0,3.0,0.045012699800875876,0.0,0.0,1.1650225102053036,197.99884266666666,-45.40996706293426,0.23299319515363895,9.152882285097082,0.00309420841737166,70.44884111414375,1.2262353121030152,0,0,54.445741617453315,0.0320758251433712,19.3403399129429,-61.203768518139526
2025-01-01 02:53:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.94484913051974,51.666666666666686,46.10666666666668,0.0,50.76690632514289,0.0,0.0,0.0,113.9763267664371,49.40928492673665,50.76690632514289,48.73047422753354,12.43753247303448,18.842501801502998,0.0,1.1,0.6298741889166927,1.1,9.236100170605994,-573.4267118799764,-1474.1247932034657,-41.58701458876146,-1043.7974838498417,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04487369716006798,0.0,0.0,1.161424832078118,197.99884266666666,-43.25317832378521,0.2343465861916436,9.11258973822838,0.0030948816764554267,70.62188294416349,1.2266095619378719,0,0,54.33706710211777,0.03213203377715875,19.804407115267086,-61.391421704028545
2025-01-01 02:54:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.12423578455626,51.666666666666686,46.10666666666668,0.0,50.754166193317175,0.0,0.0,0.0,114.25661841336917,49.39791961595663,50.754166193317175,48.71979632727636,12.43753247303448,18.755804793571794,0.0,1.0972620315120925,0.6196704265688696,1.1,9.236100170605994,-563.1550058143462,-1364.7349124201432,-41.23930148296644,-1035.5661743046842,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04473843652737222,0.0,0.0,1.1579240049219541,197.99884266666666,-41.21278180331256,0.23567142872502886,9.072968928322998,0.003095556383327544,70.78804072915489,1.2269733699354632,0,0,54.27065482733204,0.03218810065398876,20.26955490506788,-61.50885638803432
2025-01-01 02:55:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.29777564432253,51.666666666666686,46.10666666666668,0.0,50.74139679874343,0.0,0.0,0.0,114.52777444425395,49.38652635549822,50.74139679874343,48.709091133875624,12.43753247303448,18.671533559781313,0.0,1.1,0.6094920651093524,1.1,9.236100170605994,-553.2478909233341,-1470.6833149956763,-40.94370353251994,-1027.590005438063,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04460675905568456,0.0,0.0,1.1545159174426052,197.99884266666666,-39.28183577892162,0.23696874071230106,9.035241806951056,0.003096232477109803,70.94760999568344,1.2273271908021168,0,0,54.18175018698839,0.03224393083273125,20.734976768175578,-61.67868030069552
2025-01-01 02:56:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.46572357486308,51.666666666666686,46.10666666666668,0.0,50.7285991154248,0.0,0.0,0.0,114.79019308572356,49.37510605633232,50.7285991154248,48.698359526786085,12.43753247303448,18.58958205212409,0.0,1.0972698577132833,0.5993348006773268,1.1,9.236100170605994,-543.6865462292321,-1361.9417181793033,-40.58346926377671,-1019.8569098616073,-0.0,-0.0,513.6239502936505,0.0,3.0,0.044478514737422696,0.0,0.0,1.1511966871311166,197.99884266666666,-37.453586661275466,0.23823949368143021,8.998078304640526,0.003096909899584305,71.1008698402232,1.2276714533616766,0,0,54.11834555134201,0.03229954908721445,21.20085616101546,-61.78432542479217
2025-01-01 02:57:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.62831992534342,51.666666666666686,46.10666666666668,0.0,50.71577407490454,0.0,0.0,0.0,115.0442498833491,49.36365958972007,50.71577407490454,48.68760234712785,12.43753247303448,18.50985027473448,0.0,1.1,0.5892148887433925,1.1,9.236100170605994,-534.4534957752664,-1467.8585319800727,-40.26770553599569,-1012.3555600233227,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04435356178296865,0.0,0.0,1.1479626441765818,197.99884266666666,-35.72188604559424,0.23948461541482452,8.962065217590533,0.0030975885950429716,71.24808408612019,1.2280065624070327,0,0,54.03282508192448,0.032354867728869946,21.666431756987933,-61.93413729298362
2025-01-01 02:58:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.78579161398586,51.666666666666686,46.10666666666668,0.0,50.70292256868395,0.0,0.0,0.0,115.29029939685292,49.35218778947459,50.70292256868395,48.67682039986991,12.43753247303448,18.432243830924033,0.0,1.0972773618401432,0.5791292294671849,1.1,9.236100170605994,-525.5324234971511,-1359.6314762340965,-39.91912086204631,-1005.0753101740901,-0.0,-0.0,513.6239502936505,0.0,3.0,0.044231766021001796,0.0,0.0,1.1448103159455114,197.99884266666666,-34.081063616711546,0.24070499274244642,8.92652481454932,0.0030982685101478254,71.38950240250581,1.2283329004752301,0,0,53.976727124969464,0.03240990519335237,22.13182780549857,-62.05094866754488
2025-01-01 02:59:00,0.3792432024216677,0.1887366976787211,0.0,0.006320720040361129,0.0031456116279786847,0.0,0.0855768808161569,0.24366632160551085,0.0,0.05,0.0,0.0,0.0,0.17415336434538775,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015775002741228065,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.93835310395072,51.666666666666686,46.10666666666668,0.0,50.69004545045965,0.0,0.0,0.0,115.52867672492299,49.34069145405353,50.69004545045965,48.66601445585047,12.43753247303448,18.356673515623257,-0.03221537326565738,1.1,0.5690883753942344,1.1,9.236100170605994,-516.9080659826825,-1465.452774982808,-39.54279311201314,-998.0061442013575,-0.0,-0.0,513.6239502936505,0.0,3.0,0.04411300035894886,0.0,0.0,1.141736413017156,197.99884266666666,-32.52587207497558,0.24190147404799361,8.89267031650077,0.0030989495938016426,71.52536131035117,1.2286508294451275,0,0,53.90054916676522,0.032464605471329865,22.59653761812657,-62.13933073013971
2025-01-01 03:00:00,0.3773994397170741,0.1879934027884338,0.0,0.006289990661951236,0.00313322337980723,0.0,0.08472417796527972,0.24267526175179444,0.0,0.05,0.0,0.0,0.0,0.17341006945510046,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.014922299890350876,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,74.08620729000103,51.666666666666686,46.10666666666668,0.0,50.67714353819824,0.0,0.0,0.0,115.75969889062661,49.32917134849973,50.67714353819824,48.65518525365048,12.43753247303448,18.28305494531413,-0.10583394357478326,1.0972840270377096,0.5591016617907535,1.1,9.236100170605994,-510.40988577395666,-1357.6432739658098,-39.2069682162265,-991.1386283933375,-0.0,-0.0,511.78018758905694,0.0,3.0,0.04399714429244744,0.0,0.0,1.1387378164873967,197.99884266666666,-31.05144496967608,0.2430748715608365,8.859202839880938,0.003099631797027928,71.6558850968096,1.2289606919892782,0,0,53.85375546752534,0.03251891953570817,23.060105482262404,-62.26707369848891
2025-01-01 03:01:00,0.3773994397170741,0.1879934027884338,0.0,0.006289990661951236,0.00313322337980723,0.0,0.08472417796527972,0.24267526175179444,0.0,0.05,0.0,0.0,0.0,0.17341006945510046,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.014922299890350876,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,74.22976727699498,51.666666666666686,46.10666666666668,0.0,50.66421761606337,0.0,0.0,0.0,115.98401137030466,49.31762820624362,50.66421761606337,48.64433350133375,12.43753247303448,18.21121548427558,-0.17767340461333347,1.1,0.5491663022807479,1.1,9.236100170605994,-502.3259407027512,-1463.3550741496497,-38.83973318464173,-984.4552526437823,-0.0,-0.0,511.78018758905694,0.0,3.0,0.04388393722389133,0.0,0.0,1.1358077815469094,197.99884266666666,-29.650875648025806,0.2442273859975572,8.826659249140016,0.0031003150728593537,71.7815731937653,1.2292632041567493,0,0,53.786313580634925,0.03257286443482633,23.522635962578825,-62.362369147220555
2025-01-01 03:02:00,0.3773994397170741,0.1879934027884338,0.0,0.006289990661951236,0.00313322337980723,0.0,0.08472417796527972,0.24267526175179444,0.0,0.05,0.0,0.0,0.0,0.17341006945510046,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.014922299890350876,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,74.36898787501723,51.666666666666686,46.10666666666668,0.0,50.651268399418996,0.0,0.0,0.0,116.20154355471442,49.306062696351034,50.651268399418996,48.63345984481706,12.43753247303448,18.141174768377464,-0.24771412051144992,1.0972897832084363,0.539292134232286,1.1,9.236100170605994,-494.4990069314853,-1355.8899658311009,-38.450760899550346,-977.9565273054453,-0.0,-0.0,511.78018758905694,0.0,3.0,0.04377342051671813,0.0,0.0,1.1329473787676911,197.99884266666666,-28.322667215096956,0.24535831539624095,8.795051362782957,0.0031009993787477867,71.90233421513419,1.2295582721135756,0,0,53.74757741522771,0.032626388718808554,23.983645133959033,-62.434406033509376
2025-01-01 03:03:00,0.7423181897170743,0.1879934027884338,0.31278750000000005,0.012371969828617905,0.00313322337980723,0.005213125000000001,0.08472417796527972,0.24267526175179444,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.17341006945510046,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.014922299890350876,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,On,6158.664808972388,18.888888888888914,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,74.50404213632368,51.666666666666686,46.10666666666668,0.0,50.63829661113239,0.0,0.0,0.0,116.41256583800575,49.29447549492872,50.63829661113239,48.6225649368269,12.43753247303448,18.07286084915316,-0.31602803973575533,1.1,0.5294869392748581,1.1,9.236100170605994,4440.014850550795,1310.009367518473,-38.095850183531724,-971.634508866097,-0.0,-0.0,511.78018758905694,0.0,3.0,0.0436654907306285,0.0,0.0,1.1301539308991497,197.99884266666666,-27.062675350074638,0.2464683763860555,8.763724326645528,0.0031016846713762796,72.01836078274486,1.2298461888945589,0,0,53.68772025339951,0.03267945237604697,24.442740460813557,-62.53859064434528
2025-01-01 03:04:00,0.7423181897170743,0.1879934027884338,0.31278750000000005,0.012371969828617905,0.00313322337980723,0.005213125000000001,0.08472417796527972,0.24267526175179444,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.17341006945510046,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.014922299890350876,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,On,6158.664808972388,18.888888888888914,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,74.04461046538549,51.666666666666686,46.10666666666668,0.0,50.62530294523901,0.0,0.0,0.0,115.69470385216482,49.28286725112069,50.62530294523901,48.61164940406154,12.43753247303448,18.25401831415472,-0.13487057473419384,1.2369470111346963,0.5197485276072292,1.1,9.236100170605994,4418.032709175794,-1355.2004188467254,-37.72421955323923,-988.4351264586218,-0.0,-0.0,511.78018758905694,0.0,3.0,0.043951405363986375,0.0,0.0,1.1375539976654745,197.99884266666666,-32.244199132551074,0.24373251217864514,8.849015259330045,0.0031023709091488982,71.36040328586911,1.2290811204550829,0,0,52.03050786729589,0.032732069468870986,24.899994451610176,-62.62421400484941
2025-01-01 03:05:00,0.7423181897170743,0.1879934027884338,0.31278750000000005,0.012371969828617905,0.00313322337980723,0.005213125000000001,0.08472417796527972,0.24267526175179444,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.17341006945510046,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.014922299890350876,0.0,On,0.03490093903746442,0,On,0.03490093903746442,0.0,On,0.011461835811660449,0,On,0.19454421135262748,0.14590815851447056,On,On,6158.664808972388,18.888888888888914,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.59823030136656,51.666666666666686,46.10666666666668,0.0,50.612386377487894,0.0,0.0,0.0,114.99723484588525,49.27133058993685,50.612386377487894,48.60080269616134,12.43753247303448,18.429770125176542,0.0,1.237030515739065,0.5100835814736449,1.1,9.236100170605994,4397.232969472471,-1357.9049990691892,-37.33786014193559,-1004.8435955572302,-0.0,-0.0,511.78018758905694,0.0,3.0,0.04422788095463135,0.0,0.0,1.1447097623285272,197.99884266666666,-36.63546973726565,0.2411121186077949,8.931145444270943,0.0031030513007358033,70.72059626933635,1.2283397790050727,0,0,52.09788886024997,0.03278420612935437,25.355062780071048,-62.69292292200664
