Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.362536498628677,0.19979976385705514,0.0,0.03937560831047795,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,2.0573592,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,On,2057.3592,15.5555555555556,0.9999999999999999,0.0,2.0573592,0.0,1,2057.3592,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.15865267685249,51.666666666666686,46.10666666666668,0.0,51.45910458426455,0.0,0.0,0.0,25.15865267685249,51.47827348963234,51.48785794231624,51.45910458426455,12.43753247303448,15.752659197887096,0.0,2.8,1639.6785605839596,-730.2367167416728,-0.0,-0.0,335.9870953052779,0.0,1.0,0.043260055774547605,0.0,0,0.6041050117873643,65.99961422222222,-23.43101797964551,0.26150430888820975,7.338718808378081,0.002847556767585869,-11.882901364142281,1.236301832079586
2025-01-01 00:01:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.140415754614448,51.666666666666686,46.10666666666668,0.0,51.455368220529095,0.0,0.0,0.0,25.140415754614448,51.474742683505845,51.48442991499422,51.455368220529095,12.43753247303448,15.77501857694512,0.0,2.8,-420.3577480262901,-731.9904438118872,-0.0,-0.0,335.9870953052779,0.0,1.0,0.043289221045679206,0.0,0,0.6045122901910853,65.99961422222222,-24.35439951968073,0.26188748756470503,7.37159975137043,0.002847495995201599,-11.92015920599847,1.2398173206798626
2025-01-01 00:02:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.16176919449549,51.666666666666686,46.10666666666668,0.0,51.45163459969625,0.0,0.0,0.0,25.16176919449549,51.471214436778595,51.481004355319776,51.45163459969625,12.43753247303448,15.741162582289439,0.0,2.8,-417.0430586827596,-729.3356272469869,-0.0,-0.0,335.9870953052779,0.0,1.0,0.04324505796893536,0.0,0,0.6038955749437461,65.99961422222222,-23.69452674105059,0.2624501682382828,7.355537242395293,0.0028474352051303395,-11.842729279381484,1.2399626639541474
2025-01-01 00:03:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.182326046565326,51.666666666666686,46.10666666666668,0.0,51.4478978373482,0.0,0.0,0.0,25.182326046565326,51.46768319327496,51.47757587123834,51.4478978373482,12.43753247303448,15.708434733714206,0.0,2.8,-414.0213686148918,-726.7728116514021,-0.0,-0.0,335.9870953052779,0.0,1.0,0.04320235655983751,0.0,0,0.6032992711529968,65.99961422222222,-23.235652268767584,0.26299524268069124,7.339517169716659,0.0028473748170131773,-11.76765716408843,1.2401031977154928
2025-01-01 00:04:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.202126683384765,51.666666666666686,46.10666666666668,0.0,51.44415805190604,0.0,0.0,0.0,25.202126683384765,51.46414906478936,51.47414457123102,51.44415805190604,12.43753247303448,15.676777814440849,0.0,2.8,-410.8343815707444,-724.2971675053111,-0.0,-0.0,335.9870953052779,0.0,1.0,0.043161043176916346,0.0,0,0.602722350452602,65.99961422222222,-22.52430937071118,0.26352354646935855,7.32408611908234,0.002847314818501723,-11.694825024731937,1.240239164383602
2025-01-01 00:05:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.221200681075683,51.666666666666686,46.10666666666668,0.0,51.440415355789135,0.0,0.0,0.0,25.221200681075683,51.460612157450264,51.470710558280835,51.440415355789135,12.43753247303448,15.64614993319083,0.0,2.8,-407.76282834718154,-721.9050962547835,-0.0,-0.0,335.9870953052779,0.0,1.0,0.04312106408207288,0.0,0,0.6021640624169248,65.99961422222222,-21.844827397675886,0.26403566831470554,7.308646983725101,0.0028472551978687005,-11.624146298720131,1.2403707408745144
2025-01-01 00:06:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.239581279733112,51.666666666666686,46.10666666666668,0.0,51.43666985701994,0.0,0.0,0.0,25.239581279733112,51.4570725732354,51.46727393134313,51.43666985701994,12.43753247303448,15.616503991439236,0.0,2.8,-404.46486372592005,-719.5926204084209,-0.0,-0.0,335.9870953052779,0.0,1.0,0.043082358657216824,0.0,0,0.6016235605446951,65.99961422222222,-20.859338622776974,0.26453229480631735,7.294323080754534,0.002847195943844568,-11.555523788708282,1.240498126721349
2025-01-01 00:07:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.257293525319277,51.666666666666686,46.10666666666668,0.0,51.432921658679426,0.0,0.0,0.0,25.257293525319277,51.4535304094575,51.46383478484654,51.432921658679426,12.43753247303448,15.587804521505253,0.0,2.8,-401.0961860359047,-717.3566956776269,-0.0,-0.0,335.9870953052779,0.0,1.0,0.04304488139222492,0.0,0,0.6011002093098359,65.99961422222222,-19.72658566355563,0.26501392482412833,7.280519915022834,0.002847137045672148,-11.488884040005185,1.2406214717358828
2025-01-01 00:08:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.274364124596172,51.666666666666686,46.10666666666668,0.0,51.429170860125,0.0,0.0,0.0,25.274364124596172,51.44998575991433,51.46039320980899,51.429170860125,12.43753247303448,15.560013694128978,0.0,2.8,-398.36165441589867,-715.1941160808263,-0.0,-0.0,335.9870953052779,0.0,1.0,0.043008583626809226,0.0,0,0.6005933291957976,65.99961422222222,-19.154633640350173,0.2654811052881952,7.266645192363369,0.0028470784929826125,-11.424148775962234,1.2407409360802408
2025-01-01 00:09:00,0.3051772986286768,0.19979976385705514,0.0,0.005086288310477947,0.0033299960642842524,0.0,0.01389803646986009,0.0,0.2712792621588167,0.0,0.020000000000000004,0.0,0.0,0.1939664305237218,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.010485920241789915,0,On,0.012657354793854249,0,On,0.21699739350887398,0.16274804513165544,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2057.3592,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,742.0560533333334,Off,0.0,0.0,25.29083172082309,51.666666666666686,46.10666666666668,0.0,51.42541755674373,0.0,0.0,0.0,25.29083172082309,51.44643871465556,51.45694929361147,51.42541755674373,12.43753247303448,15.53307672642824,0.0,2.8,-395.2326018541837,-713.1003803800343,-0.0,-0.0,335.9870953052779,0.0,1.0,0.04297339448704545,0.0,0,0.6001019304837254,65.99961422222222,-18.119316779427276,0.26593468008216,7.253241866710881,0.002847020275820012,-11.361205115962303,1.2408567529882415
