Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:11:00,0.16039443645431645,0.07958388885951624,0.0,0.0026732406075719406,0.001326398147658604,0.0,0.03553474981018378,0.0,0.10485968664413266,0.0,0.020000000000000004,0.0,0.0,0.0737505555261829,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.032353859367932315,0,On,0.006525612609222105,0,On,0.060673799593687634,0.045505349695265714,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.587916628613876,51.666666666666686,46.10666666666668,0.0,51.56308272718091,0.0,0.0,0.0,37.587916628613876,51.57228218501092,51.57688191392593,51.56308272718091,12.43753247303448,19.265358117887335,-0.2346418821127223,0.0,9.236100170605994,-581.0422610613348,-851.954935403216,-0.0,-0.0,268.14649892720274,0.0,2.0,0.03362225177536628,0.0,0,0.6256573502843881,131.99922844444444,2.7661754146785924,0.2258143216606077,9.2647688219345,0.003064764381315958,29.122185170240616,1.2236688468270522
2025-01-01 07:12:00,0.16039443645431645,0.07958388885951624,0.0,0.0026732406075719406,0.001326398147658604,0.0,0.03553474981018378,0.0,0.10485968664413266,0.0,0.020000000000000004,0.0,0.0,0.0737505555261829,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.032353859367932315,0,On,0.006525612609222105,0,On,0.060673799593687634,0.045505349695265714,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.65076116711784,51.666666666666686,46.10666666666668,0.0,51.55749803130355,0.0,0.0,0.0,37.65076116711784,51.567007035819934,51.571761538078135,51.55749803130355,12.43753247303448,19.20605921621603,-0.2939407837840271,0.0,9.236100170605994,-575.7406714615643,-847.7368717015034,-0.0,-0.0,268.14649892720274,0.0,2.0,0.03355908171168656,0.0,0,0.6244818545167874,131.99922844444444,3.8497013127363786,0.22666500570444137,9.237258897517371,0.003064964899028971,29.240773039792376,1.2239168969341565
2025-01-01 07:13:00,3.7440385427791028,0.07958388885951624,0.0,0.06240064237965171,0.001326398147658604,0.0,0.03553474981018378,0.0,0.10485968664413266,3.5836441063247864,0.020000000000000004,0.0,0.0,0.0737505555261829,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.032353859367932315,0,On,0.006525612609222105,0,On,0.060673799593687634,0.045505349695265714,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.71186661160411,51.666666666666686,46.10666666666668,0.0,51.55190406390977,0.0,0.0,0.0,37.71186661160411,51.561723066924486,51.56663256843184,51.55190406390977,12.43753247303448,19.148246225339015,-0.3517537746610415,0.0,9.236100170605994,3013.0025134155285,-843.6325241767177,-0.0,-0.0,268.14649892720274,0.0,2.0,0.03349743633560277,0.0,0,0.623334730793024,131.99922844444444,4.8444323402566525,0.22749825761652942,9.211180687519885,0.0030651661924619407,29.355973492654886,1.2241588240176453
2025-01-01 07:14:00,3.7440385427791028,0.07958388885951624,0.0,0.06240064237965171,0.001326398147658604,0.0,0.03553474981018378,0.0,0.10485968664413266,3.5836441063247864,0.020000000000000004,0.0,0.0,0.0737505555261829,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.032353859367932315,0,On,0.006525612609222105,0,On,0.060673799593687634,0.045505349695265714,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.620957492345255,51.666666666666686,46.10666666666668,0.0,51.5463010835848,0.0,0.0,0.0,37.620957492345255,51.55643052239183,51.56149524179534,51.5463010835848,12.43753247303448,19.221080508336854,-0.27891949166320273,0.0,9.236100170605994,3004.8582453311756,-848.8045823503697,-0.0,-0.0,268.14649892720274,0.0,2.0,0.03357508933816914,0.0,0,0.6247797313287375,131.99922844444444,1.8722224295557481,0.226482564798209,9.24472992440864,0.003065368238996852,29.16179214138568,1.2238537174841293
2025-01-01 07:15:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.53314209178915,51.666666666666686,46.10666666666668,0.0,51.54071168459121,0.0,0.0,0.0,37.53314209178915,51.551150736192426,51.556370261993045,51.54071168459121,12.43753247303448,19.29126853612737,-0.20873146387268804,0.0,9.236100170605994,2999.1936673611203,-853.8006145256223,-0.0,-0.0,269.8936588658389,0.0,2.0,0.033649834749537574,0.0,0,0.6261706261544361,131.99922844444444,-0.5434833038831002,0.22550905393338114,9.277477181580156,0.0030655689990888254,28.981937500939324,1.2235598355768142
2025-01-01 07:16:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.44810552120932,51.666666666666686,46.10666666666668,0.0,51.5351354069208,0.0,0.0,0.0,37.44810552120932,51.54588327414879,51.551257207762795,51.5351354069208,12.43753247303448,19.35908051917545,-0.14091948082460704,0.0,9.236100170605994,2992.0860357477363,-858.6385867966413,-0.0,-0.0,269.8936588658389,0.0,2.0,0.03372196976174166,0.0,0,0.6275129455475532,131.99922844444444,-2.8131426462482167,0.22457338795557016,9.308253605067947,0.003065768568920201,28.800087511409046,1.2232760321445733
2025-01-01 07:17:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.3657331871937,51.666666666666686,46.10666666666668,0.0,51.52957183737355,0.0,0.0,0.0,37.3657331871937,51.54062774627541,51.546155700726345,51.52957183737355,12.43753247303448,19.424614559435454,-0.07538544056460239,0.0,9.236100170605994,2985.3840612337635,-863.3243654571511,-0.0,-0.0,269.8936588658389,0.0,2.0,0.03379160713850466,0.0,0,0.628808787864046,131.99922844444444,-4.8293384997109,0.2236737109794018,9.338433663961872,0.003065966932541468,28.62382795612288,1.2230018831971408
2025-01-01 07:18:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.285855256228615,51.666666666666686,46.10666666666668,0.0,51.52402057978684,0.0,0.0,0.0,37.285855256228615,51.535383778669,51.54106537811008,51.52402057978684,12.43753247303448,19.48801625344748,-0.011983746552576946,0.0,9.236100170605994,2978.8158498747325,-867.8673247014277,-0.0,-0.0,269.8936588658389,0.0,2.0,0.0338589092591579,0.0,0,0.630061174728488,131.99922844444444,-6.85459061446565,0.22280755783048084,9.368102995436594,0.003066164126349768,28.452799400474504,1.2227367674694853
2025-01-01 07:19:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.2083319900266,51.666666666666686,46.10666666666668,0.0,51.51848126324564,0.0,0.0,0.0,37.2083319900266,51.53015102126099,51.53598590026867,51.51848126324564,12.43753247303448,19.549405355122804,0.0,0.0,9.236100170605994,2972.5385342349164,-872.2751044317982,-0.0,-0.0,269.8936588658389,0.0,2.0,0.03392401018624894,0.0,0,0.631272600834537,131.99922844444444,-8.724126523911096,0.22197287296963042,9.395999224552657,0.0030663601844173162,28.286705147625455,1.2224801731111792
2025-01-01 07:20:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.13303121588454,51.666666666666686,46.10666666666668,0.0,51.51295353760911,0.0,0.0,0.0,37.13303121588454,51.52492914359391,51.530916946586316,51.51295353760911,12.43753247303448,19.608895135102227,0.0,0.0,9.236100170605994,2966.4656065662575,-876.5549787862533,-0.0,-0.0,269.8936588658389,0.0,2.0,0.033987036356769265,0.0,0,0.6324454189762181,131.99922844444444,-10.517179838115077,0.22116773354939595,9.423516169245916,0.0030665551389004383,28.12526525959494,1.2222316165551248
2025-01-01 07:21:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,37.05983593734515,51.666666666666686,46.10666666666668,0.0,51.50743707238582,0.0,0.0,0.0,37.05983593734515,51.519717833759614,51.52585821444652,51.50743707238582,12.43753247303448,19.666585839024982,0.0,0.0,9.236100170605994,2960.7663874814843,-880.7133739107392,-0.0,-0.0,269.8936588658389,0.0,2.0,0.03404809974050157,0.0,0,0.6335817127355,131.99922844444444,-12.058003798402211,0.22039043433244154,9.45004374564306,0.0030667490201457537,27.968231803968507,1.2219906696951244
2025-01-01 07:22:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.98863165796875,51.666666666666686,46.10666666666668,0.0,51.501931554477885,0.0,0.0,0.0,36.98863165796875,51.51451679626945,51.52080941716523,51.501931554477885,12.43753247303448,19.72257557999292,0.0,0.0,9.236100170605994,2955.228674117859,-884.7566414896058,-0.0,-0.0,269.8936588658389,0.0,2.0,0.034107309457285635,0.0,0,0.6346835126613857,131.99922844444444,-13.552449583160737,0.21963933323615628,9.47563561560122,0.0030669418568976792,27.81536302363962,1.221756914280766
2025-01-01 07:23:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.91932111006492,51.666666666666686,46.10666666666668,0.0,51.49643668780913,0.0,0.0,0.0,36.91932111006492,51.509325751703344,51.515770283650454,51.49643668780913,12.43753247303448,19.776947679293922,0.0,0.0,9.236100170605994,2949.8884618855445,-888.6901363789897,-0.0,-0.0,269.8936588658389,0.0,2.0,0.034164758452407566,0.0,0,0.635752548319813,131.99922844444444,-14.959166926091669,0.21891302063163023,9.50033744862598,0.0030671336763356248,27.666453017970113,1.2215299946393554
2025-01-01 07:24:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.85181223396446,51.666666666666686,46.10666666666668,0.0,51.49095219076416,0.0,0.0,0.0,36.85181223396446,51.50414443429196,51.510740556055865,51.49095219076416,12.43753247303448,19.829780995560895,0.0,0.0,9.236100170605994,2944.830682938286,-892.5189526000248,-0.0,-0.0,269.8936588658389,0.0,2.0,0.034220534494104365,0.0,0,0.6367904529399592,131.99922844444444,-16.188129652315133,0.21821017398259426,9.524867723581528,0.0030673245043079445,27.52130727888604,1.2213095744587508
2025-01-01 07:25:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.786015532188884,51.666666666666686,46.10666666666668,0.0,51.48547779541409,0.0,0.0,0.0,36.786015532188884,51.49897259118576,51.50571998907159,51.48547779541409,12.43753247303448,19.88115219824734,0.0,0.0,9.236100170605994,2939.908218427329,-896.2480825560212,-0.0,-0.0,269.8936588658389,0.0,2.0,0.034274722616232656,0.0,0,0.637798808868473,131.99922844444444,-17.38146420727569,0.21752952455051572,9.547919424681286,0.0030675143654044796,27.379737262345785,1.2210953272421188
2025-01-01 07:26:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.72185318912432,51.666666666666686,46.10666666666668,0.0,51.48001324713557,0.0,0.0,0.0,36.72185318912432,51.49380998209541,51.50070834957533,51.48001324713557,12.43753247303448,19.93112792878658,0.0,0.0,9.236100170605994,2935.217483461561,-899.8818423889053,-0.0,-0.0,269.8936588658389,0.0,2.0,0.0343273968921435,0.0,0,0.6387789944941923,131.99922844444444,-18.438439340159142,0.2168699608462674,9.570881098616837,0.0030677032829934036,27.24157872952908,1.2208869689117403
2025-01-01 07:27:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.659248102391665,51.666666666666686,46.10666666666668,0.0,51.47455830287427,0.0,0.0,0.0,36.659248102391665,51.48865637765236,51.495705415041414,51.47455830287427,12.43753247303448,19.97977422656033,0.0,0.0,9.236100170605994,2930.669526980517,-903.4245505580179,-0.0,-0.0,269.8936588658389,0.0,2.0,0.034378630420074614,0.0,0,0.6397323700606254,131.99922844444444,-19.44368765209117,0.21623039884015846,9.59311352905847,0.0030678912793798215,27.106669508915544,1.2206842184547366
2025-01-01 07:28:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.59813136050437,51.666666666666686,46.10666666666668,0.0,51.46911273103883,0.0,0.0,0.0,36.59813136050437,51.483511559308745,51.490710973443704,51.46911273103883,12.43753247303448,20.027150101714167,0.0,0.0,9.236100170605994,2926.308459921529,-906.8800561132578,-0.0,-0.0,269.8936588658389,0.0,2.0,0.03442848858214038,0.0,0,0.640660152226333,131.99922844444444,-20.349249155839054,0.21560986658261802,9.61464896627852,0.003068078375817319,26.974864532454404,1.2204868246484522
2025-01-01 07:29:00,3.745811798975629,0.07986349162262078,0.0,0.06243019664959382,0.0013310581937103464,0.0,0.03666150113145505,0.0,0.10550619151938734,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07403015828928744,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.033480610689203584,0,On,0.006799313800337381,0,On,0.06104660327782704,0.04578495245837026,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.538436138856675,51.666666666666686,46.10666666666668,0.0,51.463676310283155,0.0,0.0,0.0,36.538436138856675,51.478375318187815,51.48572482214015,51.463676310283155,12.43753247303448,20.073312780586804,0.0,0.0,9.236100170605994,2922.0925085375457,-910.2521162362491,-0.0,-0.0,269.8936588658389,0.0,2.0,0.03447703460206369,0.0,0,0.6415635174855964,131.99922844444444,-21.19314041683077,0.21500743191237293,9.636201252286007,0.003068264592619355,26.846023454925017,1.2202945441594544
2025-01-01 07:30:00,3.749840456087616,0.08049259783960602,0.0,0.062497340934793595,0.001341543297326767,0.0,0.0389150037739976,0.0,0.1072813459888322,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07465926450627268,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.035734113331746135,0,On,0.007735659980468588,0,On,0.06188541156714069,0.0464140586753555,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.48010105576817,51.666666666666686,46.10666666666668,0.0,51.45824882919624,0.0,0.0,0.0,36.48010105576817,51.47324745479112,51.48074676758857,51.45824882919624,12.43753247303448,20.118314820542633,0.0,-1.1,9.236100170605994,2813.553643811623,-1014.7384017151638,-0.0,-0.0,265.0196510917966,4.305681297809408,1.866,0.03622971735437729,0.0,0,0.6741781934456729,123.15528013866667,-20.371711889796444,0.214422239526452,9.656435283788346,0.003068449949188787,47.136135632814515,1.2201071535139922
2025-01-01 07:31:00,3.749840456087616,0.08049259783960602,0.0,0.062497340934793595,0.001341543297326767,0.0,0.0389150037739976,0.0,0.1072813459888322,3.5836441063247864,0.020000000000000004,0.0,0.0,0.07465926450627268,0.0,0.005833333333333337,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.0031808904422514625,0.0,On,0.035734113331746135,0,On,0.007735659980468588,0,On,0.06188541156714069,0.0464140586753555,On,On,3583.6441063247867,20.000000000000057,1.0,0.0,3.4778748755555555,0.10576923076923077,1,3477.8748755555557,3477.8748755555557,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1076.450191111111,Off,0.0,0.0,36.427579665331315,51.666666666666686,46.10666666666668,0.0,51.452830085492984,0.0,0.0,0.0,36.427579665331315,51.46812777823462,51.475776624605444,51.452830085492984,12.43753247303448,20.15832821985836,0.0,-1.1,9.236100170605994,2810.4946896017073,-1017.7937931290028,-0.0,-0.0,265.0196510917966,4.2980282638476925,1.866,0.03627040697163505,0.0,0,0.6749353633784798,123.15528013866667,-20.375274685873364,0.21391457503678307,9.674932600549543,0.0030687754474617935,47.04223904401411,1.2199404658894937
