Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.2138275572352373,0.07336272738043997,0.0,2.2138275572352373,0.07336272738043997,0.0,0.011038856339777131,0.0,0.09232963887266828,2.0904590620227923,0.020000000000000004,0.0,0.0,0.06752939404710663,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003103307748538012,0.0,0.007935548591239119,0.0,0.0022904468098594146,0.0,0.052378917621585946,0.039284188216189446,2090.4590620227923,20.000000000000057,0.5833333333333334,0.0,2.0287603440740742,0.06169871794871795,0.5833333333333334,2028.7603440740743,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,36.953578179034366,51.66666666666668,46.10666666666668,0.0,51.49428597039183,0.0,0.0,0.0,36.953578179034366,51.51339221715837,51.522945340541646,51.49428597039183,12.43753247303448,19.751386717583628,-0.033762013676153654,2.8,9.236100170605994,1502.0632986382777,-802.4389071434009,0.0,0.0,231.70119942337885,0.0,2.0,0.03631900162437611,0.0,0.0,0.675839633618174,131.99922844444444,-17.658055664492224,0.2116532808927083,9.372147688472502,0.00295694870413198,34.115677646684915,1.2228467998118473
2025-01-01 01:00:00,2.3321081058372264,0.07265659723466704,0.0,2.3321081058372264,0.07265659723466704,0.0,0.01080610825863678,0.0,0.0913881320116377,2.2099138655669517,0.020000000000000004,0.0,0.0,0.0668232639013337,0.0,0.005833333333333337,1.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0028705596673976605,0.0,0.007935548591239119,0.0,0.0022904468098594146,0.0,0.052378917621585946,0.039284188216189446,2209.9138655669517,20.000000000000057,0.6166666666666667,0.0,2.1446895065925924,0.06522435897435898,0.6166666666666667,2144.689506592593,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,36.64869452383946,51.66666666666668,46.10666666666668,0.0,51.16614958846467,0.0,0.0,0.0,36.64869452383946,51.2032037153978,51.22173077886438,51.16614958846467,12.43753247303448,19.702714314326215,-0.05663164016207904,2.5,9.236100170605994,1662.7717436066118,-762.1476434226659,0.0,0.0,230.5269444812079,0.0,2.0,0.03399447581378023,0.0,0.0,0.6325838555982544,131.99922844444444,-15.521423018882222,0.2133418710362705,9.366489823755122,0.002971360676672641,38.57283785006239,1.2230991658629302
2025-01-01 02:00:00,2.032529590115797,0.0719504670888941,0.0,2.0325295901157965,0.0719504670888941,0.0,0.01080610825863678,0.0,0.09044662515060713,1.9112768567065528,0.020000000000000004,0.0,0.0,0.06611713375556076,0.0,0.005833333333333337,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0028705596673976605,0.0,0.007935548591239119,0.0,0.0022904468098594146,0.0,0.052378917621585946,0.039284188216189446,1911.276856706553,20.000000000000057,0.5333333333333333,0.0,1.8548666002962964,0.05641025641025641,0.5333333333333333,1854.8666002962964,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,36.335959793561706,51.66666666666668,46.10666666666668,0.0,50.84165322554129,0.0,0.0,0.0,36.335959793561706,50.89622767581603,50.9235149009534,50.84165322554129,12.43753247303448,19.66401496631399,-0.0541563761748779,1.6500000000000001,9.236100170605994,1374.158091705135,-755.8434305925632,0.0,0.0,229.58543762017734,0.0,2.0,0.032046071192423954,0.0,0.0,0.5963271027542117,131.99922844444444,-10.860772029032317,0.21512579673785373,9.36901733035774,0.002989207363735709,47.18692934663921,1.2232473382871176
2025-01-01 03:00:00,1.8522507125510999,0.07124433694312117,0.0,1.8522507125510996,0.07124433694312117,0.0,0.010650942871209879,0.0,0.08950511828957655,1.7320946513903133,0.020000000000000004,0.0,0.0,0.06541100360978783,0.0,0.005833333333333337,1.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0027153942799707604,0.0,0.007935548591239119,0.0,0.0022904468098594146,0.0,0.052378917621585946,0.039284188216189446,1732.0946513903136,20.000000000000057,0.48333333333333334,0.0,1.6809728565185185,0.05112179487179487,0.48333333333333334,1680.9728565185185,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,35.95212061374365,51.66666666666668,46.10666666666668,0.0,50.57366873966031,0.0,0.0,0.0,35.95212061374365,50.592246900059756,50.60153598025948,50.57366873966031,12.43753247303448,19.691005459182875,-0.05798178048648103,1.6500000000000001,9.236100170605994,1165.4135258955441,-785.1247257496946,0.0,0.0,228.4887653717199,0.0,2.0,0.03327140121261429,0.0,0.0,0.619128571816373,131.99922844444444,-10.045165116794545,0.21610248303905782,9.402153616554703,0.0030077344141035,31.02867034678538,1.2231212346811033
2025-01-01 04:00:00,3.0696647265186003,0.07310705718337132,0.0,3.0696647265186,0.07310705718337131,0.0,0.010892389582910866,1.0832885170370372,0.10393436496417913,1.851549454934473,0.020000000000000004,0.0,0.0,0.06727372385003798,0.0,0.005833333333333337,1.0,0.03389424699710062,0.025420685247825456,0.01147024393461271,0.0,0.0027153942799707604,0.0,0.008176995302940106,0.0,0.002765822562849104,0.0,0.05580405146961669,0.04185303860221252,1851.549454934473,20.000000000000057,0.5166666666666667,0.0,1.796902019037037,0.0546474358974359,0.5166666666666667,1796.902019037037,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,1083.288517037037,0.43333333333333335,34.269985876730324,51.66666666666668,46.10666666666668,0.0,49.99400304150283,0.3339948748899195,868.0556012847406,1083.288517037037,34.269985876730324,49.14924665273731,50.00057743509951,48.72029406475788,12.43753247303448,19.73367879999337,-0.04205497339379498,0.55,9.236100170605994,1217.9895653886683,-862.3566186640678,0.0,0.0,238.7692230942443,0.0,2.0,0.034206799768959024,0.0,0.0,0.6365348712555814,131.99922844444444,-9.972493975981058,0.2161563324959855,9.429477921720624,0.003018053329174284,46.10159561900433,1.2223613504174482
2025-01-01 05:00:00,2.305222580760836,0.07536135446090175,0.0,2.305222580760836,0.07536135446090175,0.0,0.015516568273488978,0.0,0.11951954869247507,2.150186463794872,0.020000000000000004,0.0,0.0,0.06952802112756841,0.0,0.005833333333333337,1.0,0.03389424699710062,0.025420685247825456,0.02294048786922542,0.0,0.003025725054824562,0.0,0.012490843218664416,0.0,0.0038750326531583807,0.0,0.05880978117299063,0.04410733587974296,2150.186463794872,20.000000000000057,0.6,0.0,2.0867249253333333,0.06346153846153846,0.6,2086.7249253333334,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,36.52589486719811,51.66666666666668,46.10666666666668,0.0,51.69549945768587,0.03397376818527132,93.39171795309272,0.0,36.52589486719811,51.12849734458768,51.69549945768587,50.844996288038594,12.43753247303448,19.745005453931046,-0.03365258962673613,-0.25000000000000006,9.236100170605994,1495.3300206858994,-900.0342126199836,0.0,0.0,254.61770813946515,0.0,2.0,0.03418718808646923,0.0,0.0,0.636169928616309,131.99922844444444,-9.439938628454168,0.21781312861187954,9.460909021228396,0.003045056450964224,51.195248401873734,1.2216806165313017
2025-01-01 06:00:00,2.918938696820526,0.0775250471782911,0.0,2.918938696820526,0.0775250471782911,0.0,0.02815790236088134,0.49997931555555564,0.10116021156505771,2.2696412673390314,0.020000000000000004,0.0,0.0,0.07169171384495776,0.0,0.005833333333333337,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003413638523391813,0.0,0.024744263837489525,0.0,0.005571259771780682,0.0,0.05981169107411526,0.04485876830558644,2269.6412673390314,20.000000000000057,0.6333333333333333,0.0,2.202654087851852,0.06698717948717949,0.6333333333333333,2202.6540878518517,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,499.9793155555556,0.2,35.44411465263878,51.66666666666668,46.10666666666668,0.0,51.30003415947586,0.13842878452630808,374.0937644383404,499.9793155555556,35.44411465263878,50.105913666499745,51.30135437721594,49.50753320227161,12.43753247303448,19.68557463777849,-0.06161210377993231,0.3,9.236100170605994,1649.4256050422553,-867.3555391836501,0.0,0.0,257.13052399519546,0.0,2.0,0.034046603312870426,0.0,0.0,0.6335538665652657,131.99922844444444,-9.99064710832181,0.21948902818818705,9.447337141817394,0.003057099154059038,24.26283996084863,1.2219200113804818
2025-01-01 07:00:00,2.1256841921060565,0.07858780401595628,0.0,2.1256841921060565,0.07858780401595628,0.0,0.03162733719248946,0.0,0.10305259643493431,1.9710042584786325,0.020000000000000004,0.0,0.0,0.07275447068262292,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031808904422514625,0.0,0.028446446750238,0.0,0.006046635524770372,0.0,0.05934568646894101,0.04450926485170575,1971.0042584786327,20.000000000000057,0.55,0.0,1.9128311815555556,0.058173076923076925,0.55,1912.8311815555558,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,36.83661598359661,51.66666666666668,46.10666666666668,0.0,51.43739879806985,0.059889363208263505,162.01948248561928,0.0,36.83661598359661,51.31706701377077,51.45200340735042,51.242296512340666,12.43753247303448,19.648624394834272,-0.060189399175113914,-0.55,9.236100170605994,1277.8805708919338,-929.4180569891731,0.0,0.0,243.81407338704233,2.2843966435869993,1.7165,0.034888685065894945,0.0,0.0,0.6492236867141398,113.28833781244445,-7.5197039845682925,0.22082363418103626,9.443670852060013,0.0030687814047040828,26.639174476965785,1.2220653635963699
2025-01-01 08:00:00,2.1176191022299986,0.07791339551890047,0.0,2.1176191022299986,0.07791339551890047,0.0,0.0252861635506472,0.0,0.10132868020071871,1.9710042584786325,0.020000000000000004,0.0,0.0,0.07208006218556713,0.0,0.005833333333333337,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0024050635051169594,0.0,0.022881100045530237,0.0,0.005221930619962501,0.0,0.05750496827850272,0.04312872620887702,1971.0042584786327,20.000000000000057,0.55,0.0,1.9128311815555556,0.058173076923076925,0.55,1912.8311815555558,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,34.174962475635034,51.66666666666668,46.10666666666668,0.0,50.81550085211895,0.03807933287389651,102.34889259457414,0.0,34.174962475635034,49.066359539257085,50.81550085211895,48.19178888282615,12.43753247303448,19.737785530067608,-0.05074630897242175,-1.4,9.236100170605994,1135.8485180143703,-1010.2133544409993,0.0,0.0,153.37831600653737,130.42716662016508,0.46649999999999997,0.036146301481209994,0.0,0.0,0.6726259549303529,30.788820034666667,21.6792979701995,0.22001608546158008,9.49271063098106,0.003073019385277166,-6.229249398315728,1.222264223465278
2025-01-01 09:00:00,2.408912308846676,0.0766027575668479,0.0,2.4089123088466766,0.0766027575668479,0.0,0.019895154469666353,0.0,0.09937588703797881,2.2696412673390314,0.020000000000000004,0.0,0.0,0.07076942423351455,0.0,0.005833333333333337,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0019395673428362575,0.0,0.017955587126830097,0.0,0.005016654726626045,0.0,0.05575745100909927,0.04181808825682444,2269.6412673390314,20.000000000000057,0.6333333333333333,0.0,2.202654087851852,0.06698717948717949,0.6333333333333333,2202.6540878518517,3477.8748755555557,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1076.450191111111,0.0,0.0,33.366453473853355,51.66666666666668,46.10666666666668,0.0,50.430646181201865,0.04292664625950591,113.41363773993348,0.0,33.366453473853355,48.39560051699437,50.430646181201865,47.37807768489063,12.43753247303448,19.769623723684404,-0.033923728841514546,-0.85,9.236100170605994,1494.114629430108,-969.9998672049317,0.0,0.0,134.06901062687487,281.61727500540485,0.28335000000000005,0.03561175994249379,0.0,0.0,0.6626789756213955,18.700990689866668,60.404218669133115,0.21957668428752977,9.50969240602163,0.0030715114750853893,22.108472894467734,1.2227456769861733
