Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.7379204367661849,0.20224859842102788,0.32077067264277925,0.28664560294595287,0.3666833333333333,0.03459150048689864,0.0,0.05,0.006470672642779253,0.3143,0.0,51.58771844998471,18.098597330728573,-0.04715483721844092
2025-01-01 01:00:00,0.6876076429407263,0.19107841515846216,0.31768239706327095,0.24958242816216927,0.3666833333333333,0.021341881445223677,0.0,0.05,0.003382397063270973,0.3143,0.0,51.30281979066627,18.10550930196035,-0.04670325828034543
2025-01-01 02:00:00,0.5361090012217181,0.18270779389896996,0.2070891540957456,0.23087697253071593,0.23834416666666666,0.016887862024335575,0.0,0.05,0.0027941540957455865,0.20429500000000003,0.0,51.089364095284985,17.088051109597718,-0.042114846112764386
2025-01-01 03:00:00,0.6448143150240114,0.18188381803906717,0.3007909111282202,0.22977833805084555,0.34834916666666665,0.01668681030649932,0.0,0.05,0.0022059111282201993,0.29858500000000004,0.0,50.87354795476157,17.002699509739664,-0.06480752233859827
2025-01-01 04:00:00,0.6253815138774745,0.1810598421791644,0.2852229718701016,0.22867970357097517,0.330015,0.01668681030649932,0.0,0.05,0.0023529718701015465,0.28287,0.0,50.659103758332385,17.000033996108158,-0.05568094904571073
2025-01-01 05:00:00,0.6624519506464803,0.1810598421791644,0.3169470933538643,0.22867970357097517,0.3666833333333333,0.01708891374217184,0.0,0.05,0.0026470933538642397,0.3143,0.0,50.44604340034338,16.983336910615446,-0.06539246141545867
2025-01-01 06:00:00,0.6550901866967048,0.1945755023902598,0.270978579288915,0.2535276801513099,0.3116808333333333,0.03988167321206155,0.0,0.05,0.0038235792889150127,0.26715500000000003,0.0,50.11169241018665,17.005225071835255,-0.06410174373519836
2025-01-01 07:00:00,2.6144693202808984,0.22427993418434544,0.27200800448208445,1.153110942186885,0.3116808333333333,0.09133219535327235,1.0083453494074075,0.05,0.00485300448208444,0.26715500000000003,0.0,51.21889098292807,17.037913147300443,-0.04787043136573192
2025-01-01 08:00:00,2.2496941918522135,0.2136622218577739,0.31915300448208445,0.572705547703422,0.3666833333333333,0.06862444333397663,1.1916808674814816,0.05,0.00485300448208444,0.3143,0.0,51.30073891392021,17.023118203356383,-0.0559567968897813
2025-01-01 09:00:00,0.6482035943543117,0.18517972147867828,0.3032909437402031,0.23417287597032702,0.34834916666666665,0.015681551717318033,0.0,0.05,0.004705943740203093,0.29858500000000004,0.0,51.51261897845757,16.99035279004046,-0.06073220309902698
2025-01-01 10:00:00,0.6103361006821899,0.18435574561877552,0.27200800448208445,0.23307424149045666,0.3116808333333333,0.015581025858399905,0.0,0.05,0.00485300448208444,0.26715500000000003,0.0,51.295469953472676,17.00338468258645,-0.0582560494828682
2025-01-01 11:00:00,0.66533860068219,0.18435574561877552,0.31915300448208445,0.23307424149045666,0.3666833333333333,0.015581025858399905,0.0,0.05,0.00485300448208444,0.3143,0.0,51.083054395361295,18.053667618078727,-0.06226912111613452
2025-01-01 12:00:00,0.5026288955008488,0.18600369733858105,0.1775709437402031,0.23527151045019737,0.20167583333333333,0.015681551717318033,0.0,0.05,0.004705943740203093,0.172865,0.0,50.87546352897436,18.025215383631007,-0.058349123736229795
2025-01-01 13:00:00,0.4295938064109365,0.18600369733858105,0.1147109437402031,0.23527151045019737,0.12833916666666667,0.015983129294072418,0.0,0.05,0.004705943740203093,0.110005,0.0,50.70702771592593,18.061283554013425,-0.053570215697756635
2025-01-01 14:00:00,0.41146069146210607,0.18600369733858105,0.0989959437402031,0.23527151045019737,0.11000499999999999,0.016184181011908678,0.0,0.05,0.004705943740203093,0.09429000000000001,0.0,50.5306412966318,18.177064752255486,-0.03266683125312315
2025-01-01 15:00:00,0.4475330196101596,0.18517972147867828,0.13057300448208445,0.23417287597032702,0.14667333333333332,0.01668681030649932,0.0,0.05,0.00485300448208444,0.12572,0.0,50.32645159020066,18.04738051781678,-0.06524704336946172
2025-01-01 16:00:00,0.45173365578003394,0.18765164905838663,0.13233773338466062,0.2374687794099381,0.14667333333333332,0.017591543036762476,0.0,0.05,0.006617733384660599,0.12572,0.0,50.12374558127417,18.10052361356899,-0.04362477131786508
2025-01-01 17:00:00,0.5306711706731996,0.1909475524979977,0.19696246228723674,0.24186331732941957,0.22000999999999998,0.01879785334378002,0.0,0.05,0.008382462287236759,0.18858000000000003,0.0,49.92214609193698,18.040574249761214,-0.05397707122744174
2025-01-01 18:00:00,0.607009313170952,0.19259550421780325,0.2611460089641689,0.2440605862891603,0.29334666666666664,0.01960206021512505,0.0,0.05,0.00970600896416888,0.25144,0.0,49.766140509815905,18.014688787410197,-0.06324291640502491
2025-01-01 19:00:00,0.727652805044034,0.2059191232100864,0.27833161638298237,0.30881313930754717,0.3116808333333333,0.05715883240315347,0.0,0.05,0.011176616382982346,0.26715500000000003,0.0,49.54825125606794,18.03952343438305,-0.054536074646719376
2025-01-01 20:00:00,2.4033513132687077,0.23978537217087703,0.3104969200923891,0.4940027514959055,0.34834916666666665,0.13598300955057968,1.3750163855555557,0.05,0.01191192009238908,0.29858500000000004,0.0,49.95422317678927,18.067996895687983,-0.05689257822492717
2025-01-01 21:00:00,1.2181292631043605,0.2605667117694763,0.29551722380179585,0.6656394786628843,0.330015,0.1724747844414764,0.0,0.05,0.012647223801795811,0.28287,0.0,51.65019975158893,18.051497112080693,-0.05652484838116898
2025-01-01 22:00:00,2.0935395797074157,0.24899857295182332,0.325329555641101,0.605369606910833,0.3666833333333333,0.1548090490928787,0.9166775903703706,0.05,0.011029555641100999,0.3143,0.0,51.45333888975298,18.052497250244766,-0.06253275100765184
2025-01-01 23:00:00,2.1187099579436697,0.23009443361494447,0.37100394822228755,0.4429890462411086,0.4216858333333333,0.1040219699247833,1.1000131084444444,0.05,0.009558948222287533,0.361445,0.0,51.31744249957956,18.03322829667648,-0.05645546801686733
2025-01-02 00:00:00,0.816262142413845,0.21009954403834272,0.35220067264277927,0.31686673641946556,0.40335166666666666,0.04604373932771287,0.0,0.05,0.006470672642779253,0.34573,0.0,51.39763523825959,18.014747121088003,-0.06672432680271474
2025-01-02 01:00:00,0.7572176357015885,0.18353176975887273,0.39625739706327096,0.2319756070105863,0.4583541666666667,0.016887862024335575,0.0,0.05,0.003382397063270973,0.39287500000000003,0.0,51.10508953934989,18.018577991323323,-0.07558180576247438
