Metric,Value
Total Electric Energy (kWh),20.194607402907295
Total Gas Energy (therms),5.284048352587359
Average Electric Power (kW),0.8414419751211373
Peak Electric Power (kW),2.0268489580143836
Lighting Electric Energy (kWh),2.3034104065181262
Water Heating Electric Energy (kWh),0.186528
Other Electric Energy (kWh),12.450456887014164
HVAC Heating Electric Energy (kWh),5.014212109375
HVAC Cooling Electric Energy (kWh),0.2400000000000001
Water Heating Gas Energy (therms),0.32791592015492593
HVAC Heating Gas Energy (therms),4.956132432432432
Average Temperature - Indoor (C),20.810881760149645
Unmet Heating Load (C-hours),1.4485310246721363
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),113.15238217185943
Average HVAC Heating COP (-),0.925
Average HVAC Heating Duct Efficiency (-),0.8118825009671764
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
