Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6666884552223522,0.27447982928080367,0.24677837837837838,0.6666884552223521,0.27447982928080367,0.2467783783783784,0.02593381615091061,0.007772,0.3733123265714415,0.24967031250000005,0.010000000000000002,0.0,0.24677837837837838,0.0,0.0,0.271563162614137,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.004646806469298245,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5634.143510632005,21.111111111111143,0.555,1305.4610552013282,7.232361354954955,0.24967031250000005,0.6,6689.934253333334,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.08083088087743e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.08083088087743e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.858461953918248,-0.04538012326184677,1.4996124339434815,2.200599786045596,2.8,9.236100170605994,2438.1401484966773,886.8151690554448,370.1447523044117,-2434.9796918778607,0.0,0.0,443.12984713807367,0.0,1.0,0.10345026248058811,0.0,0.0,1.9363842094094446,65.99961422222222,-77.32481526914077,0.17974138984062404,9.572981148680801,0.0026876382250964497,-51.36164767613065,1.2184404684867716,0.0,0.0,61.62264236359261,0.4530695454719999,353.4869263485873,16.65782595582438
2025-01-01 01:00:00,0.6443805191582909,0.27361465462790574,0.22621351351351351,0.6443805191582909,0.27361465462790574,0.22621351351351351,0.02558530566571324,0.007772,0.37215876036757756,0.228864453125,0.010000000000000002,0.0,0.22621351351351351,0.0,0.0,0.27069798796123906,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.004298295984100876,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5164.631551412672,21.111111111111143,0.5087500000000001,1196.6726339345507,6.629664575375375,0.228864453125,0.55,6132.439732222222,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.088906183871624e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.088906183871624e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.777715243921868,-0.0661183826779407,2.587230869798687,2.9890912470468645,2.5,9.236100170605994,2165.885350184223,-1524.251405483753,-274.618921184242,-2332.4483350392165,0.0,0.0,441.6277704490125,0.0,1.0,0.0978810553421961,0.0,0.0,1.8321396719561325,65.99961422222222,-74.99932635571051,0.17937055321439688,9.515348182482153,0.002668586065459616,-35.024637256885875,1.21884851989703,0.0,0.0,58.908395736564096,0.4530695454719999,-289.21244380187443,14.59352261763239
2025-01-01 02:00:00,0.6224210935794271,0.2727494799750078,0.20564864864864865,0.622421093579427,0.27274947997500787,0.20564864864864865,0.02558530566571324,0.007772,0.3710051941637137,0.20805859375000002,0.010000000000000002,0.0,0.20564864864864865,0.0,0.0,0.26983281330834125,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.004298295984100876,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,4695.119592193338,21.111111111111143,0.4625000000000001,1087.8842126677735,6.0269677957957954,0.20805859375000002,0.5,5574.945211111111,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.083929399652321e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.083929399652321e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.827469925390467,-0.057256487711082,1.742876982245339,2.5235973956513797,1.6500000000000001,9.236100170605994,1767.1244555365747,-2210.990030329949,-504.01545358142266,-2355.9887215754266,0.0,0.0,440.4742042451486,0.0,1.0,0.09382651487797743,0.0,0.0,1.7562466974670836,65.99961422222222,-73.45670088781796,0.17819360562547945,9.527320484317551,0.0026591460503244163,-8.299152563300801,1.2186492350016862,0.0,0.0,66.92910368005325,0.4530695454719999,-518.2469991549236,14.231545573500998
2025-01-01 03:00:00,0.6626469058020982,0.27188430532210994,0.24677837837837838,0.6626469058020982,0.27188430532210994,0.2467783783783784,0.02535296534224833,0.007772,0.3698516279598498,0.24967031250000005,0.010000000000000002,0.0,0.24677837837837838,0.0,0.0,0.26896763865544326,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.004065955660635965,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5634.143510632005,21.111111111111143,0.555,1305.4610552013282,7.232361354954955,0.24967031250000005,0.6,6689.934253333334,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.08664648606004e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.08664648606004e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.800338466478127,-0.0671930543152861,1.6360776827397383,2.2437512017569268,1.6500000000000001,9.236100170605994,2454.644924399453,-1121.1831297861404,-341.94517972699384,-2420.231445048043,0.0,0.0,439.08829771781984,0.0,1.0,0.09659665365556461,0.0,0.0,1.8080982139173112,65.99961422222222,-71.52673677592809,0.1782213586359426,9.510351557815023,0.0026550637871143885,-43.540704886154096,1.2187647929726861,0.0,0.0,64.8769333886788,0.4530695454719999,-356.1677937062329,14.222613979239012
2025-01-01 04:00:00,0.6406874802232342,0.271019130669212,0.22621351351351351,0.6406874802232343,0.271019130669212,0.22621351351351351,0.02535296534224833,0.007772,0.3686980617559859,0.228864453125,0.010000000000000002,0.0,0.22621351351351351,0.0,0.0,0.26810246400254534,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.004065955660635965,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5164.631551412672,21.111111111111143,0.5087500000000001,1196.6726339345507,6.629664575375375,0.228864453125,0.55,6132.439732222222,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.088061583630027e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.088061583630027e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.786183736701215,-0.06534201527987935,0.6817196593371434,2.010157247277303,0.55,9.236100170605994,1861.8336991157075,-3474.278552062451,-856.915191914072,-2638.1990579142607,0.0,0.0,437.93473151395597,0.0,1.0,0.0991499526196086,0.0,0.0,1.8558909181340262,65.99961422222222,-69.6072156141254,0.17678716098042516,9.474888983320294,0.002632576378205594,8.807188847861745,1.2182679746344591,0.0,0.0,77.87354645853543,0.4530695454719999,-871.3306925596751,14.415500645603005
2025-01-01 05:00:00,0.6619580202451641,0.271019130669212,0.24677837837837838,0.6619580202451641,0.271019130669212,0.2467783783783784,0.025817645989178153,0.007772,0.3686980617559859,0.24967031250000005,0.010000000000000002,0.0,0.24677837837837838,0.0,0.0,0.26810246400254534,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.004530636307565789,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5634.143510632005,21.111111111111143,0.555,1305.4610552013282,7.232361354954955,0.24967031250000005,0.6,6689.934253333334,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.0812857926400104e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0812857926400104e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.853953339225686,-0.05302297866449326,-0.30990790992177353,0.7177045563781554,-0.25000000000000006,9.236100170605994,2106.7186186883705,-1574.2484427606064,-573.2788248890442,-2768.6369112063917,0.0,0.0,438.39941216088573,0.0,1.0,0.09962031051870793,0.0,0.0,1.8646950872752872,65.99961422222222,-70.35869077172859,0.17756012205314764,9.528495113985077,0.0026565576001505043,18.61883206756612,1.2173583144580056,0.0,0.0,81.17094195414919,0.4530695454719999,-589.5495043592776,16.270679470233414
2025-01-01 06:00:00,0.6579107170032208,0.2727494799750078,0.23992342342342343,0.6579107170032209,0.27274947997500787,0.23992342342342343,0.026398496797840433,0.007772,0.3710051941637137,0.2427350260416667,0.010000000000000002,0.0,0.23992342342342343,0.0,0.0,0.26983281330834125,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.00511148711622807,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5477.639524225561,21.111111111111143,0.5395833333333334,1269.1982481124023,7.031462428428428,0.2427350260416667,0.5833333333333334,6504.102746296297,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.0884628306656246e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0884628306656246e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.782152212874475,-0.06745324743268538,0.3916753560795611,1.3407019845162387,0.3,9.236100170605994,2088.399564030574,-2230.620675191909,-603.8714260084181,-2664.416729391369,0.0,0.0,441.28739537727586,0.0,1.0,0.09898422852654165,0.0,0.0,1.8527888910415986,65.99961422222222,-70.58272133578211,0.1773786602801038,9.479634991065783,0.0026420843559383784,-41.41735097272997,1.2176663499269158,0.0,0.0,76.52038974728754,0.4530695454719999,-619.6278781642195,15.756452155801346
2025-01-01 07:00:00,0.6737399118424179,0.27447982928080367,0.2536333333333333,0.6737399118424179,0.27447982928080367,0.2536333333333333,0.026049986312643065,0.007772,0.3733123265714415,0.25660559895833335,0.010000000000000002,0.0,0.2536333333333333,0.0,0.0,0.271563162614137,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.004762976631030702,0.0,0.0006622282864243992,0.0,0.010312390697593982,0.0,0.010312390697593982,0.0,0.01122810975259203,0.0,0.31594156866429407,0.23695617649822048,0.0,0.0,5790.64749703845,21.111111111111143,0.5704166666666668,1341.723862290254,7.433260281481481,0.25660559895833335,0.6166666666666667,6875.765760370371,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,0.0,0.0,3.0822401991691275e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0822401991691275e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.844372080095773,-0.05376818723404846,-0.4404763604291555,0.7719631376625732,-0.55,9.236100170605994,2136.585372519692,-2888.4908220579437,-772.9556334772332,-2867.330119955998,0.0,0.0,443.2460172998062,1.389716254110285,1.0,0.1016286119113717,0.0,0.0,1.9022865153803525,65.99961422222222,-71.84852245487711,0.17616678798438865,9.498939016361236,0.002634119272386204,17.583533081023134,1.2174144404836895,0.0,0.0,84.47127350939078,0.4530695454719999,-789.4828885544018,16.527255077168665
2025-01-01 08:00:00,0.8896203822328156,0.33648138399107164,0.3139058596498094,0.8896203822328157,0.33648138399107164,0.3139058596498094,0.1290672555052784,0.007772,0.5000461006858706,0.2427350260416667,0.010000000000000002,0.07398243622638598,0.23992342342342343,0.0,0.0,0.33356471732440496,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.00360127501370614,0.0,0.0039031842662833635,0.0,0.06078139811264445,0.0,0.06078139811264445,0.0,0.05529314425333056,0.0,0.3974567420741208,0.2980925565555905,0.0,0.0,5477.639524225561,21.111111111111143,0.5395833333333334,1269.1982481124023,7.031462428428428,0.2427350260416667,0.5833333333333334,6504.102746296297,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,1635.6987395745718,210.46046571983683,3.0910915763450294e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.5980782124704027,1635.6987395745718,1635.6987395745718,3.0910915763450294e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.755848505698857,-0.08474367059594663,-1.3087324845871016,0.0189048068273228,-1.4,9.236100170605994,1932.953377378025,-2806.379857450078,-832.2029411468809,-3061.67577127597,0.0,0.0,667.2909984681828,84.31143393534725,1.0,0.10451285012589372,0.0,0.0,1.9562737475135112,65.99961422222222,-54.77346919463739,0.17889873320994057,9.490684060764387,0.002659197691348103,108.41746068787441,1.218334763446322,0.0,0.0,91.33690544075218,0.4530695454719999,-849.8233676404902,17.620426493609322
2025-01-01 09:00:00,1.0842107276409194,0.3832823370005066,0.30802429763290834,1.0842107276409194,0.3832823370005066,0.30802429763290834,0.211456498997039,0.007772,0.6053119161438806,0.24967031250000005,0.010000000000000002,0.061245919254529976,0.24677837837837838,0.0,0.0,0.38036567033383994,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.0029042540433114033,0.0,0.006487956639817136,0.0,0.10103214415695523,0.0,0.10103214415695523,0.0,0.09815768903209385,0.0,0.45985801275336746,0.3448935095650255,0.0,0.0,5634.143510632005,21.111111111111143,0.555,1305.4610552013282,7.232361354954955,0.24967031250000005,0.6,6689.934253333334,11149.890422222223,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1151.1833244444445,1354.1034607480435,174.22844322543017,3.085716848734895e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.4951154865564132,1354.1034607480435,1354.1034607480435,3.085716848734895e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.80959818837751,-0.06358732267461846,-0.9211386119689339,0.06864032370561354,-0.85,9.236100170605994,2376.3825815008336,-1700.7452213303573,-540.3277024827639,-2948.889713936668,0.0,0.0,850.5779684704062,203.79906342146927,1.0,0.10307943079961715,0.0,0.0,1.9294429741320986,65.99961422222222,-32.62048153850898,0.18265281135654776,9.590773509720021,0.002723008228931664,195.32539040365273,1.2186763855052938,0.0,0.0,84.55184783242686,0.4530695454719999,-557.1839329062018,16.856230423437797
