Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 07:36:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.069638895662289e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.069638895662289e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.970412336300132,0.0,-0.955568059030125,0.6835840042216592,-1.1,9.236100170605994,4842.817743341713,-2544.093817865164,-1050.017487120083,-3037.828559980058,-0.0,-0.0,443.2460172998062,2.487612044181781,1.0,0.1042736443559598,0.0,0,1.951796288833437,65.99961422222222,-74.79106148737634,0.17464858554576873,9.554441030958962,0.0026323172419112795,61.09438503891714,1.216892555629111,0,0,91.89704420320297,0.4530695454719999,-1066.686259614991,16.668772494908076
2025-01-01 07:37:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.06017739148956e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.06017739148956e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.065173527907678,0.0,-0.9555566292250071,0.6419294685239879,-1.1,9.236100170605994,4819.91291283561,-2537.8739583417655,-1025.047991770928,-3058.787344170129,-0.0,-0.0,443.2460172998062,2.4857899644357766,1.0,0.10454418650625553,0.0,0,1.9568603025464095,65.99961422222222,-76.73710780340858,0.17366233554111413,9.59770386245108,0.0026327427344325564,60.95953325479082,1.2165003048648577,0,0,91.67574770151528,0.4530695454719999,-1041.774441178529,16.726449407600967
2025-01-01 07:38:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.0509635706721383e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0509635706721383e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.157025209700876,0.0,-0.9555485612127923,0.6038194704852409,-1.1,9.236100170605994,4797.704019475241,-2532.202032734437,-1002.2037196602693,-3079.1573320150733,-0.0,-0.0,443.2460172998062,2.4839231738916867,1.0,0.10480608564611506,0.0,0,1.9617625362065423,65.99961422222222,-78.5760133188334,0.1727131796619235,9.640085011430747,0.002633167424670909,60.82396678166466,1.2161203296896546,0,0,91.26723260292935,0.4530695454719999,-1018.9824610050883,16.77874134481908
2025-01-01 07:39:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.0420469698810848e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0420469698810848e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.24608892240121,0.0,-0.9555336675982069,0.568938968185299,-1.1,9.236100170605994,4776.162967444443,-2527.5667836195234,-981.2957143695915,-3098.9603923474156,-0.0,-0.0,443.2460172998062,2.4820114583977446,1.0,0.10505972062319718,0.0,0,1.9665100810923557,65.99961422222222,-80.3140050172893,0.17179922207616846,9.680888290113984,0.002633591302849427,60.687736598519564,1.2157521054342866,0,0,91.07343028983078,0.4530695454719999,-998.1219058286847,16.826191459093245
2025-01-01 07:40:00,0.41713431288408453,0.27447982928080367,0.0,0.006952238548068076,0.004574663821346728,0.0,0.026049986312643065,0.007772,0.3733123265714415,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.0334275891163998e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0334275891163998e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.332479983112126,0.0,-0.9555266019671761,0.5370011769936782,-1.1,9.236100170605994,-2756.92815142524,-6576.968615757404,-962.164536179142,-3118.2174477425992,-0.0,-0.0,443.2460172998062,2.4800545983733433,1.0,0.10530544968100762,0.0,0,1.971109642813395,65.99961422222222,-81.95672098244678,0.17091868823724066,9.72017913835222,0.002634014359744582,60.55089080341016,1.215395135045595,0,0,90.80719392558228,0.4530695454719999,-979.0212618747593,16.85672569561724
2025-01-01 07:41:00,0.41713431288408453,0.27447982928080367,0.0,0.006952238548068076,0.004574663821346728,0.0,0.026049986312643065,0.007772,0.3733123265714415,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.052350597461858e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.052350597461858e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.14310082507614,0.0,-1.1033106422568149,0.5077436537745778,-1.1,9.236100170605994,-2709.8815078111443,-2499.870923299544,-944.6126899538162,-3076.065854496783,-0.0,-0.0,443.2460172998062,2.478052374111142,1.0,0.10476640391148918,0.0,0,1.9610197726553533,65.99961422222222,-77.06167061416778,0.17294386449391544,9.635087668557501,0.00263443658665635,60.39469791553189,1.2161769382029897,0,0,92.7547181380886,0.4530695454719999,-961.5235729886109,16.910883034794733
2025-01-01 07:42:00,0.41713431288408453,0.27447982928080367,0.0,0.006952238548068076,0.004574663821346728,0.0,0.026049986312643065,0.007772,0.3733123265714415,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.0706791657545786e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0706791657545786e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.959902384216118,0.0,-1.1,0.48093179983209905,-1.1,9.236100170605994,-2665.2384073332614,-2675.1953660115555,-928.5535719959727,-3035.5075589977314,-0.0,-0.0,443.2460172998062,2.4760045578977588,1.0,0.10424361677339382,0.0,0,1.9512342319054672,65.99961422222222,-72.97686563533655,0.1749294153157024,9.552338398262265,0.002634857453697987,60.24079791903287,1.2169341747975622,0,0,92.28233114858519,0.4530695454719999,-945.4885355989778,16.934963603005038
2025-01-01 07:43:00,0.41713431288408453,0.27447982928080367,0.0,0.006952238548068076,0.004574663821346728,0.0,0.026049986312643065,0.007772,0.3733123265714415,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.088413293994563e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.088413293994563e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.782576820734565,0.0,-1.1033644227054111,0.45634622847430273,-1.1,9.236100170605994,-2622.2894639428846,-2487.0454414542314,-913.8064384190404,-2996.453845962164,-0.0,-0.0,443.2460172998062,2.4739109192496946,1.0,0.10373632765211865,0.0,0,1.9417387833634516,65.99961422222222,-69.08163528052684,0.17687650926045934,9.472551410196576,0.0026352769870537753,60.08909278175856,1.2176680263866482,0,0,92.12185751767112,0.4530695454719999,-930.7849437916552,16.978505372614823
2025-01-01 07:44:00,0.41713431288408453,0.27447982928080367,0.0,0.006952238548068076,0.004574663821346728,0.0,0.026049986312643065,0.007772,0.3733123265714415,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.1056025188528715e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1056025188528715e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.6108560331233,-0.0002550779878411902,-1.1,0.43379245005018263,-1.1,9.236100170605994,-2580.991339470464,-2664.9786601449687,-900.2978722360475,-2958.8266610110727,-0.0,-0.0,443.2460172998062,2.471771223641319,1.0,0.10324387931076615,0.0,0,1.932521124855105,65.99961422222222,-65.41069575919747,0.17878605984551918,9.394837959597545,0.002635695211690289,59.93949164468515,1.2183795185458839,0,0,91.87101479358617,0.4530695454719999,-917.2964815210437,16.99860928499614
2025-01-01 07:45:00,0.41713431288408453,0.27447982928080367,0.0,0.006952238548068076,0.004574663821346728,0.0,0.026049986312643065,0.007772,0.3733123265714415,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.1222468403295046e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1222468403295046e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.444485619615616,-0.16662549149552675,-1.1033494269628172,0.4130887330228668,-1.1,9.236100170605994,-2541.253336069076,-2478.8314917753623,-887.8890213394948,-2922.552638163513,-0.0,-0.0,443.2460172998062,2.469585232514784,1.0,0.1027656446647735,0.0,0,1.9235695185982682,65.99961422222222,-61.94671520536886,0.1806589861840881,9.319085240399769,0.002636112151470656,59.79190866168482,1.219069627608533,0,0,91.59420608838393,0.4530695454719999,-904.9144628307428,17.025441491247904
2025-01-01 07:46:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.1383462584244626e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1383462584244626e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.283225762738837,-0.32788534837230543,-1.1,0.3940727471688562,-1.1,9.236100170605994,5009.196584293515,1396.9828619545033,-876.4894356407941,-2887.563139826789,-0.0,-0.0,443.2460172998062,2.467352703338036,1.0,0.10230103009355195,0.0,0,1.9148728531901569,65.99961422222222,-58.67764068884274,0.18249619105848383,9.245930463363354,0.002636527829215803,59.646262787911525,1.2197392763060542,0,0,91.42257885594469,0.4530695454719999,-893.5418048704253,17.052369229631108
2025-01-01 07:47:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.1266556040539704e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1266556040539704e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.40005709967986,-0.21105401143128333,-0.9555393312009176,0.37659594726992535,-1.1,9.236100170605994,4980.514581699135,-2490.0185777033857,-866.0130826817741,-2912.8959755346555,-0.0,-0.0,443.2460172998062,2.4650733896287456,1.0,0.1026377447684839,0.0,0,1.921175485624144,65.99961422222222,-62.02680757535696,0.18121204328006185,9.300217443570135,0.0026369422667649064,59.51516164608268,1.219253521610864,0,0,88.91052784900388,0.4530695454719999,-883.0896690191815,17.0765863374074
2025-01-01 07:48:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.1153612430519693e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1153612430519693e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.512983993630606,-0.09812711748053715,-0.9554477470228879,0.3605227157057743,-1.1,9.236100170605994,4953.315616104509,-2491.992427759542,-856.3788088487379,-2937.4658759007475,-0.0,-0.0,443.2460172998062,2.4627470410057204,1.0,0.10296267970482148,0.0,0,1.927257624661033,65.99961422222222,-64.65587280389074,0.17998139861536738,9.352271979865183,0.0026373559581400093,59.38323537865669,1.2187843582929203,0,0,88.92294988397629,0.4530695454719999,-873.4769481063967,17.09813925765873
2025-01-01 07:49:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.104463175418459e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.104463175418459e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.622202823547596,0.0,-0.9554481999045609,0.3457295021138041,-1.1,9.236100170605994,4926.950333248364,-2491.0067483210487,-847.5120109652767,-2961.307107915426,-0.0,-0.0,443.2460172998062,2.460373403246309,1.0,0.10327645524477592,0.0,0,1.9331308818795028,65.99961422222222,-67.1799236453579,0.17880100817761732,9.402206224663093,0.002637768891387204,59.25054570861782,1.2183309340985284,0,0,88.83411052628624,0.4530695454719999,-864.6297518786023,17.11774091332566
2025-01-01 07:50:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.093911864482379e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.093911864482379e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.727877047954145,0.0,-0.9554449610055384,0.33210381885679974,-1.1,9.236100170605994,4901.430808248457,-2489.835678160469,-839.34494447481,-2984.4475746002367,-0.0,-0.0,443.2460172998062,2.457952218330374,1.0,0.10357959157214125,0.0,0,1.9388049940908538,65.99961422222222,-69.5589819604539,0.17766809742504083,9.450871016603948,0.0026381810552874286,59.117149485123306,1.2178925369168812,0,0,88.69891792794327,0.4530695454719999,-856.4808062311248,17.135861756314803
2025-01-01 07:51:00,0.8332515003840846,0.27447982928080367,0.4112972972972973,0.01388752500640141,0.004574663821346728,0.006854954954954955,0.026049986312643065,0.007772,0.3733123265714415,0.41611718750000004,0.010000000000000002,0.0,0.4112972972972973,0.0,0,0.271563162614137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.004762976631030702,0.0,On,0.0006622282864243992,0.0,On,0.010312390697593982,0,On,0.010312390697593982,0.0,On,0.01122810975259203,0,On,0.31594156866429407,0.23695617649822048,On,0,0,Off,On,9390.239184386675,21.111111111111143,0.9250000000000002,2175.768425335547,12.053935591591591,0.41611718750000004,1,11149.890422222223,11149.890422222223,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1151.1833244444445,Off,0.0,0.0,3.083657773572668e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.083657773572668e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.83016273007584,0.0,-0.9554400321633449,0.3195432307459397,-1.1,9.236100170605994,4876.717422092808,-2488.5848414693137,-831.816142927736,-3006.9142715053886,-0.0,-0.0,443.2460172998062,2.455483222863089,1.0,0.10387258283395695,0.0,0,1.9442892107498624,65.99961422222222,-71.80567121095072,0.176580068065915,9.497605071762335,0.0026385924392750572,58.983100180578305,1.2174684883837652,0,0,88.5734094682611,0.4530695454719999,-848.9688490040892,17.152706076353216
