Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4094830260844711,0.17502593127179722,0.10781387387387387,0.4094830260844711,0.17502593127179722,0.10781387387387385,0.023027475798848864,0.007382,0.2199962325772889,0.10907731770833334,0.05,0.0,0.10781387387387387,0.0,0.0,0.16044259793846388,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004646806469298245,0.0,0.009190334664775309,0.0,0.009190334664775309,0.0,0.006072768659336983,0.0,0.17885871343542273,0.134144035076567,0.0,0.0,2386.404852167518,16.111111111111143,0.29291666666666677,645.4071579111859,3.1597131809409404,0.10907731770833334,0.31666666666666665,2922.734692370371,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.590999974415846e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.590999974415846e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.756748956896475,-0.06075097457314529,0.6882084752988522,-0.024242498145925297,2.8,9.236100170605994,1304.6689123869833,787.2086296063786,302.66604671043956,-904.6972090416402,0.0,0.0,362.5028268801026,0.0,2.0,0.05356642148542813,0.0,0.0,1.002657414604601,131.99922844444444,-62.26058718549353,0.27470770208860756,7.5253729283493325,0.002983570782608727,-0.7382166024676959,1.239735124490705,0.0,0.0,66.61487575248809,0.11248380293569592,416.67820956686114,-114.01216285642153
2025-01-01 01:00:00,0.42539956525671274,0.18892858488649636,0.09646504504504504,0.42539956525671274,0.18892858488649633,0.09646504504504502,0.02676148720327785,0.007382,0.24366058326176818,0.09759549479166667,0.05,0.0,0.09646504504504504,0.0,0.0,0.17434525155316302,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004298295984100876,0.0,0.011231595609588486,0.0,0.011231595609588486,0.0,0.011200247857550754,0.0,0.19827220368375148,0.14870415276281357,0.0,0.0,2135.2043414130426,16.111111111111143,0.2620833333333334,577.4695623415874,2.827111793473473,0.09759549479166667,0.2833333333333333,2615.078408962963,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.582402885153139e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.582402885153139e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.842739145369983,-0.04479393150195398,2.5474639630433287,1.5875088582582606,2.5,9.236100170605994,1154.1439615758572,-1573.5570061465717,17.51432274976776,-867.1077072834662,0.0,0.0,388.54224465162787,0.0,2.0,0.049873693221820475,0.0,0.0,0.9335368485680327,131.99922844444444,-75.4540489227385,0.27328039253272,7.568148638081992,0.002984246401277591,9.179786390773284,1.239426011762954,0.0,0.0,56.797265507555146,0.08086414320595367,111.77729261915307,-94.26296986938532
2025-01-01 02:00:00,0.4547356325084907,0.19018064444593208,0.13051153153153153,0.4547356325084907,0.19018064444593208,0.1305115315315315,0.023219573235108867,0.007382,0.24209309573171514,0.13204096354166667,0.05,0.0,0.13051153153153153,0.0,0.0,0.17559731111259874,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004298295984100876,0.0,0.009460638625503996,0.0,0.009460638625503996,0.0,0.0079633475815834,0.0,0.20081823519172903,0.15061367639379672,0.0,0.0,2888.805873676469,16.111111111111143,0.3545833333333334,781.282349050383,3.824915955875875,0.13204096354166667,0.38333333333333336,3538.047259185186,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.583130248606557e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.583130248606557e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.835482267428935,-0.055677748557588176,1.7163388425257642,1.718306914150831,1.6500000000000001,9.236100170605994,1746.6451017942834,-2051.057468519589,-98.26986961583683,-868.8650468154405,0.0,0.0,383.25462094784746,0.0,2.0,0.046749728945663295,0.0,0.0,0.8750624189236896,131.99922844444444,-78.7891712792988,0.2740763652019011,7.573226617168583,0.0029915090934812287,24.146371254334028,1.2394519025199078,0.0,0.0,64.69068964437152,0.050303698413784195,-2.007865138664529,-96.26200447717228
2025-01-01 03:00:00,0.43768523022198147,0.1749630626881381,0.1361859459459459,0.43768523022198147,0.1749630626881381,0.1361859459459459,0.022446624990186584,0.007382,0.22007473023179486,0.137781875,0.05,0.0,0.1361859459459459,0.0,0.0,0.16037972935480477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004065955660635965,0.0,0.009190334664775309,0.0,0.009190334664775309,0.0,0.00623509109205511,0.0,0.18140474494340028,0.13605355870755015,0.0,0.0,3014.406129053707,16.111111111111143,0.3700000000000001,815.2511468351822,3.9912166496096093,0.137781875,0.4,3691.875400888889,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.5870667627335706e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5870667627335706e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.796083993912658,-0.05665569124993842,1.6234318029275028,1.3984449764297981,1.6500000000000001,9.236100170605994,1792.7831855732652,-975.8082868146045,-65.1862109711984,-901.136851314717,0.0,0.0,361.8222515203879,0.0,2.0,0.04871139361965821,0.0,0.0,0.9117808999385913,131.99922844444444,-79.42711787537115,0.2755523552397571,7.564566334282396,0.003000151925769277,1.1896919216618451,1.2396142813271633,0.0,0.0,62.61310865221069,0.0643335715426212,36.201111395562016,-101.38732236676043
2025-01-01 04:00:00,0.4111366116858893,0.17239607498560752,0.11348828828828829,0.4111366116858893,0.17239607498560752,0.11348828828828827,0.022446624990186584,0.007382,0.21648975752903596,0.11481822916666667,0.05,0.0,0.11348828828828829,0.0,0.0,0.15781274165227419,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004065955660635965,0.0,0.009190334664775309,0.0,0.009190334664775309,0.0,0.006072768659336983,0.0,0.17885871343542273,0.134144035076567,0.0,0.0,2512.005107544756,16.111111111111143,0.30833333333333346,679.3759556959851,3.326013874674674,0.11481822916666667,0.3333333333333333,3076.5628340740745,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.586562314299929e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.586562314299929e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.801160093135543,-0.0647018870597635,0.6463392614392769,1.402909291386012,0.55,9.236100170605994,1278.516355246921,-3443.4230354011293,-130.42094166677953,-1010.3231723731801,0.0,0.0,358.4155010231874,0.0,2.0,0.05038808559973878,0.0,0.0,0.9431652560187,131.99922844444444,-79.18005943889092,0.2750675637475476,7.55983033594387,0.0029971426847649435,22.190987452877305,1.2390131173385384,0.0,0.0,75.37670471991936,0.06367584718729875,-31.437346018384307,-98.98359564839522
2025-01-01 05:00:00,0.4467154894001229,0.17872137201323923,0.17875352724667895,0.44671548940012284,0.17872137201323923,0.17875352724667895,0.030144266793166754,0.007382,0.22714825906528943,0.13204096354166667,0.05,0.04824199571514743,0.13051153153153153,0.0,0.0,0.1641380386799059,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004530636307565789,0.0,0.012806815242800482,0.0,0.012806815242800482,0.0,0.00829754082541484,0.0,0.1872924428055983,0.1404693321041987,0.0,0.0,2888.805873676469,16.111111111111143,0.3545833333333334,781.282349050383,3.824915955875875,0.13204096354166667,0.38333333333333336,3538.047259185186,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,1066.5960140102193,144.4860490395854,3.584978792214126e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3899910307769765,1066.5960140102193,1066.5960140102193,3.584978792214126e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.816962530161927,-0.053505889793822155,-0.44458037793745697,0.47351162745104347,-0.25000000000000006,9.236100170605994,1539.9122664136287,-1449.8114466971563,-145.0983175918163,-1068.3562846604766,0.0,0.0,376.18128330650876,0.0,2.0,0.05047479429183957,0.0,0.0,0.944788271158309,131.99922844444444,-78.95743117357878,0.2764044002768968,7.586666216255648,0.003016445905701437,28.267021550449105,1.2383091075021253,0.0,0.0,79.38656887150542,0.05014497938762365,-30.667316653204505,-114.4310009386118
2025-01-01 06:00:00,0.6564870275993351,0.2131546006311983,0.13051153153153153,0.6564870275993351,0.2131546006311983,0.1305115315315315,0.12572297855861397,0.007382,0.34134108549905434,0.13204096354166667,0.05,0.0,0.13051153153153153,0.0,0.0,0.19857126729786495,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.049987161937980494,0.0,0.00511148711622807,0.0,0.060305745721192947,0.0,0.060305745721192947,0.0,0.026592233830587255,0.0,0.2314501767720839,0.17358763257906287,0.0,0.0,2888.805873676469,16.111111111111143,0.3545833333333334,781.282349050383,3.824915955875875,0.13204096354166667,0.38333333333333336,3538.047259185186,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.5841465759745006e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5841465759745006e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.82532082769713,-0.04919535237047355,0.3600437558849887,0.24459423922883125,0.3,9.236100170605994,1768.246279587234,-2266.4811452303566,-98.25656967809746,-1025.8823755636313,0.0,0.0,564.7740627411065,0.0,2.0,0.0502769214590553,0.0,0.0,0.9410844832733196,131.99922844444444,-81.69010653141665,0.2763636644706186,7.59220819745857,0.003017662582792487,4.4473527970678655,1.2382723332949035,0.0,0.0,73.82571870019198,0.05794239726365395,6.146839457121797,-104.40340913521926
2025-01-01 07:00:00,0.8234083430473677,0.20110286335741098,0.31723512343151705,0.8234083430473677,0.20110286335741098,0.31723512343151705,0.09191270190045174,0.007382,0.3698453338552492,0.30426830729166665,0.05,0.01649115946755317,0.3007439639639639,0.0,0.0,0.18651953002407765,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.09997432387596099,0.0,0.004762976631030702,0.0,0.04357486263471052,0.0,0.04357486263471052,0.0,0.02117830328051797,0.0,0.2136279562162411,0.16022096716218076,0.0,0.0,6656.813534993603,19.444444444444457,0.8170833333333335,1800.3462825943607,8.813936767887887,0.30426830729166665,0.8833333333333333,8152.8915102962965,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,364.6077384185877,49.39145738534106,3.353441088573088e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.13331546890045368,364.6077384185877,364.6077384185877,3.353441088573088e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.132353094289183,-0.8758696690561203,-0.4222497779007896,0.025155286832347346,-0.55,9.236100170605994,4292.706767945583,-2642.9507980860126,-156.55554095520583,-1388.923822279292,0.0,0.0,475.50626482708776,2.1986066729676463,0.983,0.05610316194287735,0.0,0.0,1.0501401763433302,64.87762078044445,-119.32650259709524,0.2393523055933818,8.680946237719048,0.0030163268196466268,-19.27881048327191,1.2284845120452033,0.0,0.0,81.11877618544817,0.05960550650120295,-49.63438505522731,-106.92115589997852
2025-01-01 08:00:00,0.6143058847039227,0.17568339534334462,0.26102306306306305,0.6143058847039227,0.1756833953433446,0.261023063063063,0.021981944343256763,0.007382,0.27086001327733267,0.26408192708333333,0.05,0.0,0.26102306306306305,0.0,0.0,0.16110006201001129,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.049987161937980494,0.0,0.00360127501370614,0.0,0.009190334664775309,0.0,0.009190334664775309,0.0,0.006072768659336983,0.0,0.17885871343542273,0.134144035076567,0.0,0.0,5777.611747352938,19.444444444444457,0.7091666666666668,1562.564698100766,7.64983191175175,0.26408192708333333,0.7666666666666667,7076.094518370372,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.255005118774079e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.255005118774079e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.11671322243613,-0.05956361944135858,-1.2936290979884226,-0.4775387610793704,-1.4,9.236100170605994,3177.560874791708,-2743.984926960141,-189.4786249345722,-1624.0876499538267,0.0,0.0,262.23413029314935,141.02411125843082,0.0,0.05986899529159537,0.0,0.0,1.1206291249150495,0.0,-82.67500342996551,0.22358952553919031,9.131194431805902,0.0030042676520048305,-26.753749761044045,1.2249122130181762,0.0,0.0,87.73296823770656,0.06658107571797547,-81.56634670451837,-107.91227823005383
2025-01-01 09:00:00,0.5119534986705475,0.17568339534334462,0.20995333333333333,0.5119534986705475,0.1756833953433446,0.2099533333333333,0.021284923372862023,0.007382,0.2208728513393521,0.21241372395833336,0.05,0.0,0.20995333333333333,0.0,0.0,0.16110006201001129,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0029042540433114033,0.0,0.009190334664775309,0.0,0.009190334664775309,0.0,0.006072768659336983,0.0,0.17885871343542273,0.134144035076567,0.0,0.0,4647.2094489577985,19.444444444444457,0.5704166666666668,1256.8455180375724,6.153125668148148,0.21241372395833336,0.6166666666666667,5691.641243037037,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.253694873824505e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.253694873824505e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.12982500304427,-0.06684089155108364,-0.9801977907306952,-0.11749001563617209,-0.85,9.236100170605994,2366.6990314803897,-1520.1961384038007,-143.72527302364065,-1555.4028166121707,0.0,0.0,229.63766477173456,362.39924636227676,0.0,0.05891370647858134,0.0,0.0,1.1027480086318218,0.0,-25.3033758454127,0.2234631957677828,9.1403030806073,0.0030034008795265243,27.20537588082169,1.2254729094134582,0.0,0.0,82.19940562613066,0.06565593350041285,-66.14822612851148,-77.57704689512917
2025-01-01 10:00:00,0.5708752707506171,0.1943598580355017,0.18065608660259996,0.5708752707506171,0.1943598580355017,0.18065608660259996,0.07141732742796901,0.007382,0.2641076881143147,0.17796825520833334,0.05,0.0047492397557531395,0.17590684684684682,0.0,0.0,0.17977652470216834,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0027880838815789472,0.0,0.03431462177319503,0.0,0.03431462177319503,0.0,0.024405655178090135,0.0,0.20463728245369536,0.1534779618402715,0.0,0.0,3893.6079166943714,19.444444444444457,0.4779166666666668,1053.0327313287771,5.1553215057457455,0.17796825520833334,0.5166666666666667,4768.672392814815,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,105.00229349911928,14.224098279479717,3.2503544508620684e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03839312367360468,105.00229349911928,105.00229349911928,3.2503544508620684e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.163230158585968,-0.05235125987519324,0.65109710937637,1.8435603396354598,0.85,9.236100170605994,2146.5192256702403,-982.3032434533646,-115.75494241671663,-1334.1335348699308,0.0,0.0,363.01116138030284,463.28467016019846,0.6335,0.05546816041250869,0.0,0.0,1.0382542042165082,41.81075560977777,2.7552658043713296,0.22480798619305545,9.183453968767386,0.0030279280628689913,86.39586095413439,1.22531465554531,0.0,0.0,67.4376451942922,0.06245958848739814,-84.44095677995946,-31.313985636757156
2025-01-01 11:00:00,0.6657950926132181,0.20557830936752775,0.16363284335935674,0.6657950926132181,0.20557830936752775,0.1636328433593567,0.09748767839893914,0.007382,0.35017989338094563,0.16074552083333335,0.05,0.0047492397557531395,0.15888360360360357,0.0,0.0,0.1909949760341944,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.05737415364659316,0.0,0.0027880838815789472,0.0,0.0473497972586801,0.0,0.0473497972586801,0.0,0.03814577168875983,0.0,0.21959521756306344,0.16469641317229752,0.0,0.0,3516.807150562658,19.444444444444457,0.43166666666666675,951.1263379743793,4.656419424544543,0.16074552083333335,0.4666666666666667,4307.187967703704,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,105.00229349911928,14.224098279479717,3.25234087145058e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03839312367360468,105.00229349911928,105.00229349911928,3.25234087145058e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.14340803116158,-0.05624646289248396,1.9797261651977391,4.5103468447205,1.95,9.236100170605994,2116.979264416659,-1020.5221102821996,-220.87907025793555,-1188.4273483286247,0.0,0.0,477.53484070521466,468.49394571109576,1.0,0.05295681549944493,0.0,0.0,0.9912467968167451,65.99961422222222,14.426051589942517,0.22804960944731484,9.217653619730628,0.0030694650704671893,94.7974204559842,1.2247920212567542,0.0,0.0,56.46901797812801,0.06804659975804708,-229.31013350051532,8.431063242579757
2025-01-01 12:00:00,0.598251593745815,0.20689323751062258,0.14753477477477475,0.598251593745815,0.20689323751062258,0.14753477477477475,0.09499401721570497,0.007382,0.29661187861344346,0.14926369791666666,0.05,0.0,0.14753477477477475,0.0,0.0,0.19230990417728924,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0029042540433114033,0.0,0.04604488158619678,0.0,0.04604488158619678,0.0,0.04019867304372436,0.0,0.21959521756306344,0.16469641317229752,0.0,0.0,3265.6066398081825,19.444444444444457,0.4008333333333335,883.1887424047807,4.323818037077077,0.14926369791666666,0.43333333333333335,3999.531684296297,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.251810003490618e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.251810003490618e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.148690921106525,-0.059489312225287645,2.758206625847381,6.617729819282597,3.05,9.236100170605994,1993.2354831784291,-198.6841055051019,-348.7163543535845,-1088.6072348949092,0.0,0.0,442.23384482195615,480.811235786924,1.0,0.05200708208039742,0.0,0.0,0.9734696665157262,65.99961422222222,27.123561404836163,0.23015461602358703,9.251153980134676,0.0031005150273185475,57.33537015719468,1.224132390929891,0.0,0.0,48.41998434110788,0.08126068714596915,-374.407570556208,25.69121620262346
2025-01-01 13:00:00,0.6070605184468969,0.20689323751062258,0.13906341929415894,0.6070605184468969,0.20689323751062258,0.1390634192941589,0.09431723681537973,0.007382,0.3290612295481839,0.12630005208333334,0.05,0.014226302177041813,0.1248371171171171,0.0,0.0,0.19230990417728924,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.027770645521100274,0.0,0.0032527645285087723,0.0,0.04553223614343548,0.0,0.04553223614343548,0.0,0.044877378457364496,0.0,0.21959521756306344,0.16469641317229752,0.0,0.0,2763.2056182992314,19.444444444444457,0.3391666666666667,747.3135512655838,3.6586152621421415,0.12630005208333334,0.36666666666666664,3384.2191174814816,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,314.533363953957,42.608150088588054,3.2545716726259696e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11500623404821604,314.533363953957,314.533363953957,3.2545716726259696e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.121067789425442,-0.06247307934249425,4.326801510396833,8.26029066684982,4.45,9.236100170605994,1785.8779160543052,61.23005371163146,-378.8460113262651,-935.2298052425454,0.0,0.0,463.95768347472676,529.2245516055137,1.0,0.0492450778583823,0.0,0.0,0.9217704128493966,65.99961422222222,46.58554318273852,0.23195635505188383,9.257808566968102,0.0031210084078443726,50.66991680850477,1.2236580097493217,0.0,0.0,34.063391379118514,0.08221977137987056,-407.1380379093511,28.29202658308604
