Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:25:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.557376958932915e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.557376958932915e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.092851354302915,0.0,2.197861197461112,1.5620477013689251,2.2,9.236100170605994,-647.7015647237054,-1282.7454700072742,-25.40361456499552,-918.2656312476275,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05059232188320279,0.0,0.0,0.9469881551086118,131.99922844444444,-87.85143449926514,0.2696841299804745,7.699778427528986,0.002993159865265279,-26.574121480484564,1.2383461334492414,0,0,58.59496032903474,0.08355444308333315,69.63860855719004,-95.04222312218556
2025-01-01 04:26:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.566194486381846e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.566194486381846e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.004848857858747,0.0,2.2,1.5660698139405855,2.2,9.236100170605994,-636.7346276422522,-1397.9368552217659,-25.81238437354314,-909.518922995562,-0.0,-0.0,358.4155010231874,0.0,2.0,0.050429858964174006,0.0,0.0,0.9439471707410667,131.99922844444444,-85.6312056698776,0.2711879572642003,7.657253097442389,0.002992977995824576,-26.11848184131304,1.238723152343383,0,0,58.56767952489412,0.0835353006454655,69.18370270201075,-94.99608707555389
2025-01-01 04:27:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.5747643304754696e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5747643304754696e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.919212492358268,0.0,2.1978639001191365,1.5700360541432536,2.2,9.236100170605994,-626.1482412849915,-1281.0238997834547,-26.21708834769335,-901.0395842043615,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05027155955763825,0.0,0.0,0.9409841190887596,131.99922844444444,-83.52415810381729,0.2726602573996266,7.6154142894083865,0.0029927992991204562,-25.67446182777914,1.2390902559600565,0,0,58.573297616496745,0.0835164198243735,68.7353095464626,-94.95239789415595
2025-01-01 04:28:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.583086491213786e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.583086491213786e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.835842637718635,0.0,2.2,1.5739461806099178,2.2,9.236100170605994,-615.9232934520194,-1396.5085508004936,-26.617590769333844,-892.8152274914444,-0.0,-0.0,358.4155010231874,0.0,2.0,0.050117255305494296,0.0,0.0,0.938095848821177,131.99922844444444,-81.52356698376231,0.27410208432607425,7.575340778287641,0.002992623692342345,-25.241594702744095,1.2394478537953608,0,0,58.545358174352664,0.08349780194691574,68.2934483040227,-94.91103907335655
2025-01-01 04:29:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.5912105052678576e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5912105052678576e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.754645367307212,0.0,2.197864714230855,1.577800026490382,2.2,9.236100170605994,-606.0416309346407,-1279.908280983341,-27.01376075312477,-884.8342285767649,-0.0,-0.0,358.4155010231874,0.0,2.0,0.04996678715028357,0.0,0.0,0.9352793826974328,131.99922844444444,-79.62290338106301,0.27551444349660553,7.53585629708668,0.002992451096075872,-24.819439441258737,1.239796332336778,0,0,58.53659216335095,0.0834794479837324,67.85812983638692,-94.8718905895117
2025-01-01 04:30:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.5991363726376825e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5991363726376825e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.675532028713015,0.0,2.2,1.581597491147753,-1.1,9.236100170605994,-837.8748337398102,-91875.05500703515,-258.2605620442981,-1117.7737001597875,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05048867108460008,0.0,0.0,0.945048017259811,131.99922844444444,-78.51663460321011,0.276898294894833,7.497478232925645,0.0029922814341123,71.38955397064215,1.240136056734848,0,0,58.50034404879492,0.046178859641242576,-163.42573219918057,-94.83482984511758
2025-01-01 04:31:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.6077557534023676e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6077557534023676e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.589208921283785,-0.021902189827358143,-1.1021336439989913,1.5605998833918244,-1.1,9.236100170605994,-823.5116987838311,-2798.7750630306946,-256.05833631481823,-1108.2990922891772,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05031964649982289,0.0,0.0,0.9418842114934799,131.99922844444444,-73.62810751784124,0.27820914131225233,7.448837029522984,0.0029927693087048123,71.42710471521737,1.2393020746036258,0,0,108.1665685598195,0.045997708070756566,-161.50999550171326,-94.548340813105
2025-01-01 04:32:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.6161769874828074e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6161769874828074e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.505189214906089,-0.10592189620505366,-1.1,1.5402766075938887,-1.1,9.236100170605994,-810.5145628722809,-2903.216134089162,-254.10123420215808,-1099.1078386902925,-0.0,-0.0,358.4155010231874,0.0,2.0,0.050154837977110185,0.0,0.0,0.9387993220663811,131.99922844444444,-69.82222520517573,0.2797575950685423,7.408277026992524,0.002993257768403719,71.4621706930389,1.2396624366494091,0,0,103.32890522070241,0.045821692099257176,-159.662966978422,-94.43826722373608
2025-01-01 04:33:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.62435053820794e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.62435053820794e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.423346668119576,-0.18776444299156658,-1.10376864618715,1.5204488555428428,-1.1,9.236100170605994,-799.2845778968484,-2655.7664315398843,-252.46851279945332,-1090.1837695284744,-0.0,-0.0,358.4155010231874,0.0,2.0,0.049994019199244934,0.0,0.0,0.9357891127680408,131.99922844444444,-67.51630939156135,0.2812763549509966,7.369422863194724,0.0029937463258421274,71.49496855369058,1.240013653036165,0,0,102.99745736667762,0.045649313700441195,-157.8678103123647,-94.60070248708861
2025-01-01 04:34:00,0.29631838251922255,0.17239607498560752,0.0,0.004938639708653709,0.002873267916426792,0.0,0.022446624990186584,0.007382,0.21648975752903596,0.0,0.05,0.0,0.0,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.632325942248826e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.632325942248826e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.343545703253962,-0.2675654078571803,-1.1,1.5009556561417399,-1.1,9.236100170605994,-788.8850569241196,-2826.388820426135,-251.08001256699697,-1081.509933909384,-0.0,-0.0,358.4155010231874,0.0,2.0,0.04983694341473992,0.0,0.0,0.9328489648988831,131.99922844444444,-65.79062403792287,0.2827672310551961,7.33109966449869,0.0029942349690654894,71.52565328825482,1.2403562909434651,0,0,101.99129524713284,0.04547920692080392,-156.1095512769707,-94.97046129002626
2025-01-01 04:35:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.6401031996054677e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6401031996054677e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.265689979993747,-0.34542113111739603,-1.1037198604314507,1.4816667968424415,-1.1,9.236100170605994,5249.921362198958,947.3001352135925,-249.75383518264184,-1073.0738603240166,-0.0,-0.0,358.4155010231874,0.0,2.0,0.04968343920339429,0.0,0.0,0.9299756698119489,131.99922844444444,-64.23253660762671,0.28423138336668513,7.293807929231545,0.002994723686966851,71.55432872265882,1.240690750414087,0,0,101.07365236900061,0.04531025469329984,-154.37619676482555,-95.37763841781629
2025-01-01 04:36:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.6257871016687204e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6257871016687204e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.40907253026358,-0.202038580847562,-0.9706935114711913,1.462490338100814,-1.1,9.236100170605994,5230.167116201211,-2715.624613826557,-248.56461963192027,-1088.6302612697257,-0.0,-0.0,358.4155010231874,0.0,2.0,0.049965942311999176,0.0,0.0,0.9352635689964892,131.99922844444444,-68.43038165966496,0.2816714226217249,7.364128462390585,0.0029952124690016354,71.27863044394816,1.2400738961486906,0,0,98.14650397945955,0.04514166017002873,-152.6593497932982,-95.90526983862208
2025-01-01 04:37:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.611817760429403e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.611817760429403e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.548426163535622,-0.06268494757552112,-0.9742731433971685,1.4433421382698428,-1.1,9.236100170605994,5211.471107896445,-2602.792382235224,-247.37175307177915,-1103.83393653773,-0.0,-0.0,358.4155010231874,0.0,2.0,0.050239685601773935,0.0,0.0,0.9403875017061922,131.99922844444444,-71.92271469642651,0.2792093710001827,7.4320656665271,0.002995699609962738,71.00844698322756,1.23947495301719,0,0,97.26920158959258,0.044972683462050037,-150.9514307064186,-96.42032236536058
2025-01-01 04:38:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.598294249229639e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.598294249229639e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.683937197783312,0.0,-0.9742411461327101,1.4241669648401707,-1.1,9.236100170605994,5193.2585693724195,-2589.395607166728,-246.42398821005196,-1118.6979272451397,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05050511250654049,0.0,0.0,0.9453557681447508,131.99922844444444,-75.27126251304203,0.2768395181637917,7.498286256024455,0.0029961851389092072,70.74350773967866,1.2388930708365997,0,0,96.42214499941069,0.04480283007167269,-149.2475365049636,-97.17645170508838
2025-01-01 04:39:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.5851174947273044e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5851174947273044e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.815761715244085,0.0,-0.9742102520031142,1.4048945403516515,-1.1,9.236100170605994,5175.549683230945,-2577.6364642478547,-245.3115760767842,-1133.232600952962,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05076259980140023,0.0,0.0,0.950175420796512,131.99922844444444,-78.4454749466936,0.2745569176479289,7.56289451825535,0.002996669083493123,70.48358612430239,1.2383275334989852,0,0,95.58063214691775,0.04463146390287937,-147.54150960290218,-97.77006647388203
2025-01-01 04:40:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.5722874969223994e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5722874969223994e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.94404858781198,0.0,-0.9741795600665626,1.3855090375829082,-1.1,9.236100170605994,5158.319322209329,-2567.211924347491,-244.34903455073749,-1147.4480909435256,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05101250371917706,0.0,0.0,0.9548531276350365,131.99922844444444,-81.460345977747,0.27235694607466315,7.625424712979355,0.0029971514701992246,70.22846754274552,1.2377776595836598,0,0,94.75149463666692,0.044458425911667536,-145.83208108429142,-98.51695346644605
2025-01-01 04:41:00,0.6407730700192227,0.17239607498560752,0.3404648648648648,0.010679551166987045,0.002873267916426792,0.005674414414414413,0.022446624990186584,0.007382,0.21648975752903596,0.3444546875,0.05,0.0,0.3404648648648648,0.0,0,0.15781274165227419,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004065955660635965,0.0,On,0.009190334664775309,0,On,0.009190334664775309,0.0,On,0.006072768659336983,0,On,0.17885871343542273,0.134144035076567,On,0,0,Off,On,7536.015322634267,16.111111111111143,0.9250000000000003,2038.1278670879556,9.978041624024023,0.3444546875,1,9229.688502222223,9229.688502222223,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,5484.532773333333,Off,0.0,0.0,3.5598042558149245e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5598042558149245e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.068938381637892,0.0,-0.9741493194876079,1.3659690137519516,-1.1,9.236100170605994,5141.548528464712,-2557.949493882562,-243.39050490949325,-1161.354125647296,-0.0,-0.0,358.4155010231874,0.0,2.0,0.05125515844589146,0.0,0.0,0.9593951439613507,131.99922844444444,-84.32510501859316,0.27023530354713055,7.68595940539336,0.0029976323244056617,69.97795063843715,1.2372428067259167,0,0,94.0116966780474,0.044283324391587484,-144.11575994695306,-99.27474496254018
