Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,77.45045153560622,51.666666666666686,46.10666666666668,0.0,50.325334375729206,0.0,0.0,0.0,121.01633052438471,49.7503473691754,50.325334375729206,49.462853865898495,12.43753247303448,20.773468866477387,0.0,-2.602812420557752,-2.548484867308159,2.8,9.236100170605994,6876.735905942186,4806.725505700461,658.7060881181125,-2976.6663674254673,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12708099451023455,0.0,0,1.3901840266358605,242.08658496711112,-111.54775076166678,0.1964616346242994,9.784537796064509,0.0029325260500667246,-40.00835413866015,1.215120995048652,0,0,89.90342496028218,0.10951513695147139,763.3480032093702,-104.64191509125787
2025-01-01 00:01:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,77.22722591845634,51.666666666666686,46.10666666666668,0.0,50.312160841509794,0.0,0.0,0.0,120.66754049758802,49.7382800544541,50.312160841509794,49.45133966092626,12.43753247303448,20.844936822520733,0.0,-2.28051099984355,-2.4502534724346607,2.8,9.236100170605994,6848.178776930117,4802.528040252324,641.144341972019,-2993.8912562448636,-0.0,-0.0,545.9733459806076,0.0,3.668,0.1273101424549338,0.0,0,1.3926907571952574,242.08658496711112,-122.87999095433982,0.19615971809383412,9.840757472051086,0.002932362968159273,-40.362688690343745,1.2183743910675942,0,0,85.70595951214463,0.10927363309403645,747.675767771769,-106.53142579974995
2025-01-01 00:02:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,77.00968142616227,51.666666666666686,46.10666666666668,0.0,50.29902500843329,0.0,0.0,0.0,120.32762722837855,49.726247519824106,50.29902500843329,49.439858775519525,12.43753247303448,20.914312708745992,0.0,-1.9640532239860553,-2.356576926894214,2.8,9.236100170605994,6820.207302471745,4798.787697979458,625.0267756080428,-3010.6495911421785,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12753244866438984,0.0,0,1.3951226435886463,242.08658496711112,-134.09313051539687,0.19531334161166272,9.871770251264657,0.0029321988812451107,-40.70383514276013,1.2180870717837313,0,0,81.96561723927834,0.1090428291798509,732.7844822363816,-107.7577066283387
2025-01-01 00:03:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,76.79760343736314,51.666666666666686,46.10666666666668,0.0,50.28592592923928,0.0,0.0,0.0,119.9962553708799,49.71424888012697,50.28592592923928,49.428410355570826,12.43753247303448,20.981675989743756,0.0,-1.653109879169959,-2.2668973305315867,2.8,9.236100170605994,6792.761132172621,4795.133886051685,609.9925835545907,-3026.9572387433263,-0.0,-0.0,545.9733459806076,0.0,3.668,0.1277481794892894,0.0,0,1.3974825995205633,242.08658496711112,-145.23165321337294,0.19449502876281222,9.901670399100961,0.002932033368432719,-41.032119304989166,1.2178082219186137,0,0,78.31180531150599,0.10882141446810414,718.5783411375892,-108.5857575829984
2025-01-01 00:04:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,76.59079034685719,51.666666666666686,46.10666666666668,0.0,50.27286269242953,0.0,0.0,0.0,119.67310991696436,49.70228328364373,50.27286269242953,49.41699357925084,12.43753247303448,21.047101290483177,0.0,-1.347427054123749,-2.180759975845774,2.8,9.236100170605994,6770.0357337153455,4791.610606111086,595.9069770624171,-3042.829157550099,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12795758486855818,0.0,0,1.3997733591614758,242.08658496711112,-152.0851328638764,0.193703534578337,9.931227761305816,0.0029318664825237974,-41.34802805261127,1.2175375210565764,0,0,74.78852537090629,0.1086083203895356,704.9792962079036,-109.07231914548649
2025-01-01 00:05:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,76.3888121401348,51.666666666666686,46.10666666666668,0.0,50.259834420099786,0.0,0.0,0.0,119.35751896896063,49.69034991006691,50.259834420099786,49.405607655050474,12.43753247303448,21.110748781313614,0.0,-1.0467909699010405,-2.097773411984199,2.8,9.236100170605994,6751.199060254165,4788.219040730269,582.6498740842751,-3058.3013671793,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12816118746831262,0.0,0,1.4020006401412242,242.08658496711112,-155.4495966958551,0.19293662950986523,9.9590745279854,0.0029316982743600515,-41.65254680224406,1.2172742957961038,0,0,71.39695999008939,0.10840262482274277,691.9204067221941,-109.27053263791905
2025-01-01 00:06:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,76.19130136613764,51.666666666666686,46.10666666666668,0.0,50.24684030596634,0.0,0.0,0.0,119.04890838459005,49.678448006088246,50.24684030596634,49.394251856149204,12.43753247303448,21.1727552767374,0.0,-0.7510181505083611,-2.017601146313373,2.8,9.236100170605994,6733.815052569162,4784.958534016423,570.1172476060738,-3073.4045885860737,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12835943390888152,0.0,0,1.404169328197833,242.08658496711112,-157.73038297408522,0.19219240442706376,9.986743791847589,0.0029315287907402585,-41.946519233742194,1.217017970757961,0,0,68.13645327624342,0.10820353358589133,679.3443020112556,-109.22705440518192
2025-01-01 00:07:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,75.99804137801567,51.666666666666686,46.10666666666668,0.0,50.23387960494765,0.0,0.0,0.0,118.74693965314948,49.666576875650904,50.23387960494765,49.38292551100253,12.43753247303448,21.23320118916968,0.0,-0.45994756452314156,-1.9399542876676943,2.8,9.236100170605994,6717.0364162788865,4781.82539121222,558.2196469905228,-3088.156095512836,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12855258946038942,0.0,0,1.4062823252151853,242.08658496711112,-159.7575123375981,0.19146965023071824,10.013551183527376,0.0029313580750027117,-42.23045491751675,1.216768204896458,0,0,65.00331047204034,0.108010363855987,667.2018385113157,-108.98219152079271
2025-01-01 00:08:00,0.9912647577064673,0.21527729589331926,0.5747614122278011,0.016521079295107786,0.003587954931555321,0.009579356870463351,0.024135100542299785,0.2970692404975006,0.6700604166666668,0.0,0.0004239122278011241,0.5743375,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,On,11773.720847685889,21.111111111111143,0.8000000000000002,2362.0779112030013,16.832172927777776,0.6700604166666668,1,13465.738342222223,13465.738342222223,Off,0.0,0,75.80887145469909,51.666666666666686,46.10666666666668,0.0,50.22095160805524,0.0,0.0,0.0,118.45136164796732,49.654735856453115,50.22095160805524,49.37162798065206,12.43753247303448,21.29214602691256,0.0,-0.17343531111348467,-1.8645850824086478,2.8,9.236100170605994,6700.710661274032,4778.814313443327,546.8801185243823,-3102.568256918224,-0.0,-0.0,545.9733459806076,0.0,3.668,0.128740851904917,0.0,0,1.408341794801541,242.08658496711112,-161.67110593706502,0.1907674267119349,10.039529519131364,0.0029311861684115756,-42.5047387196815,1.2165247443042615,0,0,61.99223270314718,0.10782252947372731,655.4509344553087,-108.57081593092653
2025-01-01 00:09:00,0.3212043410398004,0.21527729589331926,0.0004239122278011241,0.005353405683996673,0.003587954931555321,7.065203796685401e-06,0.024135100542299785,0.2970692404975006,0.0,0.0,0.0004239122278011241,0.0,0.0,0.21527729589331926,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003754306469298246,0.0,On,0.012422359770501722,0,On,0.007958434302499815,0.0,On,0.010032845973074826,0,On,0.24739400037577006,0.18554550028182748,On,0.0004239122278011241,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13465.738342222223,Off,0.0,0,75.62364562468748,51.666666666666686,46.10666666666668,0.0,50.2080556330815,0.0,0.0,0.0,118.1619462885742,49.64292431123456,50.2080556330815,49.3603586503111,12.43753247303448,21.34964380124962,0.0,0.10864910074459476,-1.7912812896669703,2.8,9.236100170605994,-2734.2186791610475,59.097075601347726,536.0325409182192,-3116.6522583377496,-0.0,-0.0,545.9733459806076,0.0,3.668,0.12892440090606588,0.0,0,1.410349702360697,242.08658496711112,-163.53976680390556,0.1900848768122526,10.065446376418734,0.002931013110672593,-42.76972149955735,1.216287358376068,0,0,59.097075601347726,0.10763952806596855,644.0555662721483,-108.02302535392917
