Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.6616038901276597,0.10703514729958938,0.0,1.6616038901276597,0.10703514729958938,0.0,0.01864278866071649,0.001,0.1522377309826129,1.4897233704843307,0.0,0.0002506236243534685,0.10678452367523592,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025669161184210527,0.0,0.016075872542295436,0.0,0.00985836608229829,0.0,0.1027369707516589,0.07705272806374414,0.0,0.0,1489.7233704843306,21.111111111111143,0.5333333333333333,0.0,1.4333131140740742,0.05641025641025641,0.5333333333333333,1433.313114074074,2687.462088888889,0.0,0.0,35.82562617821431,51.66666666666668,43.496666666666684,1769.7933070827125,0.0,3.8331219205224345,0.0,48.94374614591268,0.0,0.0,0.0,46.76750157095241,46.578205776634334,49.05943372710728,28.92097431918355,12.43753247303448,20.822948380065597,-0.0589256961646635,0.85,1467.45907288582,-331.40162059656143,0.0,0.0,164.06393169071328,817.2377805100859,0.0,0.012637863443349603,0.0,0.0,0.322368974330833,0.0,145.07339130733752,0.19660329984477615,9.832689952057233,0.0029343869284354017,17.236797685768902,1.2184655300754286
2025-01-01 11:00:00,1.1960653368513066,0.10703514729958938,0.0,1.1960653368513066,0.10703514729958938,0.0,0.01864278866071649,0.001,0.1522377309826129,1.0241848172079773,0.0,0.0002506236243534685,0.10678452367523592,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025669161184210527,0.0,0.016075872542295436,0.0,0.00985836608229829,0.0,0.1027369707516589,0.07705272806374414,0.0,0.0,1024.1848172079774,21.111111111111143,0.3666666666666666,0.0,0.985402765925926,0.03878205128205128,0.36666666666666664,985.402765925926,2687.462088888889,0.0,0.0,35.70355826053672,51.66666666666668,43.496666666666684,1773.3315903875705,0.0,3.8536927693378185,0.0,48.67639288838128,0.0,0.0,0.0,46.60474434738229,46.34264130268895,48.818842292728554,29.426182045542227,12.43753247303448,20.72533020217659,-0.06997992578780785,1.95,1071.6514359896964,-295.8357625795426,0.0,0.0,164.06393169071328,923.7853137978369,0.0,0.012072209937245698,0.0,0.0,0.3079401793524134,0.0,179.23844967054842,0.19830404918593106,9.795178692902388,0.002943567579598683,13.758513537854137,1.2182911653160113
2025-01-01 12:00:00,1.1695450074274032,0.19087690997058698,0.0,1.1695450074274034,0.19087690997058696,0.0,0.11063167018468983,0.2289854450111451,0.27128162829994446,0.5586462639316241,0.0,0.05738916215288505,0.13348774781770192,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0026738709566885965,0.0,0.10795779922800125,0.0,0.09329796454300851,0.0,0.13635914990084744,0.10226936242563554,0.0,0.0,558.6462639316239,21.111111111111143,0.19999999999999998,0.0,0.5374924177777778,0.02115384615384615,0.2,537.4924177777777,2687.462088888889,1073.1803887823096,2.505079706888564,-528.4226189366742,51.66666666666668,43.496666666666684,1927.3670501724891,0.5333333333333333,4.638097850590096,0.0,48.41485622314797,1.1887813099298306,2981.0202225599996,1073.1803887823096,36.03205860305912,40.96022771387895,48.45989307257172,19.031742012815627,12.43753247303448,20.839911807355694,-0.03681602060230625,3.05,614.6680479769512,-276.29319377041986,0.0,0.0,141.95005004086843,971.7620215712539,0.71675,0.011945697826582986,0.0,0.0,0.30471308487259224,47.30522349377778,190.36492777487874,0.19698136534615446,9.845297727272143,0.002946045386995895,-31.928938404751246,1.2172034934402258
2025-01-01 13:00:00,1.6718078529669864,0.25604834690109046,0.0,1.6718078529669864,0.25604834690109046,0.0,0.14704172726782,0.44929508761958165,0.33060935283741955,0.7448616852421653,0.0,0.11260396326342875,0.14344438363766174,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002994735471491228,0.0,0.1440469917963288,0.0,0.13935017465387048,0.0,0.14963466432746056,0.11222599824559538,0.0,0.0,744.8616852421653,21.111111111111143,0.26666666666666666,0.0,0.7166565570370371,0.028205128205128206,0.26666666666666666,716.656557037037,2687.462088888889,1943.461380634409,4.335726374354627,-959.230152172364,51.66666666666668,43.496666666666684,1943.461380634409,1.0,4.703531528478541,0.0,47.28959489882373,0.4177712794868084,1017.2214765829036,1943.461380634409,31.692801623229418,38.41431185328986,47.28959489882373,15.114187081600425,12.43753247303448,20.694704469067915,-0.07409603799335507,4.45,739.9207112264443,-238.1737890865763,0.0,0.0,41.67639112964649,994.075923382965,1.0,0.011324198185724537,0.0,0.0,0.2888597562883251,65.99961422222222,191.55642394120875,0.19596367951226515,9.731622484337034,0.0029060457081607144,-77.83132403349192,1.2172621280362572
2025-01-01 14:00:00,1.6150365663070645,0.24858460222908318,0.0,1.6150365663070643,0.24858460222908318,0.0,0.08760697599507736,0.48518072055219147,0.2508333291899949,0.7914155405698007,0.0,0.12159775065121761,0.12698685157786557,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0032086451480263156,0.0,0.08439833084705103,0.0,0.08151752708617407,0.0,0.12769128824773235,0.09576846618579922,0.0,0.0,791.4155405698007,21.111111111111143,0.2833333333333333,0.0,0.761447591851852,0.02996794871794872,0.2833333333333333,761.4475918518518,2687.462088888889,1814.6403164166618,3.7439441461031993,-843.8468703423463,51.66666666666668,43.496666666666684,1814.640316416662,1.0,4.035499374418128,0.0,47.7718323738748,0.4674057608447462,1198.6478871572194,1814.6403164166618,40.59528390427217,43.9619292728469,47.89925486790949,16.792937173348474,12.43753247303448,20.882990607509623,-0.03013923508139893,4.7,693.7671216863122,-233.10020736465688,0.0,0.0,-41.645137405322025,925.6783609335033,1.0,0.011152823437891285,0.0,0.0,0.28448829730454545,65.99961422222222,177.09692588649048,0.19096431721013965,9.767921876548249,0.0028661883373874374,-66.5312948848587,1.2159008850052926
2025-01-01 15:00:00,1.4201050805925381,0.1734430015745697,0.0,1.4201050805925381,0.17344300157456974,0.0,0.024686074796340187,0.25768037105165237,0.16010767286420358,0.977630961880342,0.0,0.0645807885177117,0.10886221305685802,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003743419339364035,0.0,0.020942655456976156,0.0,0.014958055455059514,0.0,0.10451616340677199,0.07838712255507896,0.0,0.0,977.630961880342,21.111111111111143,0.35,0.0,0.9406117311111113,0.03701923076923077,0.35,940.6117311111112,2687.462088888889,970.5086202550665,2.0139449947988948,-434.0364617391819,51.66666666666668,43.496666666666684,1780.493712338863,0.5333333333333333,3.9206708022724497,0.0,51.75443616985267,0.031803231241395793,84.6387274381828,970.5086202550665,46.27757698009512,46.91571462267224,51.8486551507749,16.506340170711766,12.43753247303448,20.694091026946147,-0.0803478838553886,4.15,825.4658455473839,-239.9276121292334,0.0,0.0,-54.70021884216799,682.2749071189139,0.03325,0.011213017224301935,0.0,0.0,0.2860237316185238,2.194487172888889,142.46271463844334,0.19016216847584713,9.632137268003726,0.0028208672192845926,-60.2286768675688,1.216715910970259
2025-01-01 16:00:00,0.6900762644275343,0.11000832686073855,0.0,0.6900762644275344,0.11000832686073855,0.0,0.020781885426067365,0.001,0.15620197039747846,0.5120924086039886,0.0,0.0002506236243534685,0.10975770323638509,0.0,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00470601288377193,0.0,0.016075872542295436,0.0,0.00985836608229829,0.0,0.1027369707516589,0.07705272806374414,0.0,0.0,512.0924086039887,21.111111111111143,0.1833333333333333,0.0,0.492701382962963,0.01939102564102564,0.18333333333333332,492.701382962963,2687.462088888889,0.0,0.0,36.69059154035092,51.66666666666668,43.496666666666684,1750.9136695989025,0.0,3.785242042324925,0.0,52.158400133094695,0.0,0.0,0.0,47.92078872046789,47.95156768225207,52.25505807514551,18.3308085405759,12.43753247303448,20.842977124977732,-0.04223952872205731,3.05,477.11661526210656,-274.61144188830866,0.0,0.0,170.16726787092972,238.08777363833764,0.0,0.011846201544847564,0.0,0.0,0.3021751151883528,0.0,69.46838067549687,0.18787370074113646,9.69007262224829,0.0028125226969474234,-6.436720969449341,1.2161059246052233
2025-01-01 17:00:00,0.9746470938674225,0.11298150642188773,0.0,0.9746470938674225,0.11298150642188771,0.0,0.022065343485277892,0.001,0.16016620981234403,0.7914155405698007,0.0,0.0002506236243534685,0.11273088279753427,0.0,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005989470942982456,0.0,0.016075872542295436,0.0,0.00985836608229829,0.0,0.1027369707516589,0.07705272806374414,0.0,0.0,791.4155405698007,21.111111111111143,0.2833333333333333,0.0,0.761447591851852,0.02996794871794872,0.2833333333333333,761.4475918518518,2687.462088888889,0.0,0.0,36.67799854345591,51.66666666666668,43.496666666666684,1752.9300631217816,0.0,3.8065234164828143,0.0,51.87135933118531,0.0,0.0,0.0,47.90399805794121,47.70936585751466,51.98208597245093,19.392526430037098,12.43753247303448,20.70238581690845,-0.07166232407703982,1.95,697.0381224736876,-301.13335422262685,0.0,0.0,175.41496534500578,16.67200956285954,0.0,0.01231471925848406,0.0,0.0,0.3141261522823881,0.0,31.340970781508076,0.18883756749560882,9.613127002770767,0.0028039348853955777,-14.898475987319953,1.216121854775419
2025-01-01 18:00:00,0.9774848522809957,0.11446809620246232,0.0,0.9774848522809957,0.11446809620246232,0.0,0.022920982191418242,0.001,0.1621483295197768,0.7914155405698007,0.0,0.0002506236243534685,0.11421747257810885,0.0,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.006845109649122807,0.0,0.016075872542295436,0.0,0.00985836608229829,0.0,0.1027369707516589,0.07705272806374414,0.0,0.0,791.4155405698007,21.111111111111143,0.2833333333333333,0.0,0.761447591851852,0.02996794871794872,0.2833333333333333,761.4475918518518,2687.462088888889,0.0,0.0,36.23830056506607,51.66666666666668,43.496666666666684,1764.622121384657,0.0,3.841963634299247,0.0,51.58264970509323,0.0,0.0,0.0,47.31773408675476,47.46890711853409,51.70555451911073,20.35302673484515,12.43753247303448,20.855593193027055,-0.036781092619954235,1.15,676.1856674243995,-316.7763696979162,0.0,0.0,178.25272375857892,0.0,0.0,0.012292674033791027,0.0,0.0,0.31356381858531646,0.0,23.293772793936203,0.1865033242405779,9.670263348644346,0.0027968570545219918,-14.058667115929913,1.214882265470792
2025-01-01 19:00:00,1.3999183486627373,0.12406724527297702,0.0,1.3999183486627373,0.12406724527297702,0.0,0.07623124839127873,0.001,0.2985022830634814,1.0241848172079773,0.0,0.0002506236243534685,0.12381662164862357,0.0,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007272929002192983,0.0,0.06895831938908574,0.0,0.13341345419864997,0.0,0.11751795588644462,0.08813846691483344,0.0,0.0,1024.1848172079774,21.111111111111143,0.3666666666666666,0.0,0.985402765925926,0.03878205128205128,0.36666666666666664,985.402765925926,2687.462088888889,0.0,0.0,35.69903320917695,51.66666666666668,43.496666666666684,1779.158378917707,0.0,3.9055189265678023,0.0,51.29433554975383,0.13969966033294381,377.50796044871305,0.0,46.598710945569266,47.007608421326935,51.42460357416357,20.692503584276132,12.43753247303448,20.8286041259559,-0.05976642968968745,-0.25000000000000006,1077.518653040714,-350.9680546879916,0.0,0.0,381.1876909253757,0.0,0.21674999999999997,0.012653938372954945,0.0,0.0,0.3227790166289274,14.305416382666666,23.114199595352446,0.18624577971466116,9.648404707613786,0.0027881701770745494,-5.595193495449313,1.2150004952828053
