Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.604767554538668,0.32781902548347425,0.1301751351351351,0.604767554538668,0.3278190254834743,0.13017513513513512,0.01473385975645251,0.45833306978221555,0.13170062500000002,0.0,0.1301751351351351,0.0,0.32781902548347425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004296134868421053,0.0,0.010437724888031456,0.0,0.021241035804249627,0.0,0.3954675201218774,0.29660064009140796,0.0,0.0,2667.42880257181,20.000000000000057,0.37000000000000016,993.1996855393012,3.8150571493093084,0.13170062500000002,0.4,3528.927863111111,8822.319657777778,0.0,0.0,82.25659849891882,51.66666666666668,46.10666666666668,0.0,50.66263649045269,0.0,0.0,0.0,128.52593515456067,50.363540096785194,50.66263649045269,50.213991899951445,12.43753247303448,19.715922052937895,-0.06445464067612239,9.246379940255942,2.8,9.236100170605994,2565.824736413618,-674.0084025092588,-734.0041603024308,0.0,0.0,709.3826600190256,0.0,4.0,0.033288709744548346,0.0,0.0,0.8344019883244364,263.9984568888889,-76.9825658747865,0.2544605833358854,10.017186140479394,0.003550240039601236,86.78426487380948,1.2225583271412992,0.20130290252172817,-1691.3184556805236,24.11036763196362
2025-01-01 01:00:00,0.5265793669938009,0.32703856584867264,0.054239639639639625,0.5265793669938009,0.32703856584867264,0.054239639639639625,0.014411649641320929,0.45729245693581333,0.054875260416666675,0.0,0.054239639639639625,0.0,0.32703856584867264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0039739247532894735,0.0,0.010437724888031456,0.0,0.021241035804249627,0.0,0.3954675201218774,0.29660064009140796,0.0,0.0,1111.4286677382543,18.33333333333337,0.15416666666666673,413.83320230804213,1.5896071455455452,0.054875260416666675,0.16666666666666666,1470.3866096296297,8822.319657777778,0.0,0.0,83.28859410654492,51.66666666666668,46.10666666666668,0.0,49.56243628545925,0.0,0.0,0.0,130.13842829147646,49.33546043363341,49.56243628545925,49.22197250772049,12.43753247303448,18.301041348687168,-0.03630413194655304,8.875619889583524,2.5,9.236100170605994,1144.9892887750195,-848.5888896642884,-617.1344660889689,0.0,0.0,708.0198370574918,0.0,4.0,0.029942292621245162,0.0,0.0,0.7505219844770538,263.9984568888889,-57.324749931757424,0.28193863928793383,9.433439842329328,0.0035995122709754765,96.19671200772191,1.2285190707799256,0.1588954111867789,-1288.9794579446525,26.557365972321698
2025-01-01 02:00:00,0.5639514364390653,0.326258106213871,0.09220738738738736,0.5639514364390653,0.326258106213871,0.09220738738738737,0.014411649641320929,0.4562518440894111,0.09328794270833334,0.0,0.09220738738738736,0.0,0.326258106213871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0039739247532894735,0.0,0.010437724888031456,0.0,0.021241035804249627,0.0,0.3954675201218774,0.29660064009140796,0.0,0.0,1889.4287351550322,18.33333333333337,0.26208333333333345,703.5164439236718,2.702332147427427,0.09328794270833334,0.2833333333333333,2499.6572363703704,8822.319657777778,0.0,0.0,81.2886131081306,51.66666666666668,46.10666666666668,0.0,48.46435011224741,0.0,0.0,0.0,127.01345798145407,48.306846360119756,48.46435011224741,48.22809448405594,12.43753247303448,18.015710311594933,-0.06864057626972216,9.637102275178579,1.6500000000000001,9.236100170605994,1936.6240326744405,-461.84836812092453,-599.0347872913221,0.0,0.0,706.9792242110896,0.0,4.0,0.027951329161147755,0.0,0.0,0.7006172605470841,263.9984568888889,-60.749139400358715,0.29139567549997947,9.367476707318193,0.0036561522903477907,104.53621734151405,1.2296784722223206,0.11376873157249444,-1185.4551011491583,20.090289104562025
2025-01-01 03:00:00,0.5681835428909088,0.32547764657906936,0.09763135135135133,0.5681835428909088,0.32547764657906936,0.09763135135135133,0.014196842897899877,0.4552112312430089,0.09877546875000001,0.0,0.09763135135135133,0.0,0.32547764657906936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.0037591180098684217,0.0,0.010437724888031456,0.0,0.021241035804249627,0.0,0.3954675201218774,0.29660064009140796,0.0,0.0,2000.5716019288573,18.33333333333337,0.2775000000000001,744.8997641544759,2.861292861981981,0.09877546875000001,0.3,2646.6958973333335,8822.319657777778,0.0,0.0,78.38703890008179,51.66666666666668,46.10666666666668,0.0,47.40398157283661,0.0,0.0,0.0,122.47974828137781,47.311406561010784,47.40398157283661,47.26511905509788,12.43753247303448,18.0997106584344,-0.04769034928629233,9.594855341750304,1.6500000000000001,9.236100170605994,2012.9938474042792,-634.6001146673186,-626.965728991602,0.0,0.0,705.7238046212663,0.0,4.0,0.02913999660089283,0.0,0.0,0.7304119411697609,263.9984568888889,-66.33583015424257,0.29420777439991397,9.467746722469302,0.0037113513421418104,84.22586213247085,1.2292828960194864,0.13726836869151302,-1400.2759900485567,20.77611122676213
2025-01-01 04:00:00,0.5726304560861732,0.3246971869442677,0.1417697195803924,0.5726304560861732,0.3246971869442677,0.1417697195803924,0.014196842897899877,0.45417061839660666,0.10426299479166667,0.03871440426507711,0.1030553153153153,0.0,0.3246971869442677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0037591180098684217,0.0,0.010437724888031456,0.0,0.021241035804249627,0.0,0.3954675201218774,0.29660064009140796,0.0,0.0,2111.714468702683,18.33333333333337,0.29291666666666677,786.2830843852802,3.0202535765365353,0.10426299479166667,0.31666666666666665,2793.734558296296,8822.319657777778,879.2133333333333,0.0,79.89541019387838,51.66666666666668,46.10666666666668,0.0,47.77611300732131,0.0,0.0,879.2133333333333,124.83657842793494,47.74725196968883,47.77744376175065,47.73149069644326,12.43753247303448,18.028151789683402,-0.05599465469571421,9.269072646156916,0.55,9.236100170605994,2063.192238345581,-528.6074374910461,-687.6174694123422,0.0,0.0,704.6831917748641,0.0,4.0,0.029928864697140376,0.0,0.0,0.7501854052987653,263.9984568888889,-65.58795271962407,0.29872053639485885,9.478619624296982,0.0037534612914229344,90.79775999339442,1.2289766636381145,0.12510167902921165,-1337.444365543794,22.553843667467792
2025-01-01 05:00:00,0.5798730563541293,0.3353087822832271,0.11775494683548508,0.5798730563541292,0.3353087822832271,0.1177549468354851,0.01775777385115142,0.47431486583631116,0.08780041666666667,0.030971523412061684,0.0867834234234234,0.0,0.3353087822832271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004188731496710527,0.0,0.013569042354440895,0.0,0.027236489458674927,0.0,0.40961631390715664,0.3072122354303674,0.0,0.0,1778.2858683812067,18.33333333333337,0.24666666666666676,662.1331236928675,2.5433714328728723,0.08780041666666667,0.26666666666666666,2352.6185754074077,8822.319657777778,703.3706666666666,0.0,88.20227356425116,51.66666666666668,46.10666666666668,0.0,52.076197152876304,0.43802715878813736,1202.3315491009805,703.3706666666666,137.81605244414243,50.90708031539766,52.08438346262538,50.31433558690925,12.43753247303448,18.037313423185292,-0.058395340210073955,9.555102105429727,-0.25000000000000006,9.236100170605994,1717.7839123577057,-728.2607320237302,-720.9173725282328,0.0,0.0,727.3979546028506,0.0,4.0,0.029937319374973348,0.0,0.0,0.7503973269998048,263.9984568888889,-66.98253809811867,0.30293096444512896,9.542788566375243,0.0038107676339443337,90.71411290641554,1.2282789566890633,0.11195781743746352,-1410.827012389599,20.43315667300131
2025-01-01 06:00:00,0.6994053493180724,0.3681804581702538,0.19365096866244888,0.6994053493180725,0.36818045817025385,0.19365096866244888,0.04287563282101813,0.546779195663721,0.10975052083333335,0.08517168938316963,0.10847927927927925,0.0,0.3681804581702538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004725748355263158,0.0,0.03814988446575497,0.0,0.05587191810338243,0.0,0.4513639893970545,0.3385229920477908,0.0,0.0,2222.8573354765085,18.33333333333337,0.30833333333333346,827.6664046160843,3.1792142910910903,0.10975052083333335,0.3333333333333333,2940.7732192592593,8822.319657777778,1934.2693333333332,0.0,85.79352584606428,51.66666666666668,46.10666666666668,0.0,51.78527917145888,0.5137564445708331,1411.2669739159348,1934.2693333333332,134.05238413447543,49.95136790314229,51.78527917145888,49.034412268984006,12.43753247303448,18.065260044872048,-0.054184387631531904,9.082495554361667,0.3,9.236100170605994,2276.324770010198,-648.8559737224914,-697.453371957776,0.0,0.0,822.0578061158343,0.0,4.0,0.02987269087262154,0.0,0.0,0.7487773738301385,263.9984568888889,-71.13699962436877,0.30559447166726394,9.600669866901475,0.003851325067581295,68.6402087373941,1.2281311440196645,0.1301686327903629,-1499.971915276336,23.44953693776028
2025-01-01 07:00:00,0.6815007960616399,0.3613569070485806,0.11622216013229467,0.6815007960616399,0.36135690704858053,0.11622216013229468,0.03775206925739208,0.5339982059709144,0.10975052083333335,0.007742880853015421,0.10847927927927925,0.0,0.3613569070485806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.00440353824013158,0.0,0.033348531017260506,0.0,0.05218899657280689,0.0,0.44018469554201906,0.3301385216565142,0.0,0.0,2222.8573354765085,18.33333333333337,0.30833333333333346,827.6664046160843,3.1792142910910903,0.10975052083333335,0.3333333333333333,2940.7732192592593,8822.319657777778,175.84266666666664,0.0,84.44474400983135,51.66666666666668,46.10666666666668,0.0,51.22843647135954,0.13529328241175376,369.881535638414,175.84266666666664,131.9449125153615,49.461451927431604,51.22843647135954,48.577959655467644,12.43753247303448,18.030089302409333,-0.056977553699855576,8.917785722107821,-0.55,9.236100170605994,2128.5903237608013,-798.6177316720398,-751.8301956107305,0.0,0.0,727.980253246143,1.6738776034701162,2.834,0.0306771421804399,0.0,0.0,0.768941440743659,187.04290670577777,-70.4170693511193,0.3085231754174967,9.616633103320662,0.003879892085693007,19.46729935932979,1.2282582422542725,0.13188090986719597,-1650.2137484321727,23.929612144048562
2025-01-01 08:00:00,0.7015474735674336,0.3617443446337912,0.15572269458323282,0.7015474735674336,0.3617443446337912,0.15572269458323282,0.03605177204700493,0.5392826025620955,0.12621309895833335,0.030971523412061684,0.12475117117117114,0.0,0.3617443446337912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0033295045230263163,0.0,0.03272226752397862,0.0,0.05695680971704034,0.0,0.4396606661425643,0.3297454996069231,0.0,0.0,2556.285935797984,18.33333333333337,0.3545833333333335,951.816365308497,3.6560964347547533,0.12621309895833335,0.38333333333333336,3381.8892021481483,8822.319657777778,703.3706666666666,0.0,81.85532256024383,51.66666666666668,46.10666666666668,0.0,50.34547002883712,0.11534148759115471,310.11145142518075,703.3706666666666,127.89894150038099,48.455987064960574,50.34547002883712,47.5112455830223,12.43753247303448,18.03127745373383,-0.06790410870560457,8.439709152031726,-1.4,9.236100170605994,2369.602704278873,-843.8533785718306,-816.4839127600864,0.0,0.0,676.5573564235652,107.75279335305022,2.0,0.031778503647559186,0.0,0.0,0.7965477434535065,131.99922844444444,-46.756675182590534,0.30868374099232404,9.621227363972242,0.003880137861580696,1.4322624059321563,1.228830403581182,0.14006680318093806,-1822.090856921182,26.421113040854298
2025-01-01 09:00:00,0.7447780176228573,0.37916832216566276,0.13402683872737697,0.7447780176228573,0.3791683221656627,0.13402683872737697,0.04788043305793936,0.5926345897732512,0.10426299479166667,0.030971523412061684,0.1030553153153153,0.0,0.37916832216566276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0026850842927631582,0.0,0.0451953487651762,0.0,0.08707682688570077,0.0,0.46289263618505977,0.3471694771387947,0.0,0.0,2111.714468702683,18.33333333333337,0.29291666666666677,786.2830843852802,3.0202535765365353,0.10426299479166667,0.31666666666666665,2793.734558296296,8822.319657777778,703.3706666666666,0.0,86.42218677862026,51.66666666666668,46.10666666666668,0.0,51.37667110408477,0.1722604175177594,465.16717713777126,703.3706666666666,135.03466684159415,50.1529582811693,51.37667110408477,49.54110186971157,12.43753247303448,17.996022296020474,-0.06756052342723601,8.292936816152174,-0.85,9.236100170605994,2048.013309617028,-858.0520511275831,-776.9321083131055,0.0,0.0,718.1338952066809,280.758777757228,1.667,0.03120345384159527,0.0,0.0,0.7821337663073825,110.02135690844443,-4.902945979230264,0.3101362424760541,9.618256161190397,0.003888091140247601,18.7431720306602,1.2295896649777143,0.13832580224852148,-1670.7202271659924,26.385091653128963
