Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.2990775132372696,0.1554095564617137,0.0,3.299077513237269,0.1554095564617137,0.0,0.05927839524312342,0.0,0.2116711695497012,3.0281279484444448,0.0,0.0,0.1554095564617137,0.0,1.0,0.10427872271436223,0.07820904203577164,0.0,0.0,0.020472697368421052,0.0,0.038805697874702366,0.0,0.004458427600749508,0.0,0.10293401923458946,0.07720051442594206,0.0,0.0,3028.127948444445,15.5555555555556,0.43333333333333335,0.0,3.0281279484444448,0.0,0.43333333333333335,3028.127948444445,6987.987573333334,0.0,0.0,39.48447288515229,51.66666666666668,46.10666666666668,0.0,50.41774493488578,0.0,0.0,0.0,39.48447288515229,49.19140625004631,50.41774493488578,48.57823690762659,12.43753247303448,15.290891778297503,-0.041400068043464966,6.303546302832631,2.8,9.236100170605994,2721.1873165198167,-1565.0359643168345,-589.52812058058,0.0,0.0,329.74379766862563,0.0,1.0,0.03620488233380744,0.0,0.0,0.5055830483208296,65.99961422222222,-47.15630901267352,0.25407635572673265,6.92761131838399,0.0026769568729621512,16.392968539300007,1.2419670435203087,0.3521447029819146,-1607.9597198291385,42.923755512303956
2025-01-01 01:00:00,2.945535714200112,0.1534543304108194,0.0,2.945535714200112,0.1534543304108194,0.0,0.057742942940491836,0.0,0.20906420148184213,2.678728569777778,0.0,0.0,0.1534543304108194,0.0,1.0,0.10167175464650316,0.07625381598487735,0.0,0.0,0.01893724506578947,0.0,0.038805697874702366,0.0,0.004458427600749508,0.0,0.10293401923458946,0.07720051442594206,0.0,0.0,2678.728569777778,15.5555555555556,0.38333333333333336,0.0,2.678728569777778,0.0,0.38333333333333336,2678.728569777778,6987.987573333334,0.0,0.0,39.204548314994305,51.66666666666668,46.10666666666668,0.0,50.05075789334921,0.0,0.0,0.0,39.204548314994305,48.86018880260236,50.05075789334921,48.26490425722894,12.43753247303448,15.199211840365068,-0.06101965874961982,6.6370453933298625,2.5,9.236100170605994,2386.1657917014913,-1399.7315328327131,-576.1453654312622,0.0,0.0,325.60137729813493,0.0,1.0,0.03479484260139671,0.0,0.0,0.4858925496860634,65.99961422222222,-42.018789943159085,0.2560807438533922,6.889046783839119,0.0026821131675035885,18.932873012739382,1.2424184423969629,0.2754503886054227,-1440.240810900836,40.50927806812293
2025-01-01 02:00:00,2.8264622865766973,0.1514991043599251,0.0,2.8264622865766973,0.1514991043599251,0.0,0.057742942940491836,0.0,0.20645723341398306,2.5622621102222225,0.0,0.0,0.1514991043599251,0.0,1.0,0.0990647865786441,0.07429858993398306,0.0,0.0,0.01893724506578947,0.0,0.038805697874702366,0.0,0.004458427600749508,0.0,0.10293401923458946,0.07720051442594206,0.0,0.0,2562.2621102222224,15.5555555555556,0.36666666666666664,0.0,2.5622621102222225,0.0,0.36666666666666664,2562.2621102222224,6987.987573333334,0.0,0.0,38.712156507229544,51.66666666666668,46.10666666666668,0.0,49.687519560351646,0.0,0.0,0.0,38.712156507229544,48.53206227210769,49.687519560351646,47.95433362798571,12.43753247303448,15.293256922336488,-0.04266664743297343,7.079391205369044,1.6500000000000001,9.236100170605994,2231.067529438714,-1302.9132051918657,-614.8399063695081,0.0,0.0,322.9944092302759,0.0,1.0,0.03439714279811128,0.0,0.0,0.4803388711239352,65.99961422222222,-39.34908364427612,0.25517050891710535,6.943569191991707,0.002688807517481379,25.916563838565196,1.2420083593702447,0.18971330983436996,-1340.6246066926878,37.71140150082212
2025-01-01 03:00:00,3.0557646027515286,0.14954387830903082,0.0,3.055764602751528,0.14954387830903082,0.0,0.05671930807207079,0.0,0.203850265346124,2.7951950293333336,0.0,0.0,0.14954387830903082,0.0,1.0,0.09645781851078504,0.07234336388308876,0.0,0.0,0.01791361019736842,0.0,0.038805697874702366,0.0,0.004458427600749508,0.0,0.10293401923458946,0.07720051442594206,0.0,0.0,2795.195029333334,15.5555555555556,0.4,0.0,2.7951950293333336,0.0,0.4,2795.195029333334,6987.987573333334,0.0,0.0,38.46515487746278,51.66666666666668,46.10666666666668,0.0,49.32811090634949,0.0,0.0,0.0,38.46515487746278,48.20711143599787,49.32811090634949,47.64661170082206,12.43753247303448,15.179585213561106,-0.07118001265806889,6.949275718131284,1.6500000000000001,9.236100170605994,2461.1114691044795,-1530.8197211616857,-619.9923519117863,0.0,0.0,319.3638062939957,0.0,1.0,0.03500520745529624,0.0,0.0,0.48883018950804896,65.99961422222222,-33.455014611063135,0.2577644071351278,6.896797815053348,0.002696389928920071,12.276394825912979,1.2424923517626232,0.2334239349616457,-1572.3447808933754,41.525059731689836
2025-01-01 04:00:00,2.703758256017003,0.14758865225813653,0.0,2.703758256017003,0.14758865225813653,0.0,0.05671930807207079,0.0,0.20124329727826495,2.445795650666667,0.0,0.0,0.14758865225813653,0.0,1.0,0.09385085044292599,0.07038813783219447,0.0,0.0,0.01791361019736842,0.0,0.038805697874702366,0.0,0.004458427600749508,0.0,0.10293401923458946,0.07720051442594206,0.0,0.0,2445.795650666667,15.5555555555556,0.35,0.0,2.445795650666667,0.0,0.35,2445.795650666667,6987.987573333334,0.0,0.0,37.95605139908388,51.66666666666668,46.10666666666668,0.0,48.97260205193512,0.0,0.0,0.0,37.95605139908388,47.885410706297954,48.97260205193512,47.34181503347937,12.43753247303448,15.294458209226104,-0.039454262951520776,6.733990650776733,0.55,9.236100170605994,2016.060597001957,-1484.4351973009727,-714.0616546504438,0.0,0.0,316.75683822613667,0.0,1.0,0.03669374753322912,0.0,0.0,0.5124098059791687,65.99961422222222,-32.43023724040288,0.2559541374314375,6.95261339114197,0.0026985886568701768,28.489870492703,1.241412933425175,0.2096470942232099,-1528.6079053673047,44.17270806633194
2025-01-01 05:00:00,3.8653406800542376,0.15438834169600865,0.0,3.8653406800542376,0.15438834169600862,0.0,0.09861522800986235,0.40831644103703707,0.21381460300733776,3.1445944080000006,0.0,0.0,0.15438834169600865,0.0,1.0,0.09385085044292599,0.07038813783219447,0.0,0.0,0.019960879934210526,0.0,0.07865434807565182,0.0,0.007963480745992832,0.0,0.11200027181841894,0.08400020386381417,0.0,0.0,3144.594408,15.5555555555556,0.45,0.0,3.1445944080000006,0.0,0.45,3144.594408,6987.987573333334,408.31644103703707,0.11666666666666667,37.74527179866224,51.66666666666668,46.10666666666668,0.0,48.628859751868966,0.05462043474105269,137.40142832950986,408.31644103703707,37.74527179866224,47.603809840707754,48.628859751868966,47.09128488512715,12.43753247303448,15.210592781866158,-0.06719625117467123,6.789578037723135,-0.25000000000000006,9.236100170605994,2729.570815697009,-1594.7632743004317,-758.667669253793,0.0,0.0,370.589426212133,0.0,1.0,0.03722813170955262,0.0,0.0,0.5198722133514407,65.99961422222222,-26.945349261331135,0.2585585018714069,6.924764194920628,0.002712757079392329,32.57710773926017,1.2411404197705767,0.18384550840527578,-1638.3663377346404,43.60306343420859
2025-01-01 06:00:00,3.3015991284518647,0.1766030082946954,0.0,3.3015991284518647,0.1766030082946954,0.0,0.3066752801431446,0.5249782813333334,0.25708283541983096,2.2128627315555556,0.0,0.0,0.1766030082946954,0.0,1.0,0.0990647865786441,0.07429858993398306,0.0,0.0,0.022519967105263158,0.0,0.2841553130378814,0.0,0.021612157693570333,0.0,0.1364058911476165,0.10230441836071234,0.0,0.0,2212.862731555556,15.5555555555556,0.31666666666666665,0.0,2.2128627315555556,0.0,0.31666666666666665,2212.862731555556,6987.987573333334,524.9782813333334,0.15,39.95850629214802,51.66666666666668,46.10666666666668,0.0,51.18126131493314,0.19848449722026446,536.2581459946013,524.9782813333334,39.95850629214802,49.611457626288214,51.18126131493314,48.82655578196575,12.43753247303448,15.312722817653553,-0.04109833346792845,6.4092686252762645,0.3,9.236100170605994,2072.0240974107924,-1717.960431782783,-727.4910207462821,0.0,0.0,620.2093174048646,0.0,1.0,0.03686560393308163,0.0,0.0,0.5148096945276185,65.99961422222222,-33.556930803345985,0.25721885689284585,6.979612255701243,0.0027164872208700766,8.34439207655721,1.240698195355687,0.22050610963272096,-1765.5279244643104,47.56749268152766
2025-01-01 07:00:00,3.633692810528348,0.16890590973991443,0.0,3.6336928105283484,0.16890590973991443,0.0,0.19033635857022213,0.40831644103703707,0.2398449815877554,2.7951950293333336,0.0,0.0,0.16890590973991443,0.0,1.0,0.10427872271436223,0.07820904203577164,0.0,0.0,0.02098451480263158,0.0,0.16935184376759055,0.0,0.01463710193453612,0.0,0.12092915693885709,0.09069686770414279,0.0,0.0,2795.195029333334,15.5555555555556,0.4,0.0,2.7951950293333336,0.0,0.4,2795.195029333334,6987.987573333334,408.31644103703707,0.11666666666666667,41.433438997817774,51.66666666666668,46.10666666666668,0.0,51.46462292463895,0.07672154620771798,208.0650200418292,408.31644103703707,41.433438997817774,50.773843334342864,51.46620456362762,50.42687190020616,12.43753247303448,15.19595564647929,-0.06555354797396751,6.186594043338197,-0.55,9.236100170605994,2429.525729915912,-1942.737896255093,-788.6677623463382,0.0,0.0,449.2216383993687,3.879456779765528,0.41675,0.0379653187638194,0.0,0.0,0.5301666613389384,27.50533922711111,-26.223175470451967,0.2593518834571517,6.924706750817827,0.0027185639597836373,-1.4040224488083282,1.2411990236236217,0.22345635849043652,-1991.8654543225275,49.127558067434634
2025-01-01 08:00:00,3.180611664841678,0.157364782512608,0.0,3.180611664841678,0.157364782512608,0.0,0.054672038335228684,0.0,0.21427813761756023,2.911661488888889,0.0,0.0,0.157364782512608,0.0,1.0,0.10688569078222127,0.08016426808666592,0.0,0.0,0.015866340460526315,0.0,0.038805697874702366,0.0,0.004458427600749508,0.0,0.10293401923458946,0.07720051442594206,0.0,0.0,2911.661488888889,15.5555555555556,0.4166666666666667,0.0,2.911661488888889,0.0,0.4166666666666667,2911.661488888889,6987.987573333334,0.0,0.0,40.88494513273944,51.66666666666668,46.10666666666668,0.0,51.17539637800105,0.0,0.0,0.0,40.88494513273944,50.42290848181606,51.17539637800105,50.04666453372358,12.43753247303448,15.304699001491931,-0.04380716587194688,5.624750373154298,-1.4,9.236100170605994,2322.2441301815466,-2162.1924612669554,-874.1218859985598,0.0,0.0,261.74479460636763,209.492204482724,0.0,0.039573489072541004,0.0,0.0,0.5526239542367886,0.0,22.95973268484954,0.2576260683383087,6.981157106855941,0.0027181270493420923,13.14937459136573,1.2413143316229136,0.23862358737469622,-2216.0092084740004,53.816747207045026
2025-01-01 09:00:00,3.370854845111239,0.17786687642376783,0.0,3.370854845111239,0.17786687642376786,0.0,0.25253672247164194,0.6416401216296297,0.26381526945441125,2.2128627315555556,0.0,0.0,0.17786687642376783,0.0,1.0,0.10688569078222127,0.08016426808666592,0.0,0.0,0.012795435855263158,0.0,0.23974128661637875,0.0,0.02665943422272072,0.0,0.13027014444946927,0.09770260833710194,0.0,0.0,2212.862731555556,15.5555555555556,0.31666666666666665,0.0,2.2128627315555556,0.0,0.31666666666666665,2212.862731555556,6987.987573333334,641.6401216296297,0.18333333333333332,40.392406045339015,51.66666666666668,46.10666666666668,0.0,50.89814088721196,0.15490028887877108,411.4191339695038,641.6401216296297,40.392406045339015,49.87296183714375,50.8985407637787,49.3599724355429,12.43753247303448,15.201691657355761,-0.06824289812404254,5.513732831289007,-0.85,9.236100170605994,2077.7110201285423,-1928.1035198399466,-819.1349022755783,0.0,0.0,545.7273568097015,643.4308065236447,0.5832499999999999,0.038600477722179255,0.0,0.0,0.5390363380685875,38.49427499511111,138.25583403886355,0.2606750770426455,6.94961362817589,0.002730797773289292,81.77627658839239,1.2423714171114804,0.2354956960088281,-1980.96879661254,52.86527677259361
