Metric,Value
Total Electric Energy (kWh),1413.2493231993428
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.9628462822213095
Peak Electric Power (kW),12.745691051107201
Other Electric Energy (kWh),240.98241643316462
HVAC Heating Electric Energy (kWh),908.5548509928889
Lighting Electric Energy (kWh),160.69965079165968
Water Heating Electric Energy (kWh),103.01240498162963
Average Temperature - Indoor (C),15.423687856734018
Unmet Heating Load (C-hours),35.00047963916866
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
