Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,40.161520715078,51.666666666666686,46.10666666666668,0.0,50.599340302875476,0.0,0.0,0.0,40.161520715078,49.35520231913451,50.599340302875476,48.73313332726404,12.43753247303448,14.873293856149445,-0.18226169940615478,5.869909432687371,2.8,9.236100170605994,6753.913922741241,-1355.2131002762303,-559.9881241995427,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03559060690194694,0.0,0,0.49700499957908223,65.99961422222222,-3.8293240611759103,0.25995678977222764,6.6970933127947685,0.0026744776612814053,17.301326257535464,1.2402059291844403,0.3507712828727493,-1403.354030508715,48.140930232484706
2025-01-01 00:01:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,40.00755072763536,51.666666666666686,46.10666666666668,0.0,50.59309303622384,0.0,0.0,0.0,40.00755072763536,49.3495659861714,50.59309303622384,48.72780246114518,12.43753247303448,14.999976019999961,-0.05557953555563877,5.905392697554892,2.8,9.236100170605994,6732.060962439525,-1372.2790847137644,-568.8391386591998,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03577773485094109,0.0,0,0.49961814766243184,65.99961422222222,-16.8312699032346,0.25860515586802885,6.781530065139455,0.0026745658664203554,17.101544929405797,1.2432818286489036,0.3508838977241331,-1420.0303218868376,47.751237173073086
2025-01-01 00:02:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,39.85839006458469,51.666666666666686,46.10666666666668,0.0,50.58686879088482,0.0,0.0,0.0,39.85839006458469,49.343951261606065,50.58686879088482,48.7224924969667,12.43753247303448,15.122546240391856,0.0,5.938580771276568,2.8,9.236100170605994,6710.597830033979,-1388.5524385894985,-577.4556440094402,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03595841348268211,0.0,0,0.5021412342605276,65.99961422222222,-29.67789695854006,0.25658108107213445,6.842270711398719,0.0026746528373385965,16.90834301325289,1.2427531340588307,0.35098919552072244,-1435.6372206323742,47.084782042875815
2025-01-01 00:03:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,39.71373518435244,51.666666666666686,46.10666666666668,0.0,50.58066685172522,0.0,0.0,0.0,39.71373518435244,49.33835747049015,50.58066685172522,48.71720277987262,12.43753247303448,15.24126473382695,0.0,5.9696434632946955,2.8,9.236100170605994,6689.6109857824185,-1403.5695302625097,-585.8507288002547,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03613306407546162,0.0,0,0.5045801423137117,65.99961422222222,-42.269656419286434,0.25463772572004806,6.9013082239774715,0.0026747388622984183,16.721267344595923,1.2422414806172222,0.3510877213791458,-1450.2527794305136,46.68324916800374
2025-01-01 00:04:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,39.57332429088001,51.666666666666686,46.10666666666668,0.0,50.57448654873668,0.0,0.0,0.0,39.57332429088001,49.332783980474765,50.57448654873668,48.711932696343816,12.43753247303448,15.356355879535597,0.0,5.998756699541644,2.8,9.236100170605994,6672.75984556418,-1417.680396748927,-594.0355405082571,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03630205086635753,0.0,0,0.5069399582103464,65.99961422222222,-50.93598492952205,0.2527696747614881,6.9581972138723795,0.002674823970508993,16.53995133390481,1.2417458610323364,0.3511800387833612,-1463.9582211204972,46.277824371570404
2025-01-01 00:05:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,39.436813769084736,51.666666666666686,46.10666666666668,0.0,50.568327250830436,0.0,0.0,0.0,39.436813769084736,49.327230195951934,50.568327250830436,48.70668166851269,12.43753247303448,15.468114416429774,0.0,6.026062841431034,2.8,9.236100170605994,6659.631204308194,-1430.9219289249809,-602.0267922456923,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03646583731777099,0.0,0,0.5092271539707354,65.99961422222222,-56.0733744480725,0.2509705790175865,7.0131084700116055,0.0026749081894550416,16.363927281355238,1.2412649698253593,0.35126660388285946,-1476.8192229752856,45.89729405030462
2025-01-01 00:06:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,39.3039021878335,51.666666666666686,46.10666666666668,0.0,50.562188377997686,0.0,0.0,0.0,39.3039021878335,49.32169556953716,50.562188377997686,48.701449165306904,12.43753247303448,15.576798874966228,0.0,6.051691176164177,2.8,9.236100170605994,6647.996066587722,-1443.349556240123,-609.8391817535304,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03662482967767071,0.0,0,0.5114474026442897,65.99961422222222,-59.89612266070664,0.24923488749983644,7.066786346166873,0.00267499154439396,16.192785210346713,1.2407976621920032,0.3513478306467472,-1488.8955119601683,45.5459557200452
2025-01-01 00:07:00,7.258937138126159,0.1554095564617137,0.0,0.12098228563543598,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,6.987987573333334,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,On,6987.987573333334,15.5555555555556,1.0,0.0,6.987987573333334,0.0,1,6987.987573333334,6987.987573333334,Off,0.0,0.0,39.17437954944288,51.666666666666686,46.10666666666668,0.0,50.55606939503912,0.0,0.0,0.0,39.17437954944288,49.3161795961493,50.55606939503912,48.696234696704394,12.43753247303448,15.682589241239137,0.0,6.0757592501976685,2.8,9.236100170605994,6636.9436448117085,-1455.0210245332373,-617.4822231900945,-0.0,-0.0,329.7437976686256,0.0,1.0,0.036779315945848275,0.0,0,0.5136047260038519,65.99961422222222,-63.30550300015645,0.24755848072323872,7.118748068299466,0.0026750740586302746,16.026234937525025,1.2403431349393443,0.3514240952061715,-1500.2414602816152,45.22043574837768
2025-01-01 00:08:00,0.2709495647928246,0.1554095564617137,0.0,0.00451582607988041,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,0.0,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,6987.987573333334,Off,0.0,0.0,39.04807874743954,51.666666666666686,46.10666666666668,0.0,50.54996979797443,0.0,0.0,0.0,39.04807874743954,49.31068180017861,50.54996979797443,48.6910378012807,12.43753247303448,15.785628666191396,0.0,6.09837436590096,2.8,9.236100170605994,-361.7185055529334,-1465.9871931471034,-624.9631152573508,-0.0,-0.0,329.7437976686256,0.0,1.0,0.036929527818009934,0.0,0,0.5157023595639132,65.99961422222222,-66.4991879642082,0.24593795522174827,7.169077617171296,0.002675155754096136,15.864043232277773,1.2399007460550036,0.3514957406943359,-1510.906763358726,44.919570211622585
2025-01-01 00:09:00,0.2709495647928246,0.1554095564617137,0.0,0.00451582607988041,0.002590159274361895,0.0,0.05927839524312342,0.0,0.2116711695497012,0.0,0.0,0.0,0.1554095564617137,0.0,1,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.020472697368421052,0.0,On,0.038805697874702366,0,On,0.004458427600749508,0,On,0.10293401923458945,0.07720051442594206,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,6987.987573333334,Off,0.0,0.0,39.14501205831623,51.666666666666686,46.10666666666668,0.0,50.543889107666956,0.0,0.0,0.0,39.14501205831623,49.30520172946734,50.543889107666956,48.685858040367535,12.43753247303448,15.696817093256668,0.0,6.1196351212207185,2.8,9.236100170605994,-350.68208008224644,-1476.2950674595384,-618.5130497489903,-0.0,-0.0,329.7437976686256,0.0,1.0,0.03680007252374902,0.0,0,0.5138945812181572,65.99961422222222,-61.91282800188173,0.2473479339488802,7.1258704721465325,0.00267523665162568,15.986126773235924,1.2402819170928772,0.35156308220549,-1520.9371429473804,44.642075487842035
