Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 21:00:00,0.8121734704926531,0.31080985789445575,0.13565405405405404,0.05,0.1548156066570704,0.47011411383558266,0.13724375000000003,0.0,0.13565405405405404,0.0,51.207471131953824,20.288062386092907,-0.06693124956213209
2025-01-01 22:00:00,0.7089524634550248,0.2798360701269547,0.16956756756756755,0.05,0.13372746023019602,0.35367031572482865,0.17155468750000002,0.0,0.16956756756756755,0.0,50.26443535168934,20.365744621902756,-0.04383669377373251
2025-01-01 23:00:00,0.6051382329709725,0.25419969416943516,0.2160248526856601,0.05,0.06409506435616996,0.3194884811148025,0.17155468750000002,0.04645728511809253,0.16956756756756755,0.0,50.549500978857274,20.250626175865477,-0.06567111593694672
2025-01-02 00:00:00,0.4634960708359717,0.19509219025298075,0.1526108108108108,0.05,0.018418376193108415,0.2406784758928633,0.15439921875,0.0,0.1526108108108108,0.0,51.09347327574686,20.34867401732549,-0.04107451074899036
2025-01-02 01:00:00,0.4933709350867925,0.18694113132952214,0.1950027027027027,0.05,0.016272647133540527,0.22981039732825184,0.19728789062500005,0.0,0.1950027027027027,0.0,50.24292907812601,20.32514035327531,-0.05775428368035627
2025-01-02 02:00:00,0.4581833788247292,0.18628366725797474,0.1998035934542663,0.05,0.016272647133540527,0.22893377856618863,0.16297695312500002,0.03871440426507711,0.16108918918918919,0.0,50.66070518962973,20.252369116741917,-0.0649680089710363
2025-01-02 03:00:00,0.45730676006266596,0.18562620318642734,0.16108918918918919,0.05,0.016272647133540527,0.2280571598041254,0.16297695312500002,0.0,0.16108918918918919,0.0,51.668588204509206,20.36467246221945,-0.039299844165624265
2025-01-02 04:00:00,0.4993188131756027,0.1849687391148799,0.20348108108108107,0.05,0.016272647133540527,0.22718054104206215,0.20586562500000002,0.0,0.20348108108108107,0.0,50.89801503521107,20.316961723062224,-0.05973004991910073
2025-01-02 05:00:00,0.4297476668594741,0.1849687391148799,0.13565405405405404,0.05,0.015323375817411848,0.22718054104206215,0.13724375000000003,0.0,0.13565405405405404,0.0,50.00248118186798,20.315049606007243,-0.05278901144052632
2025-01-02 06:00:00,0.5659007106102875,0.22225292254714824,0.2639531328544785,0.05,0.05029776874186741,0.27689278561841996,0.18871015625000004,0.07742880853015421,0.1865243243243243,0.0,50.82399355679978,20.325707264429347,-0.05229799963615426
2025-01-02 07:00:00,0.6492613345221195,0.2764962943284788,0.16035369166382624,0.05,0.09564483444525887,0.34921728132686064,0.15439921875,0.007742880853015421,0.1526108108108108,0.0,51.22238794845973,20.260300255192988,-0.06719216708840575
2025-01-02 08:00:00,0.5716416275392401,0.24189442262313893,0.1526108108108108,0.05,0.06416095640283247,0.30308145238640755,0.15439921875,0.0,0.1526108108108108,0.0,50.23243846426529,20.334893991629876,-0.03826187755551527
2025-01-02 09:00:00,0.6070402569693809,0.24189442262313893,0.1865243243243243,0.05,0.06524864833297338,0.30308145238640755,0.18871015625000004,0.0,0.1865243243243243,0.0,49.435695547636335,20.289414537923214,-0.06492868361830263
2025-01-02 10:00:00,0.4230942886725125,0.1875985954010696,0.1736329607937682,0.05,0.013741256957197382,0.23068701609031508,0.12866601562500002,0.04645728511809253,0.12717567567567567,0.0,50.061180689434394,20.33839265670026,-0.04681746324750957
2025-01-02 11:00:00,0.41377823216274573,0.1875985954010696,0.11869729729729729,0.05,0.013002934822430633,0.23068701609031508,0.12008828125000001,0.0,0.11869729729729729,0.0,51.724720955075576,20.318773141308757,-0.05308090196994956
2025-01-02 12:00:00,0.3980595771648293,0.18891352354416444,0.10174054054054053,0.05,0.01268651105038774,0.23244025361444154,0.10293281250000001,0.0,0.10174054054054053,0.0,50.82580885037914,20.257005947220247,-0.060161363233550764
2025-01-02 13:00:00,0.40653183694914835,0.18891352354416444,0.11021891891891891,0.05,0.012581036459706778,0.23244025361444154,0.111510546875,0.0,0.11021891891891891,0.0,49.974744561750825,20.304811872563274,-0.05839345037148327
2025-01-02 14:00:00,0.5197081997324088,0.24570708452707002,0.10174054054054053,0.05,0.05861038564075982,0.308165001591649,0.10293281250000001,0.0,0.10174054054054053,0.0,49.18645055841998,20.277185285371296,-0.06460010609058546
2025-01-02 15:00:00,0.47294156082583805,0.21965027790483427,0.16441908489002685,0.05,0.038008421188836725,0.2734225927620013,0.111510546875,0.05420016597110795,0.11021891891891891,0.0,50.63545693518945,20.2881009697422,-0.06417245328166198
2025-01-02 16:00:00,0.555405866785953,0.2586962446499843,0.10174054054054053,0.05,0.07698917253041822,0.3254838817555348,0.10293281250000001,0.0,0.10174054054054053,0.0,51.37021812111191,20.270780721656322,-0.05840101637302766
2025-01-02 17:00:00,0.6077178354843235,0.27315809280761266,0.14893332318399602,0.05,0.10144094264361761,0.3447663459657059,0.111510546875,0.03871440426507711,0.11021891891891891,0.0,50.800878916211005,20.294321988788102,-0.056929678204566576
2025-01-02 18:00:00,0.8453278351409395,0.3607676816664001,0.14045494480561765,0.05,0.23081589153018364,0.4615791311107558,0.10293281250000001,0.03871440426507711,0.10174054054054053,0.0,51.43090398523806,20.26866206993367,-0.05903485569470105
2025-01-02 19:00:00,0.8335112447280022,0.3417836456619569,0.14893332318399602,0.05,0.23573361474817053,0.4362670831048316,0.111510546875,0.03871440426507711,0.11021891891891891,0.0,51.6409003973665,20.30265763101374,-0.056089895436676154
2025-01-02 20:00:00,0.6050708866438355,0.25782895881548135,0.1574117015623744,0.05,0.11065510475097143,0.3243275006428641,0.12008828125000001,0.03871440426507711,0.11869729729729729,0.0,51.23053655738024,20.30772458104654,-0.057162634638131433
2025-01-02 21:00:00,0.5377406207644466,0.23626830910439228,0.11869729729729729,0.05,0.07207237181970123,0.2955799676947453,0.12008828125000001,0.0,0.11869729729729729,0.0,50.36282388735711,20.30345629695066,-0.05324720033218486
2025-01-02 22:00:00,0.4253007761027519,0.19022845168725927,0.1574117015623744,0.05,0.021019003714183918,0.234193491138568,0.12008828125000001,0.03871440426507711,0.11869729729729729,0.0,51.419133804136855,20.27783755561087,-0.06309942434224354
2025-01-02 23:00:00,0.4797617719024953,0.188256059472617,0.17804594594594594,0.05,0.018065715175116917,0.2315636348523783,0.18013242187500003,0.0,0.17804594594594594,0.0,51.43997968564123,20.297042244650054,-0.0601207257273785
2025-01-03 00:00:00,0.4170479444738556,0.1875985954010696,0.11869729729729729,0.05,0.016272647133540527,0.23068701609031508,0.12008828125000001,0.0,0.11869729729729729,0.0,50.50747577558236,20.344269517549744,-0.04765864438680444
2025-01-03 01:00:00,0.4247490600867925,0.18694113132952214,0.12717567567567567,0.05,0.016272647133540527,0.22981039732825184,0.12866601562500002,0.0,0.12717567567567567,0.0,49.690862625058784,20.251464101156337,-0.06810071443385066
2025-01-03 02:00:00,0.46676111319972924,0.18628366725797474,0.16956756756756755,0.05,0.016272647133540527,0.22893377856618863,0.17155468750000002,0.0,0.16956756756756755,0.0,48.90988505333847,20.335745873456553,-0.04815720254388568
2025-01-03 03:00:00,0.42661818647288274,0.1947762769003399,0.11869729729729729,0.05,0.016272647133540527,0.24025725808934215,0.12008828125000001,0.0,0.11869729729729729,0.0,48.1502300661456,20.277636669678245,-0.054325721066799976
2025-01-03 04:00:00,0.47358561005060273,0.1849687391148799,0.22450323106403847,0.05,0.016272647133540527,0.22718054104206215,0.18013242187500003,0.04645728511809253,0.17804594594594594,0.0,50.35725424780277,20.30660605333607,-0.05905973939152389
2025-01-03 05:00:00,0.4652148364139545,0.20926376242423397,0.1736329607937682,0.05,0.02697491533442026,0.25957390545453424,0.12866601562500002,0.04645728511809253,0.12717567567567567,0.0,51.080680206667026,20.250044835786934,-0.06605901250561932
2025-01-03 06:00:00,0.5487452418602874,0.22225292254714824,0.19279621012661383,0.05,0.05029776874186741,0.27689278561841996,0.17155468750000002,0.023228642559046265,0.16956756756756755,0.0,51.459999241995895,20.321949224211483,-0.051745920794984517
2025-01-03 07:00:00,0.5751677202253105,0.2510969517777904,0.14339693490706948,0.05,0.07257247896603428,0.3153514912592762,0.13724375000000003,0.007742880853015421,0.13565405405405404,0.0,51.28543245037755,20.249064179914,-0.06560014641373672
2025-01-03 08:00:00,0.5500250377936966,0.22848483183550844,0.16108918918918919,0.05,0.05184608666579635,0.28520199800290025,0.16297695312500002,0.0,0.16108918918918919,0.0,50.52701878446932,20.33746961664269,-0.04404008237225524
2025-01-03 09:00:00,0.589884788219381,0.24189442262313893,0.16956756756756755,0.05,0.06524864833297338,0.30308145238640755,0.17155468750000002,0.0,0.16956756756756755,0.0,49.667383560949474,20.239336121241134,-0.06678589107245637
2025-01-03 10:00:00,0.4402497574225125,0.1875985954010696,0.19058971755052495,0.05,0.013741256957197382,0.23068701609031508,0.145821484375,0.04645728511809253,0.14413243243243243,0.0,49.96662232737696,20.363450669750897,-0.045019448819333084
2025-01-03 11:00:00,0.47382237278774575,0.1875985954010696,0.17804594594594594,0.05,0.013002934822430633,0.23068701609031508,0.18013242187500003,0.0,0.17804594594594594,0.0,51.79046578038913,20.26559732220039,-0.06624241072646608
2025-01-03 12:00:00,1.7679367492788083,0.5810540246073841,0.12717567567567567,0.05,0.03547046208612202,1.5538002715676862,0.12866601562500002,0.0,0.12717567567567567,0.0,50.8143418179729,20.33948919562023,-0.05116698240162935
2025-01-03 13:00:00,1.646289062837733,0.40622331511209603,0.11869729729729729,0.05,0.05768749142159083,1.418513290166142,0.12008828125000001,0.0,0.11869729729729729,0.0,49.92626439798233,20.268211439198232,-0.0587191561253082
2025-01-03 14:00:00,0.6272123196915456,0.25982659482698683,0.17804594594594594,0.05,0.07008888249167405,0.3269910153248714,0.18013242187500003,0.0,0.17804594594594594,0.0,49.09376321943227,20.312325010478105,-0.057942667342397176
2025-01-03 15:00:00,0.6827565680781322,0.31351741341824757,0.1574117015623744,0.05,0.11408951338157977,0.39857877344655246,0.12008828125000001,0.03871440426507711,0.11869729729729729,0.0,51.59813903870342,20.336911425593243,-0.0470914716722041
2025-01-03 16:00:00,0.7273007037207874,0.3271640376127094,0.11869729729729729,0.05,0.1404381500982858,0.41677427237250153,0.12008828125000001,0.0,0.11869729729729729,0.0,51.031365266074175,20.309683782210225,-0.04823906565060489
2025-01-03 17:00:00,0.8094795164644143,0.35345787764177633,0.11869729729729729,0.05,0.1875585094698234,0.4518327257445908,0.12008828125000001,0.0,0.11869729729729729,0.0,50.25278305976744,20.3128348477212,-0.055454384737425144
2025-01-03 18:00:00,1.1127702569044216,0.3607676816664001,0.11869729729729729,0.05,0.23081589153018364,0.7118660841242378,0.12008828125000001,0.0,0.11869729729729729,0.0,49.40840317456527,20.337086862418822,-0.050546952437991996
2025-01-03 19:00:00,1.1758049164543114,0.3417836456619569,0.11869729729729729,0.05,0.23573361474817053,0.769983020456141,0.12008828125000001,0.0,0.11869729729729729,0.0,48.5390006845135,20.3248137547579,-0.05746996085215936
2025-01-03 20:00:00,1.2628071045335212,0.34540234511462664,0.15667620403701144,0.05,0.19994512045557053,0.9013514372029504,0.111510546875,0.04645728511809253,0.11021891891891891,0.0,51.29540469319442,20.295747409896656,-0.05465192978320784
2025-01-03 21:00:00,3.194770747964527,0.7051425626969193,0.14045494480561765,0.05,0.1548156066570704,2.8870223288074564,0.10293281250000001,0.03871440426507711,0.10174054054054053,0.0,51.038918426825894,20.28368582646105,-0.05957907797320393
2025-01-03 22:00:00,3.322518713755941,0.614475232864262,0.10174054054054053,0.05,0.13372746023019602,3.0358584410257454,0.10293281250000001,0.0,0.10174054054054053,0.0,50.76680767831647,20.26050132612186,-0.06531594762185992
2025-01-03 23:00:00,2.3316305199327276,0.4723650087656256,0.1574117015623744,0.05,0.041022708876945375,2.120519529805782,0.12008828125000001,0.03871440426507711,0.11869729729729729,0.0,51.620688718575146,20.31845544987532,-0.05257234308469201
2025-01-04 00:00:00,0.4170479444738556,0.1875985954010696,0.11869729729729729,0.05,0.016272647133540527,0.23068701609031508,0.12008828125000001,0.0,0.11869729729729729,0.0,51.54175205978059,20.278029950280985,-0.062196232336887466
2025-01-04 01:00:00,0.4762154663367924,0.18694113132952214,0.17804594594594594,0.05,0.016272647133540527,0.22981039732825184,0.18013242187500003,0.0,0.17804594594594594,0.0,50.761679913918925,20.31309044409153,-0.05554949129799454
2025-01-04 02:00:00,0.4151892323590482,0.18628366725797474,0.11869729729729729,0.05,0.01616717254285956,0.22893377856618863,0.12008828125000001,0.0,0.11869729729729729,0.0,50.01256356202616,20.332853464354013,-0.05049558815485031
2025-01-04 03:00:00,0.4143126135969849,0.18562620318642734,0.11869729729729729,0.05,0.01616717254285956,0.2280571598041254,0.12008828125000001,0.0,0.11869729729729729,0.0,49.280707673032865,20.275162404054313,-0.056806458260613486
2025-01-04 04:00:00,0.46500787567560276,0.1849687391148799,0.16956756756756755,0.05,0.016272647133540527,0.22718054104206215,0.17155468750000002,0.0,0.16956756756756755,0.0,48.5549467947455,20.277363972562505,-0.06552656164794333
2025-01-04 05:00:00,0.42201372920992175,0.1849687391148799,0.1736329607937682,0.05,0.01616717254285956,0.22718054104206215,0.12866601562500002,0.04645728511809253,0.12717567567567567,0.0,49.961915875563605,20.353458161048525,-0.04881790810101627
2025-01-04 06:00:00,0.4982281069264161,0.22225292254714824,0.1574117015623744,0.05,0.05124704005799609,0.27689278561841996,0.12008828125000001,0.03871440426507711,0.11869729729729729,0.0,50.88868370244624,20.311888124932093,-0.052774016251737346
2025-01-04 07:00:00,0.5217037664616727,0.23839728050244624,0.11021891891891891,0.05,0.061774623361188746,0.29841859622548395,0.111510546875,0.0,0.11021891891891891,0.0,51.73984452919341,20.284120992218742,-0.05349453157688491
2025-01-04 08:00:00,0.5897260550882267,0.2688713640900191,0.20313348915510396,0.05,0.08916480053764567,0.33905070767558115,0.111510546875,0.09291457023618506,0.11021891891891891,0.0,51.55707838702518,20.312675377397547,-0.06112230400663397
2025-01-04 09:00:00,0.6441715550333841,0.2958483055568992,0.14045494480561765,0.05,0.11621877956862937,0.37501996296475465,0.10293281250000001,0.03871440426507711,0.10174054054054053,0.0,51.21667266181821,20.269131136708776,-0.06328621597318691
2025-01-04 10:00:00,1.291377708228845,0.4430628207209108,0.06782702702702702,0.05,0.0632116850867038,1.1095441481421413,0.06862187500000001,0.0,0.06782702702702702,0.0,51.731863087260635,20.23321940802577,-0.06546758660684351
2025-01-04 11:00:00,0.5024804841856485,0.24439215638397518,0.12349818804886088,0.05,0.060291376368125864,0.3064117640675226,0.08577734375000001,0.03871440426507711,0.08478378378378378,0.0,51.65597330474647,20.3565159024624,-0.038529759326902044
2025-01-04 12:00:00,0.5231384646123657,0.24854676257621527,0.10174054054054053,0.05,0.058254413121856294,0.31195123899050936,0.10293281250000001,0.0,0.10174054054054053,0.0,50.95592128549508,20.22707697248524,-0.07543828954927682
2025-01-04 13:00:00,0.47110513666210013,0.24854676257621527,0.08958467453534738,0.05,0.05768749142159083,0.31195123899050936,0.051466406250000006,0.03871440426507711,0.05087027027027027,0.0,52.004980149084616,20.347673833099655,-0.043604343053878246
2025-01-04 14:00:00,0.4682417934824088,0.24570708452707002,0.05087027027027027,0.05,0.05861038564075982,0.308165001591649,0.051466406250000006,0.0,0.05087027027027027,0.0,51.10738600777687,20.22082645347378,-0.0676587731698015
2025-01-04 15:00:00,0.5315446944989101,0.2510444963370515,0.10174054054054053,0.05,0.0633303313272857,0.31528155067162433,0.10293281250000001,0.0,0.10174054054054053,0.0,50.24563549778436,20.305884355682643,-0.06677831279629458
2025-01-04 16:00:00,0.503939460535953,0.2586962446499843,0.1360419596534399,0.05,0.07698917253041822,0.3254838817555348,0.051466406250000006,0.08517168938316963,0.05087027027027027,0.0,51.50346803277101,20.326515235820416,-0.04836923999788437
2025-01-04 17:00:00,0.5962761766594198,0.29335135893486797,0.05087027027027027,0.05,0.12311906960737355,0.3716907008020463,0.051466406250000006,0.0,0.05087027027027027,0.0,51.9281821397493,20.259810039545147,-0.05426987807378385
2025-01-04 18:00:00,0.5756372611767523,0.277470458891472,0.05087027027027027,0.05,0.12365468751590064,0.3505161674108516,0.051466406250000006,0.0,0.05087027027027027,0.0,51.1420797999237,20.2637575787055,-0.05752338227256289
2025-01-04 19:00:00,0.5649853783834441,0.2673209768177029,0.05087027027027027,0.05,0.12653544748761794,0.3369835246458262,0.051466406250000006,0.0,0.05087027027027027,0.0,50.16555981988759,20.267755081441226,-0.06297508517357316
2025-01-04 20:00:00,0.3670426950384939,0.19220084390190156,0.059348648648648646,0.05,0.020175206988736205,0.2368233474247577,0.060044140625000006,0.0,0.059348648648648646,0.0,49.237115411624735,20.207400774973888,-0.09089801918805354
2025-01-04 21:00:00,0.40205913263664517,0.19154337983035413,0.13197656642723926,0.05,0.021757325848950668,0.23594672866269445,0.09435507812500002,0.03871440426507711,0.09326216216216215,0.0,50.58034299962921,20.368674092147632,-0.04212438738797886
2025-01-04 22:00:00,0.3646237879336661,0.19022845168725927,0.059348648648648646,0.05,0.020386156170098133,0.234193491138568,0.060044140625000006,0.0,0.059348648648648646,0.0,50.88503014642808,20.201391884241954,-0.07403024367386189
2025-01-04 23:00:00,0.39356252978977135,0.188256059472617,0.09326216216216215,0.05,0.01764381681239306,0.2315636348523783,0.09435507812500002,0.0,0.09326216216216215,0.0,50.07455987685673,20.35471176976802,-0.03864649855301045
2025-01-05 00:00:00,0.3998924757238556,0.1875985954010696,0.10174054054054053,0.05,0.016272647133540527,0.23068701609031508,0.10293281250000001,0.0,0.10174054054054053,0.0,49.285646419858956,20.261938771888573,-0.06893419755148286
2025-01-05 01:00:00,0.3818603882117924,0.18694113132952214,0.08478378378378378,0.05,0.016272647133540527,0.22981039732825184,0.08577734375000001,0.0,0.08478378378378378,0.0,48.518084707671186,20.221397555523417,-0.0670624972128462
2025-01-05 02:00:00,0.36372282610904816,0.18628366725797474,0.06782702702702702,0.05,0.01616717254285956,0.22893377856618863,0.06862187500000001,0.0,0.06782702702702702,0.0,47.77064818649949,20.300087764756192,-0.04955645209042328
2025-01-05 03:00:00,0.46419073950445106,0.18562620318642734,0.11021891891891891,0.05,0.01616717254285956,0.28651302008659146,0.111510546875,0.0,0.11021891891891891,0.0,47.04312006314028,20.330102118448732,-0.04918971963060385
2025-01-05 04:00:00,0.5421301811632471,0.2061085645918503,0.1327120639526022,0.05,0.016918673086958814,0.3722786955762883,0.10293281250000001,0.030971523412061684,0.10174054054054053,0.0,46.446477852877415,20.28369457632569,-0.05904253230081391
2025-01-05 05:00:00,0.5166828672483929,0.20926376242423397,0.11722630224657138,0.05,0.027818712059867974,0.3359313426885248,0.10293281250000001,0.015485761706030842,0.10174054054054053,0.0,51.59267893040251,20.276633144235454,-0.060217411105163404
2025-01-05 06:00:00,0.8697620980478235,0.2582221778363218,0.10174054054054053,0.05,0.08654774394120969,0.6302815416066136,0.10293281250000001,0.0,0.10174054054054053,0.0,50.62394815893699,20.254975368871268,-0.06842936672763358
2025-01-05 07:00:00,0.7734032862104535,0.2637966230531346,0.1150198096704825,0.05,0.08484697884041333,0.5613566979950401,0.077199609375,0.03871440426507711,0.0763054054054054,0.0,51.096946572734964,20.225951431731183,-0.0671220747958395
2025-01-05 08:00:00,0.4515252624451961,0.21507524104787795,0.09326216216216215,0.05,0.03984764070080313,0.26732254361939295,0.09435507812500002,0.0,0.09326216216216215,0.0,51.59863767301193,20.305781671297748,-0.05635590283221911
2025-01-05 09:00:00,0.5214738624007429,0.24189442262313893,0.14819782565863307,0.05,0.0654595975143353,0.30308145238640755,0.10293281250000001,0.04645728511809253,0.10174054054054053,0.0,51.86028186361227,20.305522997702088,-0.05328490996568611
2025-01-05 10:00:00,0.5183493312110481,0.24123695855159152,0.14045494480561765,0.05,0.0632116850867038,0.30220483362434436,0.10293281250000001,0.03871440426507711,0.10174054054054053,0.0,51.825893225539296,20.28904246645907,-0.048101470822969714
2025-01-05 11:00:00,0.5196359529356485,0.24439215638397518,0.14045494480561765,0.05,0.060291376368125864,0.3064117640675226,0.10293281250000001,0.03871440426507711,0.10174054054054053,0.0,51.487759062288866,20.29842875671149,-0.07061509170315669
2025-01-05 12:00:00,0.40913261463859746,0.21873014306018984,0.05087027027027027,0.05,0.03547046208612202,0.27219574630247545,0.051466406250000006,0.0,0.05087027027027027,0.0,50.651799341350404,20.313958417949962,-0.04227662258407865
2025-01-05 13:00:00,0.3776420564086363,0.20382183330217715,0.0973275553883628,0.05,0.02385765020017779,0.2523179999584585,0.051466406250000006,0.04645728511809253,0.05087027027027027,0.0,50.00234622392866,20.24106302737777,-0.060662454870732026
2025-01-05 14:00:00,0.40265942373871344,0.20311191378989082,0.0763054054054054,0.05,0.024088373754970038,0.2513714406087434,0.077199609375,0.0,0.0763054054054054,0.0,51.47808427853757,20.211671268846388,-0.09149559176885867
2025-01-05 15:00:00,0.5058114913739101,0.2510444963370515,0.0763054054054054,0.05,0.0633303313272857,0.31528155067162433,0.077199609375,0.0,0.0763054054054054,0.0,50.47882733523888,20.367082322013342,-0.04624342720980123
2025-01-05 16:00:00,0.6586788287207874,0.3271640376127094,0.08958467453534738,0.05,0.1404381500982858,0.41677427237250153,0.051466406250000006,0.03871440426507711,0.05087027027027027,0.0,51.29180942794031,20.250115865358293,-0.051011059090196716
2025-01-05 17:00:00,0.7924295223050952,0.35345787764177633,0.10174054054054053,0.05,0.18766398406050433,0.4518327257445908,0.10293281250000001,0.0,0.10174054054054053,0.0,50.65836148004139,20.230302966793783,-0.08102191001293377
2025-01-05 18:00:00,0.8588082487437722,0.3607676816664001,0.05087027027027027,0.05,0.23071041693950267,0.5266314255542695,0.051466406250000006,0.0,0.05087027027027027,0.0,49.78620814344413,20.367944534343607,-0.04072024581449447
2025-01-05 19:00:00,0.9680966144801382,0.3417836456619569,0.08958467453534738,0.05,0.2352062417947657,0.6314239664353725,0.051466406250000006,0.03871440426507711,0.05087027027027027,0.0,50.344950016178444,20.233530109328793,-0.059381856188205205
2025-01-05 20:00:00,0.6752583591075817,0.29048525638065203,0.10174054054054053,0.05,0.15445631587782327,0.36786923072975836,0.10293281250000001,0.0,0.10174054054054053,0.0,50.74071787292287,20.30886432690409,-0.055847454734671884
