Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3565421586228422,0.23878927008973772,0.0,0.3565421586228422,0.23878927008973772,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003103307748538012,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,0.0,0.0,25.098739404833047,51.66666666666668,46.10666666666668,0.0,50.96828950654478,0.0,0.0,0.0,25.098739404833047,50.79589705887485,50.96828950654478,50.7097008350399,12.43753247303448,15.161016982362828,0.0,2.8,82.99136307627855,-513.6248296752689,0.0,0.0,601.1673329399484,0.0,4.0,0.031883673637070425,0.0,0.0,0.5933051390602277,263.9984568888889,-4.551140188400975,0.3056687896720172,7.492434006883239,0.0031969652613001425,125.44150979766741,1.2421356549900646
2025-01-01 01:00:00,0.3552687976952996,0.23800881045493608,0.0,0.3552687976952996,0.23800881045493605,0.0,0.014950531631325668,0.0,0.340318266063974,0.0,0.0,0.0,0.23800881045493608,0.0,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0028705596673976605,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,0.0,0.0,25.16059171771156,51.66666666666668,46.10666666666668,0.0,50.74264561008701,0.0,0.0,0.0,25.16059171771156,50.584312631110215,50.74264561008701,50.50514614162182,12.43753247303448,14.861187598008648,0.0,2.5,125.17152090454884,-464.6204267412593,0.0,0.0,599.8939720124058,0.0,4.0,0.02886516488297359,0.0,0.0,0.5371354273610808,263.9984568888889,-10.102024366597758,0.3165951195368282,7.40843314510189,0.003248011422534618,130.19028502624855,1.2434508646625164
2025-01-01 02:00:00,0.3542281848488974,0.23722835082013438,0.0,0.3542281848488974,0.23722835082013438,0.0,0.014950531631325668,0.0,0.33927765321757175,0.0,0.0,0.0,0.23722835082013438,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0028705596673976605,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,0.0,0.0,25.197488081015283,51.66666666666668,46.10666666666668,0.0,50.516681019840874,0.0,0.0,0.0,25.197488081015283,50.372300634957035,50.516681019840874,50.30011044251513,12.43753247303448,14.596371013556695,0.0,1.6500000000000001,142.766753166197,-444.43122670483774,0.0,0.0,598.8533591660037,0.0,4.0,0.026221504472155106,0.0,0.0,0.48794105517164077,263.9984568888889,-11.65537929496892,0.327490805817056,7.345869078833309,0.0033031367724559915,138.3145352527709,1.2445538858976686
2025-01-01 03:00:00,0.3530324066150683,0.23644789118533271,0.0,0.3530324066150683,0.2364478911853327,0.0,0.01479536624389877,0.0,0.33823704037116953,0.0,0.0,0.0,0.23644789118533271,0.0,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.0027153942799707604,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,0.0,0.0,25.258243794835508,51.66666666666668,46.10666666666668,0.0,50.29040097776497,0.0,0.0,0.0,25.258243794835508,50.159866993121945,50.29040097776497,50.09460000080045,12.43753247303448,14.297255868561983,0.0,1.6500000000000001,133.00108789188093,-451.4463753048022,0.0,0.0,597.6575809321746,0.0,4.0,0.027322584395879177,0.0,0.0,0.508430424894143,263.9984568888889,-13.210117735491398,0.3393785861694482,7.265788366369423,0.003357762045670858,120.44515682780988,1.2458079387298402
2025-01-01 04:00:00,0.3519917937686661,0.23566743155053108,0.0,0.3519917937686661,0.23566743155053108,0.0,0.01479536624389877,0.0,0.3371964275247673,0.0,0.0,0.0,0.23566743155053108,0.0,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0027153942799707604,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,0.0,0.0,25.31326488340499,51.66666666666668,46.10666666666668,0.0,50.06378217731474,0.0,0.0,0.0,25.31326488340499,49.94699061885269,50.06378217731474,49.88859483962165,12.43753247303448,14.00584417555464,0.0,0.55,90.04059789256615,-493.41478417245577,0.0,0.0,596.6169680857723,0.0,4.0,0.027937737888487565,0.0,0.0,0.5198774661802218,263.9984568888889,-13.161586020750468,0.35037874293634663,7.174975794833375,0.00340351692230057,127.44754043934492,1.2464525287947061
2025-01-01 05:00:00,0.3523021245435199,0.23566743155053108,0.0,0.3523021245435199,0.23566743155053108,0.0,0.015105697018752568,0.0,0.3371964275247673,0.0,0.0,0.0,0.23566743155053108,0.0,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003025725054824562,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,0.0,0.0,25.418629939423248,51.66666666666668,46.10666666666668,0.0,49.8365077004881,0.0,0.0,0.0,25.418629939423248,49.73337314361785,49.8365077004881,49.681805865182724,12.43753247303448,13.6422059485008,0.0,-0.25000000000000006,83.16237175712352,-500.62450187694475,0.0,0.0,596.9272988606261,0.0,4.0,0.027368581639701118,0.0,0.0,0.5092863614293368,263.9984568888889,-13.140425226557912,0.36454480170023484,7.061922319661359,0.003460485491398264,129.23435094151813,1.247363962608063
2025-01-01 06:00:00,1.279489570917672,0.26594478549138695,0.0,1.2794895709176717,0.26594478549138695,0.0,0.048025812211957626,0.8166328820740741,0.4148308766316401,0.0,0.0,0.0,0.26594478549138695,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.003413638523391813,0.0,0.044612173688565814,0.0,0.06023782930979073,0.0,0.3150497591585653,0.23628731936892386,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,1895.5839466666666,816.6328820740741,0.23333333333333334,25.934388377825186,51.66666666666668,46.10666666666668,0.0,51.05559284636305,0.371812446352925,989.8542620540866,816.6328820740741,25.934388377825186,50.26960939978177,51.057017788150695,49.8751927347035,12.43753247303448,13.454134671913055,-0.004812408112357976,0.3,201.77100514057017,-468.76739549783184,0.0,0.0,688.3017590358315,0.0,3.75,0.027123095221089785,0.0,0.0,0.5047182443613509,247.49855333333332,-17.763358397429467,0.37382288066946867,7.024372686245905,0.003505692639183872,96.42665914094648,1.2481484290774687
2025-01-01 07:00:00,3.9174953035364024,0.2769239566467387,0.0,3.9174953035364024,0.2769239566467387,0.0,0.057839773486955424,1.516603923851852,0.44746765953092876,1.8955839466666666,0.0,0.0,0.2769239566467387,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0031808904422514625,0.0,0.05465888304470396,0.0,0.07823571733527701,0.0,0.32760742833956324,0.24570557125467235,0.0,0.0,1895.5839466666666,15.5555555555556,1.0,0.0,1.8955839466666666,0.0,1.0,1895.5839466666666,1895.5839466666666,1516.603923851852,0.43333333333333335,25.267527254638814,51.66666666666668,46.10666666666668,0.0,51.39548420537236,0.38363913034690283,1035.8310993626098,1516.603923851852,25.267527254638814,50.36478790070183,51.39612536580678,49.84879858793216,12.43753247303448,14.547999723810346,-0.5292162677130157,-0.55,1939.5254691221548,-586.0853785246896,0.0,0.0,663.8738521452258,1.7810144282627056,2.75,0.029337485824653103,0.0,0.0,0.545924578986896,181.4989391111111,-33.846951165048075,0.35103471120818935,7.586872687623595,0.003531647754961273,51.83887260702376,1.2433888081683537
2025-01-01 08:00:00,4.578691273942758,0.2632076952417119,0.0,4.578691273942759,0.2632076952417119,0.0,0.04043903463906851,3.208200608148148,0.4138527235999872,0.9161989075555556,0.0,0.0,0.2632076952417119,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0024050635051169594,0.0,0.03803397113395155,0.0,0.06290912994437127,0.0,0.3082784669531252,0.23120885021484386,0.0,0.0,916.1989075555556,15.5555555555556,0.48333333333333334,0.0,0.9161989075555556,0.0,0.48333333333333334,916.1989075555556,1895.5839466666666,3208.200608148148,0.9166666666666666,22.269542015179827,51.66666666666668,46.10666666666668,0.0,49.27457300839639,1.2863638233185135,3334.1320608204314,3208.200608148148,22.269542015179827,46.84810685196986,49.274647607978544,45.63479917417445,12.43753247303448,15.287623910351538,-0.05537703591533596,-1.4,794.8198589995287,-694.0207385321636,0.0,0.0,564.7114939967814,165.37782733353558,2.0,0.03146318501130792,0.0,0.0,0.5854805055057303,131.99922844444444,7.930195979355384,0.3364123099681949,7.968154472593693,0.0035499949163102563,33.12205405355129,1.2407660605559498
2025-01-01 09:00:00,1.3212384359524314,0.23956972972453938,0.0,1.3212384359524316,0.2395697297245394,0.0,0.014019539306764266,0.17499276044444445,0.3423994917567784,0.7898266444444444,0.0,0.0,0.23956972972453938,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0019395673428362575,0.0,0.012079971963928009,0.0,0.022973185457392478,0.0,0.2767611795968952,0.20757088469767135,0.0,0.0,789.8266444444445,15.5555555555556,0.4166666666666667,0.0,0.7898266444444444,0.0,0.4166666666666667,789.8266444444445,1895.5839466666666,174.99276044444443,0.05,25.70698879386494,51.66666666666668,46.10666666666668,0.0,51.847695457549875,0.0,0.0,174.99276044444443,25.70698879386494,51.85334444208256,51.85616893434891,51.847695457549875,12.43753247303448,15.361414277531333,-0.001458243633570818,-0.85,613.5384206587798,-663.1062328792564,0.0,0.0,403.0453627139823,546.3720999228353,1.0,0.030933110420001374,0.0,0.0,0.5756166490791682,65.99961422222222,83.77264637960951,0.3358146360399135,8.01847999374713,0.0035593799356918227,13.90502733549035,1.2410627241189687
