Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:00:00,0.3860392519049593,0.2317160916986498,0.132520421127148,0.3860392519049593,0.2317160916986498,0.132520421127148,0.012474527581583038,0.3067858781695301,0.036778846153846155,0.029999999999999995,0.0,0.132520421127148,0.0,0.22296609169864975,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061216416759180055,0.04591231256938503,0.0,0.0,0.003071230811403509,0.0,0.00940329677017953,0.0,0.00949775590466363,0.0,0.2360717055056864,0.17705377912926476,0.0,0.0,3225.5537241538464,17.83333333333337,0.369471169677483,0.0,3.8837907064645623,0.036778846153846155,0.45,3188.7748780000006,7086.166395555556,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,0.0,0.0,77.9534709266861,51.66666666666668,46.10666666666668,0.0,46.60055098992852,0.0,0.0,0.0,121.80229832294702,46.63725334696034,46.65560452547625,46.60055098992852,12.43753247303448,17.585113807535826,-0.03686694554547927,7.50046002750237,1.1689579624600455,1.6500000000000001,9.236100170605994,2993.5188268923885,-924.0621453799708,-75.52111742105042,-658.0788005474813,0.0,0.0,549.1614459679373,0.0,3.73375,0.03156140222194622,0.0,0.0,0.40843744326457343,246.4260596022222,-123.11754268191399,0.28253265728479643,8.935139261295065,0.0034491730515326196,83.1561282336895,1.2316527399664947,0.12743872642619897,-950.4197496578618,26.357604277890868,0.0011144755995557418,0.7001264728408539,-76.22124389389128
2025-01-01 04:00:00,0.4008442885287829,0.23677606461832185,0.20351852497249018,0.40084428852878284,0.23677606461832185,0.20351852497249018,0.012631884981895375,0.3146226599571439,0.04358974358974359,0.029999999999999995,0.04645728511809253,0.15706123985439766,0.0,0.22802606461832184,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.003071230811403509,0.0,0.009560654170491867,0.0,0.010587907132714645,0.0,0.24447283381549728,0.18335462536162292,0.0,0.0,3822.87848788604,17.83333333333337,0.4378917566547947,0.0,4.603011207661704,0.04358974358974359,0.5333333333333333,3779.2887442962965,7086.166395555556,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,1055.056,0.0,83.81955064750484,51.66666666666668,46.10666666666668,0.0,49.61713982843121,0.20103274830545786,536.0630956160286,1055.056,130.9680478867263,48.677844947380805,49.62583540583829,48.199501929448545,12.43753247303448,17.497906041345278,-0.061270586945918734,7.269606774248998,1.2200762056036205,0.55,9.236100170605994,3602.2213999942837,-892.7369577714493,-76.06697081215901,-726.1096736042275,0.0,0.0,622.5671203963989,0.0,4.73375,0.032530745348125244,0.0,0.0,0.4209817537270329,312.42567382444446,-117.11453468392769,0.28633527637176154,8.92406619231728,0.003478157872961867,143.7959292355946,1.231422878873823,0.11488234934766849,-920.6015308921668,27.8645731207175,0.0011144755995557418,-0.9929131614509593,-75.07405765070804
2025-01-01 05:00:00,0.41927994826428255,0.24748750321333074,0.1663266616467752,0.41927994826428255,0.24748750321333077,0.1663266616467752,0.019463146638139077,0.33440013495947685,0.035416666666666666,0.029999999999999995,0.03871440426507711,0.1276122573816981,0.0,0.23873750321333073,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.0034222286184210525,0.0,0.016040918019718024,0.0,0.01608346400836907,0.0,0.25875475194217584,0.1940660639566318,0.0,0.0,3106.0887714074074,17.83333333333337,0.3557870522820207,0.0,3.7399466062251343,0.035416666666666666,0.43333333333333335,3070.672104740741,7086.166395555556,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,879.2133333333333,0.0,85.95702955039148,51.66666666666668,46.10666666666668,0.0,50.97087594334837,0.3157330126673806,846.6099923866933,879.2133333333333,134.3078586724867,49.563515124176774,50.97087594334837,48.85983471459099,12.43753247303448,17.579547513241106,-0.04311241388881151,7.345773903101704,0.7295788208385159,-0.25000000000000006,9.236100170605994,2880.966310086689,-949.0787860137123,-51.72354469778888,-772.4899169162078,0.0,0.0,665.7485200727748,0.0,5.0,0.03288724371272479,0.0,0.0,0.42559521416649937,329.99807111111113,-118.38106447728534,0.28864319188356746,9.012657208352927,0.0035263086789937333,156.94222553160384,1.2304234935934415,0.10113980035790143,-976.4205409039158,27.341754890203603,0.0011144755995557418,37.76715837769769,-89.49070307548658
2025-01-01 06:00:00,0.4856940319543162,0.2644611961731267,0.23939821213000176,0.4856940319543162,0.2644611961731267,0.2393982121300018,0.04191285631635762,0.36882925256103544,0.04495192307692308,0.029999999999999995,0.07742880853015421,0.16196940359984754,0.0,0.2557111961731267,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.0038609758771929823,0.0,0.03805188043916463,0.0,0.02788099099686635,0.0,0.2780773470547409,0.2085580102910556,0.0,0.0,3942.343440632479,17.83333333333337,0.45157587405025706,0.0,4.746855307901132,0.04495192307692308,0.55,3897.3915175555553,7086.166395555556,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,1758.4266666666665,0.0,88.27476561274071,51.66666666666668,46.10666666666668,0.0,51.51196247862571,0.37308801310605233,1012.0093412459214,1758.4266666666665,137.92932126990735,50.33204183052697,51.51196247862571,49.742081506477604,12.43753247303448,17.510857606266864,-0.0558669685202041,6.956954957155924,0.5638053724311017,0.3,9.236100170605994,3807.2862226588786,-1021.5054794708841,-62.18257836689373,-736.2990150942935,0.0,0.0,721.2747656946724,0.0,5.0,0.032549233890651806,0.0,0.0,0.421221014739143,329.99807111111113,-120.03296857397878,0.29311397865855143,9.025847599679675,0.0035657439797566557,132.98497305066294,1.2306849429363438,0.12046070725314563,-1051.202193218975,29.696713748090914,0.0011144755995557418,20.729781589967622,-82.91235995686135
2025-01-01 07:00:00,0.4843417876995747,0.2667854216426899,0.16141849790132526,0.48434178769957476,0.2667854216426899,0.16141849790132526,0.04517822845294682,0.3751090720671407,0.03405448717948718,0.029999999999999995,0.03871440426507711,0.12270409363624817,0.0,0.25803542164268994,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.0035977275219298247,0.0,0.041580500931016985,0.0,0.031061843210220676,0.0,0.2778673188469956,0.20840048913524667,0.0,0.0,2986.623818660969,17.83333333333337,0.34210293488655835,0.0,3.5961025059857064,0.03405448717948718,0.4166666666666667,2952.569331481481,7086.166395555556,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,879.2133333333333,0.0,89.71322230424681,51.66666666666668,46.10666666666668,0.0,51.47279944040943,0.2245572038477204,602.6088592097425,879.2133333333333,140.17690985038564,50.938127647133975,51.47466678683937,50.6689244040663,12.43753247303448,17.536238263150913,-0.05452638406054575,6.741316144374127,0.3027514096407625,-0.55,9.236100170605994,2732.0493096023124,-1146.4922049505224,-85.5209419580792,-800.177540473715,0.0,0.0,665.9075388207979,2.1533896638735954,4.01625,0.033544307637066055,0.0,0.0,0.4340983062481536,265.07095061999996,-120.30450740573927,0.2952699634587587,9.073948128073445,0.0035978369242571587,94.3780318303442,1.230553835894127,0.12205398295176846,-1177.0639991756177,30.571794225095342,0.0011144755995557418,-1.253494592163676,-84.26744736591553
2025-01-01 08:00:00,0.5221602487362957,0.2723581267401223,0.19632654981799705,0.5221602487362959,0.2723581267401223,0.19632654981799708,0.0483538790949631,0.38931919015415317,0.05448717948717949,0.029999999999999995,0.0,0.19632654981799705,0.0,0.2636081267401223,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.002720233004385965,0.0,0.045633646090577136,0.0,0.03784168783399,0.0,0.28364309455999065,0.21273232091999292,0.0,0.0,4778.598109857549,18.388888888888914,0.5473646958184933,0.0,5.75376400957713,0.05448717948717949,0.6666666666666666,4724.110930370371,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,0.0,0.0,89.41732694767909,51.66666666666668,46.10666666666668,0.0,51.871721980246235,0.10944505439904853,300.0104842016601,0.0,139.71457335574857,51.31380002172508,51.87869711791979,51.027863904790955,12.43753247303448,17.99529104157464,-0.09657641255354263,6.191128259561324,-0.08719459589769785,-1.4,9.236100170605994,4363.94541629382,-1272.776880173957,-86.53040694958078,-903.5022684673459,0.0,0.0,584.9620756476947,156.64877284869718,2.5324999999999998,0.035227815355869066,0.0,0.0,0.4558846509596046,167.14402301777776,-96.11250074407877,0.2886839901029928,9.312215332013283,0.003618990089984707,43.15932523093141,1.2291754748381902,0.13016574744286144,-1306.252578932461,33.47569875850393,0.0011144755995557418,-1.9343195375223237,-84.59608741205847
2025-01-01 09:00:00,0.5064922165846374,0.2688139007344208,0.20068380786492465,0.5064922165846374,0.2688139007344208,0.20068380786492468,0.04487097062099291,0.3866693228867214,0.04495192307692308,0.029999999999999995,0.03871440426507711,0.16196940359984754,0.0,0.2600639007344208,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.0021937362938596492,0.0,0.042677234327133266,0.0,0.03991745524082686,0.0,0.27891745988572203,0.20918809491429144,0.0,0.0,3942.343440632479,18.388888888888914,0.45157587405025706,0.0,4.746855307901132,0.04495192307692308,0.55,3897.3915175555553,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,879.2133333333333,0.0,86.04277655487894,51.66666666666668,46.10666666666668,0.0,51.65327503895503,0.39893270070263226,1088.0232347572223,879.2133333333333,134.44183836699835,50.167665280313706,51.65327503895503,49.42486040099304,12.43753247303448,18.142738175014117,-0.03857694902945503,6.125506589676468,0.42259946947399035,-0.85,9.236100170605994,3590.1442640448086,-1152.355795729951,-62.45111687428642,-872.6247929290591,0.0,0.0,544.0152997601583,451.8379728823154,2.0,0.03477615392098564,0.0,0.0,0.45003968119597604,131.99922844444444,-23.589683418769525,0.2870311372625711,9.39666501142539,0.0036304225003219092,52.019521869698686,1.229160747793612,0.12861195732784672,-1185.555845945201,33.20005021525018,0.0011144755995557418,-1.8734993699809448,-60.57761750430548
2025-01-01 10:00:00,0.4890100361163815,0.2637925196823198,0.21485739340275214,0.4890100361163815,0.2637925196823198,0.21485739340275217,0.04049165570617485,0.38037735476918094,0.03814102564102564,0.029999999999999995,0.07742880853015421,0.13742858487259793,0.0,0.25504251968231983,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.002105986842105263,0.0,0.038385668864069585,0.0,0.04032066185942107,0.0,0.27387678289983547,0.20540758717487653,0.0,0.0,3345.0186769002853,18.388888888888914,0.3831552870729454,0.0,4.027634806703991,0.03814102564102564,0.4666666666666667,3306.8776512592594,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,1758.4266666666665,0.0,88.12860131747644,51.66666666666668,46.10666666666668,0.0,51.86471619295103,0.34740607860806333,950.3104739868976,1758.4266666666665,137.7009395585569,50.805787927191446,51.86471619295103,50.276323794311665,12.43753247303448,18.03791392283488,-0.06767492754960293,6.7609631290223415,2.852841282041905,0.85,9.236100170605994,3177.2154342938343,-894.8207411172928,-24.097390152909473,-733.9620734591946,0.0,0.0,518.2694542923673,670.6239928045042,1.7662499999999999,0.03250627277191398,0.0,0.0,0.42066505308149327,116.57181861999999,47.88937656037578,0.2904219315423037,9.369854126738206,0.0036491591729196572,60.745190504185196,1.2295895889089863,0.11826321330666896,-924.1606866037466,29.339945486453885,0.0011144755995557418,-2.925515610811806,-21.171874542097665
2025-01-01 11:00:00,0.47187158438803706,0.2593031667417646,0.12270409363624817,0.47187158438803706,0.2593031667417646,0.12270409363624817,0.03476956842208994,0.37304752878645997,0.03405448717948718,0.029999999999999995,0.0,0.12270409363624817,0.0,0.25055316674176464,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.002105986842105263,0.0,0.03266358157998468,0.0,0.03897663979744037,0.0,0.2678909789790952,0.20091823423432134,0.0,0.0,2986.623818660969,18.388888888888914,0.34210293488655835,0.0,3.5961025059857064,0.03405448717948718,0.4166666666666667,2952.569331481481,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,0.0,0.0,85.34733414037466,51.66666666666668,46.10666666666668,0.0,51.41216228472627,0.1460890857509182,398.5351841890199,0.0,133.3552095943354,49.895001223491064,51.41216228472627,49.136420692873465,12.43753247303448,18.121366923270543,-0.050506059780480624,7.487269117236423,6.3075495724761215,1.95,9.236100170605994,2913.7278551048867,-766.6605975731933,-3.52641812061739,-656.5619002594539,0.0,0.0,486.9916562822355,774.3227163742907,1.4837500000000001,0.03110445686998991,0.0,0.0,0.4025240941062496,97.92692760222222,96.67428042113599,0.2897114273186992,9.417554683523377,0.00366115281000147,40.481940167770354,1.228651628272349,0.10975573493777831,-793.0859487194515,26.425351146258134,0.0011144755995557418,-6.3352751763741235,2.8088570557567336
2025-01-01 12:00:00,0.48172544655033184,0.26627426630769196,0.16086759220280294,0.48172544655033184,0.26627426630769196,0.16086759220280297,0.03838593836569669,0.39018245690258385,0.02315705128205128,0.029999999999999995,0.07742880853015421,0.08343878367264874,0.0,0.257524266307692,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948890551042061,0.052116679132815445,0.0,0.0,0.0021937362938596492,0.0,0.036192202071837036,0.0,0.046816768492327805,0.0,0.27387678289983547,0.20540758717487653,0.0,0.0,2030.9041966894588,18.388888888888914,0.23262999572285967,0.0,2.4453497040702805,0.02315705128205128,0.2833333333333333,2007.7471454074075,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,1758.4266666666665,0.0,85.74886449978408,51.66666666666668,46.10666666666668,0.0,51.20890584463657,0.441391297476895,1189.5055242376359,1758.4266666666665,133.9826007809126,49.980404297524906,51.21048049480276,49.364578873802884,12.43753247303448,18.09361933770133,-0.05261537842896751,7.818673344493405,9.285684511405893,3.05,9.236100170605994,2117.659895991971,-724.8249519357813,-1.280209768626151,-593.2302561249824,0.0,0.0,541.3962489097365,821.7106929815592,2.0,0.0303092188893979,0.0,0.0,0.39223288570886006,131.99922844444444,138.58970651775806,0.29127072910136903,9.41792308692126,0.0036763973017364606,53.81459473760178,1.2281407405114648,0.12344548196870186,-751.3175017392051,26.49254980342368,0.0011144755995557418,-9.029939058166972,7.749729289540821
2025-01-01 13:00:00,0.4136189757978609,0.2502071084151786,0.039265309963599414,0.4136189757978609,0.2502071084151786,0.039265309963599414,0.023271077144981656,0.3494504627554433,0.010897435897435897,0.029999999999999995,0.0,0.039265309963599414,0.0,0.24145710841517862,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948890551042061,0.052116679132815445,0.0,0.0,0.0024569846491228073,0.0,0.02081409249585885,0.0,0.027507651535205044,0.0,0.2524539057098176,0.18934042928236317,0.0,0.0,955.71962197151,18.388888888888914,0.10947293916369867,0.0,1.150752801915426,0.010897435897435897,0.13333333333333333,944.8221860740741,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,0.0,0.0,87.82041361754668,51.66666666666668,46.10666666666668,0.0,51.31847160657093,0.0,0.0,0.0,137.21939627741668,50.77941101949101,51.31847160657093,50.50988072595105,12.43753247303448,18.069899515820044,-0.0460605150490658,8.231154882318462,11.453151244470796,4.45,9.236100170605994,1104.998618544465,-571.012346345639,-3.1015930063834536,-503.6485412726714,0.0,0.0,487.04899494518213,823.0138613750555,2.0,0.02856307613492688,0.0,0.0,0.3696359783472731,131.99922844444444,165.87854290044433,0.29268495378999576,9.419387329214247,0.0036906798542970425,50.85634944414169,1.2276531265470072,0.12039370361528405,-596.5471637465982,25.534817400959234,0.0011144755995557418,-10.085339424080248,6.983746417696794
2025-01-01 14:00:00,0.47157724624242375,0.2614698710555189,0.0730715504832266,0.47157724624242375,0.26146987105551883,0.0730715504832266,0.03435668913681232,0.397685300695355,0.00953525641025641,0.029999999999999995,0.03871440426507711,0.03435714621814948,0.0,0.2527198710555189,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948890551042061,0.052116679132815445,0.013027622999481259,0.0,0.0026324835526315787,0.0,0.03172420558418074,0.0,0.04769784962184848,0.0,0.26747092256360466,0.20060319192270346,0.0,0.0,836.2546692250713,18.388888888888914,0.09578882176823635,0.0,1.0069087016759977,0.00953525641025641,0.11666666666666667,826.7194128148149,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,879.2133333333333,0.0,85.94233308537173,51.66666666666668,46.10666666666668,0.0,50.7161058325568,0.15252635724714894,401.12307499544204,879.2133333333333,134.2848954458933,49.96708533839489,50.71680357850846,49.59187734536228,12.43753247303448,17.98759274314468,-0.07449700787028615,8.722434332404369,12.643217983911521,4.7,9.236100170605994,1138.6597670633664,-565.6362200425671,-19.02216977120086,-477.6002507531254,0.0,0.0,604.4588708214285,754.5679583523869,2.9675,0.027838782048130225,0.0,0.0,0.36026285788505324,195.85385520444441,175.54647776999184,0.2955563958433426,9.399050387042884,0.003709581179605476,91.77969600075014,1.2273692424789668,0.11301320016992154,-589.8823442549245,24.246124212357465,0.0011144755995557418,-11.425860921631815,-7.596308849569048
2025-01-01 15:00:00,0.590058794269315,0.2951199337545162,0.0730715504832266,0.590058794269315,0.2951199337545162,0.0730715504832266,0.06625261123984102,0.48427092661921745,0.00953525641025641,0.029999999999999995,0.03871440426507711,0.03435714621814948,0.0,0.2863699337545162,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.003071230811403509,0.0,0.06318138042843752,0.0,0.10244434827986243,0.0,0.31399217057918255,0.23549412793438684,0.0,0.0,836.2546692250713,18.388888888888914,0.09578882176823635,0.0,1.0069087016759977,0.00953525641025641,0.11666666666666667,826.7194128148149,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,879.2133333333333,0.0,85.56345657200907,51.66666666666668,46.10666666666668,0.0,51.64313029004649,0.2607028843848664,713.3336158559499,879.2133333333333,133.69290089376418,49.961884156007194,51.643329460586095,49.12106191844796,12.43753247303448,18.140429497810533,-0.0390999471890509,8.642066142399848,12.285180714450323,4.15,9.236100170605994,1253.754586649647,-590.9274137032302,-50.649555176027924,-516.2570605982905,0.0,0.0,792.5425428074046,552.9721670875767,4.0,0.028527338099264273,0.0,0.0,0.36917349091370827,263.9984568888889,141.2144352154618,0.29534427347170605,9.505840816597582,0.003742926956152706,133.02824367031081,1.2267007239583458,0.10713039408599885,-617.0254936982899,26.098079995059734,0.0011144755995557418,-11.725528356370253,-38.924026819657676
2025-01-01 16:00:00,0.7493897439711712,0.3361750676192966,0.0730715504832266,0.7493897439711712,0.3361750676192966,0.0730715504832266,0.10528497298759797,0.6045695145733168,0.00953525641025641,0.029999999999999995,0.03871440426507711,0.03435714621814948,0.0,0.32742506761929663,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279790101091684,0.05459842575818761,0.0,0.0,0.0038609758771929823,0.0,0.10142399711040498,0.0,0.1680027577475878,0.0,0.3637688558148121,0.272826641861109,0.0,0.0,836.2546692250713,18.388888888888914,0.09578882176823635,0.0,1.0069087016759977,0.00953525641025641,0.11666666666666667,826.7194128148149,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,879.2133333333333,0.0,86.7211567026465,51.66666666666668,46.10666666666668,0.0,51.766465396798075,0.431544928305697,1185.4388386846867,879.2133333333333,135.50180734788515,50.19345255910131,51.766465396798075,49.406946140252934,12.43753247303448,17.913994199684925,-0.11296664144673235,8.45483812170346,10.40460619331092,3.05,9.236100170605994,1303.4254578940977,-815.0681383321318,-84.49993560958676,-579.4574408963709,0.0,0.0,980.3164379227668,190.84089023865275,4.48375,0.02986392928618625,0.0,0.0,0.3864703740888409,295.9257702688889,66.31179164263075,0.30263666237481973,9.445795650195462,0.003781303028886047,123.61735771783877,1.2276269527693402,0.1173732836721879,-842.9021361001232,27.833997767991477,0.0011144755995557418,-10.64864469900486,-73.85129091058188
2025-01-01 17:00:00,0.8998813358999596,0.3699649323830796,0.03435714621814948,0.8998813358999596,0.3699649323830796,0.03435714621814949,0.15054109067820648,0.7098049888114967,0.00953525641025641,0.029999999999999995,0.0,0.03435714621814948,0.0,0.3612149323830796,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07941589201190927,0.05956191900893193,0.0,0.0,0.004913969298245615,0.0,0.1456271213799609,0.0,0.22818507896739038,0.0,0.402204017832197,0.3016530133741477,0.0,0.0,836.2546692250713,18.388888888888914,0.09578882176823635,0.0,1.0069087016759977,0.00953525641025641,0.11666666666666667,826.7194128148149,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,0.0,0.0,83.91533967905544,51.66666666666668,46.10666666666668,0.0,50.76080281997013,0.050184412409628454,133.6460752173754,0.0,131.1177182485241,49.287122254483414,50.76080281997013,48.55028197174006,12.43753247303448,18.058481092670853,-0.052190040696980945,7.64606880203226,7.368662440202643,1.95,9.236100170605994,1338.9607774514075,-897.5053369024283,-109.12452211703821,-663.0146228275084,0.0,0.0,1162.1898693525607,13.027766560876564,5.0,0.03156025642145948,0.0,0.0,0.4084226154119323,329.99807111111113,3.5308617012841474,0.3023403883532558,9.544518446912411,0.003814230713309291,119.51988011876558,1.2264163324643926,0.12572948931265862,-929.4093901273661,31.90405322493772,0.0011144755995557418,-7.874888184705799,-101.24963393233242
2025-01-01 18:00:00,0.6518876184328906,0.3024285252513715,0.16861047305581836,0.6518876184328904,0.30242852525137154,0.1686104730558184,0.08291182730812766,0.5158187398427115,0.02315705128205128,0.029999999999999995,0.08517168938316963,0.08343878367264874,0.0,0.2936785252513715,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08272488751240549,0.0620436656343041,0.0,0.0,0.005615964912280701,0.0,0.07729586239584695,0.0,0.12424737284088273,0.0,0.30884647948942334,0.23163485961706742,0.0,0.0,2030.9041966894588,18.388888888888914,0.23262999572285967,0.0,2.4453497040702805,0.02315705128205128,0.2833333333333333,2007.7471454074075,7086.166395555556,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4078.9637244444443,1934.2693333333332,0.0,85.78384883944406,51.66666666666668,46.10666666666668,0.0,51.15873524472238,0.4581558350683543,1223.702652751072,1934.2693333333332,134.03726381163133,49.94291748896585,51.16094282594279,49.332801029867184,12.43753247303448,18.049471937623746,-0.061827803239148396,7.659631005665806,4.850387943589143,1.15,9.236100170605994,2096.395627541669,-798.9580183845641,-104.67102134819702,-700.0455361119581,0.0,0.0,793.7550472710241,0.0,3.2824999999999998,0.03166608273172535,0.0,0.0,0.4097921181764533,216.6437336844444,-28.218080306855725,0.30430214470027733,9.563607738431763,0.003838713171956576,27.61064602775099,1.2258196954275897,0.09849085082906095,-828.8221145632704,29.864096178706294,0.0011144755995557418,-5.39103033898196,-99.27999100921505
