Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,52.76711091404868,51.666666666666686,46.10666666666668,0.0,49.97932560813724,0.0,0.0,0.0,82.44861080320106,49.674407927745015,49.97932560813724,49.52194908754891,12.43753247303448,14.812452024026028,-0.24310353152957198,-2.656932854468174,-2.542713683489023,2.8,9.236100170605994,4514.681736930119,2921.9345857493477,520.5263252487254,-742.592986282339,-0.0,-0.0,184.31481090082764,0.0,1.0,0.047435286168879195,0.0,0,1.2277240958494837,65.99961422222222,-51.81019542214605,0.2726474747765013,6.813862235816824,0.00279459559007734,-13.491197322285691,1.2403780380688825,0,0,82.76174459423531,0.08485315064279957,590.8095753576864,-70.28325010896108
2025-01-01 00:01:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,52.50985129480058,51.666666666666686,46.10666666666668,0.0,49.96758503327322,0.0,0.0,0.0,82.04664264812591,49.66344595447981,49.96758503327322,49.51137641508312,12.43753247303448,14.971476680954002,-0.08407887460159813,-2.3870373901180937,-2.4446054696010493,2.8,9.236100170605994,4496.481619130475,2918.9400136967856,507.3009709246676,-755.7322124629893,-0.0,-0.0,184.31481090082764,0.0,1.0,0.0476438677840308,0.0,0,1.2331226228861105,65.99961422222222,-56.87108704113892,0.27064305757455265,6.9141227709293425,0.0027944681286982648,-13.76304364712954,1.2433148292784597,0,0,79.76717254167296,0.0846485890095985,578.5623904023088,-71.26141947764118
2025-01-01 00:02:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,52.25993060436585,51.666666666666686,46.10666666666668,0.0,49.95590142989231,0.0,0.0,0.0,81.65614156932163,49.65253742497948,49.95590142989231,49.500855422523074,12.43753247303448,15.12570495271578,0.0,-2.122166731846078,-2.351315143566661,2.8,9.236100170605994,4478.732968160381,2916.1170237899064,495.3522089722513,-768.5562634231144,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04784606729299775,0.0,0,1.2383559677097056,65.99961422222222,-61.79568705110884,0.26795677340846547,6.9896911686367265,0.0027943384061234105,-14.025473612905477,1.2426497498019322,0,0,76.94418263479395,0.08445361338511627,566.962072589094,-71.60986361684267
2025-01-01 00:03:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,52.017040276820246,51.666666666666686,46.10666666666668,0.0,49.94427317982981,0.0,0.0,0.0,81.27662543253163,49.64168081463636,49.94427317982981,49.490384632039635,12.43753247303448,15.275339227835845,0.0,-1.8620459654357886,-2.2621991940395216,2.8,9.236100170605994,4461.442238998003,2913.3603391435754,484.0770172737324,-781.0745311575243,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04804215290651003,0.0,0,1.243431072173108,65.99961422222222,-66.56814847907656,0.26537842859136246,7.063072391970788,0.0027942061392810832,-14.278821576283411,1.2420051656520255,0,0,74.1874979884627,0.08426694085298729,555.9223189348405,-71.84530166110812
2025-01-01 00:04:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,51.780886183311,51.666666666666686,46.10666666666668,0.0,49.93269873293614,0.0,0.0,0.0,80.90763466142343,49.63087466294505,49.93269873293614,49.479962627949504,12.43753247303448,15.420572418347554,0.0,-1.6064543618977414,-2.176781418272342,2.8,9.236100170605994,4445.276834195794,2910.6912612007577,473.52754483076717,-793.2962571081262,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04823238084718164,0.0,0,1.2483545678517236,65.99961422222222,-70.5118273306829,0.26290188653418417,7.134395835237063,0.0027940714133630816,-14.523460779352765,1.2413801842227363,0,0,71.51842004564514,0.08408762597301911,545.3788728918213,-71.85132806105413
2025-01-01 00:05:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,51.55113740266633,51.666666666666686,46.10666666666668,0.0,49.92117660389478,0.0,0.0,0.0,80.54865219166614,49.620117570503226,49.92117660389478,49.46958805380746,12.43753247303448,15.561621811703665,0.0,-1.3552055339591327,-2.0946272358790514,2.8,9.236100170605994,4430.376238285441,2908.1140326471645,463.5921852167288,-805.2333489138189,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04841703952294385,0.0,0,1.2531339193440658,65.99961422222222,-73.47533143534379,0.26052087504485505,7.203224921461038,0.002793934310193679,-14.759808853761504,1.2407738134682016,0,0,68.94119149205213,0.08391480076196756,535.273622075168,-71.68143685843918
2025-01-01 00:06:00,0.520796787014326,0.08414650736342714,0.32357500000000006,0.008679946450238766,0.0014024417893904525,0.005392916666666667,0.016216646446207905,0.10707597390145139,0.3775041666666667,0.020000000000000004,0.0,0.32357500000000006,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,On,6405.96263466722,15.5555555555556,0.8,1557.9803142216688,9.483048477777778,0.3775041666666667,1,7586.4387822222225,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,51.32746684140016,51.666666666666686,46.10666666666668,0.0,49.90970538032647,0.0,0.0,0.0,80.19916693968774,49.60940820665499,49.90970538032647,49.459259619819264,12.43753247303448,15.698702234668964,0.0,-1.108139116344963,-2.0153659174271814,2.8,9.236100170605994,4416.165534475124,2905.630153707505,454.1914905651715,-816.8981155317769,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04859641420546347,0.0,0,1.257776510075587,65.99961422222222,-76.02126862770226,0.25822943105510837,7.270268839802011,0.0027937949077775958,-14.988278420517608,1.240185077348415,0,0,66.45731255239245,0.08374772314751974,525.5571576127816,-71.3656670476101
2025-01-01 00:07:00,0.14329262034765927,0.08414650736342714,0.0,0.0023882103391276543,0.0014024417893904525,0.0,0.016216646446207905,0.10707597390145139,0.0,0.020000000000000004,0.0,0.0,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,51.109604785398005,51.666666666666686,46.10666666666668,0.0,49.89828372194438,0.0,0.0,0.0,79.85875747718438,49.598745308695655,49.89828372194438,49.44897610207129,12.43753247303448,15.83199066301391,0.0,-0.8651144919828808,-1.9386790954310582,2.8,9.236100170605994,-722.3803674679938,64.06584794159515,445.256458736981,-828.3001939503511,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04877074064920542,0.0,0,1.2622884418633236,65.99961422222222,-78.39498441847029,0.25602245921810446,7.335058226406325,0.0027936532803270755,-15.209212452541143,1.2396131673015762,0,0,64.06584794159515,0.08358575452958984,516.1871848170368,-70.93072608005582
2025-01-01 00:08:00,0.14329262034765927,0.08414650736342714,0.0,0.0023882103391276543,0.0014024417893904525,0.0,0.016216646446207905,0.10707597390145139,0.0,0.020000000000000004,0.0,0.0,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,51.2872126005318,51.666666666666686,46.10666666666668,0.0,49.88691034791139,0.0,0.0,0.0,80.13626968833094,49.588127669951604,49.88691034791139,49.438736330971714,12.43753247303448,15.703977933549746,0.0,-0.7690735223602968,-1.864293904600868,2.8,9.236100170605994,-708.3631209441367,63.433642343931766,436.7279010270413,-817.3482984273736,-0.0,-0.0,184.31481090082764,0.0,1.0,0.04860331587012881,0.0,0,1.2579551395452384,65.99961422222222,-75.3296334175908,0.25811593479311407,7.272100742706433,0.002793509498918958,-14.953795763250701,1.240162639902936,0,0,63.433642343931766,0.08342834670614528,507.12754173005834,-70.39964070301704
2025-01-01 00:09:00,0.14329262034765927,0.08414650736342714,0.0,0.0023882103391276543,0.0014024417893904525,0.0,0.016216646446207905,0.10707597390145139,0.0,0.020000000000000004,0.0,0.0,0.0,0.0783131740300938,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.00284234283625731,0.0,On,0.006687151804975298,0,On,0.006687151804975298,0.0,On,0.0026584085279929516,0,On,0.07110605241505571,0.05332953931129177,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7586.4387822222225,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1713.5867866666667,Off,0.0,0,51.45897925697038,51.666666666666686,46.10666666666668,0.0,49.87549813172662,0.0,0.0,0.0,80.40465508901622,49.577473134510214,49.87549813172662,49.428460635902006,12.43753247303448,15.579788381868864,0.0,-0.6741210965777122,-1.7919768387194215,2.8,9.236100170605994,-695.346502389807,62.703512903178854,428.55516109598113,-806.7756213141386,-0.0,-0.0,184.31481090082764,0.0,1.0,0.048440816191985724,0.0,0,1.2537493091068224,65.99961422222222,-72.88569197649609,0.2601651183592008,7.211168042180125,0.002793368194745969,-14.705769129418604,1.2406961691562544,0,0,62.703512903178854,0.083275030037788,498.34733348024156,-69.79217238426044
