Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,4.562016540706485,2.8648586155573397,0.0,0.07603360901177475,0.047747643592622326,0.0,0.08121235748296328,0.0,0.3994782318445378,4.031325951378983,0.05,0.0,0.0,0.24629596110127513,2.6039793211227313,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6450.659740583971,17.83333333333337,2.325042805150791,2217.867326988077,3.4996613680456496,0.5316645833333333,1,8136.8624842387135,8136.8624842387135,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.263642548823157,51.666666666666686,46.10666666666668,0.0,51.52136724001143,0.0,0.0,0.0,24.263642548823157,51.53627264436329,51.54372534653922,51.52136724001143,12.43753247303448,17.08169016981231,-0.251643163521063,2.1377603033798342,2.8,9.236100170605994,4911.938753133465,2728.1159870975034,-2142.562000866035,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11511611892719056,0.0,0.0,0.6831140098518451,197.99884266666666,-56.24191181077191,0.2331829683440165,7.8792253048359555,0.0027630865433611383,10.112848420083203,1.2307032803797808,0.5436834545663999,469.22266167757596,41.025998431850425
2025-01-01 00:01:00,4.56389325267095,2.866070851731272,0.0,0.07606488754451583,0.04776784752885453,0.0,0.08121235748296328,0.0,0.3994782318445378,4.03320266334345,0.05,0.0,0.0,0.24629596110127513,2.6051915572966635,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6449.8948457391825,17.83333333333337,2.3235031055402993,2217.6043406652725,3.501538080010117,0.5316645833333333,1,8135.834603071122,8135.834603071122,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.242191991233152,51.666666666666686,46.10666666666668,0.0,51.517763233040675,0.0,0.0,0.0,24.242191991233152,51.532867445409956,51.540419551594596,51.517763233040675,12.43753247303448,17.10873868713589,-0.22459464619748104,2.380140578024997,2.8,9.236100170605994,4897.603335009113,2555.3070321667265,-2148.5724202304996,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11522082812575057,0.0,0.0,0.6837353678437866,197.99884266666666,-63.802015725871115,0.23346555509853176,7.914675831919346,0.0027631086213812587,9.969090078926122,1.2341832862902509,0.5436834545663999,297.48678086646777,40.21591063498601
2025-01-01 00:02:00,4.565714652414559,2.8672473597400656,0.0,0.07609524420690932,0.04778745599566776,0.0,0.08121235748296328,0.0,0.3994782318445378,4.035024063087058,0.05,0.0,0.0,0.24629596110127513,2.6063680653054573,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6449.152804966407,17.83333333333337,2.322010481847478,2217.349212034804,3.503359479753725,0.5316645833333333,1,8134.837433667876,8134.837433667876,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.221320675539058,51.666666666666686,46.10666666666668,0.0,51.51416244556003,0.0,0.0,0.0,24.221320675539058,51.529465256862665,51.53711666251399,51.51416244556003,12.43753247303448,17.134967703048833,-0.19836563028453824,2.6075238170539317,2.8,9.236100170605994,4883.680081247134,2393.251810290549,-2154.407151200666,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11532233075656838,0.0,0.0,0.6843376976460301,197.99884266666666,-71.14849774490762,0.23307981367425518,7.926735252511922,0.0027631303241850815,9.82960978838532,1.2340717541453823,0.5436834545663999,136.37688488386527,39.52571337187976
2025-01-01 00:03:00,4.567483108903468,2.8683896697846922,0.0,0.07612471848172446,0.047806494496411535,0.0,0.08121235748296328,0.0,0.3994782318445378,4.036792519575967,0.05,0.0,0.0,0.24629596110127513,2.607510375350084,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6448.432624683519,17.83333333333337,2.3205628407254157,2217.1015994830354,3.5051279362426344,0.5316645833333333,1,8133.869640833221,8133.869640833221,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.20100309172545,51.666666666666686,46.10666666666668,0.0,51.51056479144283,0.0,0.0,0.0,24.20100309172545,51.526065997429676,51.53381660042311,51.51056479144283,12.43753247303448,17.160413360145235,-0.17291997318813657,2.8208675699403547,2.8,9.236100170605994,4870.003729064422,2241.192907506901,-2160.073651841023,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11542076978614114,0.0,0.0,0.6849218476403496,197.99884266666666,-78.43816900437463,0.23270630647556254,7.938984815990006,0.0027631517252729855,9.694196335369192,1.2339635720339983,0.5436834545663999,-14.785487430199055,38.87679545406472
2025-01-01 00:04:00,4.569200628633474,2.869499077933399,0.0,0.0761533438105579,0.047824984632223316,0.0,0.08121235748296328,0.0,0.3994782318445378,4.038510039305972,0.05,0.0,0.0,0.24629596110127513,2.6086197834987908,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6447.733461383632,17.83333333333337,2.3191583983816666,2216.861212995233,3.506845455972639,0.5316645833333333,1,8132.930091045531,8132.930091045531,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.181217527715752,51.666666666666686,46.10666666666668,0.0,51.50697018835477,0.0,0.0,0.0,24.181217527715752,51.522669589399364,51.53051928992166,51.50697018835477,12.43753247303448,17.18510641143644,-0.14822692189693143,3.021063657784447,2.8,9.236100170605994,4858.442750167627,2098.500349248577,-2165.578229868025,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11551626706535231,0.0,0.0,0.6854885409057222,197.99884266666666,-83.7954065742804,0.23234451817061647,7.950812212515242,0.002763172833388268,9.562689502402556,1.2338586074997433,0.5436834545663999,-156.6322261187153,38.27136237205953
2025-01-01 00:05:00,4.57087054050679,2.8705777344445966,0.0,0.07618117567511316,0.047842962240743275,0.0,0.08121235748296328,0.0,0.3994782318445378,4.040179951179289,0.05,0.0,0.0,0.24629596110127513,2.6096984400099883,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6447.05393572879,17.83333333333337,2.317794302755239,2216.6275783271008,3.508515367845956,0.5316645833333333,1,8132.016930722557,8132.016930722557,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.161929008831077,51.666666666666686,46.10666666666668,0.0,51.50337855718938,0.0,0.0,0.0,24.161929008831077,51.519275958107194,51.527224658566105,51.50337855718938,12.43753247303448,17.209096445883155,-0.12423688745021622,3.2089467558279776,2.8,9.236100170605994,4849.216375273932,1964.578682684669,-2170.931442535307,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11560901702117735,0.0,0.0,0.6860389311970878,197.99884266666666,-86.98904314585216,0.23199366201091706,7.962245133738472,0.002763193656932261,9.434835076202411,1.233756648192174,0.5436834545663999,-289.75473115449967,37.705835512068
2025-01-01 00:06:00,4.572496172868736,2.871627789216974,0.0,0.07620826954781228,0.04786046315361624,0.0,0.08121235748296328,0.0,0.3994782318445378,4.041805583541235,0.05,0.0,0.0,0.24629596110127513,2.610748494782366,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6446.392671453576,17.83333333333337,2.316467717373573,2216.4002222907448,3.510141000207902,0.5316645833333333,1,8131.128310410988,8131.128310410988,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.14310271199419,51.666666666666686,46.10666666666668,0.0,51.49978982403923,0.0,0.0,0.0,24.14310271199419,51.51588503379705,51.523932638675966,51.49978982403923,12.43753247303448,17.232432841916477,-0.10090049141689406,3.3852977721486344,2.8,9.236100170605994,4841.514641626335,1838.8712470218832,-2176.1438583410054,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11569921295659605,0.0,0.0,0.6865741655994496,197.99884266666666,-88.81709671253702,0.23165296106569755,7.973944476042043,0.0027632142037605878,9.310380424203807,1.2336574828412663,0.5436834545663999,-414.70630637694535,37.177331108083735
2025-01-01 00:07:00,4.574080069350724,2.8726508852741124,0.0,0.07623466782251206,0.04787751475456854,0.0,0.08121235748296328,0.0,0.3994782318445378,4.043389480023222,0.05,0.0,0.0,0.24629596110127513,2.611771590839504,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6445.748613999332,17.83333333333337,2.315176459476382,2216.178782307562,3.511724896689889,0.5316645833333333,1,8130.26281297356,8130.26281297356,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.124711876539543,51.666666666666686,46.10666666666668,0.0,51.49620392017337,0.0,0.0,0.0,24.124711876539543,51.51249675159995,51.52064316731324,51.49620392017337,12.43753247303448,17.25515353473171,-0.07817979860165991,3.550847369653452,2.8,9.236100170605994,4833.533788763934,1720.8572696766103,-2181.2235411751694,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11578700367263596,0.0,0.0,0.6870951271174428,197.99884266666666,-91.0742092865283,0.2313218122278249,7.984665449124315,0.0027632344811860964,9.189130722128205,1.233560948960165,0.5436834545663999,-532.0046549617717,36.68314233082003
2025-01-01 00:08:00,4.575623223855836,2.8736476646139812,0.0,0.07626038706426394,0.047894127743566356,0.0,0.08121235748296328,0.0,0.3994782318445378,4.044932634528336,0.05,0.0,0.0,0.24629596110127513,2.612768370179373,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6445.1213407284185,17.83333333333337,2.313919618998649,2215.9631130661824,3.513268051195002,0.5316645833333333,1,8129.419870461267,8129.419870461267,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.106745487359373,51.666666666666686,46.10666666666668,0.0,51.49262078083895,0.0,0.0,0.0,24.106745487359373,51.50911105040252,51.51735618518431,51.49262078083895,12.43753247303448,17.277274104156565,-0.056059229176806724,3.706279237382646,2.8,9.236100170605994,4825.753716314321,1610.0496801987383,-2186.1735928288554,-0.0,-0.0,660.0829252263011,0.0,3.0,0.1158724513999512,0.0,0.0,0.6876021850358562,197.99884266666666,-93.2769568115433,0.23099994403225646,7.995049492407318,0.0027632544961035174,9.071003455634191,1.2334669791434594,0.5436834545663999,-642.1341972674187,36.220764399974705
2025-01-01 00:09:00,4.577126961073199,2.8746189829012243,0.0,0.07628544935121997,0.04791031638168707,0.0,0.08121235748296328,0.0,0.3994782318445378,4.046436371745697,0.05,0.0,0.0,0.24629596110127513,2.613739688466616,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.007629961622807017,0.0,On,0.0020070699549434904,0.0,On,0.07157532590521277,0,On,0.07108361704283753,0,On,0.265807239540952,0.19935542965571393,On,0,0,Off,HP On,6444.510295742435,17.83333333333337,2.3126960227247952,2215.753023437488,3.5147717884123644,0.5316645833333333,1,8128.598735846589,8128.598735846589,0.0,Off,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,10955.948973915685,Off,0.0,0.0,24.089189251321493,51.666666666666686,46.10666666666668,0.0,51.489040342920866,0.0,0.0,0.0,24.089189251321493,51.505727870637294,51.514071634495515,51.489040342920866,12.43753247303448,17.298814786900255,-0.034518546433115915,3.8522331552997473,2.8,9.236100170605994,4818.281736702312,1505.9926573320743,-2190.9981815709507,-0.0,-0.0,660.0829252263011,0.0,3.0,0.11595563622801362,0.0,0.0,0.6880958146160238,197.99884266666666,-95.31330269547368,0.23068701975541575,8.00510798633249,0.002763274255232221,8.955892989480255,1.2333754862837119,0.5436834545663999,-745.548242358426,35.78787625301219
