Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,2.725447973468644,1.2855281835228254,0.0,2.725447973468644,1.2855281835228254,0.0,0.12742316328258918,0.5833092014814816,0.3950027424426158,1.569712866261957,0.05,0.0,0.0,0.2570105037374943,1.0139343464519979,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004577976973684211,0.0,0.0033507862807107425,0.0,0.11949440002819424,0.0,0.05232207079262329,0.0,0.28009329638924413,0.21006997229193308,0.0,0.0,2538.208292080076,13.333333333333371,1.0726822902215285,872.6873632285224,1.3304638037619574,0.2392490625,0.45,3171.646592808598,7185.960293187569,0.0,0.0,19.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,583.3092014814815,0.16666666666666666,26.601850313124803,51.66666666666668,46.10666666666668,0.0,51.49910238629368,0.22247219567720683,603.0085539407854,583.3092014814815,26.601850313124803,50.8366254767226,51.50385635198457,50.500633056246194,12.43753247303448,13.080288271058803,-0.04389222880628715,3.0711576280107686,0.85,9.236100170605994,1729.8220649659222,-688.4828841625575,-1501.9512789298758,0.0,0.0,700.8182176446245,613.5810076525541,3.0,0.09343024394387613,0.0,0.0,0.5544272094710283,197.99884266666666,-7.253165828902339,0.3147062764529025,6.0670749571521405,0.002874007890204982,289.17287536475465,1.2514709468700476,0.5436834545663999,-1583.6058805903813,22.435633199301325
2025-01-01 11:00:00,2.3630373811874334,1.0504205620952007,0.0,2.3630373811874334,1.0504205620952007,0.0,0.12288662150392277,0.5833092014814816,0.4011083318473191,1.2057332263547103,0.05,0.0,0.0,0.2570105037374943,0.7788267250243731,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004577976973684211,0.0,0.0032270453152682516,0.0,0.1150815992149703,0.0,0.05842766019732663,0.0,0.28009329638924413,0.21006997229193308,0.0,0.0,2030.1166941980339,13.333333333333371,0.8267568228149871,697.9951922913323,1.0285116985769325,0.17722152777777778,0.3333333333333333,2550.8903587115883,7530.290264684619,0.0,0.0,19.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,583.3092014814815,0.16666666666666666,26.64568368698307,51.66666666666668,46.10666666666668,0.0,51.484878533309356,0.17839544503147586,482.5676990523125,583.3092014814815,26.64568368698307,50.72908008024149,51.484996597165534,50.35106278985138,12.43753247303448,12.921495620739984,-0.09340513768025387,3.868198629865349,1.95,9.236100170605994,1533.5598200081818,-649.3379745508548,-1241.8708329029184,0.0,0.0,685.9038616186614,797.8096446695841,2.75025,0.08672215596936199,0.0,0.0,0.5146205436677137,181.51543901466667,59.41009709440495,0.32160748488327867,6.025758840725734,0.0029080116426608636,239.76708118012849,1.2515532753924732,0.5436834545663999,-1360.4743855760642,13.141218733877116
2025-01-01 12:00:00,16.193273739034993,9.624208098982395,0.0,16.193273739034993,9.624208098982395,0.0,0.18092997034047598,1.0499565626666667,0.4675214028687493,14.4448658031591,0.05,0.0,0.0,0.2791632000312683,9.330461565617792,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.004768726014254386,0.0,0.0048050615446740335,0.0,0.17135618278154754,0.0,0.09530380282705804,0.0,0.3065008560179055,0.22987564201342905,0.0,0.0,14044.409070890879,19.222222222222253,1.6317104834887215,4828.751981632812,3.367037286492432,0.5316645833333333,1.0,18341.496469190355,7795.33253585702,10.546163933333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,1049.9565626666667,0.3,23.486690076181052,51.66666666666668,46.10666666666668,0.0,51.59195420208404,0.41165417351573147,1117.747432929919,1049.9565626666667,23.486690076181052,50.43153603323018,51.59199357700475,49.851287573882544,12.43753247303448,17.10996892427149,-1.5231500701225957,8.021378473934396,3.05,9.236100170605994,12912.489352050325,1311.7297123803166,-1881.060623857681,0.0,0.0,824.9951559546384,893.6228172314663,3.0,0.10258544187134643,0.0,0.0,0.608755343754092,197.99884266666666,-75.85425093751019,0.24936069655050955,8.103917607187064,0.002938036952413942,214.7684496801746,1.232887990943755,0.5436834545663999,-3511.949330427356,-5.072938825139533
2025-01-01 13:00:00,5.644999184776314,3.0451762739573973,0.0,5.644999184776314,3.0451762739573978,0.0,0.20332750436985997,0.6416401216296297,0.5024953574812676,4.247536201295557,0.05,0.0,0.0,0.28695559467579135,2.743637345948273,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.005340973135964913,0.0,0.0054003789041911715,0.0,0.19258615232970389,0.0,0.11988789791354564,0.0,0.3168907155439362,0.23766803665795208,0.0,0.0,7069.642449129091,19.222222222222253,2.4071555635505746,2430.6861052931504,3.715871617962224,0.5316645833333333,1.0,8968.663971088909,8968.663971088909,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,641.6401216296297,0.18333333333333332,22.567655048597917,51.66666666666668,46.10666666666668,0.0,51.63597818082985,0.33670727885545143,918.6882570708399,641.6401216296297,22.567655048597917,50.436519222110945,51.63617259670891,49.83659532687243,12.43753247303448,18.406937847518908,-0.3314527352947472,7.91050155066347,4.45,9.236100170605994,6145.804532003053,-8.315147709992292,-1845.009822018106,0.0,0.0,881.6393544297187,870.1385944621327,3.0,0.10219499880901037,0.0,0.0,0.6064384038814065,197.99884266666666,39.53255046235075,0.23037168973999494,8.749340818896474,0.002963918843622603,190.93067046935548,1.2267709799621507,0.5436834545663999,-2431.5372907000337,-7.463962303109173
2025-01-01 14:00:00,5.037641120016601,2.2686491435759453,0.0,5.037641120016601,2.2686491435759457,0.0,0.2057356362352843,1.2249493231111113,0.5115930900379447,3.045363070632261,0.05,0.0,0.0,0.28695559467579135,1.9671102155668208,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.005722471217105262,0.0,0.005455658373289191,0.0,0.19455750664488983,0.0,0.1289856304702228,0.0,0.3168907155439362,0.23766803665795208,0.0,0.0,5091.784108682986,19.222222222222253,1.6913917396573563,1750.6583923000048,2.6731978622989274,0.37216520833333333,0.7,6470.277292649657,9428.441147955233,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,1224.9493231111112,0.35,21.485377291875945,51.66666666666668,46.10666666666668,0.0,51.223227755639556,0.43680359173785555,1176.2587664400116,1224.9493231111112,21.485377291875945,49.38332546083398,51.223227755639556,48.463374313431196,12.43753247303448,18.931586810952762,-0.05409088114470257,8.154123211136849,4.7,9.236100170605994,4200.111194588902,-681.645207412592,-1880.7865750099327,0.0,0.0,893.1452188518201,758.6546519262896,3.0,0.10238708249923482,0.0,0.0,0.6075782534618059,197.99884266666666,95.96844206402848,0.22462241419712628,9.015346013323873,0.0029875943504050553,143.4068331295558,1.2239350013660772,0.5436834545663999,-2423.4454892995027,-8.858110413094625
2025-01-01 15:00:00,4.197460772637675,2.215917383644407,0.0,4.197460772637675,2.2159173836444066,0.0,0.13326288048446228,0.5833092014814816,0.4286512105879956,3.002237480083736,0.05,0.0,0.0,0.2620802143458948,1.9392538359651785,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.006676216419956141,0.0,0.0034528406851993946,0.0,0.12313382337930673,0.0,0.07921092479346911,0.0,0.2852882261522595,0.2139661696141946,0.0,0.0,4670.195837141268,19.222222222222253,1.611660686366588,1605.707815072829,2.621211195361514,0.3810262847222222,0.7166666666666667,5894.877367491876,8175.109623678645,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,583.3092014814815,0.16666666666666666,21.432758436282814,51.66666666666668,46.10666666666668,0.0,51.37622326387347,0.08900322268970413,240.881709776946,583.3092014814815,21.432758436282814,49.454991676659496,51.37622326387347,48.49437588305251,12.43753247303448,19.10066752852115,-0.006377759272071456,7.924735575365091,4.15,9.236100170605994,3411.342046748054,-1054.7602799808658,-2028.9272205387965,0.0,0.0,676.1871305697998,556.8662763793615,2.0340000000000003,0.10491947611912172,0.0,0.0,0.6226058063043259,134.24321532800002,93.88629957578246,0.22310500875733755,9.106729908380727,0.0029993320777699445,67.8055166002038,1.2232175511156116,0.5436834545663999,-2654.1951980868475,-6.272896966846912
2025-01-01 16:00:00,4.706352741665089,2.826036511488433,0.0,4.70635274166509,2.826036511488433,0.0,0.15321932590814952,0.1166618402962963,0.4525483925461099,3.9339231829145342,0.05,0.0,0.0,0.27038983007959166,2.5410633480755083,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,0.0,0.0,0.008392957785087718,0.0,0.003950355907081573,0.0,0.14087601221598023,0.0,0.09202861910665426,0.0,0.29167366065263256,0.21875524548947436,0.0,0.0,6031.373488734863,19.222222222222253,2.105877933671356,2073.708230705121,3.428841828747868,0.5050813541666667,0.95,7600.000365273316,8002.394292835687,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,116.6618402962963,0.03333333333333333,21.591916035684736,51.66666666666668,46.10666666666668,0.0,51.418601403014556,0.17755295547767436,482.56769905231243,116.6618402962963,21.591916035684736,49.57251172862384,51.418601403014556,48.64946689142849,12.43753247303448,18.941653755051522,-0.047390771761625254,7.249897687785597,3.05,9.236100170605994,4513.092373152441,-894.2793797169818,-2276.2893304273184,0.0,0.0,717.4157902672418,209.5348713094011,2.0010000000000003,0.10974375759750198,0.0,0.0,0.651233719545865,132.0652280586667,40.59242457765587,0.2258608429744621,9.041341875689403,0.0030062416188370326,-39.225643329425225,1.2238787476174937,0.5436834545663999,-2968.343710841754,0.3561004196509373
2025-01-01 17:00:00,4.242546832231344,2.14429565762762,0.0,4.242546832231344,2.14429565762762,0.0,0.31031195653298993,0.4666473611851852,0.6035496752559254,2.812037839257244,0.05,0.0,0.0,0.3133153194488389,1.8163970048454479,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,0.0,0.0,0.010681946271929825,0.0,0.008172856892799552,0.0,0.2914571533682605,0.0,0.18579591599080683,0.0,0.34264890895222067,0.2569866817141654,0.0,0.0,4241.959100280269,19.222222222222253,1.4894064712970603,1458.471360958754,2.4487337073127993,0.36330413194444444,0.6833333333333333,5337.12632929458,7846.364129864763,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,466.6473611851852,0.13333333333333333,21.309942411280474,51.66666666666668,46.10666666666668,0.0,51.237924313479645,0.178324386495122,484.3773279237586,466.6473611851852,21.309942411280474,49.16689939689097,51.237924313479645,48.13138693859664,12.43753247303448,18.966794939594767,-0.0533885632837445,6.173568361901033,1.95,9.236100170605994,2708.5240484602796,-1525.2723955451395,-2554.064049827793,0.0,0.0,1021.9414362209266,17.191727711587323,2.0010000000000003,0.11508385776552875,0.0,0.0,0.6829225679259822,132.0652280586667,-1.312438213122961,0.22421859660256346,9.030722073662604,0.0029902127498520445,-118.09509983948101,1.2232098853466364,0.5436834545663999,-2994.4031899298766,10.659433425982588
2025-01-01 18:00:00,6.006087455769654,2.9550049481208007,0.0,6.006087455769654,2.9550049481208007,0.0,0.32883049366423994,0.9332947223703704,0.6236801653445598,4.070282074390483,0.05,0.0,0.0,0.31127912403357266,2.6291424907538943,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07823421907593536,0.0586756643069515,0.0,0.0,0.012207938596491228,0.0,0.00863635397985218,0.0,0.30798620108789654,0.0,0.20864133329979612,0.0,0.33680461296882835,0.2526034597266212,0.0,0.0,6027.4010208758455,19.222222222222253,2.1386507604447926,2072.3424158851894,3.5386174910571504,0.5316645833333333,1.0,7568.078853427701,7568.078853427701,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,933.2947223703704,0.26666666666666666,22.264506807402572,51.66666666666668,46.10666666666668,0.0,51.51835530701236,0.20725140759148972,556.7624827816055,933.2947223703704,22.264506807402572,50.64441608391314,51.51851451749569,50.207287261880204,12.43753247303448,19.080308718531498,0.0,5.849856915964188,1.15,9.236100170605994,4297.387520370654,-1250.3302213911513,-2726.6993016856245,0.0,0.0,1030.1612444143152,0.0,1.5337500000000002,0.1162638939402065,0.0,0.0,0.6899250559404035,101.22690831333334,-33.475443233881485,0.22150988074460604,9.064432270137331,0.0029771312059268776,-134.80793536938918,1.2221285934647588,0.5436834545663999,-3340.7207237608027,18.04808648446215
2025-01-01 19:00:00,4.869773693533039,2.88392592984628,0.0,4.869773693533039,2.88392592984628,0.0,0.24229234219582674,0.0,0.5747759543219487,4.002705397015264,0.05,0.0,0.0,0.28385032719923614,2.5854922693137103,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,0.0,0.0,0.01297093475877193,0.0,0.006255084541783631,0.0,0.2230663228952712,0.0,0.19630885138963375,0.0,0.303362252619417,0.22752168946456272,0.0,0.0,5772.690124609629,19.222222222222253,2.0811785066132424,1984.7676565001054,3.471040813681931,0.5316645833333333,1.0,7225.793197776401,7225.793197776401,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,0.0,0.0,21.854259363742848,51.66666666666668,46.10666666666668,0.0,51.488525150075425,0.04408222899671928,120.440854888473,0.0,21.854259363742848,50.07506521778755,51.488525150075425,49.36833525164361,12.43753247303448,19.07573268186623,0.0,4.9047607686203145,-0.25000000000000006,9.236100170605994,3524.4760146361655,-1673.7003772596674,-3072.0055990003048,0.0,0.0,861.7665534424162,0.0,0.9990000000000001,0.12082305592239898,0.0,0.0,0.7169797156374476,65.933614608,-37.97506441557494,0.21981895347229094,9.035491855150395,0.002953541424213391,-189.46201815674405,1.2221650497035745,0.5436834545663999,-3683.7052368794143,25.237203119641112
2025-01-01 20:00:00,4.8313736999526435,2.8433633366684523,0.0,4.831373699952643,2.8433633366684523,0.0,0.21492454692292512,0.0,0.6191943814737986,3.947254771555919,0.05,0.0,0.0,0.2791052997010241,2.549674703634095,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354016593137924,0.05515512444853442,0.0,0.0,0.013352432839912281,0.0,0.005498181041826129,0.0,0.1960739330411867,0.0,0.247053981872433,0.0,0.29860023366998634,0.2239501752524897,0.0,0.0,5680.980559539103,19.222222222222253,2.079358104833412,1953.236052583295,3.4155901882225863,0.5316645833333333,1.0,7102.552028789064,7102.552028789064,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,0.0,0.0,21.84252678201613,51.66666666666668,46.10666666666668,0.0,51.259464775375214,0.0,0.0,0.0,21.84252678201613,49.756124992328914,51.259464775375214,49.00445510080578,12.43753247303448,18.784346678845175,0.0,4.058850480949902,-0.55,9.236100170605994,3447.747870980065,-1312.6656078522988,-3071.0339932514744,0.0,0.0,879.1505266478247,0.0,0.9990000000000001,0.12067883978906518,0.0,0.0,0.7161239183603583,65.933614608,-41.34922195538775,0.22212632217912956,8.874759628718472,0.002930617654496322,-142.83744614310035,1.2234017819564167,0.5436834545663999,-3296.416821012002,30.515160576408032
2025-01-01 21:00:00,4.668625374771103,2.817126427963137,0.0,4.668625374771103,2.817126427963137,0.0,0.1439116307464424,0.0,0.5426358419633623,3.9320779020612986,0.05,0.0,0.0,0.2626716802360275,2.5398714143937764,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197548154986053,0.05398161116239538,0.0,0.0,0.012398687637061404,0.0,0.0035872123177761194,0.0,0.12792573079160488,0.0,0.19240693498199224,0.0,0.2782534254315096,0.2086900690736321,0.0,0.0,5694.337498352432,19.222222222222253,2.0939314989847193,1957.8284383816476,3.4004133187279653,0.5316645833333333,1.0,7120.501353400747,7120.501353400747,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,0.0,0.0,21.666421116539098,51.66666666666668,46.10666666666668,0.0,51.01963163343205,0.07884108181153711,211.12336833538671,0.0,21.666421116539098,49.36504513243174,51.01963163343205,48.537751881931584,12.43753247303448,18.6333594057046,-0.0905441585174818,4.269177662819799,-0.3,9.236100170605994,3381.273783445759,-1274.7595212744088,-2989.290882810644,0.0,0.0,733.003347537599,0.0,0.9990000000000001,0.12014155967670422,0.0,0.0,0.7129356283503321,65.933614608,-56.7761796336285,0.22309964833791604,8.787628783066433,0.002915691950850742,-95.87518723274678,1.2240459227753968,0.5436834545663999,-3263.9782241969388,31.39026454088217
2025-01-01 22:00:00,5.561608335071906,2.762557599817057,0.0,5.561608335071906,2.762557599817057,0.0,0.21973701586614502,0.8166328820740741,0.6492656411812088,3.825972795950478,0.05,0.0,0.0,0.2766399799507195,2.4713342865330046,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,0.0,0.0,0.010681946271929825,0.0,0.005702289850803433,0.0,0.20335277974341173,0.0,0.2804123345802492,0.0,0.3000071938141363,0.22500539536060218,0.0,0.0,5397.417767821326,19.222222222222253,2.0392419929953745,1855.7414278174497,3.294308212617145,0.5316645833333333,1.0,6721.494612305442,6721.494612305442,0.0,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,816.6328820740741,0.23333333333333334,21.708736936146426,51.66666666666668,46.10666666666668,0.0,50.87198202916213,0.12257718156761453,325.73319686031095,816.6328820740741,21.708736936146426,49.073770693911804,50.872495592991065,48.174151462457715,12.43753247303448,18.334010655606683,-0.38821156661557327,3.4036196621296977,-1.95,9.236100170605994,2898.26267473824,-1960.281365383798,-3402.378003636406,0.0,0.0,961.3069911963642,0.0,1.7167500000000002,0.12653435234737492,0.0,0.0,0.7508712908458288,113.30483771600001,-58.08408064304381,0.22652477809681262,8.636300353436683,0.0029052978349488963,-65.55554506368183,1.2253108679744131,0.5436834545663999,-3850.4823605554498,34.459567354202385
2025-01-01 23:00:00,3.2435959702636965,1.9729907119858696,0.0,3.243595970263696,1.9729907119858696,0.0,0.10797406001439411,0.0,0.4378548900438301,2.6477670202054724,0.05,0.0,0.0,0.24811884060779107,1.7102885380447452,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.008965204906798245,0.0,0.0027006146787809547,0.0,0.09630824042881492,0.0,0.10702976923344193,0.0,0.2666730611681212,0.20000479587609082,0.0,0.0,3763.595439036513,17.83333333333337,1.478551714437883,1294.0002560861735,2.2667407354832503,0.3810262847222222,0.7166666666666667,4676.569410400464,6494.086796428446,0.0,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10955.948973915685,0.0,0.0,24.196435826536614,51.66666666666668,46.10666666666668,0.0,51.54449330442294,0.0,0.0,0.0,24.196435826536614,51.55330173092887,51.55770594418185,51.54449330442294,12.43753247303448,17.19433224414566,-0.22008981796035343,1.6013369041271823,-3.05,9.236100170605994,1014.9507388143913,-2022.4398064765394,-3374.9973723890694,0.0,0.0,659.2270638351224,0.0,2.0010000000000003,0.1255467959411574,0.0,0.0,0.7450110027915309,132.0652280586667,-32.87439166817517,0.2427373649112976,8.090117477172367,0.00289708680232702,-56.304692631213726,1.230127380337191,0.5436834545663999,-3356.5279504116093,40.08788784889609
