Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57537957753419,51.666666666666686,46.10666666666668,0.0,50.75041257238655,0.0,0.0,0.0,72.77403058989718,48.152517628764905,50.75041257238655,46.853570156954085,12.43753247303448,17.339659717459202,0.0,4.636257310220062,1.0627813644662436,2.8,9.236100170605994,341.2372455439056,-1471.5168453488989,233.7316526751648,-355.24251414511957,-0.0,-0.0,719.7817604319055,0.0,2.0,0.01874791779476334,0.0,0,0.13672988108754924,131.99922844444444,-23.302000742880388,0.22188812476498343,7.894777711493427,0.0026721462044737732,92.98476149150667,1.229677847584664,0.664103386230829,-1589.2304745893248,117.71362924042592,0.09061390909439998,205.1478631884172,28.583789486747616
2025-01-01 00:01:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57435798352678,51.666666666666686,46.10666666666668,0.0,50.74188420424495,0.0,0.0,0.0,72.77243434926059,48.145260863278295,50.74188420424495,46.84694919279497,12.43753247303448,17.33303716747574,0.0,4.684431046317818,1.1308440652469256,2.8,9.236100170605994,337.7920477320471,-1515.9900825048608,225.12575704276736,-354.9953947582031,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018743413356358752,0.0,0,0.1366970299019313,131.99922844444444,-26.994317941655382,0.22265021924768075,7.91462258451133,0.0026723959017240077,92.97441722182322,1.2332978265187948,0.6643994420578183,-1631.650587594694,115.66050508983321,0.09061390909439998,197.11035003815127,28.01540700461605
2025-01-01 00:02:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.573477200372984,51.666666666666686,46.10666666666668,0.0,50.73335638506271,0.0,0.0,0.0,72.77105812558278,48.138004256963086,50.73335638506271,46.84032819291327,12.43753247303448,17.326321364550658,0.0,4.7300855935756845,1.196639046851456,2.8,9.236100170605994,334.280681463699,-1557.8259781418458,216.8017126086125,-354.74486603048234,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018738845013691118,0.0,0,0.13666371265803517,131.99922844444444,-30.7562129377242,0.22276546161435212,7.91136872680382,0.0026726448383657155,92.9641898409401,1.23332615499286,0.6646798942905794,-1671.8863928503674,114.06041470852172,0.09061390909439998,189.34063147273682,27.46108113587565
2025-01-01 00:03:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57272961409476,51.666666666666686,46.10666666666668,0.0,50.72482909128015,0.0,0.0,0.0,72.76989002202306,48.130747787879955,50.72482909128015,46.83370713617987,12.43753247303448,17.319517338471496,0.0,4.773426562953661,1.2602476664110844,2.8,9.236100170605994,330.7651833314116,-1597.3492429267092,208.77512984643323,-354.49111847686464,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018734216168609853,0.0,0,0.13662995416578752,131.99922844444444,-34.52545862362927,0.22288200751660284,7.908713574091326,0.0026728937419066325,92.95403270720107,1.233354859403518,0.6649460249534048,-1710.11381622053,112.76457329382085,0.09061390909439998,181.8291000419141,26.946029804519085
2025-01-01 00:04:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57210787096129,51.666666666666686,46.10666666666668,0.0,50.71630230060568,0.0,0.0,0.0,72.76891854837702,48.12349143527594,50.71630230060568,46.82708600261107,12.43753247303448,17.312629947454123,0.0,4.814622723108675,1.3217527422105129,2.8,9.236100170605994,328.55286666258144,-1634.8339607502508,201.00606215127073,-354.23433604027315,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018729530107411126,0.0,0,0.1365957783923771,131.99922844444444,-36.99455772905094,0.22299979062356542,7.905363735357769,0.0026731426124604976,92.94394263761487,1.233383919173942,0.6651988869412641,-1746.4770934493954,111.64313269914476,0.09061390909439998,174.56597574805252,26.440086403218213
2025-01-01 00:05:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.5715781792146,51.666666666666686,46.10666666666668,0.0,50.70777599197251,0.0,0.0,0.0,72.7680909050228,48.116235179543786,50.70777599197251,46.82046477332943,12.43753247303448,17.305681592093734,0.0,4.853815362346041,1.3812320733379482,2.8,9.236100170605994,327.9950534136378,-1670.4314754132042,193.48979586436155,-353.97535623339905,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018724802055048333,0.0,0,0.13656129637445824,131.99922844444444,-37.811350784868694,0.22311849689661023,7.902627286721177,0.0026733914501367016,92.93390437436454,1.2334132392307424,0.6654393621300364,-1781.0968544766142,110.66537906340997,0.09061390909439998,167.54207130961055,25.947724554751012
2025-01-01 00:06:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57110126416608,51.666666666666686,46.10666666666668,0.0,50.69925014994026,0.0,0.0,0.0,72.7673457252595,48.10897900634126,50.69925014994026,46.813843434541766,12.43753247303448,17.298698316083286,0.0,4.8911272516701745,1.438761951847407,2.8,9.236100170605994,327.77686684156004,-1704.2801239407831,186.23160518449978,-353.71515133941574,-0.0,-0.0,719.7817604319055,0.0,2.0,0.01872004972232087,0.0,0,0.13652663727813472,131.99922844444444,-38.289742250929734,0.22323776012600957,7.8992236072481194,0.002673640255022986,92.92390009867583,1.2334427090117541,0.6656682168383651,-1814.0779111752358,109.79778723445281,0.09061390909439998,160.74837741046665,25.48322777403314
2025-01-01 00:07:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57066745328559,51.666666666666686,46.10666666666668,0.0,50.690724765607726,0.0,0.0,0.0,72.76666789575873,48.10172290744539,50.690724765607726,46.80722197836423,12.43753247303448,17.29168652865275,0.0,4.926666585248719,1.4944180054160519,2.8,9.236100170605994,327.70993737687434,-1736.4954013222728,179.1737837055737,-353.45396122907846,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018715277463661615,0.0,0,0.13649183286059127,131.99922844444444,-38.617861825952694,0.2233574906655018,7.896450891629126,0.0026738890271817022,92.91392545569082,1.2334723013190994,0.6658861263321331,-1845.512647471457,109.01724614918453,0.09061390909439998,154.17596319065288,24.997820514920807
2025-01-01 00:08:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.57027145002626,51.666666666666686,46.10666666666668,0.0,50.682199831684265,0.0,0.0,0.0,72.76604914066603,48.09446687614026,50.682199831684265,46.80060039836825,12.43753247303448,17.284649737275252,0.0,4.960530192274451,1.5482682236294647,2.8,9.236100170605994,327.66828537243924,-1767.1773051739308,172.37798163095655,-353.19191745247,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018710487660108438,0.0,0,0.13645690048690434,131.99922844444444,-38.921557606996274,0.22347763968269949,7.893016957977634,0.002674137766669035,92.90397807603765,1.2335020012737732,0.666093694779904,-1875.4837876543966,108.3064824804658,0.09061390909439998,147.8167997711807,24.561181859775854
2025-01-01 00:09:00,0.639111407088313,0.3870931831856532,0.0,0.010651856784805217,0.0064515530530942205,0.0,0.04753391881938085,0.5715774882689322,0.0,0.020000000000000004,0.0,0.0,0.0,0.38125984985231987,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.006816077302631578,0.0,On,0.001305867158365956,0.0,On,0.03941197435838332,0,On,0.06323102179917227,0,On,0.4475553585835997,0.33566651893769966,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,9028.055577777777,Off,0.0,19.444444444444457,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1625.3723822222223,Off,0.0,0,46.56991073050737,51.666666666666686,46.10666666666668,0.0,50.67367534176124,0.0,0.0,0.0,72.76548551641775,48.087210906535155,50.67367534176124,46.79397868892212,12.43753247303448,17.27758961056481,-0.00018816721301817552,4.99280581660425,1.6003857840478908,2.8,9.236100170605994,327.6116174411219,-1796.41376768061,165.760965061369,-352.92908296104025,-0.0,-0.0,719.7817604319055,0.0,2.0,0.018705681441844164,0.0,0,0.1364218483995766,131.99922844444444,-39.24106002974337,0.22359818424323533,7.89021637278515,0.0026743864735378326,92.89405685101657,1.2335318018041344,0.6662914694328366,-1904.0663566664625,107.6525889858528,0.09061390909439998,141.66224562598623,24.098719435382765
