Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:48:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.48677117120823,51.666666666666686,46.10666666666668,0.0,50.81897365050646,0.0,0.0,0.0,46.48677117120823,50.88285288029606,50.91479249519087,50.81897365050646,12.43753247303448,10.926623825384775,-0.24004284128191067,0.7279378841944685,2.2,9.236100170605994,233.3065675145009,83.1510805812005,-347.0151713941723,-0.0,-0.0,663.7030487109312,0.0,2.0,0.03044818448499867,0.0,0,0.3940312453688579,131.99922844444444,-83.38130980225804,0.36076088894732183,4.939522574430169,0.002858812390146858,93.37157566340193,1.2609689306865643,0.09255046908266963,177.9285194570954,-94.77743887589493
2025-01-01 01:49:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.48565398576029,51.666666666666686,46.10666666666668,0.0,50.81478066237395,0.0,0.0,0.0,46.48565398576029,50.87893846297268,50.911017363272045,50.81478066237395,12.43753247303448,10.92365932370855,-0.2430073429581352,0.7291222088570835,2.2,9.236100170605994,233.40375792166293,82.92709639425668,-346.8325385237907,-0.0,-0.0,663.7030487109312,0.0,2.0,0.03044250126542265,0.0,0,0.393957698583553,131.99922844444444,-83.46675226547764,0.36088653613987326,4.93858565536469,0.0028592462630150344,93.33803284018902,1.260981759657102,0.0925376689383242,177.76078132339535,-94.83368492913867
2025-01-01 01:50:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.48454649825406,51.666666666666686,46.10666666666668,0.0,50.81058781897023,0.0,0.0,0.0,46.48454649825406,50.87502413972186,50.90724230009768,50.81058781897023,12.43753247303448,10.92068658295401,-0.24598008371267532,0.7302878728827693,2.2,9.236100170605994,233.5034930632006,82.70217190324537,-346.6494367533296,-0.0,-0.0,663.7030487109312,0.0,2.0,0.03043680176711179,0.0,0,0.39388394113445085,131.99922844444444,-83.55011889440101,0.3610123981438278,4.937643620644622,0.002859679975606088,93.3045457634779,1.2609946255912092,0.09252506874839493,177.59572147737734,-94.89354957413197
2025-01-01 01:51:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.48344781167532,51.666666666666686,46.10666666666668,0.0,50.80639511941052,0.0,0.0,0.0,46.48344781167532,50.871109909727,50.90346730488524,50.80639511941052,12.43753247303448,10.917706373207448,-0.24896029345923765,0.7314335972205191,2.2,9.236100170605994,233.60562344137423,82.47758132541459,-346.4659138262997,-0.0,-0.0,663.7030487109312,0.0,2.0,0.03043108746254478,0.0,0,0.39380999207696055,131.99922844444444,-83.63151144325728,0.36113845671314365,4.936696912703252,0.0028601135281696053,93.27111225018797,1.261007525072479,0.09251268242321774,177.4335192998416,-94.95593797442699
2025-01-01 01:52:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.482357081692605,51.666666666666686,46.10666666666668,0.0,50.80220256289117,0.0,0.0,0.0,46.482357081692605,50.86719577224701,50.89969237692493,50.80220256289117,12.43753247303448,10.914719419384605,-0.2519472472820805,0.7325584879442805,2.2,9.236100170605994,233.71000845787125,82.25437879427096,-346.28201466607885,-0.0,-0.0,663.7030487109312,0.0,2.0,0.030425359738069774,0.0,0,0.3937358693518724,131.99922844444444,-83.71102558698114,0.36126469465890537,4.935745948040614,0.0028605469209462098,93.23773023977962,1.2610204548847541,0.09250051971477992,177.27429954322062,-95.01992074894966
2025-01-01 01:53:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.48127351342264,51.666666666666686,46.10666666666668,0.0,50.79801014868487,0.0,0.0,0.0,46.48127351342264,50.86328172661191,50.895917515575434,50.79801014868487,12.43753247303448,10.911726404043538,-0.2549402626231476,0.7336619757377901,2.2,9.236100170605994,233.81651584695692,82.03342871853118,-346.09778155175377,-0.0,-0.0,663.7030487109312,0.0,2.0,0.030419619899265324,0.0,0,0.3936615898547336,131.99922844444444,-83.78875131222053,0.3613910957836595,4.934791118838433,0.0028609801541680598,93.20439778671857,1.2610334119996593,0.09248858686814555,177.11814095603108,-95.0847122374999
2025-01-01 01:54:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.48019635811126,51.666666666666686,46.10666666666668,0.0,50.79381787613618,0.0,0.0,0.0,46.48019635811126,50.85936777221865,50.89214272025988,50.79381787613618,12.43753247303448,10.908727970005318,-0.2579386966613679,0.7347437634894413,2.2,9.236100170605994,233.925021181977,81.81543221074524,-345.9132542819541,-0.0,-0.0,663.7030487109312,0.0,2.0,0.030413869175934756,0.0,0,0.3935871695004812,131.99922844444444,-83.86477324700013,0.36151764482028154,4.933832794464249,0.0028614132280593194,93.17111305345128,1.2610463935649852,0.09247688718580194,176.96508374692402,-95.14965153617875
2025-01-01 01:55:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.47912491065816,51.666666666666686,46.10666666666668,0.0,50.78962574465738,0.0,0.0,0.0,46.47912491065816,50.85545390852722,50.88836799046214,50.78962574465738,12.43753247303448,10.905724722801136,-0.26094194386555003,0.7358037809668506,2.2,9.236100170605994,234.03540741753386,81.60095018019418,-345.7284703278402,-0.0,-0.0,663.7030487109312,0.0,2.0,0.0304081087267699,0.0,0,0.39351262328379527,131.99922844444444,-83.93917096555714,0.3616443273748689,4.93287132287673,0.002861846142836596,93.13787430384147,1.2610593968938408,0.0924654215159712,176.81513603614104,-95.21418585594687
2025-01-01 01:56:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.478058506776065,51.666666666666686,46.10666666666668,0.0,50.78543375372449,0.0,0.0,0.0,46.478058506776065,50.85154013505699,50.88459332572325,50.78543375372449,12.43753247303448,10.902717232960356,-0.26394943370632973,0.7368421456751494,2.2,9.236100170605994,234.1475644511063,81.39042346011615,-345.5434649761428,-0.0,-0.0,663.7030487109312,0.0,2.0,0.03040233964371153,0.0,0,0.3934379653355276,131.99922844444444,-84.01201928368218,0.3617711298733357,4.931907031938705,0.0028622788987093563,93.10467989702869,1.261072419454511,0.0924541886744898,176.66827942294228,-95.27785596282612
2025-01-01 01:57:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.47699652031859,51.666666666666686,46.10666666666668,0.0,50.781241902873624,0.0,0.0,0.0,46.47699652031859,50.847626451383285,50.880818725638115,50.781241902873624,12.43753247303448,10.899706038151505,-0.26696062851518043,0.7378591291113473,2.2,9.236100170605994,234.26138870366992,81.18419030979541,-345.3582714630075,-0.0,-0.0,663.7030487109312,0.0,2.0,0.030396562956029667,0.0,0,0.39336320897550514,131.99922844444444,-84.08338854425381,0.3618980395114345,4.930940230646854,0.0028627114958803116,93.07152828167705,1.261085458860968,0.09244318580869772,176.52447378201774,-95.34028347222232
2025-01-01 01:58:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.47593836103005,51.666666666666686,46.10666666666668,0.0,50.777050191697484,0.0,0.0,0.0,46.47593836103005,50.84371285713411,50.87704418985243,50.777050191697484,12.43753247303448,10.896691645186547,-0.2699750214801391,0.7388551277232098,2.2,9.236100170605994,234.37678272162333,80.98250162377772,-345.17292109928724,-0.0,-0.0,663.7030487109312,0.0,2.0,0.030390779634143425,0.0,0,0.3932883667619627,131.99922844444444,-84.15334489002065,0.3620250442079861,4.929971210281663,0.0028631439345457852,93.03841799058671,1.2610985128639849,0.09243240871075047,176.38366138808547,-95.40115976430775
2025-01-01 01:59:00,2.4551882952674604,0.4840672121225873,0.0,0.04091980492112434,0.008067786868709789,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0,1,0.0,0.0,Off,2.2102292704551325,0.31494061386707184,On,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,46.47775461513324,51.666666666666686,46.10666666666668,0.0,50.83979935198721,0.0,0.0,0.0,46.47775461513324,50.83979935198721,50.83979935198722,50.83979935198721,12.43753247303448,10.89367453189777,-0.2729921347689164,0.7398306379674584,2.2,9.236100170605994,234.49365480085578,80.78553414240903,-344.98744338786463,-0.0,-0.0,663.7030487109312,0.0,2.0,0.030384990593198012,0.0,0,0.3932134505378333,131.99922844444444,-84.22195052221082,0.36215213256102796,4.929000245485508,0.002863576214896055,93.00534763564406,1.2611115793428194,0.09242185208684264,176.24577045546536,-95.46023631305633
2025-01-01 02:00:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,46.47670174049655,51.666666666666686,46.10666666666668,0.0,50.8355971534802,0.0,0.0,0.0,46.47670174049655,50.83588569390269,50.83602996411393,50.8355971534802,12.43753247303448,10.890655148895728,-0.2760115177709572,0.7407862349380135,2.2,9.236100170605994,9520.014504158351,2592.262842737646,-344.8018661335357,-0.0,-0.0,363.80231950233434,0.0,2.0,0.030379196696415273,0.0,0,0.3931384714741073,131.99922844444444,-84.28926394473737,0.3622792938067911,4.928027595271547,0.0028640083371156747,59.818876846260586,1.2611246562974154,0.09241150978801871,176.1107181684992,-95.51731625211615
2025-01-01 02:01:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,46.20456237042471,51.666666666666686,46.10666666666668,0.0,50.83139509545213,0.0,0.0,0.0,46.20456237042471,50.83197212447544,50.8322606389871,50.83139509545213,12.43753247303448,11.120625919706503,-6.712707413626868,0.8968511466843674,2.2,9.236100170605994,9496.310097452902,2563.7210072099756,-359.050527579823,-0.0,-0.0,363.80231950233434,0.0,2.0,0.030819063427384618,0.0,0,0.3988308054746968,131.99922844444444,-93.7450092038991,0.3568184005707792,5.048315487286018,0.002864286265196789,59.123668451865925,1.2601042136283767,0.0907066188195131,154.37387629975322,-102.32230991104086
2025-01-01 02:02:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,45.94029203119065,51.666666666666686,46.10666666666668,0.0,50.82721768766896,0.0,0.0,0.0,45.94029203119065,50.828081470536574,50.82851336197039,50.82721768766896,12.43753247303448,11.343856492730524,-6.489476840602848,1.0484098519857783,2.2,9.236100170605994,9473.817820729406,2536.969851841611,-373.10177353161185,-0.0,-0.0,363.80231950233434,0.0,2.0,0.031243314991432198,0.0,0,0.4043210629386095,131.99922844444444,-102.18603997560534,0.35160630406701454,5.164351226767094,0.00286456118568108,58.451719159787054,1.2591152530721597,0.08901970900037015,133.88283982080665,-108.58242880045867
2025-01-01 02:03:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,45.68344788333137,51.666666666666686,46.10666666666668,0.0,50.82306421839486,0.0,0.0,0.0,45.68344788333137,50.82421306947456,50.82478749501441,50.82306421839486,12.43753247303448,11.56072680986778,-6.2726065234655906,1.1956859518118894,2.2,9.236100170605994,9451.76898734404,2511.703918867654,-386.95880309356625,-0.0,-0.0,363.80231950233434,0.0,2.0,0.031652961953390776,0.0,0,0.40962232162815904,131.99922844444444,-110.37784379901893,0.3466249187407911,5.277263760823433,0.0028648331951328073,57.801535297910576,1.2581559512748919,0.08734926171662027,114.56964855184748,-114.5351705054567
2025-01-01 02:04:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,45.43366677631764,51.666666666666686,46.10666666666668,0.0,50.81893401594019,0.0,0.0,0.0,45.43366677631764,50.82036629596715,50.82108243598063,50.81893401594019,12.43753247303448,11.771548360005028,-6.0617849733283435,1.338877435388434,2.2,9.236100170605994,9430.260236560729,2487.8102606306693,-400.6226372279104,-0.0,-0.0,363.80231950233434,0.0,2.0,0.03204885239413863,0.0,0,0.41474555659392054,131.99922844444444,-118.22276044798417,0.3418587754925274,5.387285579226438,0.0028651023839963725,57.17186626289505,1.257224801744339,0.08569392878427588,96.37309987031063,-120.23228006090471
2025-01-01 02:05:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,45.19062430762078,51.666666666666686,46.10666666666668,0.0,50.81482644145615,0.0,0.0,0.0,45.19062430762078,50.81654055527117,50.81739761217868,50.81482644145615,12.43753247303448,11.976599360509233,-5.856733972824138,1.4781693654864059,2.2,9.236100170605994,9409.299742868065,2465.2227763151986,-414.0939886712824,-0.0,-0.0,363.80231950233434,0.0,2.0,0.0324317439738517,0.0,0,0.41970057274832945,131.99922844444444,-125.71190269727674,0.3372940332021484,5.492787532721412,0.0028653688376135945,56.561595540027625,1.2563204568292308,0.08405240097765072,79.23667407437752,-125.68333858044224
2025-01-01 02:06:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,44.954027194898984,51.666666666666686,46.10666666666668,0.0,50.81074088543112,0.0,0.0,0.0,44.954027194898984,50.81273527995977,50.81373247722409,50.81074088543112,12.43753247303448,12.176131308823168,-5.6572020245102035,1.6137372152203855,2.2,9.236100170605994,9388.889664244529,2443.874192499862,-427.3734355624842,-0.0,-0.0,363.80231950233434,0.0,2.0,0.03280232011644031,0.0,0,0.4244962143091627,131.99922844444444,-132.8425344296104,0.3329182096853155,5.595752935603162,0.0028656326367755666,55.96971650986634,1.2554416972133238,0.08242337374904128,63.10786943195321,-130.90311775335425
2025-01-01 02:07:00,0.816855913781841,0.16798676498264994,0.4915,0.01361426522969735,0.002799779416377499,0.008191666666666667,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,44.72360641775221,51.666666666666686,46.10666666666668,0.0,50.806676764876656,0.0,0.0,0.0,44.72360641775221,50.80894992730192,50.81008650851455,50.806676764876656,12.43753247303448,12.370374875256303,-5.462958458077068,1.745747144857589,2.2,9.236100170605994,9369.024137021304,2423.702393586796,-440.46160630564685,-0.0,-0.0,363.80231950233434,0.0,2.0,0.033161204168142264,0.0,0,0.429140548026492,131.99922844444444,-139.61989090967356,0.3287199523865107,5.69636146096038,0.002865893858173621,55.39531125050981,1.2545874046649912,0.0808055464013432,47.937970258069306,-135.90501749253679
