Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,2.043806379182493,0.5558111676169433,0.0,2.0274399232398115,0.0,0.016366455942681917,0.0,0.0,0.0,51.139878796335964,11.163218127474547,-0.022775918687947615
2025-01-01 01:00:00,2.5029730174896825,0.4840672121225873,0.04095833333333333,2.4419640077546014,0.04778472222222223,0.013224287512859064,0.0,0.04095833333333333,0.0,50.89121653704428,11.0916810689974,-0.1790254314408255
2025-01-01 02:00:00,0.8072989693373965,0.16798676498264994,0.48330833333333334,0.23021495960231514,0.5638597222222224,0.013224287512859064,0.0,0.48330833333333334,0.0,50.71551502357077,15.813290548411585,-1.9870004480475747
2025-01-01 03:00:00,0.5762370260700671,0.16684693170978443,0.28670833333333334,0.22869518190516114,0.33449305555555564,0.013048788609350291,0.0,0.28670833333333334,0.0,50.506178950052,18.0381348125422,-0.062348786741568435
2025-01-01 04:00:00,0.5173755817062464,0.16570709843691894,0.23755833333333332,0.2271754042080071,0.27715138888888896,0.013048788609350291,0.0,0.23755833333333332,0.0,50.30197385691795,18.010696610559854,-0.06210348529391148
2025-01-01 05:00:00,0.54479196292835,0.1679809405744475,0.2539416666666667,0.23154975199832784,0.29626527777777784,0.016976933152244297,0.0,0.2539416666666667,0.0,50.07516316695317,18.031832361970128,-0.061667916642076236
2025-01-01 06:00:00,1.5932264284101647,0.18351544299504008,0.24575,0.26020997488444086,0.2867083333333334,0.0379627707849827,1.0083453494074075,0.24575,0.0,50.98517159485022,18.07132604831383,-0.04273489532997422
2025-01-01 07:00:00,1.5970418754320304,0.19666518414944417,0.21298333333333333,0.286072704203989,0.24848055555555562,0.05414326626507809,1.0083453494074075,0.21298333333333333,0.0,51.28440453160427,18.03901920405566,-0.05834988773499313
2025-01-01 08:00:00,0.5608875213630942,0.18937516364415505,0.21298333333333333,0.2724327986924618,0.24848055555555562,0.039974167115076724,0.0,0.21298333333333333,0.0,51.608077616830165,18.010691192948155,-0.06316838816318555
2025-01-01 09:00:00,0.5145400312300281,0.17140626480124646,0.22936666666666666,0.23477429269377717,0.2675944444444445,0.012171294091806433,0.0,0.22936666666666666,0.0,51.328388829000204,18.005212512994255,-0.0677695172154035
2025-01-01 10:00:00,0.48426167074778637,0.17026643152838097,0.20479166666666665,0.23325451499662317,0.23892361111111118,0.012083544640052046,0.0,0.20479166666666665,0.0,51.11560995534562,18.03495147697829,-0.05287028832949658
2025-01-01 11:00:00,0.4269200040811197,0.17026643152838097,0.15564166666666665,0.23325451499662317,0.18158194444444448,0.012083544640052046,0.0,0.15564166666666665,0.0,50.904228422035196,18.031231732068484,-0.05824667369038572
2025-01-01 12:00:00,0.4109334200382932,0.17254609807411198,0.13925833333333332,0.23629407039093117,0.1624680555555556,0.012171294091806433,0.0,0.13925833333333332,0.0,50.694347929274905,18.091334643913694,-0.04323354352985102
2025-01-01 13:00:00,0.382525835060223,0.17254609807411198,0.11468333333333333,0.23629407039093117,0.13379722222222226,0.01243454244706959,0.0,0.11468333333333333,0.0,50.485752590198544,17.969042098451826,-0.07193316605271179
2025-01-01 14:00:00,0.39225827840817623,0.17254609807411198,0.122875,0.23629407039093117,0.1433541666666667,0.012610041350578362,0.0,0.122875,0.0,50.27855623385009,18.042340649672358,-0.05134426511102301
2025-01-01 15:00:00,0.3728417352043619,0.17595394907630357,0.09010833333333333,0.24795245060780866,0.10512638888888891,0.019762895707664378,0.0,0.09010833333333333,0.0,50.05164867645972,18.03091172924009,-0.05876881503988542
2025-01-01 16:00:00,1.7257224640890763,0.21464573180875765,0.09010833333333333,0.3552821618447143,0.10512638888888891,0.07363304587399123,1.1916808674814816,0.09010833333333333,0.0,50.60829253346438,18.040322748490283,-0.05642177174030536
2025-01-01 17:00:00,0.47981732766058216,0.2251392382835259,0.0,0.385247007358474,0.0,0.0945703203021082,0.0,0.0,0.0,51.160842320683784,17.00147199587538,0.0
2025-01-01 18:00:00,2.7739700765253286,0.4723298020239962,0.0,1.5636070039710888,0.0,0.11034996410979511,1.1000131084444444,0.0,0.0,51.34378748865757,15.727433915885443,0.0
2025-01-01 19:00:00,3.96395999650865,0.5672254869181155,0.0,2.768614713788366,0.0,0.18699993331287632,1.0083453494074075,0.0,0.0,51.21072405839435,15.111811160541217,0.0
2025-01-01 20:00:00,0.8727178118774116,0.2587725518455483,0.0,0.7096767359978452,0.0,0.1630410758795665,0.0,0.0,0.0,51.30151661418788,14.42642127786636,0.0
