Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.043806379182493,0.5558111676169433,0.0,2.043806379182493,0.5558111676169433,0.0,0.016366455942681917,0.0,2.0274399232398115,0.0,0.0,0.0,0.0,0.5558111676169433,0.0,1.0,0.12270715579430751,0.14346056186928216,1.6576719528413493,0.2362054604003039,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035099780701754383,0.0,0.01285647787250648,0.0,0.012200620807678225,0.0,0.1740690859103161,0.13055181443273703,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11523.556088888889,0.0,0.0,46.49164486810443,51.66666666666668,46.10666666666668,0.0,51.14829747759401,0.0,0.0,0.0,46.49164486810443,51.190163134375084,51.21109596276563,51.14829747759401,12.43753247303448,11.230556786980172,-0.0038749542996950365,-1.1554112635214038,2.8,9.236100170605994,128.54312365606205,775.0708715626341,-442.07689182192973,0.0,0.0,640.158308675604,0.0,2.0,0.04023637684169172,0.0,0.0,0.5207006573371777,131.99922844444444,-69.53829319761232,0.34989403847550815,5.059916197117206,0.0028292090705499726,74.06879448442781,1.2595826764833593,0.17428538625644202,903.0622531977226,-127.9913816350885
2025-01-01 01:00:00,2.4551882952674604,0.4840672121225873,0.0,2.4551882952674604,0.4840672121225873,0.0,0.013224287512859064,0.0,2.4419640077546014,0.0,0.0,0.0,0.0,0.4840672121225873,0.0,1.0,0.0,0.0,2.2102292704551325,0.31494061386707184,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0032467297149122803,0.0,0.009977557797946783,0.0,0.006232606292115142,0.0,0.16623080081834776,0.12467310061376079,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11523.556088888889,0.0,0.0,46.49453195308519,51.66666666666668,46.10666666666668,0.0,50.897696551774615,0.0,0.0,0.0,46.49453195308519,50.95529052535964,50.98408751215217,50.897696551774615,12.43753247303448,10.99262302482917,-0.17404364183751414,0.561004734898787,2.5,9.236100170605994,193.1853925491041,250.73932009765682,-388.68045552856825,0.0,0.0,663.7030487109312,0.0,2.0,0.03522120714727853,0.0,0.0,0.4557991338522753,131.99922844444444,-81.83720063325889,0.3582577575867369,4.96462619266423,0.002851368692515649,85.16569707032912,1.2606817671486705,0.1288906468189036,347.92941009232425,-97.19008999466743
2025-01-01 02:00:00,0.816855913781841,0.16798676498264994,0.4915,0.816855913781841,0.16798676498264994,0.4915,0.013224287512859064,0.0,0.23021495960231514,0.5734166666666668,0.4915,0.0,0.0,0.16798676498264994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0032467297149122803,0.0,0.009977557797946783,0.0,0.006232606292115142,0.0,0.16623080081834776,0.12467310061376079,0.0,0.0,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1.0,11523.556088888889,11523.556088888889,0.0,0.0,41.20019456247819,51.66666666666668,46.10666666666668,0.0,50.721827759075786,0.0,0.0,0.0,41.20019456247819,50.72990448146691,50.733942842662486,50.721827759075786,12.43753247303448,15.319373868352216,-2.4285298373188646,3.6574635194996414,1.6500000000000001,9.236100170605994,9036.310425980346,2038.897521146648,-709.4819017174474,0.0,0.0,363.80231950233434,0.0,2.0,0.038861137434399146,0.0,0.0,0.5029036259048832,131.99922844444444,-203.3133065388309,0.2747425806477549,7.161626310431273,0.002871380752757288,52.65459196713694,1.2418245783722857,0.0953201654545334,-274.23901716613426,-198.53290250848138
2025-01-01 03:00:00,0.595350914958956,0.16684693170978443,0.3030916666666667,0.595350914958956,0.16684693170978443,0.30309166666666665,0.013048788609350291,0.0,0.22869518190516114,0.3536069444444445,0.3030916666666667,0.0,0.0,0.16684693170978443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003071230811403509,0.0,0.009977557797946783,0.0,0.006232606292115142,0.0,0.16623080081834776,0.12467310061376079,0.0,0.0,5910.937044086145,18.33333333333337,0.49333333333333335,1548.8628218397791,8.882741151851851,0.3536069444444445,0.6166666666666667,7106.192921481482,11523.556088888889,0.0,0.0,37.760475913300425,51.66666666666668,46.10666666666668,0.0,50.511473117189546,0.0,0.0,0.0,37.760475913300425,50.53386012954164,50.5450536357177,50.511473117189546,12.43753247303448,18.079128769483486,-0.04783475908566821,4.83379067690523,1.6500000000000001,9.236100170605994,5125.247139539845,821.4958804945467,-974.7134723962904,0.0,0.0,362.10704290167155,0.0,2.0,0.04536516560488991,0.0,0.0,0.5870725300047404,131.99922844444444,-173.08347505168177,0.22923282308167545,8.515490815050928,0.002884231465005813,24.88190488262023,1.2299825631101107,0.12230851532057743,-495.8653762438129,-231.5015651014196
2025-01-01 04:00:00,0.507818637261802,0.16570709843691894,0.22936666666666666,0.5078186372618019,0.16570709843691894,0.22936666666666666,0.013048788609350291,0.0,0.2271754042080071,0.2675944444444445,0.22936666666666666,0.0,0.0,0.16570709843691894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003071230811403509,0.0,0.009977557797946783,0.0,0.006232606292115142,0.0,0.16623080081834776,0.12467310061376079,0.0,0.0,4473.1415468760015,18.33333333333337,0.37333333333333335,1172.1124057165896,6.722074385185184,0.2675944444444445,0.4666666666666667,5377.659508148148,11523.556088888889,0.0,0.0,37.61240041525112,51.66666666666668,46.10666666666668,0.0,50.30730939894558,0.0,0.0,0.0,37.61240041525112,50.34345930550346,50.36153425878241,50.30730939894558,12.43753247303448,18.015486695107896,-0.05795570166021597,4.2725278816818415,0.55,9.236100170605994,3616.6208288668954,415.2489839557501,-1068.9695395681952,0.0,0.0,319.8985030365175,0.0,1.3835000000000002,0.04657339148122286,0.0,0.0,0.602708232257297,91.31046627644444,-107.44968147742885,0.23020111333625543,8.48430764312388,0.0028862811661479197,13.12890987639804,1.2296724638595788,0.11892449251407035,-549.9723340966561,-206.89108766418335
2025-01-01 05:00:00,0.5543489073727944,0.1679809405744475,0.26213333333333333,0.5543489073727944,0.16798094057444748,0.26213333333333333,0.016976933152244297,0.0,0.23154975199832784,0.3058222222222223,0.26213333333333333,0.0,0.0,0.1679809405744475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0034222286184210525,0.0,0.013554704533823242,0.0,0.00757516456573114,0.0,0.1692625903350525,0.12694694275128934,0.0,0.0,5112.161767858288,18.33333333333337,0.4266666666666667,1339.5570351046738,7.682370725925925,0.3058222222222223,0.5333333333333333,6145.89658074074,11523.556088888889,0.0,0.0,37.19593274383452,51.66666666666668,46.10666666666668,0.0,50.08039734190023,0.10338045963034825,270.2407969010719,0.0,37.19593274383452,49.99481135072197,50.13576583386212,49.89664986317095,12.43753247303448,18.01824532734588,-0.06018290620703285,3.2106741131908425,-0.25000000000000006,9.236100170605994,4215.908669455822,642.7872169098694,-1118.491483483377,0.0,0.0,302.6779180493407,0.0,1.0,0.04649337850190916,0.0,0.0,0.6016727809022192,65.99961422222222,-80.43953296843003,0.23054657499608452,8.488844942076788,0.0028925432202243284,1.1435839747927063,1.2290391619070964,0.10411661666164711,-462.7619445454348,-234.00787364936966
2025-01-01 06:00:00,1.5932264284101647,0.18351544299504008,0.24575,1.5932264284101645,0.18351544299504008,0.24575,0.0379627707849827,1.0083453494074075,0.26020997488444086,0.2867083333333334,0.24575,0.0,0.0,0.18351544299504008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0038609758771929823,0.0,0.034101794907789716,0.0,0.01552271755772073,0.0,0.1869357048348679,0.1402017786261509,0.0,0.0,4792.651657367145,18.33333333333337,0.4,1255.8347204106317,7.202222555555555,0.2867083333333334,0.5,5761.778044444444,11523.556088888889,1008.3453494074075,0.18333333333333332,37.61056801216147,51.66666666666668,46.10666666666668,0.0,50.99008071376376,0.2867107646322905,762.3210539448147,1008.3453494074075,37.61056801216147,50.36189995072611,50.993002149603925,50.04488813336714,12.43753247303448,18.069790698093264,-0.05028800957231135,2.853890915758688,0.3,9.236100170605994,3970.188191818216,675.2409178740601,-1085.3548899750201,0.0,0.0,334.5869569976495,0.0,0.75,0.04647741655471376,0.0,0.0,0.6014662166673299,49.49971066666667,-71.6955325715585,0.22919415127180465,8.504141045510819,0.002884862376993606,-40.463167387614924,1.2288273589651328,0.10908447753673144,-365.5968986759795,-214.9969038605922
2025-01-01 07:00:00,1.5970418754320304,0.19666518414944417,0.21298333333333333,1.5970418754320301,0.19666518414944417,0.21298333333333333,0.05414326626507809,1.0083453494074075,0.286072704203989,0.24848055555555562,0.21298333333333333,0.0,0.0,0.19666518414944417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035977275219298247,0.0,0.05054553874314826,0.0,0.023852458671396626,0.0,0.20142913764643208,0.151071853234824,0.0,0.0,4153.63143638486,18.33333333333337,0.3466666666666667,1088.3900910225475,6.241926214814814,0.24848055555555562,0.43333333333333335,4993.540971851851,11523.556088888889,1008.3453494074075,0.18333333333333332,36.71158194793669,51.66666666666668,46.10666666666668,0.0,51.28919360883204,0.2122047006229889,572.7491516410778,1008.3453494074075,36.71158194793669,49.51330900928029,51.28919360883204,48.625366709504426,12.43753247303448,18.04388875264321,-0.06054780318908784,2.52067832996579,-0.55,9.236100170605994,3311.791222196765,406.0804154376899,-1170.825448636851,0.0,0.0,392.115545056039,1.638267935633908,1.0,0.047735435166113546,0.0,0.0,0.6177462888138737,65.99961422222222,-63.13031060728183,0.2289552686534098,8.483001130202831,0.002877085108831009,-0.6477209833984292,1.228942517643831,0.11342782837531845,-464.5119858312002,-217.79768975365738
2025-01-01 08:00:00,0.5608875213630942,0.18937516364415505,0.21298333333333333,0.5608875213630942,0.18937516364415502,0.21298333333333333,0.039974167115076724,0.0,0.2724327986924618,0.24848055555555562,0.21298333333333333,0.0,0.0,0.18937516364415505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002720233004385965,0.0,0.03725393411069076,0.0,0.01993258050025503,0.0,0.1901893326088925,0.14264199945666933,0.0,0.0,4153.63143638486,18.33333333333337,0.3466666666666667,1088.3900910225475,6.241926214814814,0.24848055555555562,0.43333333333333335,4993.540971851851,11523.556088888889,0.0,0.0,38.34214574650739,51.66666666666668,46.10666666666668,0.0,51.61282029713253,0.08259118731285599,225.8729048725377,0.0,38.34214574650739,50.96200492256657,51.61282029713253,50.636597235283595,12.43753247303448,18.022951640928568,-0.05958629560054245,1.8700949869795218,-1.4,9.236100170605994,3193.0385302824166,355.06427596112394,-1269.6145418182866,0.0,0.0,340.90446813469384,119.19995761349311,0.6335,0.04943362515508242,0.0,0.0,0.6397226374055609,41.81075560977777,-31.882832418849617,0.2297147978553899,8.482014396652234,0.00288156899038049,24.158834502141296,1.2296045716000388,0.12052200558851012,-522.0425556918232,-211.28325936960027
2025-01-01 09:00:00,0.4954261423411392,0.17140626480124646,0.21298333333333333,0.4954261423411392,0.17140626480124646,0.21298333333333333,0.012171294091806433,0.0,0.23477429269377717,0.24848055555555562,0.21298333333333333,0.0,0.0,0.17140626480124646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0021937362938596492,0.0,0.009977557797946783,0.0,0.006232606292115142,0.0,0.16623080081834776,0.12467310061376079,0.0,0.0,4153.63143638486,18.33333333333337,0.3466666666666667,1088.3900910225475,6.241926214814814,0.24848055555555562,0.43333333333333335,4993.540971851851,11523.556088888889,0.0,0.0,37.64550879342936,51.66666666666668,46.10666666666668,0.0,51.33311930395798,0.0,0.0,0.0,37.64550879342936,50.33339490123729,51.33311930395798,49.83353269987696,12.43753247303448,18.01515242022867,-0.06397413802205361,2.0775901183880325,-0.85,9.236100170605994,3204.1999628819826,492.5990886013432,-1210.9215085111732,0.0,0.0,235.3094307282993,343.92146547174815,0.0,0.048586226659719525,0.0,0.0,0.6287564175767221,0.0,26.1806042799973,0.23055395696913325,8.491235208343262,0.002889216264425558,40.753524291811225,1.230249162196636,0.11754633489721122,-458.90647446811676,-136.88452795308748
