Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:34:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.483350588488136,51.666666666666686,46.10666666666668,0.0,51.32590063806527,0.0,0.0,0.0,41.483350588488136,50.33212909002131,51.32590063806527,49.835243315999335,12.43753247303448,14.71516644039659,0.0,-0.8476924640467076,-1.1,9.236100170605994,-165.17071232710543,-151.7490641113046,-320.5077854391919,-0.0,-0.0,168.22258273894136,5.958150206328335,0.0,0.015352763333291167,0.0,0,0.198680760721564,0.0,-12.885509626854919,0.26832235051535497,6.6981999542945125,0.002727448935166421,-2.740280903907395,1.2432639636429517,0.09216990256413342,-30.69711859231029,-121.0519455189943
2025-01-01 07:35:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.48685914094686,51.666666666666686,46.10666666666668,0.0,51.32199403071034,0.0,0.0,0.0,41.48685914094686,50.32863598559429,51.32199403071034,49.831956963036276,12.43753247303448,14.708642605670711,0.0,-0.8582220219137818,-1.1,9.236100170605994,-165.0073722244647,-150.34329348915753,-320.29978579795113,-0.0,-0.0,168.22258273894136,5.956537838887332,0.0,0.015349131457643023,0.0,0,0.1986337604649356,0.0,-12.930169165454942,0.2684341002752086,6.6950555351855705,0.0027274360204780934,-2.7386426079185786,1.243292149832644,0.09205556652450388,-29.37954447337529,-120.96374901578226
2025-01-01 07:36:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.49029320370041,51.666666666666686,46.10666666666668,0.0,51.318087171033895,0.0,0.0,0.0,41.49029320370041,50.325142585729715,51.318087171033895,49.82867029307763,12.43753247303448,14.702182498674324,0.0,-0.8686122448709958,-1.1,9.236100170605994,-164.83077260731125,-148.99432561275324,-320.09387120537366,-0.0,-0.0,168.22258273894136,5.954900588844365,0.0,0.015345534655960908,0.0,0,0.19858721410198754,0.0,-12.959484140878967,0.26854479839463063,6.691385545684954,0.002727423113803511,-2.737014664309489,1.2433200620346663,0.09194260409032974,-28.082478441171695,-120.91184717158154
2025-01-01 07:37:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.49365470713942,51.666666666666686,46.10666666666668,0.0,51.314180065764006,0.0,0.0,0.0,41.49365470713942,50.32164889669997,51.314180065764006,49.82538331216796,12.43753247303448,14.695784466397729,0.0,-0.8788786305767143,-1.1,9.236100170605994,-164.65165117785222,-147.70224669006936,-319.8899874320764,-0.0,-0.0,168.22258273894136,5.953239201712122,0.0,0.015341972019481257,0.0,0,0.19854110987237197,0.0,-12.984246484717158,0.26865447203040577,6.688311566138162,0.0027274102150906805,-2.735396815754888,1.2433477073522334,0.09183085153172021,-26.803875260823542,-120.89837142924583
2025-01-01 07:38:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.496945785550814,51.666666666666686,46.10666666666668,0.0,51.31027272145415,0.0,0.0,0.0,41.496945785550814,50.318154924614916,51.31027272145415,49.82209602619531,12.43753247303448,14.689446680734093,0.0,-0.8890354063993832,-1.1,9.236100170605994,-164.47702101396732,-146.462398616572,-319.6880747392613,-0.0,-0.0,168.22258273894136,5.9515544195432035,0.0,0.015338442541412527,0.0,0,0.1984954347471569,0.0,-13.011529013647362,0.2687631514433968,6.685271217871273,0.0027273973242889034,-2.733788778177454,1.2433750936465435,0.09172015812091873,-25.541866430753313,-120.92053218581869
2025-01-01 07:39:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.50016867099276,51.666666666666686,46.10666666666668,0.0,51.306365144464756,0.0,0.0,0.0,41.50016867099276,50.3146606754047,51.306365144464756,49.818808440874676,12.43753247303448,14.683167229302862,0.0,-0.8990953297245574,-1.1,9.236100170605994,-164.3083353051337,-145.2680440120277,-319.4880707768487,-0.0,-0.0,168.22258273894136,5.949846980856793,0.0,0.015334945167478685,0.0,0,0.19845017508291152,0.0,-13.042847267226353,0.26887086842764185,6.682263426884584,0.0027273844413489095,-2.7321902546804986,1.2434022291445639,0.09161038841065286,-24.294782669419888,-120.9732613426078
2025-01-01 07:40:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.50332553271466,51.666666666666686,46.10666666666668,0.0,51.3024573409544,0.0,0.0,0.0,41.50332553271466,50.3111661548115,51.3024573409544,49.81552056174005,12.43753247303448,14.676944253329648,0.0,-0.9090696560366847,-1.1,9.236100170605994,-164.14487751133925,-144.1134833639467,-319.2899149753684,-0.0,-0.0,168.22258273894136,5.948117619372287,0.0,0.015331478872709152,0.0,0,0.19840531761544816,0.0,-13.077545274912183,0.26897765391779993,6.679287149206756,0.002727371566222922,-2.7306009566847993,1.2434291218434301,0.0915014226902528,-23.06115543305106,-121.05232793089564
2025-01-01 07:41:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.50641842244922,51.666666666666686,46.10666666666668,0.0,51.29854931688544,0.0,0.0,0.0,41.50641842244922,50.307671368394836,51.29854931688544,49.81223239414954,12.43753247303448,14.670775995109926,0.0,-0.9189682967614817,-1.1,9.236100170605994,-163.98590590379143,-142.99416110891153,-319.0935500533032,-0.0,-0.0,168.22258273894136,5.946367068583577,0.0,0.015328042687906983,0.0,0,0.19836084980234805,0.0,-13.114938589429595,0.2690835371611832,6.675781190653707,0.0027273586988646142,-2.729020611200054,1.243455779305309,0.09139315536413464,-21.83969507821611,-121.15446603069542
2025-01-01 07:42:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.509449282991326,51.666666666666686,46.10666666666668,0.0,51.294641078034694,0.0,0.0,0.0,41.509449282991326,50.304176321541476,51.294641078034694,49.80894394329488,12.43753247303448,14.664660790153578,0.0,-0.9287999760983869,-1.1,9.236100170605994,-163.83107883051122,-141.91173842063054,-318.89892176189517,-0.0,-0.0,168.22258273894136,5.9445960546781995,0.0,0.015324635695311305,0.0,0,0.19831675976682892,0.0,-13.154739807557402,0.2691885458492167,6.672865215507344,0.0027273458392290317,-2.7274489596162383,1.2434822086912138,0.09128549332640586,-20.629269488124855,-121.28246893250568
2025-01-01 07:43:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.51241996850609,51.666666666666686,46.10666666666668,0.0,51.290732630003234,0.0,0.0,0.0,41.51241996850609,50.30068101947459,51.290732630003234,49.805655214210276,12.43753247303448,14.65859705014563,0.0,-0.9385726890665562,-1.1,9.236100170605994,-163.68025552662476,-140.82174860751837,-318.70597833826827,-0.0,-0.0,168.22258273894136,5.94280530104383,0.0,0.015321257019138538,0.0,0,0.19827303617533826,0.0,-13.196859927297858,0.26929270640915026,6.669977938300451,0.0027273329872725192,-2.7258857550881603,1.243508416834512,0.09117835101703935,-19.42884606179128,-121.3929025457271
2025-01-01 07:44:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.51533225631429,51.666666666666686,46.10666666666668,0.0,51.286823978224454,0.0,0.0,0.0,41.51533225631429,50.29718546726121,51.286823978224454,49.80236621177959,12.43753247303448,14.652583252742764,0.0,-0.9482909400587329,-1.1,9.236100170605994,-163.5333183286903,-139.8025243237325,-318.5146701768874,-0.0,-0.0,168.22258273894136,5.940995526986778,0.0,0.015317905819926193,0.0,0,0.19822966816435653,0.0,-13.241230890744262,0.26939604417767493,6.667118504208309,0.0027273201429526633,-2.7243307609685687,1.2435344102849168,0.09107168079995015,-18.237828627804056,-121.56469569592845
2025-01-01 07:45:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.51818785178653,51.666666666666686,46.10666666666668,0.0,51.282915127970995,0.0,0.0,0.0,41.51818785178653,50.29368966981871,51.282915127970995,49.79907694074257,12.43753247303448,14.646617936983752,0.0,-0.9579634204721571,-1.1,9.236100170605994,-163.3901257380274,-138.79654228939341,-318.32494968010917,-0.0,-0.0,168.22258273894136,5.9391674475724345,0.0,0.015314581292001247,0.0,0,0.19818664530763497,0.0,-13.287758796859585,0.26949858347743044,6.663726616316604,0.002727307306228239,-2.7227837501018093,1.2435601953282354,0.09096538876938513,-17.05511478067868,-121.74142750871474
2025-01-01 07:46:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.52098839225299,51.666666666666686,46.10666666666668,0.0,51.279006084361235,0.0,0.0,0.0,41.52098839225299,50.29019363192087,51.279006084361235,49.79578740570069,12.43753247303448,14.640699700470586,0.0,-0.9675945739102455,-1.1,9.236100170605994,-163.25052516706234,-137.80029631233043,-318.1367711653228,-0.0,-0.0,168.22258273894136,5.937321773488445,0.0,0.015311282661933275,0.0,0,0.19814395759617764,0.0,-13.336336740680895,0.26960034766294866,6.660920619207507,0.0027272944770591633,-2.721244504389088,1.2435857779984738,0.09085942733582934,-15.880129504556049,-121.9201668077744
2025-01-01 07:47:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.52373545001306,51.666666666666686,46.10666666666668,0.0,51.275096852365486,0.0,0.0,0.0,41.52373545001306,50.2866973582036,51.275096852365486,49.792497611122656,12.43753247303448,14.634827196586995,0.0,-0.9771880753365318,-1.1,9.236100170605994,-163.11436848943612,-136.77862695589897,-317.9500907734885,-0.0,-0.0,168.22258273894136,5.935459210860704,0.0,0.015308009187006843,0.0,0,0.19810159541847275,0.0,-13.386860454888975,0.26970135916613985,6.658140099868476,0.00272728165540645,-2.719712814359489,1.243611164089786,0.0907537571548452,-14.712396224330426,-122.06623073156854
2025-01-01 07:48:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.52643053559814,51.666666666666686,46.10666666666668,0.0,51.27118743681184,0.0,0.0,0.0,41.52643053559814,50.2832008531704,51.27118743681184,49.78920756134968,12.43753247303448,14.628999131612092,0.0,-0.9867449503725912,-1.1,9.236100170605994,-162.98151668397065,-135.83744223899367,-317.76486637454013,-0.0,-0.0,168.22258273894136,5.933580461073953,0.0,0.015304760153633967,0.0,0,0.19805954953994787,0.0,-13.439233048371872,0.26980163954380276,6.6548253879694,0.0027272688412321644,-2.7181884787250135,1.243636359168874,0.0906483679282849,-13.551763856931462,-122.28567838206222
2025-01-01 07:49:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.52907510086562,51.666666666666686,46.10666666666668,0.0,51.26727784239177,0.0,0.0,0.0,41.52907510086562,50.27970412119758,51.26727784239177,49.7859172606005,12.43753247303448,14.623214261966377,0.0,-0.996272338287624,-1.1,9.236100170605994,-162.85183862818667,-134.89506635527925,-317.5810574771913,-0.0,-0.0,168.22258273894136,5.9316862205782686,0.0,0.01530153487583889,0.0,0,0.1980178110833617,0.0,-13.493363889936735,0.2699012095230476,6.652093848017419,0.002727256034499384,-2.7166713039560135,1.2436613685868312,0.0905431817710873,-12.397342546163639,-122.49772380911561
2025-01-01 07:50:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.53167054237426,51.666666666666686,46.10666666666668,0.0,51.26336807366543,0.0,0.0,0.0,41.53167054237426,50.27620716653923,51.26336807366543,49.78262671297613,12.43753247303448,14.617471391699373,0.0,-1.0057718156973736,-1.1,9.236100170605994,-162.72520938696107,-133.9472750538655,-317.3986251465999,-0.0,-0.0,168.22258273894136,5.92977718066607,0.0,0.015298332693876189,0.0,0,0.19797637151092076,0.0,-13.54916697930252,0.27000008904262035,6.649385688451965,0.0027272432351721594,-2.715161103893777,1.243686197489937,0.09043818195500977,-11.24892205137596,-122.69835300248954
2025-01-01 07:51:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.53421820371869,51.666666666666686,46.10666666666668,0.0,51.25945813506665,0.0,0.0,0.0,41.53421820371869,50.27270999333179,51.25945813506665,49.77933592246436,12.43753247303448,14.61176937019611,0.0,-1.01524434646652,-1.1,9.236100170605994,-162.60150948003405,-132.9650320986153,-317.2175319291512,-0.0,-0.0,168.22258273894136,5.927854025975922,0.0,0.01529515297296969,0.0,0,0.19793522260795973,0.0,-13.606560289824198,0.2700982972906361,6.646700263282982,0.0027272304432154754,-2.713657699396706,1.2437108508295145,0.09033335845747568,-10.106367703721057,-122.85866439489425
2025-01-01 07:52:00,0.22317906070631394,0.09593366024324254,0.0,0.003719651011771899,0.0015988943373873756,0.0,0.06212928898116146,0.0,0.11104977172515251,0.0,0.05,0.0,0.0,0.0813503269099092,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.021586365131578945,0.0,On,0.04054292384958252,0,On,0.002582669178606861,0,On,0.07080682810532272,0.053105121078992026,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6313.924017777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,4977.812822222222,Off,0.0,0.0,41.53671937803282,51.666666666666686,46.10666666666668,0.0,51.25554803090776,0.0,0.0,0.0,41.53671937803282,50.2692126055986,51.25554803090776,49.776044892944014,12.43753247303448,14.6061070900503,0.0,-1.0246888079154326,-1.1,9.236100170605994,-162.48062469630594,-132.06552984702247,-317.03774178268674,-0.0,-0.0,168.22258273894136,5.925917439409256,0.0,0.015291995102143187,0.0,0,0.1978943564678096,0.0,-13.665465652560574,0.27019585273950886,6.64347869871424,0.002727217658595218,-2.7121609180121395,1.2437353333710697,0.0902287243382543,-8.969796716422376,-123.09573313060011
