Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,7.9590576861080224,5.1021839015275825,0.0,7.9590576861080224,5.1021839015275825,0.0,0.06579741345808061,0.0,0.9637561231132462,6.922004149536694,0.007499999999999999,0.0,0.0,0.6288234218399394,4.471172979687643,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002726430921052631,0.0,0.06307098253702799,0.0,0.12532489399332664,0.0,0.7968067152638311,0.5976050364478732,0.0,0.0,32.80390176752807,51.66666666666668,46.10666666666668,0.0,51.23894069831049,0.22865029458865999,619.20663844931,0.0,32.80390176752807,49.271557491060435,51.23894069831049,48.2878658874354,12.43753247303448,13245.488698343996,21.111111111111143,1.9742095230467256,0.0,5.191712889802294,0.10479058333333337,3.716541660541789,13140.698115010662,11515.197438609594,1.6255006764010673,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,19453.68488047672,21.12493685047146,0.0,6.926847085724587,0.7102768985506707,0.85,9.236100170605994,5664.770831298645,-1629.9803367496324,19.19570106297805,-8834.949552182066,0.0,0.0,1174.0198960530809,945.8740151558655,3.034,0.33203483684480456,0.0,0.0,2.421553382925265,200.2428295502222,80.2117890836326,0.19854975594304258,10.063125846210445,0.003020048053219258,478.00729243654035,1.2171507437012077,0.21066268743201813,-1691.7197587169421,61.73942196730949,0.08269402394008524,-2.026765396225884,21.222466459203932
2025-01-01 11:00:00,6.906014682606193,3.8272514032418075,0.0,6.906014682606192,3.827251403241807,0.0,0.06310494888873044,0.9166775903703706,0.973288752702947,4.952943390644143,0.0,0.0,0.0,0.6279660258048636,3.1992853774369436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002726430921052631,0.0,0.060378517967677806,0.0,0.1360007182964619,0.0,0.7956635205503966,0.5967476404127973,916.6775903703705,0.16666666666666666,33.71857321603406,51.66666666666668,46.10666666666668,0.0,51.29794154368325,0.11426143209520709,309.603319224655,916.6775903703705,33.71857321603406,50.0338924787994,51.29794154368325,49.40186794635747,12.43753247303448,11560.169158614,21.111111111111143,2.359503705443885,0.0,4.853750933124795,0.08333280033231387,3.2883850525325347,11476.836358281686,12112.209386463483,0.015859657187035775,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19530.165508592974,21.12501324900007,0.0,7.695725589327302,3.5796283209500923,1.95,9.236100170605994,4938.3935186382405,-1410.905457904422,-99.75302969340882,-8001.5500811855945,0.0,0.0,1178.6960978198163,1305.5422836110017,3.0,0.3197793143111415,0.0,0.0,2.332172996418472,197.99884266666666,201.07834339001965,0.20292064861043996,10.134363406126953,0.003088338796801207,330.3508218960224,1.216529176788545,0.19584333939287604,-1468.394740066334,57.489282161911774,0.08733982515017219,-189.66761493313436,89.91458523972553
2025-01-01 12:00:00,5.016640187566828,3.129963915401579,0.0,5.016640187566828,3.1299639154015786,0.0,0.09337415335382966,0.0,1.1481406444089814,3.7751253898040167,0.0,0.0,0.0,0.6914738086086979,2.438490106792881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0028400322094298243,0.0,0.09053412114439983,0.0,0.2261755662640508,0.0,0.8782593385960378,0.6586945039470282,0.0,0.0,32.625109197888314,51.66666666666668,46.10666666666668,0.0,51.15996964406846,0.20138581678010464,544.0957740220268,0.0,32.625109197888314,49.11480320243681,51.15996964406846,48.09221998162099,12.43753247303448,9582.208375769706,21.111111111111143,2.583490968504713,0.0,3.71480723517579,0.060318154628227025,2.6584854473499484,9521.890221141479,12807.529140947183,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19588.894334691926,21.127779642046153,0.0,8.064459181037163,5.941511981220829,3.05,9.236100170605994,4120.2703849786585,-1352.547513945588,-292.1076055130103,-7283.414609467289,0.0,0.0,1519.934657305533,1545.0800566684484,5.15,0.30968839206949905,0.0,0.0,2.2585791918548064,339.8980132444445,301.5419613707088,0.20583666883423596,10.182714253339958,0.003135052369786319,258.57578447539487,1.2158729749297317,0.22019793826509837,-1410.9103700452401,58.362856099652355,0.1088506532640048,-405.8760447326169,113.76843921960666
2025-01-01 13:00:00,5.9709007463076915,2.370957082634752,0.0,5.9709007463076915,2.370957082634752,0.0,0.09122442749231233,2.108358457851852,1.1659322405776216,2.6053856203859054,0.0,0.0,0.0,0.6880442244683943,1.6829128581663577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0031808360745614033,0.0,0.08804359141775092,0.0,0.24853994128642895,0.0,0.8736865597422998,0.6552649198067246,2108.358457851852,0.38333333333333336,32.99105174966056,51.66666666666668,46.10666666666668,0.0,51.29584737555574,0.5644642197832597,1529.6968730922304,2108.358457851852,32.99105174966056,49.38943456951065,51.29584737555574,48.436228166488114,12.43753247303448,7827.2655295928325,21.111111111111143,3.0967917924656234,0.0,2.5636932285801155,0.04169239180579012,1.8826281221022492,7785.5731377870425,14901.881566543798,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19651.193802749018,21.128079880802822,0.0,8.507480076308138,7.8036641534041165,4.45,9.236100170605994,3357.024183023122,-1083.9096681321973,-362.3233640797423,-6348.602918953561,0.0,0.0,1528.2406668826397,1572.869057877306,5.034000000000001,0.29428752302878963,0.0,0.0,2.146259572383822,332.24205799466665,350.1209055012105,0.20787995455898126,10.21486954681775,0.0031678887958788765,175.21099235746914,1.2152765686796168,0.21498126534374276,-1141.3106955153532,57.40102738315598,0.11170973706503808,-486.42697567028887,124.10361159054656
2025-01-01 14:00:00,3.6604189608765383,2.1062026313559126,0.0,3.660418960876538,2.1062026313559126,0.0,0.07058502965660281,0.2750032771111111,1.052289969993235,2.262540684115589,0.0,0.0,0.0,0.6447457246970635,1.4614569066588492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.003408038651315789,0.0,0.06717699100528701,0.0,0.19262900373048358,0.0,0.8159552267138587,0.6119664200353938,275.0032771111111,0.05,33.70378507599359,51.66666666666668,46.10666666666668,0.0,51.39878065963356,0.22771451163751313,619.20663844931,275.0032771111111,33.70378507599359,50.0582407958769,51.39878065963356,49.38797086399857,12.43753247303448,7227.206951336992,21.111111111111143,3.249018576278751,0.0,2.226540821967228,0.03599986214836072,1.6403137839502555,7191.207089188631,15158.371122493892,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19662.557001335474,21.126243782980573,0.0,9.044906702866026,9.125640900057306,4.7,9.236100170605994,2763.357310855576,-1083.7362531164924,-547.1227712010015,-6160.164098204937,0.0,0.0,1346.2564942243123,1417.2889776797228,4.25,0.29049027577306763,0.0,0.0,2.1185659814784943,280.4983604444444,350.05796349920826,0.20909753171939982,10.231656953826013,0.0031877833606248542,3.132319754057072,1.2146590929140595,0.20217685902249907,-1139.4035885451674,55.66733542867494,0.11334552580789546,-651.835507040399,104.7127358393975
2025-01-01 15:00:00,5.613120358364483,2.228009366113958,0.0,5.613120358364483,2.228009366113958,0.0,0.10117401604674328,1.925022939777778,1.2318303334462064,2.3550930690937557,0.0,0.0,0.0,0.7067695246315684,1.5212398414823896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003976045093201754,0.0,0.09719797095354153,0.0,0.2894709672707814,0.0,0.8996942394729341,0.6747706796047004,1925.0229397777778,0.35,33.25297822892167,51.66666666666668,46.10666666666668,0.0,51.28562796392441,0.6875317151871615,1856.7039291963777,1925.0229397777778,33.25297822892167,49.64615951679059,51.28710912126426,48.82494413588384,12.43753247303448,7089.193800185244,21.111111111111143,3.046542127180006,0.0,2.317561740419385,0.037531328674370715,1.6306745971475622,7051.662471510874,13619.50678977094,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19642.41948434429,21.12907598953667,0.0,8.97215252308998,8.862883820996167,4.15,9.236100170605994,2475.6472977086382,-1127.8986817065868,-635.1020637183734,-6502.416365592376,0.0,0.0,1600.0238238409554,1061.4512614805442,5.0,0.29609303111724106,0.0,0.0,2.159427269668346,329.99807111111113,288.84603927481436,0.20851596883770532,10.223760561448204,0.0031794276830394022,-12.390983800801502,1.2146535211518528,0.19189548249643656,-1187.120278597156,59.22159689056913,0.11112240950834718,-676.5535401670467,41.451476448673255
2025-01-01 16:00:00,5.224169015990736,2.6322514391287988,0.0,5.224169015990736,2.6322514391287988,0.0,0.12461119518197826,0.8250098313333335,1.3500191029518371,2.924528886523587,0.0,0.0,0.0,0.7431923959302388,1.88905904319856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.00499845668859649,0.0,0.11961273849338179,0.0,0.35909590837818517,0.0,0.9451362293319546,0.7088521719989659,825.0098313333333,0.15,34.01889847536399,51.66666666666668,46.10666666666668,0.0,51.56279269684473,0.2841672560900411,774.0082980616376,825.0098313333333,34.01889847536399,50.3215451480684,51.56279269684473,49.700921373680245,12.43753247303448,8019.314851167093,21.111111111111143,2.79981054518916,0.0,2.878003022513394,0.04652586401019297,2.0821308560644267,7972.788987156901,13260.842370919589,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19593.00256778148,21.131048078299013,0.0,8.805892111565312,7.417654349385171,3.05,9.236100170605994,2616.6580633694157,-1541.463106033794,-708.2932411209055,-7273.50250401246,0.0,0.0,1738.4688331916898,396.10394206278124,5.0,0.3090393438038185,0.0,0.0,2.253845637272475,329.99807111111113,132.37688302309184,0.207982854546904,10.216114278881003,0.003171643746712668,-293.59532464041837,1.2146510814345226,0.21006539142812736,-1603.5063764650388,62.04327043124446,0.11376312353784054,-652.1487661137822,-56.144475007123056
2025-01-01 17:00:00,6.709304467405524,3.1506372404988694,0.0,6.709304467405524,3.1506372404988694,0.0,0.16918846698057502,1.3750163855555557,1.50923817689958,3.6558614379698136,0.0,0.0,0.0,0.7891840362232384,2.361453204275631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.006361672149122807,0.0,0.16282679483145218,0.0,0.4569927952685952,0.0,1.0022959650036785,0.7517219737527587,1375.0163855555556,0.25,33.12264894796503,51.66666666666668,46.10666666666668,0.0,51.39019086497454,0.5534559621110451,1502.2280404844046,1375.0163855555556,33.12264894796503,49.53894915681163,51.39098706124125,48.61253210646348,12.43753247303448,9241.308137712069,21.111111111111143,2.555024477772855,0.0,3.5976094394909413,0.05825199847887211,2.6608126151706175,9183.056139233197,12878.579817836087,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19529.347364112677,21.133839627876544,0.0,7.968728533280275,4.587935754459338,1.95,9.236100170605994,3165.602183547888,-1686.093149814081,-518.0613122025487,-8044.882545729978,0.0,0.0,1952.5199141130086,31.991186628969796,5.215999999999999,0.32156809431572725,0.0,0.0,2.3452186946125995,344.25398778311114,16.656677452788646,0.2026002553071942,10.12512316017133,0.003091137025263658,-449.11417338690006,1.2141274005711653,0.22459100907605403,-1754.7329538808356,68.63980406675458,0.10656003395623806,-374.31490312971334,-143.7464090728354
2025-01-01 18:00:00,6.429434557229549,3.123830913586221,0.0,6.429434557229549,3.123830913586221,0.0,0.1890791525015113,1.0083453494074075,1.6087824598995886,3.623227595421042,0.0,0.0,0.0,0.7834570891946967,2.3403738243915244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.00727048245614035,0.0,0.18180867004537096,0.0,0.5641730076399923,0.0,0.9925788099394856,0.7444341074546139,1008.3453494074075,0.18333333333333332,34.192442490566286,51.66666666666668,46.10666666666668,0.0,51.43615203650899,0.3662972368943677,994.6535203204924,1008.3453494074075,34.192442490566286,49.98950564882385,51.43769654242746,49.264637949062816,12.43753247303448,8864.867737994087,20.611111111111143,2.3365314487387936,0.0,3.563497707583716,0.059729887837325496,2.6031949227997853,8805.137850156761,12514.64234490084,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19449.130491746844,20.655860472032977,0.0,8.00273514575962,2.7041561629126663,1.15,9.236100170605994,2674.407547267394,-1503.1491804791292,-307.62026146385966,-8222.894921710862,0.0,0.0,2046.3672370280028,0.0,4.818,0.32233584318738934,0.0,0.0,2.350817941050344,317.98614132266664,-13.932506043834378,0.20465606502597136,9.84350472914802,0.0030332669731747094,-401.0565702665967,1.2155336409870605,0.1767921477073733,-1567.2927408409412,64.14356036181192,0.07547416342872185,-151.52832598946324,-156.09193547439645
2025-01-01 19:00:00,8.012081010886634,3.9539333609913876,0.0,8.012081010886632,3.9539333609913876,0.0,0.20185158305979717,1.0083453494074075,1.898293908420951,4.896090169998478,0.007499999999999999,0.0,0.0,0.7891840362232384,3.162561824768149,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.007724887609649123,0.0,0.19412669545014805,0.0,0.8460485267899661,0.0,1.0022959650036785,0.7517219737527587,1008.3453494074075,0.18333333333333332,34.39430747486064,51.66666666666668,46.10666666666668,0.0,51.33590854814528,0.31184337078388746,844.2154083283683,1008.3453494074075,34.39430747486064,50.15037210576083,51.337213486305764,49.55629894640813,12.43753247303448,10887.64921597324,20.611111111111143,2.2626224136971707,0.0,4.68890583727592,0.08584958084022588,3.30356192437219,10801.799635133015,11859.68715043684,0.04633475188233222,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,19342.66568632288,20.639740599349377,0.0,7.952790573721442,1.3778102282404343,-0.25000000000000006,9.236100170605994,3972.690570492668,-1574.8112673793964,-290.7562819671167,-9227.387486675001,0.0,0.0,2371.994774830046,0.0,5.182,0.33572942261416816,0.0,0.0,2.4484982564009714,342.01000089955556,-59.565933635617995,0.19993573555576577,9.754978148255416,0.002960025903910392,-406.45848086665427,1.2156539327699034,0.1521003342441176,-1636.874093640176,62.06282626077921,0.06051701977506612,-131.84117472192582,-158.91510724519085
2025-01-01 20:00:00,8.516312931487901,4.114094787453404,0.0,8.516312931487903,4.114094787453404,0.0,0.19157817381608586,0.9166775903703706,2.270107912578906,5.12294925472254,0.014999999999999998,0.0,0.0,0.8006214700882678,3.3090983173651365,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.007952090186403507,0.0,0.18362608362968233,0.0,1.202612619127882,0.0,1.0185864896701198,0.7639398672525898,916.6775903703705,0.16666666666666666,34.10877936705814,51.66666666666668,46.10666666666668,0.0,51.313065333299214,0.21378999816397998,579.2451451305914,916.6775903703705,34.10877936705814,49.894507852529124,51.313065333299214,49.18522911214408,12.43753247303448,11244.957328157177,20.611111111111143,2.2217460554107364,0.0,4.931266506293598,0.08844993154078847,3.3986904037314805,11156.507396616389,11617.868272293168,0.028232816888153274,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,19315.526726915028,20.64495771539309,0.0,7.733234340974107,0.05737165531587985,-0.55,9.236100170605994,4487.919504662571,-1513.146647179859,-212.06281279984657,-9448.328738569991,0.0,0.0,2786.3827174514167,0.0,6.0,0.3387483059050475,0.0,0.0,2.470515184248522,395.9976853333333,-95.09180237603148,0.19634343932631312,9.698952894588498,0.0029075340820683897,-208.17772750813137,1.2156708387349824,0.14433656838670753,-1575.1956487848206,62.0490016049614,0.04306911045821911,-45.80186066306706,-166.2609521367795
2025-01-01 21:00:00,4.792412742780194,1.7640266338180406,0.0,4.7924127427801935,1.7640266338180406,0.0,0.14725761812225943,0.9166775903703706,2.1465862547073917,1.5668912795801722,0.014999999999999998,0.0,0.0,0.7475398523138387,1.012111781504202,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.007384083744517544,0.0,0.1398735343777419,0.0,1.1498664516222732,0.0,0.9488516121506166,0.7116387091129623,916.6775903703705,0.16666666666666666,36.925743207519965,51.66666666666668,46.10666666666668,0.0,51.322421999252924,0.23236330740790578,627.4737077948297,916.6775903703705,36.925743207519965,50.026398010812365,51.32312631104689,49.37768170479811,12.43753247303448,4005.3275664975768,17.77777777777783,1.5541496355775866,0.0,1.4672262939382028,0.02466498564196958,1.0538363027289486,3980.6625808556073,12005.369349436975,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,19211.02842333239,18.349274752715207,0.0,7.653718760048507,-0.5045787327573946,-0.3,9.236100170605994,-1078.7363734087087,-1766.1190820976394,-110.17031048386224,-7673.388266576038,0.0,-3.946525787803862,2623.421945312441,0.0,6.0,0.31292460251367876,0.0,0.00014907201781548895,2.283268294588426,395.9976853333333,-30.151092854884368,0.22539813357566557,8.622785917694785,0.002889427688736315,-45.47236608030274,1.2252681683908722,0.17444959219919537,-1826.6239086352543,60.50482653761481,0.05512565198457775,36.262377205092484,-146.4326876889547
2025-01-01 22:00:00,5.959413153413963,3.4752328759577775,0.0,5.959413153413962,3.4752328759577775,0.0,0.11062736259720855,0.0,1.4971543428409004,4.336631447975853,0.014999999999999998,0.0,0.0,0.6696706859224839,2.8011871900352934,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.006361672149122807,0.0,0.10426569044808574,0.0,0.6042600949442551,0.0,0.8471072826549482,0.635330461991211,0.0,0.0,38.21681568411001,51.66666666666668,46.10666666666668,0.0,51.38007755631366,0.08423234391972659,228.9965378880584,0.0,38.21681568411001,50.6276132013476,51.38007755631366,50.25138102386458,12.43753247303448,9578.262327049675,17.77777777777783,2.264473913729946,0.0,4.055959362773795,0.0753673935022723,2.929874394557002,9502.894933547404,11295.917859386134,0.05530469169978664,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,19039.23315958682,17.799896768596348,0.0,6.6567277343866955,-0.8399876825069299,-1.95,9.236100170605994,2901.152807088078,-2334.355403477289,-215.44470566080324,-8533.825036373724,0.0,0.0,1944.4818809855963,0.0,6.0,0.3257214421641474,0.0,0.0,2.375509352148357,395.9976853333333,-87.7663645734696,0.2325453324492405,8.36141364188675,0.0028840177397907547,-63.99449988414828,1.2275757226158366,0.2101648011833648,-2399.7462080523233,65.39080457503358,0.08235201214082292,-63.23963531527764,-152.2050703455256
2025-01-01 23:00:00,6.987603094145852,4.374393481183048,0.0,6.987603094145852,4.374393481183048,0.0,0.06100596552504307,0.0,1.133187820235699,5.778409308385109,0.014999999999999998,0.0,0.0,0.6375347947991928,3.7324836863838553,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.00533926055372807,0.0,0.05566670497131499,0.0,0.28314142717010843,0.0,0.8073812663631,0.6055359497723248,0.0,0.0,36.464754894427735,51.66666666666668,46.10666666666668,0.0,50.95997560107164,0.07815161012325693,210.67681485701377,0.0,36.464754894427735,49.0733439625405,50.95997560107164,48.13002814327492,12.43753247303448,11459.297874363583,17.77777777777783,2.002469936709736,0.0,4.949986111761924,0.10479058333333337,3.557459369974603,11354.50729103025,10780.874677740396,0.5736326132898527,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,18945.03012364914,17.794023292238762,0.0,5.898811770658113,-2.2024247189409314,-3.05,9.236100170605994,3684.291188550421,-2175.3151846531973,-251.0851909895597,-9308.294669619712,0.0,0.0,1661.3180363544363,0.0,7.934,0.33640543830252917,0.0,0.0,2.4534284862907527,523.640939239111,-128.03005254788556,0.23202547751430017,8.349877357961185,0.0028764708801140948,5.444825025949987,1.227606093936919,0.18817748221231875,-2240.7789740074586,65.46378935426097,0.0661886316417659,-88.1632614226012,-162.9219295669585
