Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:17:00,3.9652140420267936,2.6063824499689994,0.0,0.06608690070044657,0.043439707499483324,0.0,0.018931028864301626,0.0,0.7468163862886559,3.199466626873836,0.0,0.0,0.0,0.5397311705923244,2.066651279376675,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.16588004048581,51.666666666666686,46.10666666666668,0.0,50.84919335646542,0.0,0.0,0.0,36.16588004048581,48.79566342456094,50.84919335646542,47.76889845860871,12.43753247303448,HP On,8857.406544875592,17.77777777777783,2.7970548896022915,0.0,3.1484513638055436,0.051015263068292266,2.285842962750979,8806.3912818073,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.85389438331,17.78796064753755,0.0,7.002356782321848,0.6982682691292715,2.8,9.236100170605994,4236.93470675961,-1808.3921272244704,316.39162838671473,-5624.188839092838,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.49367754705173,0.23141466208991754,8.349983056020143,0.0028593716185673435,-88.35486669462836,1.231230448292837,0.3392459124890596,-1857.9122448355934,49.52011761112314,0.15513560355805903,424.91925622183015,-108.52762783511534
2025-01-01 01:18:00,3.9654893084509983,2.606560254513974,0.0,0.06609148847418331,0.04344267090856623,0.0,0.018931028864301626,0.0,0.7468163862886559,3.199741893298041,0.0,0.0,0.0,0.5397311705923244,2.0668290839216494,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.16231329244475,51.666666666666686,46.10666666666668,0.0,50.84560119334293,0.0,0.0,0.0,36.16231329244475,48.79261807759923,50.84560119334293,47.766126519727386,12.43753247303448,HP On,8857.996232888017,17.77777777777783,2.7970001873911725,0.0,3.148722175596681,0.05101971770135931,2.2860613251788555,8806.976515186658,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.87703335668,17.787960647537545,0.0,7.00243299500201,0.718826246391721,2.8,9.236100170605994,4237.530491515253,-1808.4256885798363,312.053188475825,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.4875808038362,0.23139557178733147,8.349541129674353,0.0028591346534300255,-88.13795728895781,1.2312306243257964,0.3392461417595948,-1857.9471950184127,49.52150643857635,0.1550372861580078,420.4962720119997,-108.4430835361747
2025-01-01 01:19:00,3.9657417828811883,2.6067233368851976,0.0,0.06609569638135314,0.043445388948086625,0.0,0.018931028864301626,0.0,0.7468163862886559,3.1999943677282308,0.0,0.0,0.0,0.5397311705923244,2.066992166292873,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.15874689852898,51.666666666666686,46.10666666666668,0.0,50.842009438521835,0.0,0.0,0.0,36.15874689852898,48.78957303097545,50.842009438521835,47.76335482720225,12.43753247303448,HP On,8858.537054563429,17.77777777777783,2.796950022152394,0.0,3.148970542907684,0.051023824820546904,2.2862615842510614,8807.513229742883,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.825052826603,17.787960647537545,0.0,7.002489683767791,0.738994509903196,2.8,9.236100170605994,4238.080410140444,-1808.4500716129735,307.797875770477,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.47848385405635,0.2313765283393465,8.349738295930061,0.00285889827007111,-87.92158042241476,1.2312307999267065,0.3392463122962559,-1857.9731918070404,49.523120194067005,0.15494077191827857,416.16208995648384,-108.36421418600685
2025-01-01 01:20:00,3.9659719763983454,2.6068720272083725,0.0,0.06609953293997242,0.04344786712013954,0.0,0.018931028864301626,0.0,0.7468163862886559,3.200224561245388,0.0,0.0,0.0,0.5397311705923244,2.067140856616048,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.15518085865412,51.666666666666686,46.10666666666668,0.0,50.83841809195318,0.0,0.0,0.0,36.15518085865412,48.78652828465976,50.83841809195318,47.76058338101305,12.43753247303448,HP On,8859.030129516377,17.77777777777783,2.7969042878547117,0.0,3.1491969864610465,0.051027574784341286,2.2864441613159068,8808.002554732037,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.773195981805,17.78796064753755,0.0,7.002527764241985,0.7587801071595214,2.8,9.236100170605994,4238.585975039331,-1808.465706819959,303.6241851639887,-5624.188839092838,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.4659939081158,0.23135753163098624,8.349298499978893,0.002858662467062094,-87.70573478739908,1.2312309750966275,0.3392464268535956,-1857.9906550700339,49.52494825007507,0.15484603045396664,411.9149178181519,-108.29073265416315
2025-01-01 01:21:00,3.966180637486807,2.6070068089566183,0.0,0.06610301062478012,0.043450113482610304,0.0,0.018931028864301626,0.0,0.7468163862886559,3.2004332223338494,0.0,0.0,0.0,0.5397311705923244,2.067275638364294,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.15161517279203,51.666666666666686,46.10666666666668,0.0,50.834827153588016,0.0,0.0,0.0,36.15161517279203,48.78348383862236,50.834827153588016,47.75781218113954,12.43753247303448,HP On,8859.477065750105,17.77777777777783,2.7968628348218236,0.0,3.1494022435927365,0.051030978741112794,2.286609652192288,8808.446087008992,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.72146253726,17.787960647537545,0.0,7.0025481042149185,0.7781900060678497,2.8,9.236100170605994,4239.048611606676,-1808.4730021526022,299.5306265802726,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.45029357450056,0.23133858154755646,8.348859750659058,0.002858427242977983,-87.49041907952153,1.2312311498366166,0.33924648804223967,-1857.9999827498548,49.526980597252546,0.15475303162558166,407.75299204011964,-108.22236545984705
2025-01-01 01:22:00,3.9663684993438157,2.6071281557285686,0.0,0.06610614165573026,0.04345213592880948,0.0,0.018931028864301626,0.0,0.7468163862886559,3.2006210841908582,0.0,0.0,0.0,0.5397311705923244,2.067396985136244,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.14804984088645,51.666666666666686,46.10666666666668,0.0,50.8312366233774,0.0,0.0,0.0,36.14804984088645,48.780439692833454,50.8312366233774,47.755041227561485,12.43753247303448,HP On,8859.879437061147,17.77777777777783,2.7968255166882696,0.0,3.1495870357522926,0.05103404843856627,2.2867586397122652,8808.84538862258,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.745113200443,17.787960647537545,0.0,7.002551526377447,0.7972310925881073,2.8,9.236100170605994,4239.469680805779,-1808.4723443183368,295.5157257167874,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.43159568643927,0.23131967797464398,8.348422045557912,0.002858192596397282,-87.27563199759663,1.2312313241477297,0.3392464983371139,-1858.0015521149091,49.529207796572265,0.15466174555453568,403.6745778722098,-108.15885215542235
2025-01-01 01:23:00,3.9665362286414028,2.6072364981518135,0.0,0.06610893714402338,0.04345394163586356,0.0,0.018931028864301626,0.0,0.7468163862886559,3.2007888134884452,0.0,0.0,0.0,0.5397311705923244,2.067505327559489,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.14448486296553,51.666666666666686,46.10666666666668,0.0,50.82764650127239,0.0,0.0,0.0,36.14448486296553,48.77739584726322,50.82764650127239,47.75227052025864,12.43753247303448,HP On,8860.238674084128,17.77777777777783,2.7967922004386727,0.0,3.1497520187442785,0.05103679474416668,2.2868916536197235,8809.201879339962,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.693629182293,17.787960647537545,0.0,7.002538810885362,0.8159101686374477,2.8,9.236100170605994,4239.850492820232,-1808.4640999955702,291.5780247149245,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.41002069496813,0.2313008207981165,8.348623541826147,0.0028579585259019876,-87.06137224363454,1.2312314980310182,0.33924646008516185,-1857.9957209344193,49.5316209388494,0.15457214263732275,399.6779694470696,-108.09994473214508
2025-01-01 01:24:00,3.9666844517729536,2.60733224083651,0.0,0.06611140752954922,0.04345553734727516,0.0,0.018931028864301626,0.0,0.7468163862886559,3.200937036619996,0.0,0.0,0.0,0.5397311705923244,2.0676010702441854,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.14092023886049,51.666666666666686,46.10666666666668,0.0,50.82405678722405,0.0,0.0,0.0,36.14092023886049,48.77435230188186,50.82405678722405,47.74950005921077,12.43753247303448,HP On,8860.556120883377,17.77777777777783,2.796762761126844,0.0,3.1498978088314438,0.051039227788552466,2.287009191632339,8809.516893094824,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.642267704698,17.78796064753755,0.0,7.002510697767332,0.8342339502425845,2.8,9.236100170605994,4240.192315253402,-1808.448616971727,287.7160827590086,-5624.188839092838,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.38564506104498,0.23128200990412168,8.34818794739415,0.0028577250300775786,-86.84763852283345,1.2312316714875324,0.33924637551259224,-1857.9828285816802,49.53421160995333,0.15448419355845666,395.76148980966104,-108.04540705065246
2025-01-01 01:25:00,3.9668137760484647,2.6074157760661616,0.0,0.06611356293414108,0.043456929601102694,0.0,0.018931028864301626,0.0,0.7468163862886559,3.2010663608955072,0.0,0.0,0.0,0.5397311705923244,2.067684605473837,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.13735596862758,51.666666666666686,46.10666666666668,0.0,50.820467481183464,0.0,0.0,0.0,36.13735596862758,48.771309056659575,50.820467481183464,47.746729844397635,12.43753247303448,HP On,8860.833080371736,17.77777777777783,2.796737077660211,0.0,3.1500250035729334,0.05104135732257377,2.2871117362550475,8809.791723049162,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.66629988778,17.787960647537545,0.0,7.002467889187087,0.8522090659252388,2.8,9.236100170605994,4240.496377769767,-1808.4262252112426,283.9284766091499,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.3585420330414,0.23126324517908628,8.3477533899037,0.0028574921075130086,-86.6344295435718,1.2312318445183195,0.33924624673168774,-1857.9631970705902,49.53697185934756,0.15439786930223096,391.9234909036945,-107.99501429454463
2025-01-01 01:26:00,3.9669247950450135,2.6074874872536844,0.0,0.06611541325075022,0.043458124787561406,0.0,0.018931028864301626,0.0,0.7468163862886559,3.201177379892056,0.0,0.0,0.0,0.5397311705923244,2.06775631666136,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.133792052266806,51.666666666666686,46.10666666666668,0.0,50.816878583101705,0.0,0.0,0.0,36.133792052266806,48.768266111566575,50.816878583101705,47.74395987579901,12.43753247303448,HP On,8861.070825736946,17.77777777777783,2.7967150317415967,0.0,3.1501341870327795,0.05104319285927654,2.287199758990472,8810.027632877669,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.61518609796,17.787960647537545,0.0,7.002411051569475,0.8698420553066266,2.8,9.236100170605994,4240.763874885823,-1808.3972378589779,280.2138010714388,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.32879028219452,0.2312445265097158,8.347319866963122,0.0028572597568006955,-86.42174401739948,1.231232017124424,0.3392460757472029,-1857.937132029861,49.53989417088334,0.1543131411633632,388.1623535183666,-107.94855244692779
2025-01-01 01:27:00,3.9670180878872965,2.6075477484766774,0.0,0.06611696813145494,0.043459129141277954,0.0,0.018931028864301626,0.0,0.7468163862886559,3.201270672734339,0.0,0.0,0.0,0.5397311705923244,2.067816577884353,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.13022848966567,51.666666666666686,46.10666666666668,0.0,50.813290092929854,0.0,0.0,0.0,36.13022848966567,48.76522346657305,50.813290092929854,47.74119015339465,12.43753247303448,HP On,8861.270598903346,17.77777777777783,2.796696508010518,0.0,3.150225929050379,0.05104474368395972,2.287273719761206,8810.225855219385,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.564193994607,17.787960647537545,0.0,7.002340817599189,0.8871393679174787,2.8,9.236100170605994,4240.995968009022,-1808.3619521833425,276.5625201087034,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.2964703253944,0.23122585378299368,8.347525653119952,0.0028570279765365147,-86.20958065903102,1.2312321893068887,0.33924586446237953,-1857.9049236189285,49.54297143558569,0.15422998075658412,384.47648719858563,-107.91396708988223
2025-01-01 01:28:00,3.967094218413288,2.607596923938493,0.0,0.06611823697355479,0.04345994873230821,0.0,0.018931028864301626,0.0,0.7468163862886559,3.2013468032603303,0.0,0.0,0.0,0.5397311705923244,2.0678657533461684,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.126665280852286,51.666666666666686,46.10666666666668,0.0,50.809702010619006,0.0,0.0,0.0,36.126665280852286,48.76218112164922,50.809702010619006,47.73842067716433,12.43753247303448,HP On,8861.433608770549,17.77777777777783,2.796681394203398,0.0,3.1503007844191293,0.05104601884120154,2.2873340662574675,8810.387589929347,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.51332329699,17.787960647537545,0.0,7.002257788100291,0.9041067610001761,2.8,9.236100170605994,4241.193787047745,-1808.3206504630866,273.0003838574827,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.2616611538749,0.2312072268861805,8.347094221293796,0.00285679676531979,-85.9979381863377,1.2312323610667522,0.3392456146846032,-1857.8668473892853,49.54619692619886,0.15414836291793496,380.8644580435692,-107.86407418608653
2025-01-01 01:29:00,3.967153735305571,2.6076353680530677,0.0,0.06611922892175952,0.04346058946755113,0.0,0.018931028864301626,0.0,0.7468163862886559,3.2014063201526133,0.0,0.0,0.0,0.5397311705923244,2.0679041974607433,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.12310242574227,51.666666666666686,46.10666666666668,0.0,50.80611433612026,0.0,0.0,0.0,36.12310242574227,48.759139076765294,50.80611433612026,47.73565144708781,12.43753247303448,HP On,8861.561031523419,17.77777777777783,2.7966695811214723,0.0,3.150359293019123,0.05104702713349012,2.2873812340532647,8810.514004389928,13891.986798724023,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19364.537858893418,17.787960647537545,0.0,7.00216253380405,0.9207519128347157,2.8,9.236100170605994,4241.358431654326,-1808.273600821054,269.4932591695353,-5624.188839092836,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2879384736678285,0.0,0.0,2.0999555095195355,461.9972995555555,-176.2244393001645,0.23118864570681338,8.34666381680356,0.002856566121753286,-85.78681532033971,1.2312325324050526,0.3392453281307225,-1857.8231650946636,49.549564273609604,0.15406825313532005,377.3244322429282,-107.8311730733929
2025-01-01 01:30:00,4.0736202975176035,2.6764059734903,0.0,0.06789367162529339,0.04460676622483833,0.0,0.018931028864301626,0.0,0.7468163862886559,3.3078728823646455,0.0,0.0,0.0,0.5397311705923244,2.1366748028979754,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.11953992427937,51.666666666666686,46.10666666666668,0.0,50.80252706938472,0.0,0.0,0.0,36.11953992427937,48.75609733189148,50.80252706938472,47.73288246314487,12.43753247303448,HP On,8945.453007679176,17.77777777777783,2.7312614796245778,0.0,3.256342379047811,0.05153050331683504,2.3775599896500843,8893.922504362341,13527.805728919262,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19334.115316912303,17.787960647537545,0.0,7.002055597012088,0.9370799613523294,2.2,9.236100170605994,4246.164649606992,-1147.4414465224033,31.277870166251404,-5704.0936597122345,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.28019252342625584,0.0,0.0,2.0434637504327675,461.9972995555555,-175.40537688385726,0.2311701101327054,8.346234437278088,0.002856336044443197,-45.75088602720967,1.2312327033228236,0.19086406599447725,-1196.994513967236,49.553067444832635,0.08432521019948326,139.08301330078675,-107.80514313453534
2025-01-01 01:31:00,4.0739343084725785,2.6766088045298195,0.0,0.06789890514120964,0.04461014674216366,0.0,0.018931028864301626,0.0,0.7468163862886559,3.3081868933196206,0.0,0.0,0.0,0.5397311705923244,2.136877633937495,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.11597777651985,51.666666666666686,46.10666666666668,0.0,50.798940210363504,0.0,0.0,0.0,36.11597777651985,48.75305588699802,50.798940210363504,47.73011372531528,12.43753247303448,HP On,8944.765070759275,17.77777777777783,2.7314369571678503,0.0,3.255433675540535,0.052753217779085294,2.3768343998263184,8892.01185298019,13527.805728919262,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19334.064812166434,17.78796064753755,0.0,7.0390754792483925,0.9357537885344664,2.2,9.236100170605994,4246.322032325166,-1158.2728931614986,32.21300353265717,-5704.093659712237,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2801925234262559,0.0,0.0,2.043463750432768,461.9972995555555,-174.5600572457785,0.23116022493885144,8.346005432359796,0.0028562133421457547,-45.64135765854581,1.231232794474859,0.19106190941527929,-1207.4726834386195,49.199790277120925,0.08433687390375434,139.24832012562086,-107.0353165929637
2025-01-01 01:32:00,4.07384393075546,2.6765504262916657,0.0,0.06789739884592434,0.04460917377152776,0.0,0.018931028864301626,0.0,0.7468163862886559,3.308096515602503,0.0,0.0,0.0,0.5397311705923244,2.1368192556993413,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.11241598243557,51.666666666666686,46.10666666666668,0.0,50.795353759007725,0.0,0.0,0.0,36.11241598243557,48.75001474205511,50.795353759007725,47.7273452335788,12.43753247303448,HP On,8944.579950174737,17.77777777777783,2.7314535504447393,0.0,3.2553477586068946,0.05274875699560787,2.3767657923794356,8891.831193179129,13527.805728919262,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19334.037876007358,17.787960647537545,0.0,7.074043054104025,0.9347425779295974,2.2,9.236100170605994,4246.45000815748,-1168.8524602226762,32.76539146473448,-5704.0936597122345,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.28019252342625584,0.0,0.0,2.0434637504327675,461.9972995555555,-174.24696082893033,0.23115036340717446,8.346415361881803,0.0028560909336086794,-45.53209151067505,1.2312328854087031,0.191248596836372,-1217.3863370430606,48.53387682038442,0.08434576642815217,139.3743924149051,-106.60900095017061
2025-01-01 01:33:00,4.073861608738934,2.676561845140937,0.0,0.06789769347898222,0.044609364085682286,0.0,0.018931028864301626,0.0,0.7468163862886559,3.308114193585976,0.0,0.0,0.0,0.5397311705923244,2.1368306745486128,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04058390100968627,0.030437925757264693,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014727781194345488,0,On,0.027174825498889686,0,On,0.6790576597800799,0.5092932448350598,On,Off,0.0,0.0,36.10885454182964,51.666666666666686,46.10666666666668,0.0,50.7917677152685,0.0,0.0,0.0,36.10885454182964,48.74697389703297,50.7917677152685,47.72457698791521,12.43753247303448,HP On,8944.617231112132,17.77777777777783,2.731450117176102,0.0,3.255365535288407,0.05274865829756866,2.3767799876865126,8891.868572814563,13527.805728919262,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,19334.011003279324,17.78796064753755,0.0,7.107089936492224,0.9339828574297547,2.2,9.236100170605994,4246.5421099028845,-1178.5304280934652,33.36172677054881,-5704.093659712237,-0.0,-0.0,1180.2106785239075,0.0,7.0,0.2801925234262559,0.0,0.0,2.043463750432768,461.9972995555555,-174.1921400209179,0.23114052548104005,8.34618744967666,0.002855968818128639,-45.42308695577895,1.2312329761248795,0.19142486258444502,-1226.7700548106425,48.239626717177316,0.08435244674717222,139.46912470517287,-106.10739793462406
