Metric,Value
Total Electric Energy (kWh),1037.1066866393044
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.4404259536657005
Peak Electric Power (kW),6.657163847164619
Other Electric Energy (kWh),87.44631442514785
HVAC Heating Electric Energy (kWh),783.087033051077
Lighting Electric Energy (kWh),88.45157110752407
Water Heating Electric Energy (kWh),78.12176805555556
Average Temperature - Indoor (C),22.97545996364782
Unmet Heating Load (C-hours),44.43830970392218
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
