Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.7047415321083133,0.07122940191558054,0.0,0.06174569220180522,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,3.545251790769231,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,On,3545.251790769231,22.222222222222285,1.0,0.0,3.43948256,0.10576923076923077,1,3439.48256,3439.48256,Off,0.0,0.0,31.95759517037464,51.666666666666686,46.10666666666668,0.0,50.04448160472689,0.0,0.0,0.0,31.95759517037464,49.13574502892712,50.04448160472689,48.681376741027236,12.43753247303448,21.695169162785604,-0.027053059436681792,7.492926717035552,2.8,9.236100170605994,3395.8372510335244,-598.7743915350834,-393.28455508560387,-0.0,-0.0,221.47749726006916,0.0,1.0,0.0159712333483352,0.0,0.0,0.7882250070571797,65.99961422222222,22.392518089828243,0.20517015537493827,10.533926567107315,0.003242308749842078,7.406969533561142,1.211096217585029,0.10069881262516087,-615.8653552508797,17.0909637157963
2025-01-01 00:01:00,3.7047415321083133,0.07122940191558054,0.0,0.06174569220180522,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,3.545251790769231,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,On,3545.251790769231,22.222222222222285,1.0,0.0,3.43948256,0.10576923076923077,1,3439.48256,3439.48256,Off,0.0,0.0,31.709346069058014,51.666666666666686,46.10666666666668,0.0,50.039528644247326,0.0,0.0,0.0,31.709346069058014,49.13126004818252,50.039528644247326,48.677125750150125,12.43753247303448,21.904039393092,0.0,7.5128493300783585,2.8,9.236100170605994,3378.3359515059815,-601.6108684013057,-400.0804049211531,-0.0,-0.0,221.47749726006916,0.0,1.0,0.01606957623124054,0.0,0.0,0.7930785032075045,65.99961422222222,11.687068397834508,0.20316903249462034,10.649890542830683,0.0032424454146189963,7.122743878264135,1.21377404101876,0.10071644768664352,-618.5881655764994,16.977297175193662
2025-01-01 00:02:00,3.7047415321083133,0.07122940191558054,0.0,0.06174569220180522,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,3.545251790769231,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,On,3545.251790769231,22.222222222222285,1.0,0.0,3.43948256,0.10576923076923077,1,3439.48256,3439.48256,Off,0.0,0.0,31.470808848976382,51.666666666666686,46.10666666666668,0.0,50.03461268599172,0.0,0.0,0.0,31.470808848976382,49.126809907119494,50.03461268599172,48.67290851768338,12.43753247303448,22.10459720686619,0.0,7.531483013149337,2.8,9.236100170605994,3361.1723324456516,-604.2559436641307,-406.6496014991519,-0.0,-0.0,221.47749726006916,0.0,1.0,0.01616374367166242,0.0,0.0,0.7977259296004595,65.99961422222222,1.092645915503624,0.2007068619134863,10.738093703241447,0.0032425765452555357,6.850491999410156,1.2129494639365455,0.10073293902131927,-621.1356302533297,16.87968658919906
2025-01-01 00:03:00,3.7047415321083133,0.07122940191558054,0.0,0.06174569220180522,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,3.545251790769231,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,On,3545.251790769231,22.222222222222285,1.0,0.0,3.43948256,0.10576923076923077,1,3439.48256,3439.48256,Off,0.0,0.0,31.241385916539002,51.666666666666686,46.10666666666668,0.0,50.0297322859846,0.0,0.0,0.0,31.241385916539002,49.12239324275686,50.0297322859846,48.66872372114299,12.43753247303448,22.297354867843012,0.0,7.549043514122192,2.8,9.236100170605994,3344.364800027371,-606.7526617171284,-413.0036140711526,-0.0,-0.0,221.47749726006916,0.0,1.0,0.016254009298241827,0.0,0.0,0.8021807905742984,65.99961422222222,-9.360873930776258,0.19837210417496212,10.821949033488547,0.0032427027494365316,6.589420944319091,1.2121580114478254,0.10074847808888454,-623.5370948903973,16.78443317326894
2025-01-01 00:04:00,0.1594897413390822,0.07122940191558054,0.0,0.00265816235565137,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,0.0,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3439.48256,Off,0.0,0.0,31.02054687142805,51.666666666666686,46.10666666666668,0.0,50.02488608908988,0.0,0.0,0.0,31.02054687142805,49.11800877598071,50.02488608908988,48.66457011942612,12.43753247303448,22.48276697153041,0.0,7.565653928403474,2.8,9.236100170605994,-213.13433980136267,-609.1151364813146,-419.15264995444664,-0.0,-0.0,221.47749726006916,0.0,1.0,0.01634061559183554,0.0,0.0,0.8064550532370638,65.99961422222222,-15.459187106985155,0.19615516462381155,10.902445120868087,0.0032428242232601717,6.338845474700687,1.2113976931961172,0.1007631742312561,-625.8092724476277,16.694135966313063
2025-01-01 00:05:00,0.1594897413390822,0.07122940191558054,0.0,0.00265816235565137,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,0.0,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3439.48256,Off,0.0,0.0,31.201044416330394,51.666666666666686,46.10666666666668,0.0,50.02007281902271,0.0,0.0,0.0,31.201044416330394,49.11365530211437,50.02007281902271,48.66044654366021,12.43753247303448,22.323263055603423,0.0,7.581389615846298,2.8,9.236100170605994,-206.12294948363683,-611.3532006194647,-413.86064975637333,-0.0,-0.0,221.47749726006916,0.0,1.0,0.01626612394959338,0.0,0.0,0.8027786824802524,65.99961422222222,-13.739796987332682,0.19807408848538816,10.833657156227133,0.003242941151149103,6.542924803633337,1.2120515507854306,0.10077709447813714,-627.9623686281835,16.609168008718804
2025-01-01 00:06:00,0.1594897413390822,0.07122940191558054,0.0,0.00265816235565137,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,0.0,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3439.48256,Off,0.0,0.0,31.374354248794535,51.666666666666686,46.10666666666668,0.0,50.01523282405933,0.0,0.0,0.0,31.374354248794535,49.109276496929795,50.01523282405933,48.65629833336504,12.43753247303448,22.169911575063377,0.0,7.596302388643489,2.8,9.236100170605994,-198.92302756196153,-613.4736573292744,-408.7981880963553,-0.0,-0.0,221.47749726006916,0.0,1.0,0.01619435562832902,0.0,0.0,0.7992367152256711,65.99961422222222,-11.602336725675357,0.19993943476479958,10.767168144613995,0.003243061778425948,6.739185101807113,1.2126808475366808,0.10079028497642688,-630.0033821662225,16.52972483694819
2025-01-01 00:07:00,0.1594897413390822,0.07122940191558054,0.0,0.00265816235565137,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,0.0,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3439.48256,Off,0.0,0.0,31.541003914174052,51.666666666666686,46.10666666666668,0.0,50.010367172832204,0.0,0.0,0.0,31.541003914174052,49.10487336916221,50.010367172832204,48.65212646732722,12.43753247303448,22.022260117476087,0.0,7.610432513716494,2.8,9.236100170605994,-191.9312363670972,-615.4819884356647,-403.9474978509813,-0.0,-0.0,221.47749726006916,0.0,1.0,0.016125114998844812,0.0,0.0,0.7958194966256107,65.99961422222222,-9.461235776185077,0.20175463747026506,10.702766203318681,0.0032431859595403053,6.9281852846467835,1.213287365536228,0.10080278162235771,-631.937742902006,16.45575446634131
2025-01-01 00:08:00,0.1594897413390822,0.07122940191558054,0.0,0.00265816235565137,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,0.0,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3439.48256,Off,0.0,0.0,31.70146235200617,51.666666666666686,46.10666666666668,0.0,50.005476855550484,0.0,0.0,0.0,31.70146235200617,49.10044685351026,50.005476855550484,48.64793185249016,12.43753247303448,21.87990656759872,0.0,7.623814233770185,2.8,9.236100170605994,-185.3204231774833,-617.3829876388163,-399.2928326793302,-0.0,-0.0,221.47749726006916,0.0,1.0,0.016058227969899985,0.0,0.0,0.7925184347907359,65.99961422222222,-7.505087758222238,0.20352276878469316,10.640263703838416,0.0032433135594905024,7.110422943865192,1.2138726899920764,0.10081461495268489,-633.7700651634399,16.387077524623624
2025-01-01 00:09:00,0.1594897413390822,0.07122940191558054,0.0,0.00265816235565137,0.001187156698593009,0.0,0.055453997293505634,0.0,0.10403574404557656,0.0,0.0,0.0,0.07122940191558054,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.0403049841356109,0,On,0.0090632081581358,0,On,0.05731226144621784,0.04298419608466336,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3439.48256,Off,0.0,0.0,31.856145813757486,51.666666666666686,46.10666666666668,0.0,50.000562792711705,0.0,0.0,0.0,31.856145813757486,49.095997818860866,50.000562792711705,48.64371533193546,12.43753247303448,21.742494029621394,0.0,7.6364784994281925,2.8,9.236100170605994,-179.05980544897886,-619.1810784950851,-394.8202415606358,-0.0,-0.0,221.47749726006916,0.0,1.0,0.015993539929103347,0.0,0.0,0.7893258991673828,65.99961422222222,-5.717061148412213,0.20524656184694157,10.580207865698206,0.003243444452658758,7.286340218011087,1.214438228537939,0.10082581256566278,-635.5045204292244,16.3234419341393
