Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:05:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,75.07764620620252,51.666666666666686,46.10666666666668,0.0,47.57352829989348,0.0,0.0,0.0,117.30882219719142,47.624660891201685,47.650227186855794,47.57352829989348,12.43753247303448,19.64375886980223,0.0,2.8722822521883176,1.9572830262736212,2.8,9.236100170605994,-2230.4741376749307,-105.50295102513891,83.4508688034397,-2371.0597788179084,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10801543923558637,0.0,0.0,1.0109176424151776,65.99961422222222,-125.44884135130236,0.19353252969136112,9.014579469342353,0.002684951907863289,-58.68033887940715,1.2235553944019795,1.0873669091327998,-102.42959139100171,-3.0733596341372014,0.29678587384035815,325.9437210658073,-242.49285226236762
2025-01-01 01:06:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,75.34359862714065,51.666666666666686,46.10666666666668,0.0,47.56105361893375,0.0,0.0,0.0,117.72437285490726,47.61296327592197,47.63891810441608,47.56105361893375,12.43753247303448,19.532922260324035,0.0,2.874843916076211,1.9406703294024104,2.8,9.236100170605994,-2201.879112225063,-109.0400789337535,94.26001909712514,-2348.610336077874,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10770144312020632,0.0,0.0,1.0079789494381928,65.99961422222222,-119.30325864146938,0.19485541308464435,8.963461510862263,0.0026847486806560092,-58.28190714811294,1.2240188948955681,1.0873669091327998,-106.05966900167736,-2.9804099320761495,0.2970298811910503,332.6423963434334,-238.38237724630827
2025-01-01 01:07:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,75.60096428999455,51.666666666666686,46.10666666666668,0.0,47.548535038346905,0.0,0.0,0.0,118.12650670311648,47.60122422342011,47.62756881595672,47.548535038346905,12.43753247303448,19.425244152093413,-0.07475584790664414,2.877298903620642,1.924948471308108,2.8,9.236100170605994,-2174.2930621801415,-112.46766577264691,103.0937778951726,-2326.881443104751,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10739611525372009,0.0,0.0,1.005121382694621,65.99961422222222,-113.4461015696707,0.19615005085677234,8.91327457561294,0.002684546909768291,-57.893445447726855,1.2244695265682286,1.0873669091327998,-109.53857790992376,-2.929087862723153,0.297260619427329,338.9913825424026,-235.89760464723003
2025-01-01 01:08:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,75.85011972925462,51.666666666666686,46.10666666666668,0.0,47.535973988931,0.0,0.0,0.0,118.51581207696033,47.589445071572285,47.61618061289293,47.535973988931,12.43753247303448,19.320585563250738,-0.1794144367493189,2.8796512970707617,1.9100359061121803,2.8,9.236100170605994,-2147.678899495654,-115.71335030843596,112.6379091766031,-2305.838314926872,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10709908558847027,0.0,0.0,1.002341478904508,65.99961422222222,-107.87506706306192,0.1974173717246831,8.864663287969794,0.002684346557488999,-57.51453317705572,1.224907842709837,1.0873669091327998,-112.87210298131848,-2.8412473271174816,0.2974793148734401,345.0220963805198,-232.38418720391672
2025-01-01 01:09:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,76.09141150979048,51.666666666666686,46.10666666666668,0.0,47.52337183875005,0.0,0.0,0.0,118.89283048404761,47.577627099587964,47.604754730006924,47.52337183875005,12.43753247303448,19.218818621890726,-0.28118137810933064,2.881909137566979,1.895925687486746,2.8,9.236100170605994,-2121.997876044955,-118.86439932733914,121.37690002949401,-2285.448963200624,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10681001357089036,0.0,0.0,0.9996360508234101,65.99961422222222,-102.58339533861084,0.19865822752725476,8.816856533755455,0.0026841475877382634,-57.144782417854806,1.225334352459107,1.0873669091327998,-116.07163913925471,-2.7927601880844226,0.29768609583212696,350.73598975777526,-229.35908972828125
2025-01-01 01:10:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,76.32516165688091,51.666666666666686,46.10666666666668,0.0,47.51072989812567,0.0,0.0,0.0,119.25806508887642,47.565771532679435,47.59329234995632,47.51072989812567,12.43753247303448,19.119824547164164,-0.3801754528358927,2.8840757190128175,1.8825706015542196,2.8,9.236100170605994,12861.365517439106,-121.85165509612425,3884.9739342742632,-2265.6837303380885,-0.0,-0.0,266.03448249428016,0.0,1.0,0.1065285826281388,0.0,0.0,0.9970021356427425,65.99961422222222,-97.56175097473667,0.19987341185191326,8.770502750392158,0.0026839499659402563,-56.783832008989215,1.2257495290039286,1.0873669091327998,-119.14185410204233,-2.709800994081913,0.2978816783269053,356.15094146542265,-227.22034648906362
2025-01-01 01:11:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,75.82257891150672,51.666666666666686,46.10666666666668,0.0,47.498049423724396,0.0,0.0,0.0,118.47277954922926,47.55387954588522,47.58179460696564,47.498049423724396,12.43753247303448,19.295202794534294,-0.20479720546576274,2.8861589067928786,1.971332351275979,2.8,9.236100170605994,12815.983395739928,-124.75649278712154,3843.7135748169785,-2300.74610780788,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10702700805692074,0.0,0.0,1.0016669045216158,65.99961422222222,-107.8814952041231,0.19768620137533635,8.852385515616351,0.002683753658918545,-57.23745589210312,1.2250145969520745,1.0873669091327998,-122.09389373338179,-2.662599053739748,0.29657936062580126,320.28674125603885,-232.61650573696454
2025-01-01 01:12:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,75.33459186907697,51.666666666666686,46.10666666666668,0.0,47.48545300773023,0.0,0.0,0.0,117.71029979543276,47.542065864950324,47.570372293560375,47.48545300773023,12.43753247303448,19.465220171560635,-0.03477982843942229,2.8881654394604954,2.057863961175461,2.8,9.236100170605994,12772.845503753862,-127.51519972992463,3804.185469508385,-2334.939096797017,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10750950185262886,0.0,0.0,1.0061825690774335,65.99961422222222,-116.82639820105234,0.19559090954330755,8.930397490597606,0.0026835556649638594,-57.67326647794828,1.224302976577442,1.0873669091327998,-124.93730708914201,-2.5778926407826193,0.2953042350247494,285.6083163568272,-237.4661861463465
2025-01-01 01:13:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,74.86027554071893,51.666666666666686,46.10666666666668,0.0,47.47293821732086,0.0,0.0,0.0,116.96918053237333,47.53032821576352,47.559023214984855,47.47293821732086,12.43753247303448,19.630219113837907,0.0,2.8901063716975273,2.142255046183344,2.8,9.236100170605994,12730.7076607815,-130.2154749534881,3765.932043738875,-2368.312843822804,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10797709726490923,0.0,0.0,1.010558799504601,65.99961422222222,-125.59049414762849,0.19358073931363387,9.006872153894868,0.002683356047507991,-58.092384746225086,1.2236131569930644,1.0873669091327998,-127.68775951609236,-2.5277154373957695,0.29405532623527414,252.06017126624735,-242.17146682527638
2025-01-01 01:14:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,74.39890386937556,51.666666666666686,46.10666666666668,0.0,47.46050277375155,0.0,0.0,0.0,116.2482872958993,47.51866446833324,47.547745315624084,47.46050277375155,12.43753247303448,19.79046806562919,0.0,2.8919877075885294,2.2245804859864045,2.8,9.236100170605994,12689.694020895331,-132.79266879464336,3728.9598090065642,-2400.9045906138413,-0.0,-0.0,266.03448249428016,0.0,1.0,0.1084306114457224,0.0,0.0,1.0148032435369914,65.99961422222222,-134.01238724275973,0.19165009428776372,9.080551724471391,0.0026831548660556856,-58.49570347022185,1.2229439451843962,1.0873669091327998,-130.35375927053445,-2.438909524108912,0.29283185455535105,219.59404354993248,-246.67757384127276
2025-01-01 01:15:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,73.94984225460844,51.666666666666686,46.10666666666668,0.0,47.448144519230354,0.0,0.0,0.0,115.54662852282569,47.5070726057926,47.536536649073724,47.448144519230354,12.43753247303448,19.94620150141387,0.0,2.893818695903314,2.3049133317827786,2.8,9.236100170605994,12649.796050291445,-135.33520025846968,3693.206878486768,-2432.746354487833,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10887076016193466,0.0,0.0,1.018922600044304,65.99961422222222,-142.06859397265427,0.18979403493735264,9.15157275310731,0.0026829521770048164,-58.88400749788051,1.222294296946053,1.0873669091327998,-132.94841258095528,-2.386787677514417,0.2916330477472057,188.1636028811791,-251.0000636923158
2025-01-01 01:16:00,1.2002858470993456,0.158425850365216,0.7641086914362518,0.020004764118322426,0.002640430839420267,0.012735144857270864,0.014080154107129364,0.24910152632554936,0.8871041666666668,0.05,0.0,0.0037336914362518124,0.760375,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,On,14958.576516257652,20.000000000000057,0.8,3756.0433392979044,22.28439461111111,0.8871041666666668,1,17827.51568888889,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,73.5125277493079,51.666666666666686,46.10666666666668,0.0,47.435861401687795,0.0,0.0,0.0,114.86332460829361,47.49555071014986,47.52539536438089,47.435861401687795,12.43753247303448,20.09762729187457,0.0,2.895603551478159,2.383323055509212,2.8,9.236100170605994,12610.999332805446,-137.77236529273242,3658.620247244011,-2463.866173082507,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10929817940938119,0.0,0.0,1.0229228213183121,65.99961422222222,-149.74549286397897,0.18800815258291564,9.221519489216448,0.0026827480340267857,-59.257996611187245,1.221663285074023,1.0873669091327998,-135.47769219923578,-2.294673093496629,0.29045816814702086,157.72506561946136,-255.148157673355
2025-01-01 01:17:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,73.08645143734132,51.666666666666686,46.10666666666668,0.0,47.42365146284408,0.0,0.0,0.0,114.19758037084581,47.48409695112431,47.514319695264426,47.42365146284408,12.43753247303448,20.244933259824283,0.0,2.8973500958446468,2.459875911603071,2.8,9.236100170605994,-2385.2970480231406,-140.19355840262938,-130.89491181204903,-2494.289247170084,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10971344453893535,0.0,0.0,1.0268092920739464,65.99961422222222,-157.04228334733682,0.1862884620379193,9.288321386581359,0.002682542488365163,-59.61830570028874,1.221050071200376,1.0873669091327998,-137.95268184592672,-2.240876556702651,0.2893065085480209,128.2369696814941,-259.1318814935431
2025-01-01 01:18:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,73.40023932268713,51.666666666666686,46.10666666666668,0.0,47.41151282921055,0.0,0.0,0.0,114.68787394169864,47.47270957772789,47.503307951986564,47.41151282921055,12.43753247303448,20.11658095798868,0.0,2.8990603716301844,2.4332175137821435,2.8,9.236100170605994,-2350.5833384085768,-142.52408582076103,-115.6799635543945,-2467.7723882975424,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10935164008373734,0.0,0.0,1.023423160337109,65.99961422222222,-148.84543260531444,0.18775898321937431,9.229587982799028,0.002682335589061812,-59.17023267740961,1.2215846337431684,1.0873669091327998,-140.37627608344627,-2.147809737314746,0.289708076481919,138.47993294856937,-254.15989650296387
2025-01-01 01:19:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,73.7027127733129,51.666666666666686,46.10666666666668,0.0,47.39932231931417,0.0,0.0,0.0,115.1604887083014,47.46127331401395,47.49224881136384,47.39932231931417,12.43753247303448,19.992396208254807,0.0,2.9007369752149335,2.4077004164492464,2.8,9.236100170605994,-2318.10099852162,-144.8492228753788,-102.7842693954652,-2442.223339599689,-0.0,-0.0,266.03448249428016,0.0,1.0,0.1090012088182931,0.0,0.0,1.0201434704039058,65.99961422222222,-141.9121414162112,0.18919386538950878,9.172283147042208,0.0026821303346087773,-58.73501469004842,1.2221022885425132,1.0873669091327998,-142.75215418507372,-2.097068690305096,0.2900919317789043,148.31024390262627,-251.09451329809147
2025-01-01 01:20:00,0.31318168043267874,0.158425850365216,0.0037336914362518124,0.005219694673877979,0.002640430839420267,6.222819060419687e-05,0.014080154107129364,0.24910152632554936,0.0,0.05,0.0,0.0037336914362518124,0.0,0.0,0.14384251703188267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0037194567799707597,0.0,On,0.00035092111150695907,0.0,On,0.010009776215651646,0,On,0.0048843996447482585,0,On,0.1531386884142376,0.11485401631067818,On,0.05242710397162417,0,On,0.0037336914362518124,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17827.51568888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9526.862608888889,Off,0.0,0,73.99467185289552,51.666666666666686,46.10666666666668,0.0,47.38708181833549,0.0,0.0,0.0,115.61667477014926,47.44978992284947,47.48114397510646,47.38708181833549,12.43753247303448,19.87208261835454,0.0,2.90237686777405,2.383228134150444,2.8,9.236100170605994,-2286.587318231728,-147.0866778538681,-89.2804799675113,-2417.57109068292,-0.0,-0.0,266.03448249428016,0.0,1.0,0.10866135040946148,0.0,0.0,1.0169627319479737,65.99961422222222,-135.0507100430883,0.19059547661300236,9.11698626835602,0.002681926676176481,-58.311776614283424,1.2226042287150887,1.0873669091327998,-145.07600989889139,-2.0106679549767303,0.29045959330751875,157.76177034852722,-247.04225031603852
