Metric,Value
Total Electric Energy (kWh),1856.8647509151988
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.578978820715554
Peak Electric Power (kW),11.011656950858615
Other Electric Energy (kWh),255.58939126425852
HVAC Heating Electric Energy (kWh),1443.9903170557604
Lighting Electric Energy (kWh),51.006106085253435
Water Heating Electric Energy (kWh),106.27893650992594
Average Temperature - Indoor (C),20.805985882682574
Unmet Heating Load (C-hours),40.48272121644358
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
