Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 14:27:00,0.41109200455146305,0.13750592807291814,0.0,0.006851533409191051,0.002291765467881969,0.0,0.09405974414312948,0.0,0.31703226040833354,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09022111338655053,0,On,0.05661017177849026,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,34.0237039083284,51.666666666666686,46.10666666666668,0.0,51.49579093459311,0.11700810774822797,318.6144330245235,0.0,34.0237039083284,50.136860396073146,51.49579093459311,49.45739512681317,12.43753247303448,20.911972687468662,0.0,5.0,113.84668703767039,-613.8531416383455,-0.0,-0.0,389.7541401147264,1784.4976207752034,1.0,0.029930709084818773,0.0,0,0.4179673613626474,65.99961422222222,337.94568856128944,0.19491128541213534,9.853972351868872,0.002931430251380094,67.97898717729484,1.2157320920647956
2025-01-01 14:28:00,0.41109200455146305,0.13750592807291814,0.0,0.006851533409191051,0.002291765467881969,0.0,0.09405974414312948,0.0,0.31703226040833354,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09022111338655053,0,On,0.05661017177849026,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.98562941521311,51.666666666666686,46.10666666666668,0.0,51.483718815124774,0.11704428377430962,318.6144330245236,0.0,33.98562941521311,50.087370587921995,51.483718815124774,49.38919647432062,12.43753247303448,20.89631287066052,0.0,5.0,116.55318005881878,-612.8870125060773,-0.0,-0.0,389.7541401147264,1789.2959516106275,1.0,0.02991304085143254,0.0,0,0.417720633332668,65.99961422222222,339.68605245016965,0.1951225520047587,9.846989994969213,0.0029317837967097237,67.93766476812988,1.215796578154912
2025-01-01 14:29:00,0.41109200455146305,0.13750592807291814,0.0,0.006851533409191051,0.002291765467881969,0.0,0.09405974414312948,0.0,0.31703226040833354,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09022111338655053,0,On,0.05661017177849026,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.946826045685214,51.666666666666686,46.10666666666668,0.0,51.471643993934656,0.11708049028043549,318.6144330245235,0.0,33.946826045685214,50.03788612320698,51.471643993934656,49.32100718784315,12.43753247303448,20.88128462580747,0.0,5.0,119.1714647133976,-611.9604183367647,-0.0,-0.0,389.7541401147264,1794.0381585454124,1.0,0.029896080285832585,0.0,0,0.4174837875288836,65.99961422222222,341.3777429354359,0.1953264619682647,9.840343735300298,0.0029321371083889233,67.89672530990447,1.215858459646014
2025-01-01 14:30:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.90732195051078,51.666666666666686,46.10666666666668,0.0,51.45956658115445,0.11711672697188291,318.6144330245235,0.0,33.90732195051078,49.98840710421979,51.45956658115445,49.25282736575246,12.43753247303448,20.866863859987102,0.0,4.4,25.586079329765084,-664.0149444447638,-0.0,-0.0,393.96618507228607,1511.8637835621512,1.0,0.031204045298954566,0.0,0,0.43574886383362577,65.99961422222222,295.6348387022429,0.19552327918097007,9.83474429109693,0.0029324901891902826,40.9267111742798,1.2159178353750797
2025-01-01 14:31:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.87048928873327,51.666666666666686,46.10666666666668,0.0,51.447486682730016,0.11715299356573783,318.6144330245235,0.0,33.87048928873327,49.93893362930139,51.447486682730016,49.184657102587074,12.43753247303448,20.85015231555904,0.0,4.4,30.898065798039056,-662.9526281007609,-0.0,-0.0,393.96618507228607,1516.2593075916616,1.0,0.031185773042755927,0.0,0,0.43549370092760026,65.99961422222222,299.88450882651387,0.19573858651673273,9.827654531060794,0.002932703008442882,40.913623773412574,1.2159867944173586
2025-01-01 14:32:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.83296735996521,51.666666666666686,46.10666666666668,0.0,51.43540390339619,0.11718929128450126,318.6144330245235,0.0,33.83296735996521,49.88946532353849,51.43540390339619,49.116496033609636,12.43753247303448,20.834038124569656,0.0,4.4,33.688769183588875,-661.9289282467083,-0.0,-0.0,393.96618507228607,1520.6153613588408,1.0,0.03116814906044742,0.0,0,0.43524759084175785,65.99961422222222,301.65151235801113,0.19594694634937873,9.82015943491119,0.002932915747575687,40.90028993642338,1.2160532904247159
2025-01-01 14:33:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.79485550247517,51.666666666666686,46.10666666666668,0.0,51.42331834739856,0.11722561985170536,318.6144330245235,0.0,33.79485550247517,49.840002283663935,51.42331834739856,49.04834425179662,12.43753247303448,20.818436003064644,0.0,4.4,36.022951554063525,-660.9383617538649,-0.0,-0.0,393.96618507228607,1524.9306256588195,1.0,0.031151080567554404,0.0,0,0.43500923788738194,65.99961422222222,302.99512823564237,0.1961493629610446,9.813658961601092,0.0029331284057471847,40.88674839747036,1.2161176753983498
2025-01-01 14:34:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.75618500025348,51.666666666666686,46.10666666666668,0.0,51.41123010421623,0.11726197903459266,318.6144330245235,0.0,33.75618500025348,49.790544592469274,51.41123010421623,48.98020183659581,12.43753247303448,20.80331914570676,0.0,4.4,38.201599877082344,-659.9791700593734,-0.0,-0.0,393.96618507228607,1529.203759260216,1.0,0.031134538665667722,0.0,0,0.43477823851266273,65.99961422222222,304.21458486416964,0.19634613921368177,9.80669437321316,0.0029333409822553625,40.873010563277866,1.216180059568505
2025-01-01 14:35:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.716976918162686,51.666666666666686,46.10666666666668,0.0,51.39913925867702,0.11729836861379894,318.6144330245235,0.0,33.716976918162686,49.741092328355634,51.39913925867702,48.91206886319495,12.43753247303448,20.788669525826236,0.0,4.4,40.33981769501838,-659.0501568500977,-0.0,-0.0,393.96618507228607,1533.4333969988606,1.0,0.031118504023540685,0.0,0,0.4345543227664223,65.99961422222222,305.42378947283004,0.1965374737592355,9.80069957177275,0.002933553476437937,40.85908378071029,1.2162405169075912
2025-01-01 14:36:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.67724819968856,51.666666666666686,46.10666666666668,0.0,51.387045892476415,0.11733478837881894,318.6144330245235,0.0,33.67724819968856,49.69164556676784,51.387045892476415,48.84394540391355,12.43753247303448,20.77447265624326,0.0,4.4,42.452866269551464,-658.150354268661,-0.0,-0.0,393.96618507228607,1537.6181505364873,1.0,0.03110296115423686,0.0,0,0.43433727438135017,65.99961422222222,306.63703546592643,0.19672352384269454,9.794224351819409,0.0029337658876575946,40.8449737828904,1.2162991067895506
2025-01-01 14:37:00,0.4153040495090226,0.13750592807291814,0.0,0.00692173415848371,0.002291765467881969,0.0,0.09549182530799537,0.0,0.31981222420102723,0.0,0.0,0.0,0.13750592807291814,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.003838630756578947,0.0,On,0.09165319455141642,0,On,0.05939013557118397,0,On,0.14652324942390194,0.10989243706792642,On,0.04016297516219953,0,On,0.03691787603708616,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6484.784475555555,Off,0.0,0.0,33.637014906013235,51.666666666666686,46.10666666666668,0.0,51.374950084790164,0.11737123812618763,318.6144330245235,0.0,33.637014906013235,49.642204380772824,51.374950084790164,48.775831528764165,12.43753247303448,20.760714805715978,0.0,4.4,44.52391283259567,-657.2788458411645,-0.0,-0.0,393.96618507228607,1541.7565950340236,1.0,0.031087895372534962,0.0,0,0.43412688828568624,65.99961422222222,307.83657360147413,0.19690443877090608,9.78870301361247,0.002933978215296161,40.83068599569226,1.2163558855005019
