Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.953439053945654,0.11137116160671891,0.0,3.9534390539456545,0.1113711616067189,0.0,0.0335347563135154,0.6999710417777778,0.2541840880082075,2.965749167846154,0.0,0.0,0.11137116160671891,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005118174342105263,0.0,0.028416581971410133,0.0,0.028608354666629903,0.0,0.11343013165976272,0.08507259874482201,0.04016297516219953,0.0,0.03691787603708616,0.0,0.0,0.0,2965.7491678461533,21.111111111111143,0.45,0.0,2.9181530139999996,0.04759615384615385,0.45,2918.153014,6484.784475555555,699.9710417777777,0.2,34.47912049229382,51.66666666666668,46.10666666666668,0.0,51.00753526148697,0.21220454557693216,557.766502950794,699.9710417777777,34.47912049229382,50.44429115870059,51.00877591091676,50.16142845787761,12.43753247303448,20.835781788210728,-0.05027645139887215,2.8,2301.797678429336,-877.3394075253275,0.0,0.0,268.697498128476,0.0,1.0,0.03732098831740888,0.0,0.0,0.5211689093722661,65.99961422222222,-55.30958001996596,0.18541475368994853,9.653776992050659,0.002768981216478334,4.554777274386334,1.2184748165803092
2025-01-01 01:00:00,3.871638160255456,0.10114177071232336,0.0,3.871638160255456,0.10114177071232336,0.0,0.014820254327574217,0.0,0.23201336744924958,3.6248045384786325,0.0,0.0,0.10114177071232336,0.0,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004734311266447367,0.0,0.01008594306112685,0.0,0.004018311300348193,0.0,0.1006675625626319,0.0755006719219739,0.048530261654324426,0.0,0.04460910021147911,0.0,0.0,0.0,3624.804538478632,21.111111111111143,0.55,0.0,3.566631461555555,0.058173076923076925,0.55,3566.6314615555552,6484.784475555555,0.0,0.0,35.37033881544321,51.66666666666668,46.10666666666668,0.0,51.37637787234026,0.0,0.0,0.0,35.37033881544321,51.17062310611719,51.37637787234026,51.067745723005665,12.43753247303448,20.776046269662338,-0.06370037081770702,2.5,2953.8657726421898,-835.2490790622102,0.0,0.0,212.64714475385827,0.0,1.0,0.035066446753984654,0.0,0.0,0.48968536564209775,65.99961422222222,-48.336831528090585,0.18621801275264188,9.628984649269482,0.0027706595312433644,8.691106814169007,1.2187802661806415
2025-01-01 02:00:00,3.3054902219664766,0.10048430664077594,0.0,3.305490221966476,0.10048430664077594,0.0,0.014820254327574217,0.0,0.2150782380206685,3.0755917296182336,0.0,0.0,0.10048430664077594,0.0,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004734311266447367,0.0,0.01008594306112685,0.0,0.004018311300348193,0.0,0.1006675625626319,0.0755006719219739,0.04016297516219953,0.0,0.03691787603708616,0.0,0.0,0.0,3075.5917296182333,21.111111111111143,0.4666666666666667,0.0,3.026232755259259,0.049358974358974364,0.4666666666666667,3026.232755259259,6484.784475555555,0.0,0.0,34.90650246203279,51.66666666666668,46.10666666666668,0.0,51.06037041819748,0.0,0.0,0.0,34.90650246203279,50.87472007816651,51.06037041819748,50.78189490815104,12.43753247303448,20.878214805930916,-0.04244411552071134,1.6500000000000001,2404.99852161265,-839.3616206577226,0.0,0.0,211.77052599179504,0.0,1.0,0.033341969179329474,0.0,0.0,0.46560390002879987,65.99961422222222,-43.00211333965581,0.18531981087926072,9.67974377833022,0.0027746966892151998,17.52143655787591,1.218353824957925
2025-01-01 03:00:00,3.430258766925905,0.09982684256922852,0.0,3.4302587669259053,0.09982684256922852,0.0,0.014564345610468956,0.0,0.23026012992512312,3.1854342913903135,0.0,0.0,0.09982684256922852,0.0,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004478402549342105,0.0,0.01008594306112685,0.0,0.004018311300348193,0.0,0.1006675625626319,0.0755006719219739,0.048530261654324426,0.0,0.04460910021147911,0.0,0.0,0.0,3185.4342913903133,21.111111111111143,0.48333333333333334,0.0,3.1343124965185183,0.05112179487179487,0.48333333333333334,3134.3124965185184,6484.784475555555,0.0,0.0,34.71352188740149,51.66666666666668,46.10666666666668,0.0,50.74757163053848,0.0,0.0,0.0,34.71352188740149,50.58159494450335,50.74757163053848,50.4986066014858,12.43753247303448,20.75037458466346,-0.07178443801738758,1.6500000000000001,2500.9553820261767,-858.506324163953,0.0,0.0,210.63799851262652,0.0,1.0,0.034360660609249985,0.0,0.0,0.47982941562884895,65.99961422222222,-36.61058371281005,0.18712633440240423,9.627626649539689,0.002779805910112199,3.4747797002529093,1.218880035687278
2025-01-01 04:00:00,3.706877910107466,0.0991693784976811,0.0,3.706877910107466,0.09916937849768108,0.0,0.014564345610468956,0.0,0.28719414956252415,3.405119414934473,0.0,0.0,0.0991693784976811,0.0,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004478402549342105,0.0,0.01008594306112685,0.0,0.004018311300348193,0.0,0.1006675625626319,0.0755006719219739,0.07865249302597406,0.0,0.07229750723929373,0.0,0.0,0.0,3405.119414934473,21.111111111111143,0.5166666666666667,0.0,3.350471979037037,0.0546474358974359,0.5166666666666667,3350.471979037037,6484.784475555555,0.0,0.0,34.239128728287554,51.66666666666668,46.10666666666668,0.0,50.43801939695254,0.0,0.0,0.0,34.239128728287554,50.29128889644175,50.43801939695254,50.217923646186364,12.43753247303448,20.86723897789837,-0.04040273690948144,0.55,2635.074578534216,-944.0957977095817,0.0,0.0,209.7613797505633,0.0,1.0,0.0353599456185154,0.0,0.0,0.49378393028429224,65.99961422222222,-35.710418441237984,0.1856525545900196,9.67594932711946,0.0027791824664508144,19.02782534721289,1.2178241323117334
2025-01-01 05:00:00,3.7716237702077478,0.0991693784976811,0.0,3.7716237702077478,0.09916937849768108,0.0,0.015076163044679482,0.0,0.3514281922285955,3.405119414934473,0.0,0.0,0.0991693784976811,0.0,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004990219983552631,0.0,0.01008594306112685,0.0,0.004018311300348193,0.0,0.1006675625626319,0.0755006719219739,0.11212163899447368,0.0,0.10306240393686554,0.0,0.0,0.0,3405.119414934473,21.111111111111143,0.5166666666666667,0.0,3.350471979037037,0.0546474358974359,0.5166666666666667,3350.471979037037,6484.784475555555,0.0,0.0,34.030402038851896,51.66666666666668,46.10666666666668,0.0,50.13176067240086,0.0,0.0,0.0,34.030402038851896,50.003851693793465,50.13176067240086,49.93989720448978,12.43753247303448,20.75864557312389,-0.061460244856202155,-0.25000000000000006,2612.242167967861,-974.50112062614,0.0,0.0,210.2731971847738,0.0,1.0,0.03523092620803963,0.0,0.0,0.49198223883728026,65.99961422222222,-28.64932352524532,0.1875754255984717,9.635628357373985,0.002790728478999527,24.171439974638538,1.217654187907676
2025-01-01 06:00:00,3.6374682944938193,0.10165980642603799,0.0,3.6374682944938193,0.10165980642603799,0.0,0.01882048221984832,0.0,0.3233709591115777,3.295276853162393,0.0,0.0,0.10165980642603799,0.0,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.005629991776315789,0.0,0.013190490443532528,0.0,0.004757528945223567,0.0,0.10223489560964796,0.07667617170723595,0.09538706601022387,0.0,0.08767995558807964,0.0,0.0,0.0,3295.276853162393,21.111111111111143,0.5,0.0,3.2423922377777776,0.052884615384615384,0.5,3242.3922377777776,6484.784475555555,0.0,0.0,33.421361280178495,51.66666666666668,46.10666666666668,0.0,49.80938215638971,0.050511762230531596,131.00293314633774,0.0,33.421361280178495,49.59060113912729,49.80938215638971,49.48121063049607,12.43753247303448,20.86258478374841,-0.04108851990077416,0.3,2523.14945939399,-952.6467173487496,0.0,0.0,217.96759126266943,0.0,1.0,0.03525498548691462,0.0,0.0,0.4923182146165099,65.99961422222222,-37.44826768232271,0.1864745883685936,9.684185018534732,0.002792151240282077,1.047345171173249,1.2172226988022488
2025-01-01 07:00:00,4.576183159795076,0.1299776439220096,0.0,4.576183159795076,0.1299776439220096,0.0,0.0880511074834387,0.6999710417777778,0.2731990338273069,3.5149619767065525,0.0,0.0,0.1299776439220096,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005246128700657895,0.0,0.08280497878278079,0.0,0.022814657398675036,0.0,0.13823877474681703,0.10367908106011273,0.04016297516219953,0.0,0.03691787603708616,0.0,0.0,0.0,3514.9619767065524,21.111111111111143,0.5333333333333333,0.0,3.4585517202962963,0.05641025641025641,0.5333333333333333,3458.551720296296,6484.784475555555,699.9710417777777,0.2,34.37987284764594,51.66666666666668,46.10666666666668,0.0,51.06601557204672,0.19252321114315454,510.6245715339003,699.9710417777777,34.37987284764594,50.2872696312805,51.067453529087494,49.89645870385662,12.43753247303448,20.773653040446007,-0.061821743786860436,-0.55,2812.726365302019,-1013.1874444126886,0.0,0.0,340.49219010140496,6.226636815166814,1.0,0.03602906917829475,0.0,0.0,0.5031279056613543,65.99961422222222,-29.540357093249813,0.1876804914597283,9.647008932841544,0.002794826346793973,21.258647559304556,1.2175891404949521
2025-01-01 08:00:00,4.541127786818334,0.1338929216841404,0.0,4.541127786818334,0.1338929216841404,0.0,0.09423884425757018,0.758301961925926,0.28346756570036535,3.405119414934473,0.0,0.0,0.1338929216841404,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003966585115131579,0.0,0.0902722591424386,0.0,0.027862818922225675,0.0,0.14258252633426155,0.10693689475069612,0.04016297516219953,0.0,0.03691787603708616,0.0,0.0,0.0,3405.119414934473,21.111111111111143,0.5166666666666667,0.0,3.350471979037037,0.0546474358974359,0.5166666666666667,3350.471979037037,6484.784475555555,758.301961925926,0.21666666666666667,33.78328441912622,51.66666666666668,46.10666666666668,0.0,51.43934325242739,0.26590070513923036,721.5679806731857,758.301961925926,33.78328441912622,49.86343828436527,51.44089149233421,49.07393756042739,12.43753247303448,20.87567240120558,-0.044316127098939555,-1.4,2699.473734536348,-1097.7850535342177,0.0,0.0,353.3444154263626,400.8088362321349,0.95,0.037274249562912844,0.0,0.0,0.520516226075164,62.69963351111111,38.794957709730596,0.18734014142697444,9.709494257650764,0.0028060537600703233,51.41955054936234,1.2177301535878406
2025-01-01 09:00:00,3.054178875591485,0.121365452544062,0.0,3.054178875591485,0.121365452544062,0.0,0.06274786254429242,0.0,0.24536696874519853,2.746064044301994,0.0,0.0,0.121365452544062,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031988589638157895,0.0,0.059549003580476635,0.0,0.022524024820347967,0.0,0.12587923414749033,0.09440942561061773,0.03179568867007462,0.0,0.02922665186269321,0.0,0.0,0.0,2746.0640443019943,21.111111111111143,0.4166666666666667,0.0,2.7019935314814814,0.04407051282051282,0.4166666666666667,2701.993531481481,6484.784475555555,0.0,0.0,33.40076854102676,51.66666666666668,46.10666666666668,0.0,51.30523517959353,0.029433802950813184,79.65360825613088,0.0,33.40076854102676,49.418463548643764,51.30523517959353,48.47507773316889,12.43753247303448,20.760923397893254,-0.0635242999130964,-0.85,2144.022077009618,-1044.7317301124815,0.0,0.0,274.5807321886211,1044.288159333996,0.55,0.03660048363486019,0.0,0.0,0.5111074223503279,36.29978782222222,168.10903063148444,0.1898438031569446,9.679877449611382,0.0028222315983148904,66.81687823316108,1.218804966100439
