Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:10:00,0.14665762414701944,0.10124506507331346,0.0,0.0024442937357836573,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,0.0,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2965.2935022222223,Off,0.0,0,83.16808436271684,51.666666666666686,46.10666666666668,0.0,49.60907357333229,0.0,0.0,0.0,129.95013181674506,48.60548658397853,49.60907357333229,48.10369308930166,12.43753247303448,17.63946580384493,-0.19386752948843977,6.615889263818609,2.8,9.236100170605994,-380.22952511433203,-943.508694588699,-597.2266535125096,-0.0,-0.0,205.982666552805,0.0,1.0,0.030881846664378522,0.0,0,0.7877398960088102,65.99961422222222,11.014461845372573,0.23362207002102206,8.279995783806672,0.002859746993018136,3.728124935232514,1.2318589106885474,0.1933223055492995,-961.3806592473079,17.871964658608967
2025-01-01 00:11:00,0.14665762414701944,0.10124506507331346,0.0,0.0024442937357836573,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,0.0,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2965.2935022222223,Off,0.0,0,83.30241992621139,51.666666666666686,46.10666666666668,0.0,49.59011997307587,0.0,0.0,0.0,130.1600311347053,48.588209035492184,49.59011997307587,48.08725356670034,12.43753247303448,17.57207131340593,-0.2612620199274396,6.6313892939543555,2.8,9.236100170605994,-375.3008593500553,-947.6469393398758,-593.3602578008366,-0.0,-0.0,205.982666552805,0.0,1.0,0.030821900009306888,0.0,0,0.7862107655670523,65.99961422222222,12.076731897976344,0.234620616237614,8.248739538665486,0.0028597819466252,3.8207935251790337,1.2321444512695634,0.19334905888455853,-965.4193424610398,17.772403121163926
2025-01-01 00:12:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,83.43157259972881,51.666666666666686,46.10666666666668,0.0,49.571137831744835,0.0,0.0,0.0,130.36183218707626,48.57090357979564,49.571137831744835,48.07078645382104,12.43753247303448,17.506580536268075,-0.32675279706529636,6.645947633187004,2.8,9.236100170605994,2594.7410685795257,-951.5306749286331,-589.6125305247821,-0.0,-0.0,205.982666552805,0.0,1.0,0.030763613549682784,0.0,0,0.7847239836999571,65.99961422222222,13.077430329280539,0.23559569998121654,8.217235409995416,0.00285981776075925,3.9107296452342544,1.2324220515809243,0.19337418347325966,-969.2136264088018,17.682951480168885
2025-01-01 00:13:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,83.16281048145353,51.666666666666686,46.10666666666668,0.0,49.55212829156408,0.0,0.0,0.0,129.94189137727113,48.55357129359559,49.55212829156408,48.05429279461135,12.43753247303448,17.58936395728954,-0.2439693760438324,6.659627945137974,2.8,9.236100170605994,2588.130187810122,-955.1771445176901,-594.3513893606437,-0.0,-0.0,205.982666552805,0.0,1.0,0.03083728492630876,0.0,0,0.7866032068951525,65.99961422222222,11.205408395738495,0.23437058762362717,8.256478233449773,0.0028598544096508373,3.7890263181892356,1.23207111171162,0.19339778979949865,-972.7799273715742,17.60278285388415
2025-01-01 00:14:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,82.9024038674849,51.666666666666686,46.10666666666668,0.0,49.533179016257144,0.0,0.0,0.0,129.53500604294516,48.53629484071869,49.533179016257144,48.03785275294947,12.43753247303448,17.66908928693317,-0.16424404640020285,6.672489004962475,2.8,9.236100170605994,2581.9298777018466,-958.6022446041083,-598.9292604269234,-0.0,-0.0,205.982666552805,0.0,1.0,0.030908185467340876,0.0,0,0.7884117510999922,65.99961422222222,9.582969353743096,0.2331975144246013,8.294624110813551,0.002859889928129715,3.6718597681152465,1.2317333245592381,0.19341997982197914,-976.1334130357951,17.531168431686847
2025-01-01 00:15:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,82.64975048247793,51.666666666666686,46.10666666666668,0.0,49.51428816226219,0.0,0.0,0.0,129.14023512887175,48.51907248537131,49.51428816226219,48.02146464692588,12.43753247303448,17.74597925143898,-0.08735408189439298,6.68458524057504,2.8,9.236100170605994,2576.015981640981,-961.8206535305692,-603.3573845227344,-0.0,-0.0,205.982666552805,0.0,1.0,0.03097651852819975,0.0,0,0.790154803542417,65.99961422222222,8.097197388688237,0.23207242264303327,8.330531874695803,0.002859924357724121,3.5589015185510524,1.2314077257901712,0.19344084792062793,-979.2881399563694,17.467486425800132
2025-01-01 00:16:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,82.4043652359098,51.666666666666686,46.10666666666668,0.0,49.49545401877056,0.0,0.0,0.0,128.75682068110905,48.501902616878034,49.49545401877056,48.005126915931775,12.43753247303448,17.820213028148473,-0.013120305184898484,6.695967192502678,2.8,9.236100170605994,2570.1976722973927,-964.845979630391,-607.6446911267362,-0.0,-0.0,205.982666552805,0.0,1.0,0.031042448106127753,0.0,0,0.7918365474946275,65.99961422222222,6.566194649101803,0.23099199435422207,8.365573193206924,0.0028599577369766913,3.449886323949186,1.231093538095974,0.19346048170084218,-982.2571703645568,17.41119073416581
2025-01-01 00:17:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,82.1658564677912,51.666666666666686,46.10666666666668,0.0,49.47667498190533,0.0,0.0,0.0,128.38415073092375,48.484783725337365,49.47667498190533,47.98883809705339,12.43753247303448,17.891935074230773,0.0,6.706681882691188,2.8,9.236100170605994,2564.5902915942665,-967.6908756157331,-611.7982626586728,-0.0,-0.0,205.982666552805,0.0,1.0,0.031106106834690533,0.0,0,0.7934603661983172,65.99961422222222,5.112385477912234,0.22995349951452218,8.3998362855518,0.0028599901020238796,3.3445993245857073,1.2307901332192597,0.19347896263904035,-985.0526656943301,17.36179007859699
2025-01-01 00:18:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,81.93386416961992,51.666666666666686,46.10666666666668,0.0,49.457949534134094,0.0,0.0,0.0,128.02166276503112,48.467714382212264,49.457949534134094,47.97259680625135,12.43753247303448,17.961278131998167,0.0,6.716773119223144,2.8,9.236100170605994,2559.180421747787,-970.3671277834436,-615.8246354216484,-0.0,-0.0,205.982666552805,0.0,1.0,0.031167616507625794,0.0,0,0.79502936639083,65.99961422222222,3.7288883944082514,0.228954446064254,8.432115962128467,0.0028600214870578454,3.24284310972645,1.230496934223309,0.19349636661632258,-987.6859637732525,17.318835989808907
2025-01-01 00:19:00,3.1119511263692416,0.10124506507331346,0.0,0.05186585210615403,0.001687417751221891,0.0,0.00821688041963459,0.13844074372738485,2.9652935022222224,0.0,0.0,0.10124506507331346,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.005364751399166754,0,On,0.003447323629633531,0,On,0.09535102594909561,0.07151326946182168,On,0,0,Off,On,2965.2935022222223,18.33333333333337,1.0,0.0,2.9652935022222224,0.0,1,2965.2935022222223,2965.2935022222223,Off,0.0,0,81.70806450281995,51.666666666666686,46.10666666666668,0.0,49.43927623729271,0.0,0.0,0.0,127.66885078565616,48.450693233754755,49.43927623729271,47.95640173198578,12.43753247303448,18.028361538330692,0.0,6.72628175562877,2.8,9.236100170605994,2553.9636670951177,-972.8857295108014,-619.7296844898005,-0.0,-0.0,205.982666552805,0.0,1.0,0.031227086634483953,0.0,0,0.7965463414621723,65.99961422222222,2.41718280989123,0.22799259542568695,8.463763712220544,0.0028600519244831725,3.144440032569313,1.2302134224137782,0.19351276437269088,-990.167644486583,17.281914975781593
